Id_transect,Pasture,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,geometry
5W_P3_4.0,5W,2014-06-12,2014-06-12,2014,June,2.71,10.93,632.8969921763598,
5W_P3_4.0,5W,2015-06-12,2015-06-12,2015,June,1.79,5.57,397.31007468322923,
5W_P3_4.0,5W,2016-06-12,2016-06-12,2016,June,1.69,9.06,436.30712389828994,
5W_P3_4.0,5W,2017-06-12,2017-06-12,2017,June,2.43,10.14,575.1392079736252,
5W_P3_4.0,5W,2018-06-05,2018-06-05,2018,June,2.38,13.06,610.4697093505861,
5W_P3_4.0,5W,2019-06-04,2019-06-04,2019,June,2.29,9.29,539.0260229287411,
5W_P3_4.0,5W,2020-06-08,2020-06-04,2020,June,1.07,6.07,287.2077760230818,
5W_P3_4.0,5W,2021-06-04,2021-06-04,2021,June,1.69,11.06,464.2402781226913,
5W_P3_4.0,5W,2022-06-02,2022-06-02,2022,June,1.12,6.75,305.52866050790107,
5W_P3_4.0,5W,2023-06-02,2023-06-02,2023,June,1.12,5.62,289.17474675670036,
5W_P4_1.0,5W,2014-06-12,2014-06-12,2014,June,1.75,6.56,407.7791230165219,
5W_P4_1.0,5W,2015-06-12,2015-06-12,2015,June,0.88,4.75,235.26257931820598,
5W_P4_1.0,5W,2016-06-12,2016-06-12,2016,June,2.0,6.0,437.81371140030177,
5W_P4_1.0,5W,2017-06-12,2017-06-12,2017,June,3.19,11.44,717.7950307915065,
5W_P4_1.0,5W,2018-06-05,2018-06-05,2018,June,1.94,9.19,480.1435232243045,
5W_P4_1.0,5W,2019-06-05,2019-06-04,2019,June,4.0,11.56,845.9627324351835,
5W_P4_1.0,5W,2020-06-08,2020-06-04,2020,June,1.31,5.81,323.9230918130146,
5W_P4_1.0,5W,2021-06-04,2021-06-04,2021,June,7.12,15.75,1392.880333283239,
5W_P4_1.0,5W,2022-06-02,2022-06-02,2022,June,1.0,8.07,301.73323461391914,
5W_P4_1.0,5W,2023-06-02,2023-06-02,2023,June,1.56,6.75,379.9002333937147,
5W_P4_2.0,5W,2014-06-12,2014-06-12,2014,June,2.19,6.31,472.924799353004,
5W_P4_2.0,5W,2015-06-12,2015-06-12,2015,June,2.5,6.79,529.4940349491702,
5W_P4_2.0,5W,2016-06-12,2016-06-12,2016,June,2.57,10.07,596.6374251539596,
5W_P4_2.0,5W,2017-06-12,2017-06-12,2017,June,4.62,11.19,933.1339956089996,
5W_P4_2.0,5W,2018-06-05,2018-06-05,2018,June,3.25,17.06,813.8462386829328,
5W_P4_2.0,5W,2019-06-05,2019-06-04,2019,June,4.79,12.57,984.5952109291737,
5W_P4_2.0,5W,2020-06-08,2020-06-04,2020,June,1.12,6.81,306.3691384749888,
5W_P4_2.0,5W,2021-06-04,2021-06-04,2021,June,7.62,16.25,1476.343327125185,
5W_P4_2.0,5W,2022-06-02,2022-06-02,2022,June,1.25,6.56,325.17835813209786,
5W_P4_2.0,5W,2023-06-02,2023-06-02,2023,June,2.71,11.29,638.5758593260681,
5W_P4_3.0,5W,2014-06-12,2014-06-12,2014,June,2.38,6.12,498.649787437366,
5W_P4_3.0,5W,2015-06-12,2015-06-12,2015,June,1.0,3.75,239.77861559066642,
5W_P4_3.0,5W,2016-06-12,2016-06-12,2016,June,1.62,5.25,364.89686368327483,
5W_P4_3.0,5W,2017-06-12,2017-06-12,2017,June,2.38,7.62,525.6954513182675,
5W_P4_3.0,5W,2018-06-05,2018-06-05,2018,June,2.31,10.06,554.3505034765072,
5W_P4_3.0,5W,2019-06-05,2019-06-04,2019,June,5.5,11.12,1062.1561739487474,
5W_P4_3.0,5W,2020-06-08,2020-06-04,2020,June,0.88,5.25,242.47118010713288,
5W_P4_3.0,5W,2021-06-04,2021-06-04,2021,June,8.75,14.12,1595.000227389048,
5W_P4_3.0,5W,2022-06-02,2022-06-02,2022,June,1.06,9.25,327.6334078617089,
5W_P4_3.0,5W,2023-06-02,2023-06-02,2023,June,1.56,8.19,401.64185718834625,
5W_P4_4.0,5W,2014-06-12,2014-06-12,2014,June,2.38,6.0,496.3824400171917,
5W_P4_4.0,5W,2015-06-12,2015-06-12,2015,June,1.62,6.69,388.7948366146636,
5W_P4_4.0,5W,2016-06-12,2016-06-12,2016,June,4.64,12.36,958.0186699304899,
5W_P4_4.0,5W,2017-06-12,2017-06-12,2017,June,2.75,11.81,653.1750709811835,
5W_P4_4.0,5W,2018-06-05,2018-06-05,2018,June,2.94,10.94,669.904147984562,
5W_P4_4.0,5W,2019-06-05,2019-06-04,2019,June,5.44,11.25,1055.9870964366646,
5W_P4_4.0,5W,2020-06-08,2020-06-04,2020,June,0.88,5.12,240.62088422260837,
5W_P4_4.0,5W,2021-06-04,2021-06-04,2021,June,6.31,13.56,1230.2555335583186,
5W_P4_4.0,5W,2022-06-02,2022-06-02,2022,June,1.56,7.94,397.9712391567523,
5W_P4_4.0,5W,2023-06-02,2023-06-02,2023,June,2.07,9.07,499.74928467981357,
7NW_P1_1.0,7NW,2014-06-12,2014-06-12,2014,June,6.94,14.62,1344.0167906897993,
7NW_P1_1.0,7NW,2015-06-12,2015-06-12,2015,June,2.38,12.0,595.1351690361038,
7NW_P1_1.0,7NW,2016-06-12,2016-06-12,2016,June,7.31,17.19,1448.9024487333895,
7NW_P1_1.0,7NW,2017-06-12,2017-06-12,2017,June,3.69,11.62,799.1813222337437,
7NW_P1_1.0,7NW,2018-06-05,2018-06-05,2018,June,3.81,15.94,888.8619257911159,
7NW_P1_1.0,7NW,2019-06-10,2019-06-08,2019,June,2.0,9.31,491.89891449151634,
7NW_P1_1.0,7NW,2020-06-02,2020-06-02,2020,June,1.75,9.88,458.2668757253043,
7NW_P1_1.0,7NW,2021-06-08,2021-06-08,2021,June,4.69,14.25,999.4805283839809,
7NW_P1_1.0,7NW,2022-06-06,2022-06-06,2022,June,1.19,7.94,334.2003579829957,
7NW_P1_1.0,7NW,2023-06-09,2023-06-07,2023,June,3.75,15.88,878.2528151549141,
7NW_P1_2.0,7NW,2014-06-12,2014-06-12,2014,June,7.0,15.38,1367.9138483473137,
7NW_P1_2.0,7NW,2015-06-12,2015-06-12,2015,June,5.56,26.81,1337.2801631267403,
7NW_P1_2.0,7NW,2016-06-12,2016-06-12,2016,June,8.38,24.31,1740.252061607716,
7NW_P1_2.0,7NW,2017-06-12,2017-06-12,2017,June,3.19,16.94,802.0951420788881,
7NW_P1_2.0,7NW,2018-06-05,2018-06-05,2018,June,4.75,31.0,1260.1660054691656,
7NW_P1_2.0,7NW,2019-06-10,2019-06-08,2019,June,2.69,16.06,705.2179928634786,
7NW_P1_2.0,7NW,2020-06-02,2020-06-02,2020,June,2.12,19.5,648.4919296852316,
7NW_P1_2.0,7NW,2021-06-08,2021-06-08,2021,June,4.5,25.12,1137.4881502388523,
7NW_P1_2.0,7NW,2022-06-06,2022-06-06,2022,June,2.75,20.69,777.0849394437163,
7NW_P1_2.0,7NW,2023-06-09,2023-06-07,2023,June,2.81,43.12,1041.6145276993748,
7NW_P1_3.0,7NW,2014-06-12,2014-06-12,2014,June,5.56,22.12,1265.8701682114163,
7NW_P1_3.0,7NW,2015-06-12,2015-06-12,2015,June,3.57,31.71,1060.9226769727834,
7NW_P1_3.0,7NW,2016-06-12,2016-06-12,2016,June,10.88,24.0,2107.610467617584,
7NW_P1_3.0,7NW,2017-06-12,2017-06-12,2017,June,5.94,22.06,1325.0848079949405,
7NW_P1_3.0,7NW,2018-06-05,2018-06-05,2018,June,5.38,29.88,1351.6165767724901,
7NW_P1_3.0,7NW,2019-06-10,2019-06-08,2019,June,3.75,22.56,975.317918384165,
7NW_P1_3.0,7NW,2020-06-02,2020-06-02,2020,June,3.62,21.38,936.9947535020362,
7NW_P1_3.0,7NW,2021-06-08,2021-06-08,2021,June,4.31,31.19,1186.364426924144,
7NW_P1_3.0,7NW,2022-06-06,2022-06-06,2022,June,1.81,18.75,581.7433411671418,
7NW_P1_3.0,7NW,2023-06-09,2023-06-07,2023,June,1.75,33.44,724.2147506858779,
7NW_P1_4.0,7NW,2014-06-12,2014-06-12,2014,June,5.19,17.25,1128.324160204335,
7NW_P1_4.0,7NW,2015-06-12,2015-06-12,2015,June,3.75,16.75,891.6151138310772,
7NW_P1_4.0,7NW,2016-06-12,2016-06-12,2016,June,6.5,13.62,1259.3949319415149,
7NW_P1_4.0,7NW,2017-06-12,2017-06-12,2017,June,2.25,9.25,531.9114084367327,
7NW_P1_4.0,7NW,2018-06-05,2018-06-05,2018,June,3.44,24.81,951.7038198418987,
7NW_P1_4.0,7NW,2019-06-10,2019-06-08,2019,June,2.56,8.38,567.0338264062626,
7NW_P1_4.0,7NW,2020-06-02,2020-06-02,2020,June,1.81,13.88,522.5211232718432,
7NW_P1_4.0,7NW,2021-06-08,2021-06-08,2021,June,3.44,16.44,836.2521728445319,
7NW_P1_4.0,7NW,2022-06-06,2022-06-06,2022,June,1.44,6.5,356.18509402833547,
7NW_P1_4.0,7NW,2023-06-09,2023-06-07,2023,June,3.81,40.25,1205.3354903749776,
7NW_P2_1.0,7NW,2014-06-12,2014-06-12,2014,June,4.12,16.06,940.4255208948456,
7NW_P2_1.0,7NW,2015-06-12,2015-06-12,2015,June,3.06,11.81,703.1486466471204,
7NW_P2_1.0,7NW,2016-06-12,2016-06-12,2016,June,5.88,25.25,1365.7297988753526,
7NW_P2_1.0,7NW,2017-06-12,2017-06-12,2017,June,3.25,17.38,818.4401792113567,
7NW_P2_1.0,7NW,2018-06-05,2018-06-05,2018,June,3.44,25.38,959.0377700985474,
7NW_P2_1.0,7NW,2019-06-10,2019-06-08,2019,June,2.94,10.31,659.5121151304307,
7NW_P2_1.0,7NW,2020-06-02,2020-06-02,2020,June,1.44,6.38,354.3265289603388,
7NW_P2_1.0,7NW,2021-06-08,2021-06-08,2021,June,1.62,14.12,491.0686540291283,
7NW_P2_1.0,7NW,2022-06-06,2022-06-06,2022,June,1.5,6.0,358.1679700347185,
7NW_P2_1.0,7NW,2023-06-08,2023-06-07,2023,June,3.88,26.94,1056.249988888787,
7NW_P2_2.0,7NW,2014-06-12,2014-06-12,2014,June,4.25,28.38,1139.3112762915953,
7NW_P2_2.0,7NW,2015-06-12,2015-06-12,2015,June,2.36,15.5,640.7481872136838,
7NW_P2_2.0,7NW,2016-06-12,2016-06-12,2016,June,6.5,15.94,1304.4835987678214,
7NW_P2_2.0,7NW,2017-06-12,2017-06-12,2017,June,2.43,10.43,579.6703796705301,
7NW_P2_2.0,7NW,2018-06-05,2018-06-05,2018,June,3.29,19.5,854.9787487696592,
7NW_P2_2.0,7NW,2019-06-10,2019-06-08,2019,June,1.81,6.38,414.4060599594142,
7NW_P2_2.0,7NW,2020-06-02,2020-06-02,2020,June,1.31,7.38,347.31619032892934,
7NW_P2_2.0,7NW,2021-06-08,2021-06-08,2021,June,1.44,7.94,377.6153808714759,
7NW_P2_2.0,7NW,2022-06-06,2022-06-06,2022,June,1.75,9.25,449.2174575735357,
7NW_P2_2.0,7NW,2023-06-08,2023-06-07,2023,June,3.38,20.44,883.2365343796444,
7NW_P2_3.0,7NW,2014-06-12,2014-06-12,2014,June,5.06,14.38,1058.4882422195176,
7NW_P2_3.0,7NW,2015-06-12,2015-06-12,2015,June,1.69,10.38,454.95459350206676,
7NW_P2_3.0,7NW,2016-06-12,2016-06-12,2016,June,3.94,15.38,900.8744554435543,
7NW_P2_3.0,7NW,2017-06-12,2017-06-12,2017,June,2.62,9.31,592.2052712118895,
7NW_P2_3.0,7NW,2018-06-05,2018-06-05,2018,June,1.75,14.0,513.2500662889521,
7NW_P2_3.0,7NW,2019-06-10,2019-06-08,2019,June,2.38,8.31,537.4524875739703,
7NW_P2_3.0,7NW,2020-06-02,2020-06-02,2020,June,1.06,7.56,305.9731060722105,
7NW_P2_3.0,7NW,2021-06-08,2021-06-08,2021,June,2.69,8.12,582.8037364555629,
7NW_P2_3.0,7NW,2022-06-06,2022-06-06,2022,June,1.19,5.06,292.2720341330672,
7NW_P2_3.0,7NW,2023-06-08,2023-06-07,2023,June,3.38,23.25,920.9083687739136,
7NW_P2_4.0,7NW,2014-06-12,2014-06-12,2014,June,10.0,24.25,1982.4725744542784,
7NW_P2_4.0,7NW,2015-06-12,2015-06-12,2015,June,4.38,15.31,969.3368338631974,
7NW_P2_4.0,7NW,2016-06-12,2016-06-12,2016,June,10.38,18.06,1913.7017943144222,
7NW_P2_4.0,7NW,2017-06-12,2017-06-12,2017,June,3.62,17.31,878.7793517385198,
7NW_P2_4.0,7NW,2018-06-05,2018-06-05,2018,June,4.25,23.62,1074.4853958547487,
7NW_P2_4.0,7NW,2019-06-10,2019-06-08,2019,June,4.75,16.31,1043.9364349611612,
7NW_P2_4.0,7NW,2020-06-02,2020-06-02,2020,June,1.06,9.31,328.3772533481501,
7NW_P2_4.0,7NW,2021-06-08,2021-06-08,2021,June,3.38,14.06,790.2125904545178,
7NW_P2_4.0,7NW,2022-06-06,2022-06-06,2022,June,1.56,7.0,383.7855559446317,
7NW_P2_4.0,7NW,2023-06-08,2023-06-07,2023,June,6.38,32.19,1550.3002261044828,
7NW_P3_1.0,7NW,2014-06-12,2014-06-12,2014,June,9.25,30.06,1972.5858751160292,
7NW_P3_1.0,7NW,2015-06-12,2015-06-12,2015,June,3.69,24.31,988.6608338616477,
7NW_P3_1.0,7NW,2016-06-12,2016-06-12,2016,June,10.06,38.75,2240.7766244540417,
7NW_P3_1.0,7NW,2017-06-12,2017-06-12,2017,June,4.79,29.86,1251.739902902158,
7NW_P3_1.0,7NW,2018-06-05,2018-06-05,2018,June,7.06,38.75,1756.240850349586,
7NW_P3_1.0,7NW,2019-06-10,2019-06-08,2019,June,4.31,20.81,1043.9615021607356,
7NW_P3_1.0,7NW,2020-06-02,2020-06-02,2020,June,1.75,15.56,532.6056174062325,
7NW_P3_1.0,7NW,2021-06-07,2021-06-08,2021,June,6.0,30.75,1466.9293846984372,
7NW_P3_1.0,7NW,2022-06-06,2022-06-06,2022,June,3.0,26.75,897.2475234004742,
7NW_P3_1.0,7NW,2023-06-08,2023-06-07,2023,June,5.0,50.44,1544.1459076778258,
7NW_P3_2.0,7NW,2014-06-12,2014-06-12,2014,June,7.94,14.81,1493.611086031991,
7NW_P3_2.0,7NW,2015-06-12,2015-06-12,2015,June,4.14,14.93,925.3099982511311,
7NW_P3_2.0,7NW,2016-06-12,2016-06-12,2016,June,8.38,20.25,1666.1564114901387,
7NW_P3_2.0,7NW,2017-06-12,2017-06-12,2017,June,5.31,17.5,1151.19795533482,
7NW_P3_2.0,7NW,2018-06-05,2018-06-05,2018,June,6.31,26.88,1459.8139413225385,
7NW_P3_2.0,7NW,2019-06-10,2019-06-08,2019,June,3.79,10.36,792.202269864611,
7NW_P3_2.0,7NW,2020-06-02,2020-06-02,2020,June,1.56,12.0,453.55946650159206,
7NW_P3_2.0,7NW,2021-06-07,2021-06-08,2021,June,5.06,19.06,1137.7599807889515,
7NW_P3_2.0,7NW,2022-06-06,2022-06-06,2022,June,1.31,10.21,385.5187511827167,
7NW_P3_2.0,7NW,2023-06-08,2023-06-07,2023,June,5.12,44.12,1491.360519301729,
7NW_P3_3.0,7NW,2014-06-12,2014-06-12,2014,June,8.0,32.44,1815.7287165757318,
7NW_P3_3.0,7NW,2015-06-12,2015-06-12,2015,June,4.38,21.0,1058.2559440606055,
7NW_P3_3.0,7NW,2016-06-12,2016-06-12,2016,June,11.31,21.38,2117.4652860250544,
7NW_P3_3.0,7NW,2017-06-12,2017-06-12,2017,June,4.94,32.38,1311.1446528149474,
7NW_P3_3.0,7NW,2018-06-05,2018-06-05,2018,June,5.94,45.75,1657.477502788308,
7NW_P3_3.0,7NW,2019-06-10,2019-06-08,2019,June,5.44,21.19,1232.066133142668,
7NW_P3_3.0,7NW,2020-06-02,2020-06-02,2020,June,3.43,17.71,853.2282066719065,
7NW_P3_3.0,7NW,2021-06-07,2021-06-08,2021,June,6.07,31.21,1485.0984960533654,
7NW_P3_3.0,7NW,2022-06-06,2022-06-06,2022,June,3.14,18.64,817.5827557415905,
7NW_P3_3.0,7NW,2023-06-08,2023-06-07,2023,June,6.5,45.69,1754.562012290127,
7NW_P3_4.0,7NW,2014-06-12,2014-06-12,2014,June,6.62,19.81,1392.822954316687,
7NW_P3_4.0,7NW,2015-06-12,2015-06-12,2015,June,2.81,15.25,714.1811615523484,
7NW_P3_4.0,7NW,2016-06-12,2016-06-12,2016,June,6.92,21.0,1459.501115504547,
7NW_P3_4.0,7NW,2017-06-12,2017-06-12,2017,June,3.64,16.71,873.0779257079436,
7NW_P3_4.0,7NW,2018-06-05,2018-06-05,2018,June,4.5,24.19,1124.353197322835,
7NW_P3_4.0,7NW,2019-06-10,2019-06-08,2019,June,3.21,15.21,780.0961986591669,
7NW_P3_4.0,7NW,2020-06-02,2020-06-02,2020,June,1.5,10.29,420.52155066223514,
7NW_P3_4.0,7NW,2021-06-07,2021-06-08,2021,June,2.75,19.44,760.9462139766554,
7NW_P3_4.0,7NW,2022-06-06,2022-06-06,2022,June,1.75,15.19,528.0741100545603,
7NW_P3_4.0,7NW,2023-06-08,2023-06-07,2023,June,5.62,32.0,1421.408898049927,
7NW_P4_1.0,7NW,2014-06-12,2014-06-12,2014,June,8.19,27.31,1762.6655370440997,
7NW_P4_1.0,7NW,2015-06-12,2015-06-12,2015,June,3.5,14.69,819.4046802829452,
7NW_P4_1.0,7NW,2016-06-12,2016-06-12,2016,June,6.88,19.0,1418.0248937116364,
7NW_P4_1.0,7NW,2017-06-12,2017-06-12,2017,June,2.38,14.19,626.3477525511902,
7NW_P4_1.0,7NW,2018-06-06,2018-06-05,2018,June,4.12,23.06,1044.7957941415452,
7NW_P4_1.0,7NW,2019-06-10,2019-06-08,2019,June,2.12,9.81,519.3132425613264,
7NW_P4_1.0,7NW,2020-06-02,2020-06-02,2020,June,1.06,7.88,310.1887024317263,
7NW_P4_1.0,7NW,2021-06-07,2021-06-08,2021,June,2.94,12.0,686.9077518249758,
7NW_P4_1.0,7NW,2022-06-06,2022-06-06,2022,June,1.31,5.5,319.04860928755613,
7NW_P4_1.0,7NW,2023-06-08,2023-06-07,2023,June,3.44,27.88,990.5867214419374,
7NW_P4_2.0,7NW,2014-06-12,2014-06-12,2014,June,9.5,29.81,2006.7555128369083,
7NW_P4_2.0,7NW,2015-06-12,2015-06-12,2015,June,5.5,18.21,1192.7060930568473,
7NW_P4_2.0,7NW,2016-06-12,2016-06-12,2016,June,11.69,26.5,2275.250427987514,
7NW_P4_2.0,7NW,2017-06-12,2017-06-12,2017,June,3.06,16.44,773.1612084273296,
7NW_P4_2.0,7NW,2018-06-06,2018-06-05,2018,June,3.42,34.0,1060.4924276233492,
7NW_P4_2.0,7NW,2019-06-10,2019-06-08,2019,June,2.36,9.57,554.7979215177764,
7NW_P4_2.0,7NW,2020-06-02,2020-06-02,2020,June,1.31,11.25,398.63154051305577,
7NW_P4_2.0,7NW,2021-06-07,2021-06-08,2021,June,1.88,22.81,641.1487687493133,
7NW_P4_2.0,7NW,2022-06-06,2022-06-06,2022,June,1.43,5.64,340.9436829194753,
7NW_P4_2.0,7NW,2023-06-08,2023-06-07,2023,June,8.06,47.5,2044.658615238424,
7NW_P4_3.0,7NW,2014-06-12,2014-06-12,2014,June,8.12,18.06,1585.5678146729192,
7NW_P4_3.0,7NW,2015-06-12,2015-06-12,2015,June,4.12,14.38,913.0790030949008,
7NW_P4_3.0,7NW,2016-06-12,2016-06-12,2016,June,5.62,20.19,1244.3467092016483,
7NW_P4_3.0,7NW,2017-06-12,2017-06-12,2017,June,3.06,20.12,823.9388509770525,
7NW_P4_3.0,7NW,2018-06-06,2018-06-05,2018,June,3.93,19.14,956.8516624537787,
7NW_P4_3.0,7NW,2019-06-10,2019-06-08,2019,June,2.5,11.07,600.9879180796206,
7NW_P4_3.0,7NW,2020-06-02,2020-06-02,2020,June,1.19,6.56,314.92644479276254,
7NW_P4_3.0,7NW,2021-06-07,2021-06-08,2021,June,2.0,11.0,516.7537545603901,
7NW_P4_3.0,7NW,2022-06-06,2022-06-06,2022,June,1.12,6.5,301.99847986978995,
7NW_P4_3.0,7NW,2023-06-08,2023-06-07,2023,June,4.06,20.0,990.9139887598873,
7NW_P4_4.0,7NW,2014-06-12,2014-06-12,2014,June,7.25,27.19,1614.0233732256586,
7NW_P4_4.0,7NW,2015-06-12,2015-06-12,2015,June,5.31,18.56,1168.9299356702404,
7NW_P4_4.0,7NW,2016-06-12,2016-06-12,2016,June,8.62,23.0,1753.069092689052,
7NW_P4_4.0,7NW,2017-06-12,2017-06-12,2017,June,2.88,26.5,872.2821293637907,
7NW_P4_4.0,7NW,2018-06-06,2018-06-05,2018,June,5.56,41.0,1530.6802111118789,
7NW_P4_4.0,7NW,2019-06-10,2019-06-08,2019,June,3.12,17.31,795.6147776739388,
7NW_P4_4.0,7NW,2020-06-02,2020-06-02,2020,June,2.5,17.12,686.7080476413172,
7NW_P4_4.0,7NW,2021-06-07,2021-06-08,2021,June,1.83,23.83,642.4968483754161,
7NW_P4_4.0,7NW,2022-06-06,2022-06-06,2022,June,2.07,10.5,521.3016579271052,
7NW_P4_4.0,7NW,2023-06-08,2023-06-07,2023,June,4.64,45.07,1415.2691123232817,
7NW_P5_1.0,7NW,2014-06-12,2014-06-12,2014,June,7.75,30.75,1749.5783962014102,
7NW_P5_1.0,7NW,2015-06-12,2015-06-12,2015,June,6.88,29.12,1585.6270896399815,
7NW_P5_1.0,7NW,2016-06-12,2016-06-12,2016,June,6.31,26.0,1446.20999499291,
7NW_P5_1.0,7NW,2017-06-12,2017-06-12,2017,June,6.56,27.56,1510.351173181622,
7NW_P5_1.0,7NW,2018-06-06,2018-06-05,2018,June,6.5,34.14,1598.1082682516762,
7NW_P5_1.0,7NW,2019-06-06,2019-06-08,2019,June,2.5,19.94,722.9995093227549,
7NW_P5_1.0,7NW,2020-06-02,2020-06-02,2020,June,2.57,19.93,735.3973754067038,
7NW_P5_1.0,7NW,2021-06-09,2021-06-08,2021,June,3.36,22.64,909.3981930038382,
7NW_P5_1.0,7NW,2022-06-07,2022-06-06,2022,June,1.58,17.08,518.725205237387,
7NW_P5_1.0,7NW,2023-06-05,2023-06-07,2023,June,3.12,27.81,931.9307371546207,
7NW_P5_2.0,7NW,2014-06-12,2014-06-12,2014,June,7.5,16.69,1467.3543848059826,
7NW_P5_2.0,7NW,2015-06-12,2015-06-12,2015,June,6.38,21.06,1377.3267776160858,
7NW_P5_2.0,7NW,2016-06-12,2016-06-12,2016,June,6.88,20.75,1449.0240954111769,
7NW_P5_2.0,7NW,2017-06-12,2017-06-12,2017,June,9.31,18.75,1773.6099882912913,
7NW_P5_2.0,7NW,2018-06-06,2018-06-05,2018,June,6.44,24.69,1446.2283977003742,
7NW_P5_2.0,7NW,2019-06-06,2019-06-08,2019,June,2.5,16.19,674.3106644145109,
7NW_P5_2.0,7NW,2020-06-02,2020-06-02,2020,June,3.12,16.75,787.6528048635682,
7NW_P5_2.0,7NW,2021-06-09,2021-06-08,2021,June,1.5,21.62,552.8821956502546,
7NW_P5_2.0,7NW,2022-06-07,2022-06-06,2022,June,2.12,17.69,626.3876195722247,
7NW_P5_2.0,7NW,2023-06-05,2023-06-07,2023,June,2.25,23.0,714.0506343788262,
7NW_P5_3.0,7NW,2014-06-12,2014-06-12,2014,June,9.69,22.38,1900.957158794832,
7NW_P5_3.0,7NW,2015-06-12,2015-06-12,2015,June,4.12,20.88,1013.6725810990725,
7NW_P5_3.0,7NW,2016-06-12,2016-06-12,2016,June,4.25,21.75,1047.8101534202046,
7NW_P5_3.0,7NW,2017-06-12,2017-06-12,2017,June,10.06,20.31,1914.3888215657926,
7NW_P5_3.0,7NW,2018-06-06,2018-06-05,2018,June,4.64,24.14,1146.9194160992943,
7NW_P5_3.0,7NW,2019-06-06,2019-06-08,2019,June,2.5,15.56,665.775365778014,
7NW_P5_3.0,7NW,2020-06-02,2020-06-02,2020,June,2.88,17.88,762.7174956175282,
7NW_P5_3.0,7NW,2021-06-09,2021-06-08,2021,June,2.06,21.5,660.8649844722111,
7NW_P5_3.0,7NW,2022-06-07,2022-06-06,2022,June,1.5,11.0,429.879934855567,
7NW_P5_3.0,7NW,2023-06-05,2023-06-07,2023,June,1.36,10.36,396.4739914783863,
7NW_P5_4.0,7NW,2014-06-12,2014-06-12,2014,June,5.38,22.12,1237.1486370197415,
7NW_P5_4.0,7NW,2015-06-12,2015-06-12,2015,June,4.81,25.31,1191.9108413209049,
7NW_P5_4.0,7NW,2016-06-12,2016-06-12,2016,June,3.88,19.0,946.5552097002924,
7NW_P5_4.0,7NW,2017-06-12,2017-06-12,2017,June,4.69,19.12,1079.844425596298,
7NW_P5_4.0,7NW,2018-06-06,2018-06-05,2018,June,4.07,18.5,970.2240272386748,
7NW_P5_4.0,7NW,2019-06-06,2019-06-08,2019,June,2.44,11.19,592.9805915529207,
7NW_P5_4.0,7NW,2020-06-02,2020-06-02,2020,June,1.69,12.5,483.2912591171687,
7NW_P5_4.0,7NW,2021-06-09,2021-06-08,2021,June,2.62,15.57,686.4858068346982,
7NW_P5_4.0,7NW,2022-06-07,2022-06-06,2022,June,1.81,14.31,527.9950372236161,
7NW_P5_4.0,7NW,2023-06-05,2023-06-07,2023,June,3.81,24.12,1006.7658593231895,
7NW_P6_1.0,7NW,2014-06-12,2014-06-12,2014,June,7.0,19.0,1436.1773284606845,
7NW_P6_1.0,7NW,2015-06-12,2015-06-12,2015,June,4.06,29.5,1120.850188857105,
7NW_P6_1.0,7NW,2016-06-12,2016-06-12,2016,June,6.94,23.12,1498.7925539585822,
7NW_P6_1.0,7NW,2017-06-12,2017-06-12,2017,June,3.86,19.64,952.6070849932623,
7NW_P6_1.0,7NW,2018-06-06,2018-06-05,2018,June,4.62,19.44,1073.600717060269,
7NW_P6_1.0,7NW,2019-06-06,2019-06-08,2019,June,1.88,14.94,548.5780063086222,
7NW_P6_1.0,7NW,2020-06-02,2020-06-02,2020,June,2.5,18.56,705.4683721680484,
7NW_P6_1.0,7NW,2021-06-09,2021-06-08,2021,June,1.69,17.62,545.900715574063,
7NW_P6_1.0,7NW,2022-06-07,2022-06-06,2022,June,2.12,19.06,643.1814812474735,
7NW_P6_1.0,7NW,2023-06-08,2023-06-07,2023,June,1.75,17.81,559.4595317877321,
7NW_P6_2.0,7NW,2014-06-12,2014-06-12,2014,June,9.86,26.14,1996.5967156219654,
7NW_P6_2.0,7NW,2015-06-12,2015-06-12,2015,June,10.88,28.69,2196.0817495139113,
7NW_P6_2.0,7NW,2016-06-12,2016-06-12,2016,June,10.12,30.69,2116.7228296839585,
7NW_P6_2.0,7NW,2017-06-12,2017-06-12,2017,June,9.94,26.06,2007.136079678843,
7NW_P6_2.0,7NW,2018-06-06,2018-06-05,2018,June,6.07,30.43,1473.8290419340165,
7NW_P6_2.0,7NW,2019-06-06,2019-06-08,2019,June,4.75,20.19,1106.1156076478906,
7NW_P6_2.0,7NW,2020-06-02,2020-06-02,2020,June,5.25,22.0,1214.4571538890743,
7NW_P6_2.0,7NW,2021-06-09,2021-06-08,2021,June,1.57,21.0,560.3365819515749,
7NW_P6_2.0,7NW,2022-06-07,2022-06-06,2022,June,1.38,15.38,460.8670146712563,
7NW_P6_2.0,7NW,2023-06-08,2023-06-07,2023,June,2.86,27.29,877.995377258753,
7NW_P6_3.0,7NW,2014-06-12,2014-06-12,2014,June,5.75,16.56,1202.623707588754,
7NW_P6_3.0,7NW,2015-06-12,2015-06-12,2015,June,5.56,15.88,1161.5405845726143,
7NW_P6_3.0,7NW,2016-06-12,2016-06-12,2016,June,5.06,16.44,1094.4097845977346,
7NW_P6_3.0,7NW,2017-06-12,2017-06-12,2017,June,3.31,14.19,780.9180653530696,
