SamplingDate,Pasture,Plot,Transect,Distance
8/7/2020,NH,3,1,n
8/7/2020,NH,3,1,n
8/7/2020,NH,3,1,n
8/7/2020,NH,3,1,s
8/7/2020,NH,3,1,s
8/7/2020,NH,3,1,s
8/7/2020,NH,3,1,s
8/7/2020,NH,3,1,s
8/7/2020,NH,3,4,n
8/7/2020,NH,3,4,n
8/7/2020,NH,3,4,n
8/7/2020,NH,3,4,n
8/7/2020,NH,3,4,s
8/7/2020,NH,3,4,s
8/7/2020,NH,3,4,s
8/7/2020,NH,3,4,s
8/7/2020,NH,3,4,s
8/7/2020,NH,4,1,n
8/7/2020,NH,4,1,n
8/7/2020,NH,4,1,n
8/7/2020,NH,4,1,n
8/7/2020,NH,4,1,n
8/7/2020,NH,4,1,n
8/7/2020,NH,4,1,n
8/7/2020,NH,4,1,s
8/7/2020,NH,4,1,s
8/7/2020,NH,4,1,s
8/7/2020,NH,4,1,s
8/7/2020,NH,4,1,s
8/7/2020,NH,4,4,n
8/7/2020,NH,4,4,n
8/7/2020,NH,4,4,n
8/7/2020,NH,4,4,n
8/7/2020,NH,4,4,n
8/7/2020,NH,4,4,n
8/7/2020,NH,4,4,s
8/7/2020,NH,4,4,s
8/7/2020,NH,4,4,s
8/7/2020,NH,4,4,s
8/7/2020,NH,4,4,s
8/3/2021,17N,1,1,n
8/3/2021,17N,1,1,n
8/3/2021,17N,1,1,n
8/3/2021,17N,1,1,n
8/3/2021,17N,1,1,n
8/3/2021,17N,1,1,n
8/3/2021,17N,1,1,n
8/3/2021,17N,1,1,s
8/3/2021,17N,1,1,s
8/3/2021,17N,1,1,s
8/3/2021,17N,1,1,s
8/3/2021,17N,1,1,s
8/3/2021,17N,1,4,n
8/3/2021,17N,1,4,n
8/3/2021,17N,1,4,n
8/3/2021,17N,1,4,n
8/3/2021,17N,1,4,n
8/3/2021,17N,1,4,s
8/3/2021,17N,1,4,s
8/3/2021,17N,1,4,s
8/3/2021,17N,1,4,s
8/3/2021,17N,1,4,s
8/3/2021,17N,1,4,s
8/3/2021,17N,1,4,s
8/3/2021,17N,2,1,n
8/3/2021,17N,2,1,n
8/3/2021,17N,2,1,n
8/3/2021,17N,2,1,n
8/3/2021,17N,2,1,n
8/3/2021,17N,2,1,s
8/3/2021,17N,2,1,s
8/3/2021,17N,2,1,s
8/3/2021,17N,2,1,s
8/3/2021,17N,2,4,n
8/3/2021,17N,2,4,n
8/3/2021,17N,2,4,n
8/3/2021,17N,2,4,n
8/3/2021,17N,2,4,n
8/3/2021,17N,2,4,n
8/3/2021,17N,2,4,n
8/3/2021,17N,2,4,s
8/3/2021,17N,2,4,s
8/3/2021,17N,2,4,s
8/3/2021,17N,2,4,s
8/3/2021,20NW,3,4,n
8/3/2021,20NW,3,4,n
8/3/2021,20NW,3,4,n
8/3/2021,20NW,3,4,n
8/3/2021,20NW,3,4,n
8/3/2021,20NW,3,4,n
8/3/2021,20NW,4,1,n
8/3/2021,20NW,4,1,n
8/3/2021,20NW,4,1,n
8/3/2021,20NW,4,1,n
8/3/2021,20NW,4,1,n
8/3/2021,20NW,4,1,n
8/3/2021,20NW,4,1,s
8/3/2021,20NW,4,1,s
8/3/2021,20NW,4,1,s
8/3/2021,20NW,4,1,s
8/3/2021,20NW,4,1,s
8/3/2021,20NW,4,1,s
8/3/2021,20NW,4,4,n
8/3/2021,20NW,4,4,n
8/3/2021,20NW,4,4,n
8/3/2021,20NW,4,4,n
8/3/2021,20NW,4,4,n
8/3/2021,20NW,4,4,s
8/3/2021,20NW,4,4,s
8/3/2021,20NW,4,4,s
8/3/2021,20NW,4,4,s
8/3/2021,24W,1,1,n
8/3/2021,24W,1,1,n
8/3/2021,24W,1,1,n
8/3/2021,24W,1,1,n
8/3/2021,24W,1,1,s
8/3/2021,24W,1,1,s
8/3/2021,24W,1,1,s
8/3/2021,24W,1,1,s
8/3/2021,24W,1,1,s
8/3/2021,24W,1,4,n
8/3/2021,24W,1,4,n
8/3/2021,24W,1,4,n
8/3/2021,24W,1,4,n
8/3/2021,24W,1,4,n
8/3/2021,24W,1,4,s
8/3/2021,24W,1,4,s
8/3/2021,24W,1,4,s
8/3/2021,24W,1,4,s
8/3/2021,24W,1,4,s
8/3/2021,24W,1,4,s
8/3/2021,24W,2,1,n
8/3/2021,24W,2,1,n
8/3/2021,24W,2,1,n
8/3/2021,24W,2,1,n
8/3/2021,24W,2,1,s
8/3/2021,24W,2,1,s
8/3/2021,24W,2,1,s
8/3/2021,24W,2,1,s
8/3/2021,24W,2,1,s
8/3/2021,24W,2,4,n
8/3/2021,24W,2,4,n
8/3/2021,24W,2,4,n
8/3/2021,24W,2,4,n
8/3/2021,24W,2,4,n
8/3/2021,24W,2,4,n
8/3/2021,24W,2,4,s
8/3/2021,24W,2,4,s
8/3/2021,24W,2,4,s
8/3/2021,24W,2,4,s
8/3/2021,24W,2,4,s
8/3/2021,24W,2,4,s
8/3/2021,24W,2,4,s
8/3/2021,24W,2,4,s
8/4/2021,15E,1,1,n
8/4/2021,15E,1,1,n
8/4/2021,15E,1,1,n
8/4/2021,15E,1,1,n
8/4/2021,15E,1,1,s
8/4/2021,15E,1,1,s
8/4/2021,15E,1,1,s
8/4/2021,15E,1,1,s
8/4/2021,15E,1,1,s
8/4/2021,15E,1,4,n
8/4/2021,15E,1,4,n
8/4/2021,15E,1,4,n
8/4/2021,15E,1,4,n
8/4/2021,15E,1,4,n
8/4/2021,15E,1,4,n
8/4/2021,17N,3,1,n
8/4/2021,17N,3,1,n
8/4/2021,17N,3,1,n
8/4/2021,17N,3,1,n
8/4/2021,17N,3,1,s
8/4/2021,17N,3,1,s
8/4/2021,17N,3,1,s
8/4/2021,17N,3,1,s
8/4/2021,17N,3,1,s
8/4/2021,17N,3,4,n
8/4/2021,17N,3,4,n
8/4/2021,17N,3,4,n
8/4/2021,17N,3,4,n
8/4/2021,17N,3,4,n
8/4/2021,17N,3,4,n
8/4/2021,17N,3,4,s
8/4/2021,17N,3,4,s
8/4/2021,17N,3,4,s
8/4/2021,17N,3,4,s
8/4/2021,17N,3,4,s
8/4/2021,17N,3,4,s
8/4/2021,17N,3,4,s
8/4/2021,17N,4,1,n
8/4/2021,17N,4,1,n
8/4/2021,17N,4,1,n
8/4/2021,17N,4,1,n
8/4/2021,17N,4,1,s
8/4/2021,17N,4,1,s
8/4/2021,17N,4,1,s
8/4/2021,17N,4,1,s
8/4/2021,17N,4,1,s
8/4/2021,17N,4,4,n
8/4/2021,17N,4,4,n
8/4/2021,17N,4,4,n
8/4/2021,17N,4,4,n
8/4/2021,17N,4,4,s
8/4/2021,17N,4,4,s
8/4/2021,17N,4,4,s
8/4/2021,17N,5,1,n
8/4/2021,17N,5,1,n
8/4/2021,17N,5,1,n
8/4/2021,17N,5,1,n
8/4/2021,17N,5,1,n
8/4/2021,17N,5,1,n
8/4/2021,17N,5,1,n
8/4/2021,17N,5,1,s
8/4/2021,17N,5,1,s
8/4/2021,17N,5,1,s
8/4/2021,17N,5,1,s
8/4/2021,17N,5,1,s
8/4/2021,17N,5,1,s
8/4/2021,17N,5,4,n
8/4/2021,17N,5,4,n
8/4/2021,17N,5,4,n
8/4/2021,17N,5,4,n
8/4/2021,17N,5,4,n
8/4/2021,17N,5,4,s
8/4/2021,17N,5,4,s
8/4/2021,17N,5,4,s
8/4/2021,17N,5,4,s
8/4/2021,17N,5,4,s
8/4/2021,17N,5,4,s
8/4/2021,17N,5,4,s
8/4/2021,17N,6,1,n
8/4/2021,17N,6,1,n
8/4/2021,17N,6,1,n
8/4/2021,17N,6,1,n
8/4/2021,17N,6,1,n
8/4/2021,17N,6,1,s
8/4/2021,17N,6,1,s
8/4/2021,17N,6,1,s
8/4/2021,17N,6,1,s
8/4/2021,17N,6,1,s
8/4/2021,17N,6,4,n
8/4/2021,17N,6,4,n
8/4/2021,17N,6,4,n
8/4/2021,17N,6,4,n
8/4/2021,17N,6,4,n
8/4/2021,17N,6,4,n
8/4/2021,17N,6,4,s
8/4/2021,17N,6,4,s
8/4/2021,17N,6,4,s
8/4/2021,17N,6,4,s
8/4/2021,17N,6,4,s
8/4/2021,17S,2,1,n
8/4/2021,17S,2,1,n
8/4/2021,17S,2,1,n
8/4/2021,17S,2,1,n
8/4/2021,17S,2,1,s
8/4/2021,17S,2,1,s
8/4/2021,17S,2,1,s
8/4/2021,17S,2,1,s
8/4/2021,20NW,1,1,n
8/4/2021,20NW,1,1,n
8/4/2021,20NW,1,1,n
8/4/2021,20NW,1,1,n
8/4/2021,20NW,1,1,s
8/4/2021,20NW,1,1,s
8/4/2021,20NW,1,1,s
8/4/2021,20NW,1,1,s
8/4/2021,20NW,1,1,s
8/4/2021,20NW,1,1,s
8/4/2021,20NW,1,1,s
8/4/2021,20NW,1,1,s
8/4/2021,20NW,1,1,s
8/4/2021,20NW,1,1,s
8/4/2021,20NW,1,4,n
8/4/2021,20NW,1,4,n
8/4/2021,20NW,1,4,n
8/4/2021,20NW,1,4,n
8/4/2021,20NW,1,4,n
8/4/2021,20NW,1,4,s
8/4/2021,20NW,1,4,s
8/4/2021,20NW,1,4,s
8/4/2021,20NW,1,4,s
8/4/2021,20NW,2,1,n
8/4/2021,20NW,2,1,n
8/4/2021,20NW,2,1,n
8/4/2021,20NW,2,1,n
8/4/2021,20NW,2,1,n
8/4/2021,20NW,2,1,s
8/4/2021,20NW,2,1,s
8/4/2021,20NW,2,1,s
8/4/2021,20NW,2,1,s
8/4/2021,20NW,2,1,s
8/4/2021,20NW,2,4,n
8/4/2021,20NW,2,4,n
8/4/2021,20NW,2,4,n
8/4/2021,20NW,2,4,s
8/4/2021,20NW,2,4,s
8/4/2021,20NW,2,4,s
8/4/2021,20NW,2,4,s
8/4/2021,20NW,2,4,s
8/4/2021,20NW,3,1,n
8/4/2021,20NW,3,1,n
8/4/2021,20NW,3,1,n
8/4/2021,20NW,3,1,n
8/4/2021,20NW,3,1,n
8/4/2021,20NW,3,1,s
8/4/2021,20NW,3,1,s
8/4/2021,20NW,3,1,s
8/4/2021,20NW,3,1,s
8/4/2021,20NW,3,4,s
8/4/2021,20NW,3,4,s
8/4/2021,20NW,3,4,s
8/4/2021,20NW,3,4,s
8/4/2021,20NW,3,4,s
8/4/2021,20NW,3,4,s
8/4/2021,20NW,5,1,n
8/4/2021,20NW,5,1,n
8/4/2021,20NW,5,1,n
8/4/2021,20NW,5,1,n
8/4/2021,20NW,5,1,s
8/4/2021,20NW,5,1,s
8/4/2021,20NW,5,1,s
8/4/2021,20NW,5,1,s
8/4/2021,20NW,5,1,s
8/4/2021,20NW,5,1,s
8/4/2021,20NW,5,4,n
8/4/2021,20NW,5,4,n
8/4/2021,20NW,5,4,n
8/4/2021,20NW,5,4,n
8/4/2021,20NW,5,4,n
8/4/2021,20NW,5,4,n
8/4/2021,20NW,5,4,s
8/4/2021,20NW,5,4,s
8/4/2021,20NW,5,4,s
8/4/2021,20NW,5,4,s
8/4/2021,20NW,5,4,s
8/4/2021,20NW,6,1,n
8/4/2021,20NW,6,1,n
8/4/2021,20NW,6,1,n
8/4/2021,20NW,6,1,n
8/4/2021,20NW,6,1,n
8/4/2021,20NW,6,1,n
8/4/2021,20NW,6,1,n
8/4/2021,20NW,6,1,s
8/4/2021,20NW,6,1,s
8/4/2021,20NW,6,1,s
8/4/2021,20NW,6,1,s
8/4/2021,20NW,6,1,s
8/4/2021,20NW,6,1,s
8/4/2021,20NW,6,4,n
8/4/2021,20NW,6,4,n
8/4/2021,20NW,6,4,n
8/4/2021,20NW,6,4,n
8/4/2021,20NW,6,4,n
8/4/2021,20NW,6,4,s
8/4/2021,20NW,6,4,s
8/4/2021,20NW,6,4,s
8/4/2021,20NW,6,4,s
8/4/2021,20NW,6,4,s
8/4/2021,20NW,6,4,s
8/4/2021,20SE,3,4,n
8/4/2021,20SE,3,4,n
8/4/2021,20SE,3,4,n
8/4/2021,20SE,3,4,n
8/4/2021,20SE,3,4,s
8/4/2021,20SE,3,4,s
8/4/2021,20SE,3,4,s
8/4/2021,20SE,3,4,s
8/4/2021,24W,3,1,n
8/4/2021,24W,3,1,n
8/4/2021,24W,3,1,n
8/4/2021,24W,3,1,n
8/4/2021,24W,3,1,n
8/4/2021,24W,3,1,s
8/4/2021,24W,3,1,s
8/4/2021,24W,3,1,s
8/4/2021,24W,3,4,n
8/4/2021,24W,3,4,n
8/4/2021,24W,3,4,n
8/4/2021,24W,3,4,n
8/4/2021,24W,3,4,n
8/4/2021,24W,3,4,n
8/4/2021,24W,3,4,s
8/4/2021,24W,3,4,s
8/4/2021,24W,3,4,s
8/4/2021,24W,3,4,s
8/4/2021,24W,4,1,n
8/4/2021,24W,4,1,n
8/4/2021,24W,4,1,n
8/4/2021,24W,4,1,n
8/4/2021,24W,4,1,n
8/4/2021,24W,4,1,n
8/4/2021,24W,4,1,s
8/4/2021,24W,4,1,s
8/4/2021,24W,4,1,s
8/4/2021,24W,4,4,n
8/4/2021,24W,4,4,n
8/4/2021,24W,4,4,n
8/4/2021,24W,4,4,n
8/4/2021,24W,4,4,n
8/4/2021,24W,4,4,s
8/4/2021,24W,4,4,s
8/4/2021,24W,4,4,s
8/4/2021,24W,4,4,s
8/4/2021,24W,4,4,s
8/4/2021,7NW,1,1,n
8/4/2021,7NW,1,1,n
8/4/2021,7NW,1,1,n
8/4/2021,7NW,1,1,s
8/4/2021,7NW,1,1,s
8/4/2021,7NW,1,1,s
8/4/2021,7NW,1,4,n
8/4/2021,7NW,1,4,n
8/4/2021,7NW,1,4,n
8/4/2021,7NW,1,4,s
8/4/2021,7NW,1,4,s
8/4/2021,7NW,1,4,s
8/4/2021,7NW,1,4,s
8/4/2021,7NW,2,1,n
8/4/2021,7NW,2,1,n
8/4/2021,7NW,2,1,n
8/4/2021,7NW,2,1,n
8/4/2021,7NW,2,1,s
8/4/2021,7NW,2,1,s
8/4/2021,7NW,2,1,s
8/4/2021,7NW,2,1,s
8/4/2021,7NW,2,1,s
8/4/2021,7NW,2,1,s
8/4/2021,7NW,2,1,s
8/4/2021,7NW,2,4,n
8/4/2021,7NW,2,4,n
8/4/2021,7NW,2,4,n
8/4/2021,7NW,2,4,n
8/4/2021,7NW,2,4,n
8/4/2021,7NW,2,4,s
8/4/2021,7NW,2,4,s
8/4/2021,7NW,2,4,s
8/4/2021,7NW,2,4,s
8/4/2021,7NW,2,4,s
8/4/2021,7NW,3,1,n
8/4/2021,7NW,3,1,n
8/4/2021,7NW,3,1,n
8/4/2021,7NW,3,1,n
8/4/2021,7NW,3,1,n
8/4/2021,7NW,3,1,n
8/4/2021,7NW,3,1,n
8/4/2021,7NW,3,1,n
8/4/2021,7NW,3,1,s
8/4/2021,7NW,3,1,s
8/4/2021,7NW,3,1,s
8/4/2021,7NW,3,1,s
8/4/2021,7NW,3,1,s
8/4/2021,7NW,3,1,s
8/4/2021,7NW,3,1,s
8/4/2021,7NW,3,4,n
8/4/2021,7NW,3,4,n
8/4/2021,7NW,3,4,n
8/4/2021,7NW,3,4,n
8/4/2021,7NW,3,4,n
8/4/2021,7NW,3,4,n
8/4/2021,7NW,3,4,n
8/4/2021,7NW,3,4,n
8/4/2021,7NW,3,4,s
8/4/2021,7NW,3,4,s
8/4/2021,7NW,3,4,s
8/4/2021,7NW,3,4,s
8/4/2021,7NW,3,4,s
8/4/2021,7NW,4,1,n
8/4/2021,7NW,4,1,n
8/4/2021,7NW,4,1,n
8/4/2021,7NW,4,1,n
8/4/2021,7NW,4,1,s
8/4/2021,7NW,4,1,s
8/4/2021,7NW,4,1,s
8/4/2021,7NW,4,1,s
8/4/2021,7NW,4,1,s
8/4/2021,7NW,4,4,n
8/4/2021,7NW,4,4,n
8/4/2021,7NW,4,4,n
8/4/2021,7NW,4,4,n
8/4/2021,7NW,4,4,n
8/4/2021,7NW,4,4,n
8/4/2021,7NW,4,4,s
8/4/2021,7NW,4,4,s
8/4/2021,7NW,4,4,s
8/4/2021,7NW,4,4,s
8/4/2021,7NW,4,4,s
8/4/2021,7NW,4,4,s
8/4/2021,NH,1,1,n
8/4/2021,NH,1,1,n
8/4/2021,NH,1,1,n
8/4/2021,NH,1,1,n
8/4/2021,NH,1,1,n
8/4/2021,NH,1,1,n
8/4/2021,NH,1,1,n
8/4/2021,NH,1,1,n
8/4/2021,NH,1,1,s
8/4/2021,NH,1,1,s
8/4/2021,NH,1,1,s
8/4/2021,NH,1,1,s
8/4/2021,NH,1,4,n
8/4/2021,NH,1,4,n
8/4/2021,NH,1,4,n
8/4/2021,NH,1,4,n
8/4/2021,NH,1,4,s
8/4/2021,NH,1,4,s
8/4/2021,NH,1,4,s
8/4/2021,NH,1,4,s
8/4/2021,NH,1,4,s
8/4/2021,NH,2,1,n
8/4/2021,NH,2,1,n
8/4/2021,NH,2,1,n
8/4/2021,NH,2,1,n
8/4/2021,NH,2,1,n
8/4/2021,NH,2,1,n
8/4/2021,NH,2,1,n
8/4/2021,NH,2,1,n
8/4/2021,NH,2,1,s
8/4/2021,NH,2,1,s
8/4/2021,NH,2,1,s
8/4/2021,NH,2,1,s
8/4/2021,NH,2,1,s
8/4/2021,NH,2,4,n
8/4/2021,NH,2,4,n
8/4/2021,NH,2,4,n
8/4/2021,NH,2,4,n
8/4/2021,NH,2,4,n
8/4/2021,NH,2,4,n
8/4/2021,NH,2,4,s
8/4/2021,NH,2,4,s
8/4/2021,NH,2,4,s
8/4/2021,NH,2,4,s
8/4/2021,NH,2,4,s
8/4/2021,NH,2,4,s
8/4/2021,NH,2,4,s
8/4/2021,NH,2,4,s
8/4/2021,NH,3,1,n
8/4/2021,NH,3,1,n
8/4/2021,NH,3,1,n
8/4/2021,NH,3,1,n
8/4/2021,NH,3,1,n
8/4/2021,NH,3,1,n
8/4/2021,NH,3,1,n
8/4/2021,NH,3,1,s
8/4/2021,NH,3,1,s
8/4/2021,NH,3,1,s
8/4/2021,NH,3,1,s
8/4/2021,NH,3,1,s
8/4/2021,NH,3,4,n
8/4/2021,NH,3,4,n
8/4/2021,NH,3,4,n
8/4/2021,NH,3,4,n
8/4/2021,NH,3,4,n
8/4/2021,NH,3,4,n
8/4/2021,NH,3,4,s
8/4/2021,NH,3,4,s
8/4/2021,NH,3,4,s
8/4/2021,NH,3,4,s
8/4/2021,NH,3,4,s
8/4/2021,NH,3,4,s
8/4/2021,NH,3,4,s
8/4/2021,NH,4,1,n
8/4/2021,NH,4,1,n
8/4/2021,NH,4,1,n
8/4/2021,NH,4,1,n
8/4/2021,NH,4,1,n
8/4/2021,NH,4,1,s
8/4/2021,NH,4,1,s
8/4/2021,NH,4,1,s
8/4/2021,NH,4,1,s
8/4/2021,NH,4,4,n
8/4/2021,NH,4,4,n
8/4/2021,NH,4,4,n
8/4/2021,NH,4,4,n
8/4/2021,NH,4,4,s
8/4/2021,NH,4,4,s
8/4/2021,NH,4,4,s
8/4/2021,NH,4,4,s
8/4/2021,NH,4,4,s
8/5/2021,15E,2,1,n
8/5/2021,15E,2,1,n
8/5/2021,15E,2,1,n
8/5/2021,15E,2,1,s
8/5/2021,15E,2,1,s
8/5/2021,15E,2,1,s
8/5/2021,15E,2,1,s
8/5/2021,15E,2,1,s
8/5/2021,15E,2,4,n
8/5/2021,15E,2,4,n
8/5/2021,15E,2,4,n
8/5/2021,15E,2,4,s
8/5/2021,15E,2,4,s
8/5/2021,15E,2,4,s
8/5/2021,15E,2,4,s
8/5/2021,15E,2,4,s
8/5/2021,15E,3,1,n
8/5/2021,15E,3,1,n
8/5/2021,15E,3,1,n
8/5/2021,15E,3,1,n
8/5/2021,15E,3,1,n
8/5/2021,15E,3,1,s
8/5/2021,15E,3,1,s
8/5/2021,15E,3,1,s
8/5/2021,15E,3,1,s
8/5/2021,15E,3,1,s
8/5/2021,15E,3,1,s
8/5/2021,15E,3,4,n
8/5/2021,15E,3,4,n
8/5/2021,15E,3,4,n
8/5/2021,15E,3,4,n
8/5/2021,15E,3,4,n
8/5/2021,15E,3,4,n
8/5/2021,15E,3,4,n
8/5/2021,15E,3,4,s
8/5/2021,15E,3,4,s
8/5/2021,15E,3,4,s
8/5/2021,15E,3,4,s
8/5/2021,15E,3,4,s
8/5/2021,15E,4,1,n
8/5/2021,15E,4,1,n
8/5/2021,15E,4,1,n
8/5/2021,15E,4,1,n
8/5/2021,15E,4,1,s
8/5/2021,15E,4,1,s
8/5/2021,15E,4,1,s
8/5/2021,15E,4,1,s
8/5/2021,15E,4,1,s
8/5/2021,15E,4,1,s
8/5/2021,15E,4,4,n
8/5/2021,15E,4,4,n
8/5/2021,15E,4,4,n
8/5/2021,15E,4,4,n
8/5/2021,15E,4,4,n
8/5/2021,15E,4,4,s
8/5/2021,15E,4,4,s
8/5/2021,15E,4,4,s
8/5/2021,15E,4,4,s
8/5/2021,17S,1,1,n
8/5/2021,17S,1,1,n
8/5/2021,17S,1,1,n
8/5/2021,17S,1,1,n
8/5/2021,17S,1,1,n
8/5/2021,17S,1,1,s
8/5/2021,17S,1,1,s
8/5/2021,17S,1,1,s
8/5/2021,17S,1,1,s
8/5/2021,17S,1,1,s
8/5/2021,17S,1,1,s
8/5/2021,17S,1,1,s
8/5/2021,17S,1,4,n
8/5/2021,17S,1,4,n
8/5/2021,17S,1,4,n
8/5/2021,17S,1,4,n
8/5/2021,17S,1,4,n
8/5/2021,17S,1,4,n
8/5/2021,17S,1,4,n
8/5/2021,17S,1,4,n
8/5/2021,17S,1,4,n
8/5/2021,17S,1,4,s
8/5/2021,17S,1,4,s
8/5/2021,17S,1,4,s
8/5/2021,17S,1,4,s
8/5/2021,17S,1,4,s
8/5/2021,17S,1,4,s
8/5/2021,17S,1,4,s
8/5/2021,17S,1,4,s
8/5/2021,17S,2,4,n
8/5/2021,17S,2,4,n
8/5/2021,17S,2,4,n
8/5/2021,17S,2,4,n
8/5/2021,17S,2,4,n
8/5/2021,17S,2,4,n
8/5/2021,17S,2,4,n
8/5/2021,17S,2,4,n
8/5/2021,17S,2,4,n
8/5/2021,17S,2,4,s
8/5/2021,17S,2,4,s
8/5/2021,17S,2,4,s
8/5/2021,17S,2,4,s
8/5/2021,17S,2,4,s
8/5/2021,17S,2,4,s
8/5/2021,17S,2,4,s
8/5/2021,17S,2,4,s
8/5/2021,17S,2,4,s
8/5/2021,17S,3,1,n
8/5/2021,17S,3,1,n
8/5/2021,17S,3,1,n
8/5/2021,17S,3,1,n
8/5/2021,17S,3,1,n
8/5/2021,17S,3,1,s
8/5/2021,17S,3,1,s
8/5/2021,17S,3,1,s
8/5/2021,17S,3,1,s
8/5/2021,17S,3,1,s
8/5/2021,17S,3,1,s
8/5/2021,17S,3,4,n
8/5/2021,17S,3,4,n
8/5/2021,17S,3,4,n
8/5/2021,17S,3,4,n
8/5/2021,17S,3,4,n
8/5/2021,17S,3,4,n
8/5/2021,17S,3,4,n
8/5/2021,17S,3,4,n
8/5/2021,17S,3,4,n
8/5/2021,17S,3,4,s
8/5/2021,17S,3,4,s
8/5/2021,17S,3,4,s
8/5/2021,17S,3,4,s
8/5/2021,17S,3,4,s
8/5/2021,17S,3,4,s
8/5/2021,17S,4,1,n
8/5/2021,17S,4,1,n
8/5/2021,17S,4,1,n
8/5/2021,17S,4,1,n
8/5/2021,17S,4,1,n
8/5/2021,17S,4,1,n
8/5/2021,17S,4,1,n
8/5/2021,17S,4,1,n
8/5/2021,17S,4,1,s
8/5/2021,17S,4,1,s
8/5/2021,17S,4,1,s
8/5/2021,17S,4,1,s
8/5/2021,17S,4,1,s
8/5/2021,17S,4,1,s
8/5/2021,17S,4,1,s
8/5/2021,17S,4,4,n
8/5/2021,17S,4,4,n
8/5/2021,17S,4,4,n
8/5/2021,17S,4,4,n
8/5/2021,17S,4,4,n
8/5/2021,17S,4,4,n
8/5/2021,17S,4,4,s
8/5/2021,17S,4,4,s
8/5/2021,17S,4,4,s
8/5/2021,17S,4,4,s
8/5/2021,17S,4,4,s
8/5/2021,17S,4,4,s
8/5/2021,17S,5,1,n
8/5/2021,17S,5,1,n
8/5/2021,17S,5,1,n
8/5/2021,17S,5,1,n
8/5/2021,17S,5,1,n
8/5/2021,17S,5,1,n
8/5/2021,17S,5,1,n
8/5/2021,17S,5,1,s
8/5/2021,17S,5,1,s
8/5/2021,17S,5,1,s
8/5/2021,17S,5,1,s
8/5/2021,17S,5,1,s
8/5/2021,17S,5,4,n
8/5/2021,17S,5,4,n
8/5/2021,17S,5,4,n
8/5/2021,17S,5,4,n
8/5/2021,17S,5,4,n
8/5/2021,17S,5,4,s
8/5/2021,17S,5,4,s
8/5/2021,17S,5,4,s
8/5/2021,17S,5,4,s
8/5/2021,17S,5,4,s
8/5/2021,20SE,1,1,n
8/5/2021,20SE,1,1,n
8/5/2021,20SE,1,1,n
8/5/2021,20SE,1,1,n
8/5/2021,20SE,1,1,n
8/5/2021,20SE,1,1,s
8/5/2021,20SE,1,1,s
8/5/2021,20SE,1,1,s
8/5/2021,20SE,1,1,s
8/5/2021,20SE,1,1,s
8/5/2021,20SE,1,4,n
8/5/2021,20SE,1,4,n
8/5/2021,20SE,1,4,n
8/5/2021,20SE,1,4,s
8/5/2021,20SE,1,4,s
8/5/2021,20SE,2,1,n
8/5/2021,20SE,2,1,n
8/5/2021,20SE,2,1,n
8/5/2021,20SE,2,1,n
8/5/2021,20SE,2,1,n
8/5/2021,20SE,2,1,s
8/5/2021,20SE,2,1,s
8/5/2021,20SE,2,1,s
8/5/2021,20SE,2,1,s
8/5/2021,20SE,2,4,n
8/5/2021,20SE,2,4,n
8/5/2021,20SE,2,4,s
8/5/2021,20SE,2,4,s
8/5/2021,20SE,2,4,s
8/5/2021,20SE,2,4,s
8/5/2021,20SE,3,1,n
8/5/2021,20SE,3,1,n
8/5/2021,20SE,3,1,n
8/5/2021,20SE,3,1,s
8/5/2021,20SE,3,1,s
8/5/2021,20SE,3,1,s
8/5/2021,20SE,3,1,s
8/5/2021,20SE,4,1,n
8/5/2021,20SE,4,1,n
8/5/2021,20SE,4,1,n
8/5/2021,20SE,4,1,n
8/5/2021,20SE,4,1,s
8/5/2021,20SE,4,1,s
8/5/2021,20SE,4,1,s
8/5/2021,20SE,4,1,s
8/5/2021,20SE,4,4,n
8/5/2021,20SE,4,4,n
8/5/2021,20SE,4,4,n
8/5/2021,20SE,4,4,n
8/5/2021,20SE,4,4,n
8/5/2021,20SE,4,4,n
8/5/2021,20SE,4,4,s
8/5/2021,20SE,4,4,s
8/5/2021,20SE,4,4,s
8/5/2021,20SE,4,4,s
8/5/2021,20SE,4,4,s
8/5/2021,20SE,5,1,n
8/5/2021,20SE,5,1,n
8/5/2021,20SE,5,1,n
8/5/2021,20SE,5,1,n
8/5/2021,20SE,5,1,n
8/5/2021,20SE,5,1,n
8/5/2021,20SE,5,1,s
8/5/2021,20SE,5,1,s
8/5/2021,20SE,5,1,s
8/5/2021,20SE,5,1,s
8/5/2021,20SE,5,1,s
8/5/2021,20SE,5,1,s
8/5/2021,20SE,5,4,n
8/5/2021,20SE,5,4,n
8/5/2021,20SE,5,4,n
8/5/2021,20SE,5,4,n
8/5/2021,20SE,5,4,s
8/5/2021,20SE,5,4,s
8/5/2021,20SE,5,4,s
8/5/2021,20SE,5,4,s
8/5/2021,20SE,6,1,n
8/5/2021,20SE,6,1,n
8/5/2021,20SE,6,1,n
8/5/2021,20SE,6,1,n
8/5/2021,20SE,6,1,n
8/5/2021,20SE,6,1,s
8/5/2021,20SE,6,1,s
8/5/2021,20SE,6,1,s
8/5/2021,20SE,6,1,s
8/5/2021,20SE,6,1,s
8/5/2021,20SE,6,1,s
8/5/2021,20SE,6,4,n
8/5/2021,20SE,6,4,n
8/5/2021,20SE,6,4,n
8/5/2021,20SE,6,4,n
8/5/2021,20SE,6,4,s
8/5/2021,20SE,6,4,s
