Concatenate,Year,Pasture Name,PastureID,Treatment,Herd,Week,Date,Rotation,Crude Protein (%),DOM(%),DOM/CP,Fecal Nitrogen (%),Fecal Phosphorus (%),Tag #'s,Notes,Ecological Site,Julian Day,Precip(mm),HerdTreat,WOY,DOY,Phase,NDVI,NDVI_d30,iNDVI,t_peak_IRG,iNDVI_dry,SOS_doy,t_SOS
2020_15E_TRM_Paired TRM1_15,2020,,15E,TRM,Paired TRM1,15,2020-08-25 00:00:00+00:00,5,6.76,59.53,8.8,1.88,0.35,,,Loamy,,,,34,237,3-late,0.2239909785714286,-0.006271481428571419,6.84248322378022,109.0,0.5893673619555886,111.0,126.0
2020_19N_TRM_TRM_15,2020,,19N,TRM,TRM,15,2020-08-25 00:00:00+00:00,5,6.65,60.06,9.0,2.03,0.46,,,Sandy,,,19N TRM,34,237,3-late,0.23186397714285714,-0.013308288571428573,6.493774047428568,109.0,0.4485951674442979,112.0,125.0
2020_8E_CARM2_CARM2_15,2020,Ridgeline,8E,CARM2,CARM2,15,2020-08-25 00:00:00+00:00,5,5.57,58.06,10.4,1.46,0.36,,,Mixed,,,CARM2 CARM2,34,237,3-late,0.21791683142857146,-0.018756394285714285,7.140204328659339,110.0,1.0448482342184855,108.0,129.0
2020_10S_CARM1_CARM1_15,2020,Nighthawk,10S,CARM1,CARM1,15,2020-08-25 00:00:00+00:00,5,4.2,56.84,13.5,1.52,0.27,,,Loamy,,,CARM1 CARM1,34,237,3-late,0.21614098857142858,-0.005962587142857142,7.177638359076923,110.0,0.9318401899874816,108.0,129.0
2020_5E_TRM_Paired TRM2_15,2020,,5E,TRM,Paired TRM2,15,2020-08-25 00:00:00+00:00,5,4.81,56.07,11.7,1.67,0.34,,,Mixed,,,,34,237,3-late,0.21330939285714284,-0.009854949999999993,7.778051370219778,113.0,1.1348745528295965,110.0,127.0
2020_15E_TRM_Anderson GEM_16,2020,,15E,TRM,Anderson GEM,16,2020-09-01 00:00:00+00:00,5&6,5.83,56.57,9.7,1.89,0.33,"83, 86",,Loamy,,,15E Anderson GEM,35,244,3-late,0.22046161428571426,-0.008361488571428568,7.154427251274726,116.0,0.6784267156569139,111.0,133.0
2020_15E_TRM_Paired TRM1_16,2020,,15E,TRM,Paired TRM1,16,2020-09-01 00:00:00+00:00,5&6,7.57,59.28,7.8,1.76,0.29,,,Loamy,,,,35,244,3-late,0.22046161428571426,-0.008361488571428568,7.154427251274726,116.0,0.6784267156569139,111.0,133.0
2020_10S_CARM1_CARM1_16,2020,Nighthawk,10S,CARM1,CARM1,16,2020-09-01 00:00:00+00:00,5,6.37,57.08,9.0,1.46,0.3,,,Loamy,,,CARM1 CARM1,35,244,3-late,0.21211467285714286,-0.009604021428571427,7.450762962659341,117.0,1.0331867693773362,108.0,136.0
2020_19N_TRM_Anderson GEM_16,2020,,19N,TRM,Anderson GEM,16,2020-09-01 00:00:00+00:00,5&6,6.22,59.2,9.5,1.98,0.36,"110, 114",,Sandy,,,19N Anderson GEM,35,244,3-late,0.22859121285714284,-0.01235727285714286,6.804680879999997,116.0,0.5277438786487892,112.0,132.0
2020_7SE_CARM2_Anderson GEM_16,2020,Headquarters,7SE,CARM2,Anderson GEM,16,2020-09-01 00:00:00+00:00,6,5.93,62.4,10.5,1.37,0.04,"97, 87",,Mixed,,,CARM2 Anderson GEM,35,244,3-late,0.22373579857142856,-0.014134362857142865,8.94119381105494,114.0,1.1515562865559854,110.0,134.0
2020_7SE_CARM2_CARM2_16,2020,Headquarters,7SE,CARM2,CARM2,16,2020-09-01 00:00:00+00:00,6,6.2,61.62,9.9,1.45,0.12,,,Mixed,,,CARM2 CARM2,35,244,3-late,0.22373579857142856,-0.014134362857142865,8.94119381105494,114.0,1.1515562865559854,110.0,134.0
2020_10S_CARM1_Anderson GEM_16,2020,Nighthawk,10S,CARM1,Anderson GEM,16,2020-09-01 00:00:00+00:00,5,5.3,57.78,10.9,1.49,0.24,"107, 99",,Loamy,,,CARM1 Anderson GEM,35,244,3-late,0.21211467285714286,-0.009604021428571427,7.450762962659341,117.0,1.0331867693773362,108.0,136.0
2020_7NW_TRM_Paired TRM2_16,2020,,7NW,TRM,Paired TRM2,16,2020-09-01 00:00:00+00:00,6,5.0,61.79,12.4,1.54,0.18,,,Mixed,,,,35,244,3-late,0.2188269457142857,-0.011100071428571426,8.089994701956046,113.0,1.0810101399224537,110.0,134.0
2020_19N_TRM_TRM_16,2020,,19N,TRM,TRM,16,2020-09-01 00:00:00+00:00,6,5.05,58.9,11.7,1.9,0.29,,,Sandy,,,19N TRM,35,244,3-late,0.22859121285714284,-0.01235727285714286,6.804680879999997,116.0,0.5277438786487892,112.0,132.0
2020_15E_TRM_TRM_17,2020,,15E,TRM,TRM,17,2020-09-10 00:00:00+00:00,6,8.29,58.46,7.1,1.31,0.27,,,Loamy,,,15E TRM,36,253,3-late,0.21239011428571428,-0.014463475714285714,7.501851768461537,125.0,0.8997157218338422,111.0,142.0
2020_19N_TRM_TRM_17,2020,,19N,TRM,TRM,17,2020-09-10 00:00:00+00:00,6,7.12,61.05,8.6,1.23,0.26,,,Sandy,,,19N TRM,36,253,3-late,0.22080728714285716,-0.014551807142857143,7.152438667999997,125.0,0.7371283478793528,112.0,141.0
2020_7NW_TRM_Paired TRM2_17,2020,,7NW,TRM,Paired TRM2,17,2020-09-10 00:00:00+00:00,6,7.67,61.16,8.0,1.35,0.21,,,Mixed,,,,36,253,3-late,0.21080621285714288,-0.01278252714285714,8.445865468615386,122.0,1.3130164399961717,110.0,143.0
2020_7SE_CARM2_CARM2_17,2020,Headquarters,7SE,CARM2,CARM2,17,2020-09-10 00:00:00+00:00,6,7.92,60.04,7.6,1.3,0.27,,,Mixed,,,CARM2 CARM2,36,253,3-late,0.21290091285714285,-0.01785840142857143,9.334776384373624,123.0,1.4979144862130924,110.0,143.0
2020_25NW_CARM1_CARM1_17,2020,Crossroads,25NW,CARM1,CARM1,17,2020-09-10 00:00:00+00:00,6,7.38,58.27,7.9,1.47,0.32,,,Mixed,,,CARM1 CARM1,36,253,3-late,0.2047383942857143,-0.012446824285714284,7.3811642752747275,129.0,0.9220459622699181,113.0,140.0
2020_25SE_TRM_Paired TRM1_17,2020,,25SE,TRM,Paired TRM1,17,2020-09-10 00:00:00+00:00,6,7.33,55.23,7.5,1.19,0.12,,,Mixed,,,,36,253,3-late,0.1989351757142857,-0.01425852428571428,8.649764279230773,129.0,1.30974428265519,114.0,139.0
2020_15E_TRM_Anderson GEM_18,2020,,15E,TRM,Anderson GEM,18,2020-09-17 00:00:00+00:00,6&7,5.61,56.2,10.0,1.48,0.26,"83, 86",,Loamy,,,15E Anderson GEM,37,260,3-late,0.20740547571428575,-0.017716721428571426,7.725962787384615,132.0,1.0493010894858463,111.0,149.0
2020_15E_TRM_TRM_18,2020,,15E,TRM,TRM,18,2020-09-17 00:00:00+00:00,6&7,7.3,60.13,8.2,1.41,0.27,,,Loamy,,,15E TRM,37,260,3-late,0.20740547571428575,-0.017716721428571426,7.725962787384615,132.0,1.0493010894858463,111.0,149.0
2020_31E_TRM_Paired TRM1_18,2020,,31E,TRM,Paired TRM1,18,2020-09-17 00:00:00+00:00,7,8.09,60.1,7.4,1.33,0.19,,,Mixed,,,,37,260,3-late,0.2025403442857143,-0.01644469714285714,7.579797529142853,135.0,0.8788170487542774,115.0,145.0
2020_7NW_TRM_Paired TRM2_18,2020,,7NW,TRM,Paired TRM2,18,2020-09-17 00:00:00+00:00,6,7.3,60.51,8.3,1.26,0.23,,,Mixed,,,,37,260,3-late,0.20542853285714285,-0.015132217142857143,8.674313676175826,129.0,1.485778501457561,110.0,150.0
2020_7SE_CARM2_CARM2_18,2020,Headquarters,7SE,CARM2,CARM2,18,2020-09-17 00:00:00+00:00,6,7.24,60.1,8.3,1.19,0.21,,,Mixed,,,CARM2 CARM2,37,260,3-late,0.20591022999999997,-0.021747812857142845,9.57669059663736,130.0,1.746421780418583,110.0,150.0
2020_19N_TRM_Anderson GEM_18,2020,,19N,TRM,Anderson GEM,18,2020-09-17 00:00:00+00:00,6&7,7.2,60.39,8.4,1.32,0.37,"110, 114",,Sandy,,,19N Anderson GEM,37,260,3-late,0.2172607,-0.015607975714285714,7.383677450571424,132.0,0.8442148648355259,112.0,148.0
2020_31W_CARM1_Anderson GEM_18,2020,South,31W,CARM1,Anderson GEM,18,2020-09-17 00:00:00+00:00,7,8.1,61.61,7.6,1.28,0.22,"102, 94",,Mixed,,,CARM1 Anderson GEM,37,260,3-late,0.21500124999999998,-0.014394532857142848,8.712086835582415,139.0,1.0286543590160462,112.0,148.0
2020_31W_CARM1_CARM1_18,2020,South,31W,CARM1,CARM1,18,2020-09-17 00:00:00+00:00,7,8.14,58.93,7.2,1.5,0.18,,,Mixed,,,CARM1 CARM1,37,260,3-late,0.21500124999999998,-0.014394532857142848,8.712086835582415,139.0,1.0286543590160462,112.0,148.0
2020_7SE_CARM2_Anderson GEM_18,2020,Headquarters,7SE,CARM2,Anderson GEM,18,2020-09-17 00:00:00+00:00,6,6.64,59.42,8.9,1.18,0.24,"109, 119",,Mixed,,,CARM2 Anderson GEM,37,260,3-late,0.20591022999999997,-0.021747812857142845,9.57669059663736,130.0,1.746421780418583,110.0,150.0
2020_19N_TRM_TRM_18,2020,,19N,TRM,TRM,18,2020-09-17 00:00:00+00:00,6&7,7.64,60.65,7.9,1.59,0.4,,,Sandy,,,19N TRM,37,260,3-late,0.2172607,-0.015607975714285714,7.383677450571424,132.0,0.8442148648355259,112.0,148.0
2020_31E_TRM_Paired TRM1_19,2020,,31E,TRM,Paired TRM1,19,2020-09-23 00:00:00+00:00,7,6.96,59.88,8.6,1.44,0.26,,,Mixed,,,,38,266,3-late,0.19916925142857145,-0.017516458571428584,7.778976621934062,141.0,0.9878012698838973,115.0,151.0
2020_31W_CARM1_CARM1_19,2020,South,31W,CARM1,CARM1,19,2020-09-23 00:00:00+00:00,7,7.22,57.48,8.0,1.36,0.23,,,Mixed,,,CARM1 CARM1,38,266,3-late,0.2106633442857143,-0.01708589428571428,8.947478303032964,145.0,1.1778094775480008,112.0,154.0
2020_19N_TRM_TRM_19,2020,,19N,TRM,TRM,19,2020-09-23 00:00:00+00:00,6&7,5.84,58.94,10.1,1.21,0.17,,,Sandy,,,19N TRM,38,266,3-late,0.21342239571428573,-0.018392295714285717,7.559902866857138,138.0,0.9537146703926593,112.0,154.0
2020_7SE_CARM2_CARM2_19,2020,Headquarters,7SE,CARM2,CARM2,19,2020-09-23 00:00:00+00:00,6,7.0,57.43,8.2,1.3,0.2,,,Mixed,,,CARM2 CARM2,38,266,3-late,0.20057617285714288,-0.026448318571428563,9.747083592659337,136.0,1.9420230288606373,110.0,156.0
2020_7NW_TRM_Paired TRM2_19,2020,,7NW,TRM,Paired TRM2,19,2020-09-23 00:00:00+00:00,6,6.47,59.08,9.1,1.38,0.23,,,Mixed,,,,38,266,3-late,0.20106580285714287,-0.01931801857142857,8.840404046329672,135.0,1.6317869441856783,110.0,156.0
2020_15E_TRM_TRM_19,2020,,15E,TRM,TRM,19,2020-09-23 00:00:00+00:00,6&7,8.04,58.06,7.2,1.72,0.32,,,Loamy,,,15E TRM,38,266,3-late,0.20357008000000001,-0.020584148571428575,7.891412645032966,138.0,1.1688336624916573,111.0,155.0
2020_20NW_CARM1_Anderson GEM_20,2020,Elm,20NW,CARM1,Anderson GEM,20,2020-09-30 00:00:00+00:00,8,6.21,59.79,9.6,1.55,0.28,"90, 84",,Sandy,,,CARM1 Anderson GEM,39,273,3-late,0.1957714014285714,-0.021735630000000002,8.836659085780225,148.0,1.4987745883118986,110.0,163.0
2020_20NW_CARM1_CARM1_20,2020,Elm,20NW,CARM1,CARM1,20,2020-09-30 00:00:00+00:00,8,6.78,60.91,9.0,1.52,0.32,,,Sandy,,,CARM1 CARM1,39,273,3-late,0.1957714014285714,-0.021735630000000002,8.836659085780225,148.0,1.4987745883118986,110.0,163.0
2020_20SE_TRM_Paired TRM1_20,2020,,20SE,TRM,Paired TRM1,20,2020-09-30 00:00:00+00:00,8,6.87,62.5,9.1,1.44,0.33,,,Sandy,,,,39,273,3-late,0.1885387,-0.021733559999999996,9.23622755953846,147.0,1.8117083087232686,110.0,163.0
2020_19N_TRM_Paired TRM2_20,2020,,19N,TRM,Paired TRM2,20,2020-09-30 00:00:00+00:00,7&8,5.6,57.49,10.3,1.3,0.2,,,Sandy,,,,39,273,3-late,0.20928947285714286,-0.019640422857142858,7.73823496228571,145.0,1.0749657694808612,112.0,161.0
2020_19N_TRM_Anderson GEM_20,2020,,19N,TRM,Anderson GEM,20,2020-09-30 00:00:00+00:00,7&8,6.93,58.33,8.4,1.32,0.28,,,Sandy,,,19N Anderson GEM,39,273,3-late,0.20928947285714286,-0.019640422857142858,7.73823496228571,145.0,1.0749657694808612,112.0,161.0
2020_18S_CARM2_Anderson GEM_20,2020,Snowfence,18S,CARM2,Anderson GEM,20,2020-09-30 00:00:00+00:00,7,7.28,62.02,8.5,1.29,0.37,"96, 98",,Sandy,,,CARM2 Anderson GEM,39,273,3-late,0.21287402285714285,-0.024803470000000005,10.101643896703298,142.0,1.531504142339996,111.0,162.0
2020_18S_CARM2_CARM2_20,2020,Snowfence,18S,CARM2,CARM2,20,2020-09-30 00:00:00+00:00,7,7.76,63.16,8.1,1.37,0.35,,,Sandy,,,CARM2 CARM2,39,273,3-late,0.21287402285714285,-0.024803470000000005,10.101643896703298,142.0,1.531504142339996,111.0,162.0
2020_15E_TRM_TRM_20,2020,,15E,TRM,TRM,20,2020-09-30 00:00:00+00:00,7&8,6.38,58.51,9.2,1.37,0.24,,,Loamy,,,15E TRM,39,273,3-late,0.20001112428571427,-0.02099756428571429,8.059977186813187,145.0,1.2770865677585377,111.0,162.0
2020_15E_TRM_Anderson GEM_20,2020,,15E,TRM,Anderson GEM,20,2020-09-30 00:00:00+00:00,7&8,6.62,56.29,8.5,1.44,0.25,,,Loamy,,,15E Anderson GEM,39,273,3-late,0.20001112428571427,-0.02099756428571429,8.059977186813187,145.0,1.2770865677585377,111.0,162.0
2021_15E_TRM_Anderson GEM Individual_1,2021,,15E,TRM,Anderson GEM Individual,1,2021-06-01 00:00:00+00:00,1,13.83,67.77,4.9,2.69,0.72,110,,,,,,22,151,1-early,0.3352807085714286,0.08561435857142856,4.935895010439558,29.0,-9.5582387857599e-06,64.0,87.0
2021_15E_TRM_Anderson GEM Individual_1,2021,,15E,TRM,Anderson GEM Individual,1,2021-06-01 00:00:00+00:00,1,14.04,68.06,4.8,2.41,0.64,109,,,,,,22,151,1-early,0.3352807085714286,0.08561435857142856,4.935895010439558,29.0,-9.5582387857599e-06,64.0,87.0
2021_15E_TRM_MARC Individual_1,2021,,15E,TRM,MARC Individual,1,2021-06-01 00:00:00+00:00,1,12.72,68.03,5.3,2.22,0.61,57,,,,,,22,151,1-early,0.3352807085714286,0.08561435857142856,4.935895010439558,29.0,-9.5582387857599e-06,64.0,87.0
2021_15E_TRM_MARC Individual_1,2021,,15E,TRM,MARC Individual,1,2021-06-01 00:00:00+00:00,1,13.38,67.09,5.0,2.44,0.66,64,,,,,,22,151,1-early,0.3352807085714286,0.08561435857142856,4.935895010439558,29.0,-9.5582387857599e-06,64.0,87.0
2021_19N_TRM_Anderson GEM Individual_1,2021,,19N,TRM,Anderson GEM Individual,1,2021-06-01 00:00:00+00:00,1,11.19,67.52,6.0,2.18,0.67,90,,,,,,22,151,1-early,0.3338305614285714,0.09243703857142857,4.1874393644395616,7.0,-0.00019796750253272887,63.0,88.0
2021_19N_TRM_Anderson GEM Individual_1,2021,,19N,TRM,Anderson GEM Individual,1,2021-06-01 00:00:00+00:00,1,13.98,69.24,5.0,2.74,0.86,83,,,,,,22,151,1-early,0.3338305614285714,0.09243703857142857,4.1874393644395616,7.0,-0.00019796750253272887,63.0,88.0
2021_19N_TRM_MARC Individual_1,2021,,19N,TRM,MARC Individual,1,2021-06-01 00:00:00+00:00,1,13.02,67.71,5.2,2.51,0.72,61,,,,,,22,151,1-early,0.3338305614285714,0.09243703857142857,4.1874393644395616,7.0,-0.00019796750253272887,63.0,88.0
2021_19N_TRM_MARC Individual_1,2021,,19N,TRM,MARC Individual,1,2021-06-01 00:00:00+00:00,1,12.49,68.75,5.5,2.22,0.67,52,,,,,,22,151,1-early,0.3338305614285714,0.09243703857142857,4.1874393644395616,7.0,-0.00019796750253272887,63.0,88.0
2021_7SE_CARM2_Anderson GEM Individual_1,2021,Headquarters,7SE,CARM2,Anderson GEM Individual,1,2021-06-01 00:00:00+00:00,1,11.74,67.23,5.7,2.02,0.46,103,,,,,,22,151,1-early,0.28191989,0.07691940571428571,2.632431544373625,6.0,-7.438195614471309e-05,66.0,85.0
2021_8E_CARM1_Anderson GEM Individual_1,2021,Ridgeline,8E,CARM1,Anderson GEM Individual,1,2021-06-01 00:00:00+00:00,1,11.07,66.25,6.0,2.03,0.5,117,,,,,,22,151,1-early,0.2700885257142857,0.06081878571428572,2.6231080898022,3.0,-0.00013713337176507638,66.0,85.0
2021_7SE_CARM2_Anderson GEM_1,2021,Headquarters,7SE,CARM2,Anderson GEM,1,2021-06-01 00:00:00+00:00,1,11.85,67.23,5.7,1.99,0.45,,,,,,,22,151,1-early,0.28191989,0.07691940571428571,2.632431544373625,6.0,-7.438195614471309e-05,66.0,85.0
2021_8E_CARM1_MARC Individual_1,2021,Ridgeline,8E,CARM1,MARC Individual,1,2021-06-01 00:00:00+00:00,1,10.31,66.38,6.4,2.11,0.53,41,,,,,,22,151,1-early,0.2700885257142857,0.06081878571428572,2.6231080898022,3.0,-0.00013713337176507638,66.0,85.0
2021_8E_CARM1_MARC Individual_1,2021,Ridgeline,8E,CARM1,MARC Individual,1,2021-06-01 00:00:00+00:00,1,11.32,66.54,5.9,2.12,0.56,67,,,,,,22,151,1-early,0.2700885257142857,0.06081878571428572,2.6231080898022,3.0,-0.00013713337176507638,66.0,85.0
2021_19N_TRM_Anderson GEM_1,2021,,19N,TRM,Anderson GEM,1,2021-06-01 00:00:00+00:00,1,13.17,68.98,5.2,2.52,0.79,,,,,,,22,151,1-early,0.3338305614285714,0.09243703857142857,4.1874393644395616,7.0,-0.00019796750253272887,63.0,88.0
2021_8E_CARM1_CARM1_1,2021,Ridgeline,8E,CARM1,CARM1,1,2021-06-01 00:00:00+00:00,1,10.88,66.51,6.1,2.02,0.53,,,,,,,22,151,1-early,0.2700885257142857,0.06081878571428572,2.6231080898022,3.0,-0.00013713337176507638,66.0,85.0
2021_15E_TRM_Anderson GEM_1,2021,,15E,TRM,Anderson GEM,1,2021-06-01 00:00:00+00:00,1,14.28,68.24,4.8,2.5,0.65,,,,,,,22,151,1-early,0.3352807085714286,0.08561435857142856,4.935895010439558,29.0,-9.5582387857599e-06,64.0,87.0
2021_7SE_CARM2_CARM2_1,2021,Headquarters,7SE,CARM2,CARM2,1,2021-06-01 00:00:00+00:00,1,12.17,66.85,5.5,2.28,0.53,,,,,,,22,151,1-early,0.28191989,0.07691940571428571,2.632431544373625,6.0,-7.438195614471309e-05,66.0,85.0
2021_8E_CARM1_Anderson GEM_1,2021,Ridgeline,8E,CARM1,Anderson GEM,1,2021-06-01 00:00:00+00:00,1,11.15,67.16,6.0,2.06,0.49,,,,,,,22,151,1-early,0.2700885257142857,0.06081878571428572,2.6231080898022,3.0,-0.00013713337176507638,66.0,85.0
2021_15E_TRM_TRM_1,2021,,15E,TRM,TRM,1,2021-06-01 00:00:00+00:00,1,12.86,67.05,5.2,2.33,0.61,,,,,,,22,151,1-early,0.3352807085714286,0.08561435857142856,4.935895010439558,29.0,-9.5582387857599e-06,64.0,87.0
2021_19N_TRM_TRM_1,2021,,19N,TRM,TRM,1,2021-06-01 00:00:00+00:00,1,13.68,69.75,5.1,2.61,0.77,,,,,,,22,151,1-early,0.3338305614285714,0.09243703857142857,4.1874393644395616,7.0,-0.00019796750253272887,63.0,88.0
2021_5E_TRM_Paired TRM1_1,2021,,5E,TRM,Paired TRM1,1,2021-06-01 00:00:00+00:00,1,11.96,68.27,5.7,2.35,0.59,,,,,,,22,151,1-early,0.3003750928571428,0.08568781142857142,3.2451618361538452,15.0,-0.00017030598875568818,69.0,82.0
2021_7SE_CARM2_Anderson GEM Individual_1,2021,Headquarters,7SE,CARM2,Anderson GEM Individual,1,2021-06-02 00:00:00+00:00,1,11.43,65.56,5.7,2.2,0.56,101,,,,,,22,152,1-early,0.2853183942857143,0.07813986285714287,2.755024998505493,7.0,-7.438195614471309e-05,66.0,86.0
2021_7SE_CARM2_MARC Individual_1,2021,Headquarters,7SE,CARM2,MARC Individual,1,2021-06-02 00:00:00+00:00,1,11.66,65.87,5.6,2.01,0.48,77,,,,,,22,152,1-early,0.2853183942857143,0.07813986285714287,2.755024998505493,7.0,-7.438195614471309e-05,66.0,86.0
2021_7SE_CARM2_MARC Individual_1,2021,Headquarters,7SE,CARM2,MARC Individual,1,2021-06-02 00:00:00+00:00,1,13.14,66.56,5.1,2.54,0.59,53,,,,,,22,152,1-early,0.2853183942857143,0.07813986285714287,2.755024998505493,7.0,-7.438195614471309e-05,66.0,86.0
2021_8E_CARM1_Anderson GEM Individual_1,2021,Ridgeline,8E,CARM1,Anderson GEM Individual,1,2021-06-02 00:00:00+00:00,1,10.51,68.38,6.5,1.84,0.49,84,,,,,,22,152,1-early,0.2724151628571429,0.061006988571428576,2.7318417905054964,4.0,-0.00013713337176507638,66.0,86.0
2021_7NW_TRM_Paired TRM2_1,2021,,7NW,TRM,Paired TRM2,1,2021-06-02 00:00:00+00:00,1,11.77,67.54,5.7,2.13,0.52,,,,,,,22,152,1-early,0.3067030757142857,0.09434216857142855,3.1534214204615365,17.0,-0.00014397123531378,68.0,84.0
2021_15E_TRM_TRM_2,2021,,15E,TRM,TRM,2,2021-06-08 00:00:00+00:00,1,11.03,65.77,6.0,2.39,0.61,,,,,,,23,158,1-early,0.3469829114285714,0.07584735000000001,6.149141128879117,36.0,-9.5582387857599e-06,64.0,94.0
2021_5E_TRM_Paired TRM1_2,2021,,5E,TRM,Paired TRM1,2,2021-06-08 00:00:00+00:00,1,13.77,67.1,4.9,2.38,0.72,,,,,,,23,158,1-early,0.3205903071428572,0.08672129857142859,4.294888157978021,22.0,-0.00017030598875568818,69.0,89.0
2021_7NW_TRM_Paired TRM2_2,2021,,7NW,TRM,Paired TRM2,2,2021-06-08 00:00:00+00:00,1,11.07,67.98,6.1,2.22,0.64,,,,,,,23,158,1-early,0.32592605,0.09697648000000002,4.0809241998681305,23.0,-0.00014397123531378,68.0,90.0
2021_8E_CARM1_CARM1_2,2021,Ridgeline,8E,CARM1,CARM1,2,2021-06-08 00:00:00+00:00,1,9.47,66.24,7.0,2.16,0.59,,,,,,,23,158,1-early,0.28792663571428573,0.06364569285714286,3.4371404690109912,10.0,-0.00013713337176507638,66.0,92.0
2021_19N_TRM_TRM_2,2021,,19N,TRM,TRM,2,2021-06-08 00:00:00+00:00,1,10.67,66.07,6.2,2.13,0.7,,,,,,,23,158,1-early,0.35886329142857143,0.09629129714285715,5.4211262106813205,14.0,-0.00019796750253272887,63.0,95.0
2021_7SE_CARM2_CARM2_2,2021,Headquarters,7SE,CARM2,CARM2,2,2021-06-08 00:00:00+00:00,1,10.91,65.39,6.0,2.07,0.52,,,,,,,23,158,1-early,0.3070301114285714,0.08633638571428572,3.5654736632967015,13.0,-7.438195614471309e-05,66.0,92.0
2021_8E_CARM1_CARM1_3,2021,Ridgeline,8E,CARM1,CARM1,3,2021-06-15 00:00:00+00:00,1,9.76,64.64,6.6,2.15,0.52,,,,,,,24,165,1-early,0.30892276714285716,0.07008223142857142,4.38983654536264,17.0,-0.00013713337176507638,66.0,99.0
2021_19N_TRM_TRM_3,2021,,19N,TRM,TRM,3,2021-06-15 00:00:00+00:00,1&2,12.58,66.58,5.3,2.47,0.67,,,,,,,24,165,1-early,0.3845388857142857,0.10097592000000001,6.834374712637365,21.0,-0.00019796750253272887,63.0,102.0
2021_15E_TRM_Paired TRM2_3,2021,,15E,TRM,Paired TRM2,3,2021-06-15 00:00:00+00:00,1&2,12.94,66.09,5.1,2.39,0.6,,,,,,,24,165,1-early,0.35323591571428575,0.061133452857142855,7.423177888747249,43.0,-9.5582387857599e-06,64.0,101.0
2021_5E_TRM_Paired TRM1_3,2021,,5E,TRM,Paired TRM1,3,2021-06-15 00:00:00+00:00,1,11.23,66.02,5.9,2.32,0.53,,,,,,,24,165,1-early,0.3387533485714286,0.0855364,5.480003151230767,29.0,-0.00017030598875568818,69.0,96.0
2021_15E_TRM_Anderson GEM_3,2021,,15E,TRM,Anderson GEM,3,2021-06-15 00:00:00+00:00,1&2,13.22,66.53,5.0,2.34,0.57,,,,,,,24,165,1-early,0.35323591571428575,0.061133452857142855,7.423177888747249,43.0,-9.5582387857599e-06,64.0,101.0
2021_8E_CARM1_Anderson GEM_3,2021,Ridgeline,8E,CARM1,Anderson GEM,3,2021-06-15 00:00:00+00:00,1,10.47,67.01,6.4,2.03,0.5,,,,,,,24,165,1-early,0.30892276714285716,0.07008223142857142,4.38983654536264,17.0,-0.00013713337176507638,66.0,99.0
2021_19N_TRM_Anderson GEM_3,2021,,19N,TRM,Anderson GEM,3,2021-06-15 00:00:00+00:00,1&2,13.57,68.65,5.1,2.71,0.76,,,,,,,24,165,1-early,0.3845388857142857,0.10097592000000001,6.834374712637365,21.0,-0.00019796750253272887,63.0,102.0
2021_15E_TRM_MARC Individual_3,2021,,15E,TRM,MARC Individual,3,2021-06-15 00:00:00+00:00,1&2,12.07,67.69,5.6,1.93,0.53,64,,,,,,24,165,1-early,0.35323591571428575,0.061133452857142855,7.423177888747249,43.0,-9.5582387857599e-06,64.0,101.0
2021_15E_TRM_MARC Individual_3,2021,,15E,TRM,MARC Individual,3,2021-06-15 00:00:00+00:00,1&2,11.27,65.58,5.8,1.95,0.46,57,,,,,,24,165,1-early,0.35323591571428575,0.061133452857142855,7.423177888747249,43.0,-9.5582387857599e-06,64.0,101.0
2021_15E_TRM_Anderson GEM Individual_3,2021,,15E,TRM,Anderson GEM Individual,3,2021-06-15 00:00:00+00:00,1&2,11.45,66.04,5.8,1.98,0.47,109,,,,,,24,165,1-early,0.35323591571428575,0.061133452857142855,7.423177888747249,43.0,-9.5582387857599e-06,64.0,101.0
2021_15E_TRM_Anderson GEM Individual_3,2021,,15E,TRM,Anderson GEM Individual,3,2021-06-15 00:00:00+00:00,1&2,11.03,66.01,6.0,2.18,0.56,110,,,,,,24,165,1-early,0.35323591571428575,0.061133452857142855,7.423177888747249,43.0,-9.5582387857599e-06,64.0,101.0
2021_19N_TRM_MARC Individual_3,2021,,19N,TRM,MARC Individual,3,2021-06-15 00:00:00+00:00,1&2,13.09,66.76,5.1,2.67,0.73,61,,,,,,24,165,1-early,0.3845388857142857,0.10097592000000001,6.834374712637365,21.0,-0.00019796750253272887,63.0,102.0
2021_19N_TRM_MARC Individual_3,2021,,19N,TRM,MARC Individual,3,2021-06-15 00:00:00+00:00,1&2,13.18,68.54,5.2,2.43,0.68,52,,,,,,24,165,1-early,0.3845388857142857,0.10097592000000001,6.834374712637365,21.0,-0.00019796750253272887,63.0,102.0
2021_19N_TRM_Anderson GEM Individual_3,2021,,19N,TRM,Anderson GEM Individual,3,2021-06-15 00:00:00+00:00,1&2,13.2,68.13,5.2,2.81,0.81,83,,,,,,24,165,1-early,0.3845388857142857,0.10097592000000001,6.834374712637365,21.0,-0.00019796750253272887,63.0,102.0
