Date,StationID,Air Temperature Maximum,Air Temperature Minimum,Precipitation Increment,Relative Humidity,Wind Speed Maximum,Wind Speed Average,Solar Radiation Average,Solar Radiation/langley Total,Vapor Pressure - Partial,Vapor Pressure - Saturated,Soil Moisture Percent,Soil Moisture Percent,Soil Moisture Percent,Soil Moisture Percent,Soil Moisture Percent,Soil Temperature Observed,Soil Temperature Observed,Soil Temperature Observed,Soil Temperature Observed,Soil Temperature Observed
11/12/2017,2017,52.2,19.4,0,68,20,5.7,133.35,,0.13,0.21,11.6,14.2,14.2,16.3,14.9,40,39,42,45,50
11/13/2017,2017,68.4,27.5,0,53.71,15.2,4.3,130.22,,0.14,0.34,11.9,14.5,14.3,16.3,15,43,42,42,44,49
11/14/2017,2017,66.2,31.8,0,42.38,31.7,10.4,91,,0.12,0.34,11.9,14.5,14.4,16.4,14.8,42,42,43,45,49
11/15/2017,2017,47.7,17.4,0,60,21.6,6.8,113.93,,0.11,0.2,11.8,14.5,14.3,16.3,14.8,40,40,43,45,49
11/16/2017,2017,65.3,23.5,0,45.88,15.3,4,85.65,,0.12,0.32,11.9,14.4,14.3,16.1,14.9,40,40,42,44,49
11/17/2017,2017,62.6,29.8,0,52.46,39.1,12.5,89.61,,0.16,0.32,12.2,14.7,14.4,16.1,15,42,42,43,44,48
11/18/2017,2017,44.6,17.1,0,50.79,38,8.7,126.56,,0.08,0.18,11.9,14.6,14.3,16.1,14.7,40,40,43,44,48
11/19/2017,2017,57.9,16,0,39.79,17.9,5.6,90.01,,0.07,0.24,11.7,14.3,14.2,16,14.4,37,37,40,44,48
11/20/2017,2017,63.3,22.3,0,14.96,35.2,9.9,98.35,,0.05,0.39,11.9,14.5,14.2,15.9,14.6,40,39,40,43,48
11/21/2017,2017,50.4,27.7,0,68.96,31.4,8.8,88,,0.16,0.25,12.1,14.8,14.4,15.8,14.4,43,43,43,43,47
11/22/2017,2017,65.7,30.2,0,57.38,34.7,11,103.84,,0.2,0.4,12.3,14.9,14.6,15.8,14.4,45,44,43,44,47
11/23/2017,2017,70.2,42.8,0,37.08,26.1,9.6,89.6,,0.17,0.49,12.5,15.2,14.8,15.6,14.4,47,46,46,44,47
11/24/2017,2017,66.6,27.3,0,50.54,41.3,8.4,78.65,,0.15,0.36,12.4,15.3,15,16,14.4,46,46,46,45,47
11/25/2017,2017,62.2,28.4,0,60,20.1,5.4,112.9,,0.13,0.3,12.2,15.1,14.9,15.9,14.4,44,44,45,46,47
11/26/2017,2017,68.4,30.9,0,47.96,11.6,4.8,111.64,,0.14,0.35,12.2,15.1,14.8,16,14.6,45,44,45,45,48
11/27/2017,2017,71.2,36.3,0,30.29,35.4,7.8,92.4,,0.11,0.44,12.2,15.3,15,16,14.6,46,45,46,45,48
11/28/2017,2017,45.1,19.2,0,59.33,38.1,7.4,78.28,,0.11,0.2,12,14.9,15,16,14.6,43,43,45,46,48
11/29/2017,2017,58.1,16,0,58.08,29.3,8.1,57.58,,0.1,0.23,11.5,14.4,14.7,15.8,14.6,38,39,42,45,48
11/30/2017,2017,53.2,13.6,0,54.79,10.1,3.7,111.66,,0.09,0.2,11.5,14.4,14.5,15.8,14.6,39,39,41,44,48
12/1/2017,2017,61,23.4,0,48.5,25.5,7,88.5,,0.11,0.27,11.5,14.5,14.5,16,14.5,39,39,41,44,47
12/2/2017,2017,59,21.9,0,59.58,12.8,4.8,108.52,,0.12,0.25,11.6,14.5,14.5,15.9,14.5,40,40,41,43,47
12/3/2017,2017,59,25.5,0,51.04,32.3,5.2,71.36,,0.12,0.26,11.4,14.4,14.5,16,14.6,38,39,41,43,47
12/4/2017,2017,39.7,9.3,0,51.71,36.7,13.9,103.76,,0.08,0.16,11.3,14.3,14.4,15.7,14.6,37,38,40,43,47
12/5/2017,2017,47.1,7.7,0,45.58,24.7,9.5,107.44,,0.06,0.17,10.8,13.9,14.2,15.6,14.4,34,34,38,42,46
12/6/2017,2017,33.6,14,0,49.17,34.6,13.5,106.17,,0.07,0.14,10.9,14,14.2,15.6,14.4,34,34,37,41,46
12/7/2017,2017,37.4,9,0,50.38,30.9,12.8,50.61,,0.07,0.16,10.4,13.6,14,15.5,14.3,30,31,35,40,46
12/8/2017,2017,51.8,34.7,0.02,20.96,42.8,20.5,92.86,,0.06,0.28,10.8,13.9,13.9,15.4,14.3,35,34,36,40,45
12/9/2017,2017,56.8,30.4,0,20.67,29.2,12.6,109.36,,0.05,0.28,10.9,14.1,14.2,15.4,14.6,37,36,37,40,45
12/10/2017,2017,60.4,28,0,16.46,18.9,7.6,109.13,,0.04,0.28,10.7,14.1,14.3,15.4,14.3,37,36,38,40,44
12/11/2017,2017,56.7,26.6,0,22.54,35.2,11.8,101.05,,0.06,0.28,10.8,14.1,14.3,15.4,14.2,37,36,38,40,44
12/12/2017,2017,65.3,17.8,0,28.71,25.8,8.5,102.89,,0.07,0.34,10.8,14.1,14.3,15.5,14.2,38,37,38,40,44
12/13/2017,2017,51.8,28.6,0,31.21,26.6,12.1,86.27,,0.08,0.27,10.9,14.3,14.4,15.4,14.5,40,39,39,40,44
12/14/2017,2017,35.6,12,0,71.75,29.9,9.8,60.77,,0.1,0.15,10.4,14.1,14.3,15.3,14.5,36,37,39,41,44
12/15/2017,2017,57.9,8.2,0,40.83,29.7,5.5,106.82,,0.07,0.23,10.3,13.8,14.1,15.5,14.5,34,33,36,40,44
12/16/2017,2017,48.6,27.3,0,41.21,25.7,8.5,69.03,,0.09,0.24,10.5,14.1,14.4,15.4,14.5,37,37,38,40,44
12/17/2017,2017,36.5,12.7,0,90.04,11.7,4.8,63.61,,0.13,0.15,10.2,14,14.4,15.1,14.3,36,36,38,40,43
12/18/2017,2017,54.5,12.4,0,61,22.2,4.2,73.87,,0.1,0.2,10.1,13.7,14.1,15.1,14.2,33,34,36,40,43
12/19/2017,2017,46.2,20.3,0,53.67,15.5,6,97.79,,0.1,0.2,10,13.8,14.1,15.3,14.2,35,35,36,39,43
12/20/2017,2017,57.7,19.4,0,43.83,34.8,7,100.08,,0.09,0.27,10.2,13.8,14.2,15.1,14.5,37,36,37,39,43
12/21/2017,2017,28.4,-2.2,0,79.79,37.9,12.9,73.43,,0.06,0.08,9.8,13.7,14.2,14.9,14.4,33,34,37,39,43
12/22/2017,2017,30.6,-1.7,0,75.96,15,3.8,101.43,,0.08,0.11,9.7,13.4,13.9,15.2,14.4,31,32,35,39,43
12/23/2017,2017,26.1,3.9,0,81.67,33.1,7.4,64.86,,0.07,0.09,9.5,13.3,14,14.9,14,30,31,34,38,42
12/24/2017,2017,20.8,-2.2,0,63.92,20.6,5.2,103.38,,0.05,0.08,9.3,13.1,13.8,14.9,14.1,28,29,33,37,42
12/25/2017,2017,15.6,4.6,0,79.08,17.8,5.2,56.78,,0.06,0.08,9.2,13.1,13.6,15,14.2,27,28,32,36,42
12/26/2017,2017,7.3,-2,0,88.04,9.2,3.4,48.49,,0.05,0.05,9,12.5,13.5,14.9,14.1,24,26,31,36,41
12/27/2017,2017,45.1,-4.7,0,61.71,28.2,8.5,63.59,,0.08,0.17,9.1,11.8,13.3,14.8,14,25,26,30,35,41
12/28/2017,2017,48.4,15.4,0,59.54,22.6,7.4,93.13,,0.09,0.16,9.5,12.7,13.5,14.9,13.8,29,29,31,35,40
12/29/2017,2017,60.8,7.3,0,46.92,35.6,12,52.16,,0.07,0.28,9.6,12.9,13.5,15,13.9,31,30,31,35,40
12/30/2017,2017,25.3,4.1,0.04,84.54,45.7,8.4,74.17,,0.07,0.09,9.3,12.7,13.4,15,13.8,27,28,31,35,40
12/31/2017,2017,24.3,6.6,0,89.92,14.4,4.8,37.13,,0.07,0.08,9.2,12.3,13.4,14.9,13.9,26,27,30,35,40
1/1/2018,2017,27.3,3.9,0,87.04,9.7,3.4,84.46,,0.07,0.08,9.2,12.2,13.3,14.8,13.7,26,27,30,34,39
1/2/2018,2017,47.5,9.9,0,38.58,23.3,9.9,109.97,,0.05,0.16,9.2,12.1,13.3,14.7,13.9,27,27,29,34,39
1/3/2018,2017,45.9,19.8,0,33.25,15.9,4.5,100.94,,0.06,0.19,9.5,12.3,13.3,14.6,13.9,29,28,30,34,39
1/4/2018,2017,49.5,14.4,0,40,19.7,6.6,108.21,,0.06,0.2,9.6,12.8,13.4,14.6,13.7,31,30,31,34,39
1/5/2018,2017,46.8,15.8,0,51.54,11.9,3.7,40.69,,0.09,0.19,9.6,12.7,13.4,14.5,13.8,30,29,31,34,38
1/6/2018,2017,47.7,21,0,52.88,14.3,4.3,49.95,,0.11,0.23,9.6,12.8,13.5,14.5,14,31,30,31,34,38
1/7/2018,2017,51.6,17.2,0,64.46,28.7,8.9,104.17,,0.13,0.22,10,13.1,13.7,14.4,14,35,34,33,34,38
1/8/2018,2017,55.4,17.4,0,58.67,10.5,4.3,53.37,,0.11,0.23,9.7,12.9,13.8,14.9,14,32,32,33,35,38
1/9/2018,2017,60.3,31.6,0,40.33,20.9,6.6,104.48,,0.13,0.33,10.2,13.3,14,14.8,14,38,36,35,35,38
1/10/2018,2017,52.9,22.1,0.01,64.21,32.6,9.1,24.42,,0.14,0.23,9.9,13.2,14,14.8,13.8,35,35,36,36,38
1/11/2018,2017,41.5,18.9,0,50.21,28.8,10.2,114.02,,0.08,0.17,9.8,13.2,14,14.8,13.7,34,33,35,36,39
1/12/2018,2017,47.1,8.8,0,66.54,35.6,8.7,58.94,,0.11,0.18,9.7,13.1,14,14.8,13.8,33,33,34,36,39
1/13/2018,2017,45.5,8.1,0,60.5,26,8.8,54.41,,0.11,0.2,9.6,12.8,13.9,14.9,13.9,31,31,34,36,39
1/14/2018,2017,48,13.3,0,69,24.8,5.2,117.31,,0.12,0.2,9.8,13.1,14,14.9,13.9,35,34,34,36,39
1/15/2018,2017,30.6,-1.5,0,61.25,28.8,13.5,112.55,,0.06,0.09,9.5,12.9,14,14.9,14,32,33,35,36,39
1/16/2018,2017,29.8,-11.2,0,60.71,14.6,5.5,121.09,,0.04,0.08,9,12,13.6,14.8,13.8,25,27,32,35,39
1/17/2018,2017,52.2,4.5,0,44.67,22.6,7.9,120.68,,0.06,0.19,9.2,12,13.4,14.6,13.7,28,28,30,34,39
1/18/2018,2017,62.4,15.6,0,37.42,11.5,4.7,101.61,,0.07,0.26,9.5,12.6,13.5,14.6,13.9,31,30,31,34,38
1/19/2018,2017,59,29.3,0,34.71,12,3.6,44.23,,0.09,0.3,9.5,12.9,13.8,14.6,13.7,34,32,32,34,38
1/20/2018,2017,38.1,25.2,0,71.29,27,10.3,102.36,,0.13,0.18,9.5,12.9,13.8,14.4,13.7,34,33,33,35,38
1/21/2018,2017,25.3,20.5,0,86.12,27,12.9,64.56,,0.11,0.13,9.4,12.8,14,14.3,13.6,32,32,34,35,38
1/22/2018,2017,33.6,8.4,0,53.17,30.6,14.6,129.41,,0.07,0.14,9,12.6,13.8,14.4,13.7,30,31,33,35,38
1/23/2018,2017,36.3,8.8,0,57,28.3,11.3,128.89,,0.08,0.15,9.1,12.6,13.7,14.3,13.7,30,31,33,35,38
1/24/2018,2017,50.5,6.8,0,59.46,13.2,5,93.37,,0.08,0.17,9,12.5,13.6,14.4,13.6,29,29,32,35,38
1/25/2018,2017,46.4,20.5,0,49.88,22.7,5.1,48.35,,0.09,0.19,9,12.4,13.7,14.5,13.7,30,30,32,34,38
1/26/2018,2017,37.6,6.1,0,43.46,34.1,13.6,113.2,,0.07,0.17,9.2,12.5,13.7,14.5,13.7,31,30,32,34,38
1/27/2018,2017,36.7,7.5,0,47.33,21.6,4.4,81.46,,0.06,0.14,8.8,12.3,13.5,14.5,13.7,28,28,31,34,38
1/28/2018,2017,48.4,14.4,0,57.12,37.1,11.5,101.94,,0.1,0.2,9,12.4,13.6,14.3,13.8,31,30,31,34,38
1/29/2018,2017,55,15.8,0,59.38,26.2,6.1,120.17,,0.11,0.23,9.3,12.6,13.8,14.2,14,33,32,32,34,38
1/30/2018,2017,62.1,28.6,0,26.58,29.6,9.1,50.41,,0.08,0.36,9.5,12.8,13.9,14.4,14,34,33,33,34,37
1/31/2018,2017,48.6,21.2,0,75.42,27.8,8.4,63.36,,0.12,0.16,9.3,12.8,14,14.5,14,34,33,34,35,37
2/1/2018,2017,26.6,11.5,0.24,92.71,8.8,3.4,33.3,,0.11,0.12,9.3,12.7,13.9,14.3,13.9,32,32,34,35,38
2/2/2018,2017,46,9.3,0,73.21,14.1,4.1,125.07,,0.11,0.17,9.3,12.7,14,14.3,13.8,33,33,34,35,38
2/3/2018,2017,54.3,26.1,0.01,58.04,40.8,13.7,108.07,,0.15,0.28,9.6,12.9,14,14.3,13.7,36,35,35,35,38
2/4/2018,2017,27.9,9,0,87.33,23.3,8.1,93.01,,0.09,0.1,9.8,12.7,14.1,14.6,13.7,32,33,35,35,38
2/5/2018,2017,48.6,18.7,0,71.92,45.4,12.2,85.8,,0.12,0.19,9.8,12.7,13.9,14.5,13.7,32,32,34,35,38
2/6/2018,2017,46.6,19,0,72.12,28.1,8,129.06,,0.11,0.18,10.1,12.8,13.9,14.4,13.7,34,34,34,35,38
2/7/2018,2017,46.8,17.6,0,73.08,22.7,4.3,110.99,,0.12,0.19,10.5,13,14.1,14.4,13.7,36,36,35,35,38
2/8/2018,2017,59.2,23.9,0,41.17,28.8,9.9,106.45,,0.12,0.32,10.8,13.2,14.2,14.8,13.7,37,36,36,36,38
2/9/2018,2017,48.2,7.7,0,88.92,23.2,7.2,31.35,,0.09,0.11,10.7,13,14.2,14.6,13.9,33,34,36,36,38
2/10/2018,2017,11.8,-5.1,0,88.42,8.8,3.5,96.65,,0.05,0.06,10.6,12.8,14,14.6,14,31,31,34,36,38
2/11/2018,2017,30.7,-9,0.13,77.04,15.3,4.5,143.41,,0.07,0.1,10.7,12.8,13.8,14.8,14,31,31,33,35,38
2/12/2018,2017,19.9,8.8,0,86.29,19.4,7.3,98.51,,0.07,0.09,10.4,12.7,14,14.3,14,29,30,33,35,38
2/13/2018,2017,52.9,7.7,0.01,64.54,24.7,6.7,157.78,,0.11,0.2,13.1,12.6,13.9,14.5,13.9,30,30,32,35,38
2/14/2018,2017,56.8,27,0.01,42.75,34.7,11.4,146.22,,0.12,0.3,21.9,13.1,14.1,14.6,13.7,36,34,34,35,38
2/15/2018,2017,43.3,12.7,0,55.46,32,16.2,155.72,,0.09,0.19,22.4,13.1,14,14.4,13.7,35,35,35,35,38
2/16/2018,2017,39,7.5,0,62.83,36.2,6.4,167.78,,0.08,0.14,20,13,14,14.4,13.7,33,33,34,35,38
2/17/2018,2017,53.1,22.6,0.01,32.83,37.8,14.4,172.92,,0.07,0.23,22,13.3,14,14.4,13.7,35,34,34,35,38
2/18/2018,2017,63.3,10.9,0,38.83,32.4,11.4,176.71,,0.08,0.32,22.6,13.6,14.2,14.5,13.7,38,37,36,35,38
2/19/2018,2017,10.9,-1.7,0,81.46,20.6,9.9,41.58,,0.05,0.06,20.3,13.5,14.2,14.8,13.7,32,33,36,36,38
2/20/2018,2017,7.5,-17.3,0,73.62,17.9,5,162.1,,0.03,0.04,14.8,13.2,14,14.6,13.8,30,31,34,36,38
2/21/2018,2017,23.4,-12.5,0,76.5,10.5,4,183.8,,0.05,0.06,13.8,13,13.9,14.5,13.8,29,30,32,35,38
2/22/2018,2017,24.3,0.1,0,85.67,9.9,3.7,143.57,,0.07,0.08,13.4,12.8,13.8,14.5,13.7,28,29,32,34,38
2/23/2018,2017,25.5,4.8,0,83.62,12.5,4.4,117.52,,0.09,0.11,13.4,12.8,13.7,14.4,13.7,29,29,31,34,38
2/24/2018,2017,28.2,11.7,0.01,55.88,37.5,12,186.85,,0.06,0.12,14.4,13.1,13.6,14.6,13.9,30,30,32,34,38
2/25/2018,2017,36,8.4,0,46.96,26.3,7.5,197.51,,0.06,0.13,13.5,12.7,13.6,14.5,14,29,29,31,34,37
2/26/2018,2017,49.5,16,0,44.42,20.5,6.6,191.82,,0.07,0.19,16.9,12.8,13.8,14.1,13.6,30,30,31,33,37
2/27/2018,2017,52.9,19.8,0,47.12,12.3,5.2,193.15,,0.08,0.22,24.8,13.8,13.8,14.2,13.5,35,33,32,33,37
2/28/2018,2017,44.4,18.3,0,57.62,23.9,8.1,128.71,,0.1,0.19,25.3,15.9,14,14.3,13.5,34,34,33,34,37
3/1/2018,2017,48.9,14.5,0,58.54,16.9,4.7,187.36,,0.09,0.19,25,17.4,14,14.6,13.5,36,35,34,34,37
3/2/2018,2017,64.2,19.9,0,42.42,24.6,7.2,201.49,,0.08,0.3,24.9,18.6,14.2,14.6,13.5,38,37,36,34,37
3/3/2018,2017,65.5,23.5,0,32.21,19.4,6.8,205.62,,0.08,0.34,25,19.5,14.4,14.7,13.6,41,40,38,35,37
3/4/2018,2017,62.8,23.5,0,36.75,39.9,11.8,195.42,,0.08,0.28,24.9,20.1,14.6,14.7,14,43,42,40,36,37
3/5/2018,2017,37,23.2,0.06,34.21,44,20.8,211.68,,0.05,0.16,24.2,19.9,14.6,14.8,13.7,39,39,40,37,38
3/6/2018,2017,42.8,9.9,0,39.12,36.7,14.7,211.62,,0.06,0.17,23.9,19.7,14.4,14.8,13.9,37,37,38,37,38
3/7/2018,2017,52.3,9,0,46.08,20.9,5.7,214.16,,0.06,0.19,23.5,19.7,14.3,14.9,13.8,38,37,37,37,38
3/8/2018,2017,61.5,12.9,0,31.62,27,9.4,201.7,,0.06,0.29,23.7,20,14.5,14.7,13.7,40,39,38,37,39
3/9/2018,2017,59,23,0,29,32.7,13.3,169.38,,0.08,0.33,23.7,20.2,14.7,14.8,13.7,42,41,40,37,39
3/10/2018,2017,47.3,21.2,0,42.21,36.4,15.1,193.12,,0.09,0.24,23.6,20.3,14.8,14.9,14.1,43,43,41,38,39
3/11/2018,2017,49.6,13.3,0,46.67,16.5,4.6,222.58,,0.06,0.19,23.4,20.1,14.8,14.9,14,42,41,41,38,39
3/12/2018,2017,53.6,12,0,47.04,19.4,5.1,128.18,,0.08,0.21,22.9,19.9,14.8,15.1,13.9,39,39,40,39,39
3/13/2018,2017,53.1,13.8,0,53,18.6,4.9,218.8,,0.09,0.22,23,20,14.7,15,13.9,42,41,40,39,40
3/14/2018,2017,62.8,20.3,0,44.46,18.2,5.6,196.56,,0.1,0.32,22.9,20.2,14.9,15,13.9,44,43,42,39,40
3/15/2018,2017,64.9,28.2,0.76,57.08,34.1,11.4,149.52,,0.14,0.32,23.3,20.3,15.1,14.9,13.9,46,45,43,40,40
3/16/2018,2017,49.5,28.8,0.01,55.54,37,15.4,210.86,,0.13,0.25,28.2,23,15.1,15,13.9,43,43,43,40,40
3/17/2018,2017,58.8,19.2,0,50.38,23.4,8.1,231.37,,0.11,0.28,27,22.8,15.1,15,13.9,42,42,42,40,41
3/18/2018,2017,49.6,26.2,0.08,72.54,28.9,12.2,179.36,,0.16,0.23,26.5,22.8,15.2,14.9,14.2,43,43,43,41,41
3/19/2018,2017,43.7,22.5,0,65.79,30.9,12.8,222.5,,0.12,0.19,26.4,22.7,15.3,15.1,14.2,42,42,42,41,41
3/20/2018,2017,46.9,20.1,0,55.88,34.4,12.1,222.54,,0.1,0.21,25.9,22.5,15.4,15,14.1,41,41,41,41,42
3/21/2018,2017,57,25.5,0,51.75,12.8,4.5,169.5,,0.12,0.28,25.7,22.5,15.7,15,14.3,42,42,41,40,42
3/22/2018,2017,68.4,30.6,0,47.46,20.8,5.5,188.77,,0.16,0.42,26,22.8,16.5,15,14.3,48,46,44,41,42
3/23/2018,2017,62.6,34.3,0,54.46,35.7,9.8,119.91,,0.18,0.36,25.6,22.8,17.3,15.3,14.2,48,48,47,42,42
3/24/2018,2017,63.1,28.2,0,59.92,28.6,9.7,207.48,,0.16,0.33,25.2,22.6,17.8,15.2,14.1,48,47,46,43,42
3/25/2018,2017,59.2,28.6,0,68.58,26.4,8,195.48,,0.17,0.28,25.2,22.6,18.3,15.5,14.4,49,49,47,43,43
3/26/2018,2017,51.6,29.3,0,69.08,30.1,7.2,168.24,,0.15,0.24,24.9,22.5,18.8,15.4,14.3,50,50,48,44,43
3/27/2018,2017,48.7,17.4,0,65.04,20.3,5.6,254.92,,0.11,0.21,24.4,22.1,18.8,15.2,14.4,47,47,47,44,44
3/28/2018,2017,40.8,25,0.02,72.88,26.1,8.6,75.09,,0.15,0.21,23.8,21.6,18.7,15.2,14.2,43,44,46,44,44
3/29/2018,2017,45.7,15.8,0,64.58,32.1,9.4,220.99,,0.11,0.19,23.5,21.3,18.5,15.4,14.5,44,44,44,44,44
3/30/2018,2017,60.8,15.8,0,49.58,28.2,8.4,233.82,,0.11,0.3,23.4,21.3,18.6,15.4,14.5,45,45,44,43,44
3/31/2018,2017,49.5,22.1,0,69.83,27.7,10.2,212.9,,0.13,0.2,23.3,21.5,19,15.3,14.5,48,48,46,43,44
4/1/2018,2017,45.7,18.3,0.02,80.21,16.7,6.2,194.82,,0.13,0.17,22.6,21,18.9,15.4,14.4,44,45,46,44,44
4/2/2018,2017,68.7,25,0.01,49.88,39,9.6,185.29,,0.13,0.38,22.5,21,18.9,15.4,14.3,47,46,46,44,44
4/3/2018,2017,46.2,17.4,0,28.88,39.8,17.2,276.28,,0.05,0.19,21.9,20.9,19,15.3,14.2,46,47,46,44,44
4/4/2018,2017,59.5,14.2,0,35.04,32,10.2,148.69,,0.07,0.29,21.3,20.3,18.7,15.3,14.6,43,43,45,44,45
4/5/2018,2017,62.4,32.2,0,44.83,23.8,6.8,185.35,,0.13,0.34,21.1,20.3,18.8,15.1,14.6,47,47,45,43,45
4/6/2018,2017,35.1,17.4,0,88.96,20.5,9.4,137.23,,0.12,0.13,20.3,19.9,18.8,15.3,14.5,42,44,46,44,45
4/7/2018,2017,44.8,16.9,0.01,87.79,13.4,4.8,190.11,,0.15,0.19,20.1,19.9,18.5,15.3,14.4,42,43,43,44,45
4/8/2018,2017,59.4,36,0,44.25,37,15.6,241.5,,0.14,0.35,20.4,20.3,18.8,15.2,14.4,48,48,46,43,45
4/9/2018,2017,53.6,31.6,0.01,61.46,31.8,7.8,176,,0.15,0.28,20.1,20.1,18.9,15.3,14.4,48,48,47,44,45
4/10/2018,2017,65.8,30.2,0,37.88,15.6,6.9,255.36,,0.12,0.4,20,20.1,19,15.2,14.4,51,50,48,45,45
4/11/2018,2017,74.5,40.8,0,29.38,39.6,11.3,260.67,,0.12,0.52,19.9,20.1,19.3,15.4,14.4,55,54,51,46,45
4/12/2018,2017,73.2,33.3,0,46.21,35.5,10.5,220.21,,0.16,0.41,19.5,19.8,19.5,15.5,14.6,55,55,52,47,46
4/13/2018,2017,40.5,26.8,0,59.88,44.6,24.1,97.27,,0.12,0.2,18.4,18.9,19.3,15.6,14.7,48,49,51,48,46
4/14/2018,2017,53.2,23.9,0.03,53.42,39.6,16.7,265.41,,0.11,0.24,18.1,18.5,18.9,15.6,14.5,48,48,48,47,47
4/15/2018,2017,60.8,22.5,0,55.17,20,6.2,240.42,,0.13,0.3,17.8,18.3,18.9,15.4,14.6,51,50,48,46,47
4/16/2018,2017,63.9,22.1,0,57,17.2,5.6,197.75,,0.15,0.33,17.1,17.9,18.9,15.7,14.8,51,51,50,47,47
4/17/2018,2017,66.9,25.2,0.02,48.67,49.1,15.4,207.55,,0.11,0.29,16.6,17.6,18.9,15.8,14.7,50,50,50,47,47
4/18/2018,2017,54.3,23.2,0,34.71,27.3,12,300,,0.08,0.26,16.2,17.2,18.7,15.8,14.6,51,51,49,47,47
4/19/2018,2017,62.8,18.3,0,41.67,30.3,12.4,235.4,,0.1,0.31,15.6,16.7,18.6,15.7,14.6,50,50,50,47,47
4/20/2018,2017,51.3,31.6,0.03,69.54,28.4,13.5,165.57,,0.16,0.24,15.2,16.5,18.6,15.5,14.8,50,50,50,47,47
4/21/2018,2017,43,31.5,0.31,92.21,12.5,4.4,119.42,,0.19,0.21,14.7,16.1,18.3,15.6,15.1,46,46,48,47,47
4/22/2018,2017,64.9,25.3,0,67.62,16.9,4.5,298.65,,0.19,0.35,15.3,16.8,18.2,15.8,15.1,52,51,49,47,47
4/23/2018,2017,68.7,29.5,0.11,70.33,38.4,11,266.14,,0.21,0.37,15.7,17.6,18.6,15.6,15,55,54,52,47,47
4/24/2018,2017,45,30.9,0,69.5,34.8,15,211.29,,0.14,0.21,15.3,17.3,18.5,15.6,14.9,50,51,51,48,47
4/25/2018,2017,62.8,20.5,0,56.21,29.7,5.7,306.18,,0.14,0.32,15.5,17.5,18.3,15.7,14.9,52,52,50,48,48
4/26/2018,2017,59.2,29.8,0,44.67,38.6,12.7,270.82,,0.14,0.34,15.8,17.8,18.6,15.7,15,56,55,53,48,48
4/27/2018,2017,70.2,27.5,0,40.96,16.8,4.7,314.87,,0.12,0.44,15.9,17.7,18.7,15.9,14.9,58,57,54,49,48
4/28/2018,2017,76.6,33.6,0,44.83,23.1,8.8,286.49,,0.17,0.49,15.8,17.5,18.9,15.8,14.9,59,59,56,50,49
4/29/2018,2017,78.8,37.8,0,38.58,37,5.8,261,,0.16,0.59,15.7,17.4,19,15.9,15,63,62,58,51,49
4/30/2018,2017,66,40.5,0.07,53,28.7,12,228.98,,0.22,0.43,15.3,17.1,19.1,16.1,15,63,62,59,53,50
5/1/2018,2017,61.2,37,0.14,79.58,23.3,5.3,184.79,,0.24,0.32,14.6,16.4,18.8,16,15.3,58,58,58,53,50
5/2/2018,2017,48,37,1.07,93.5,17.1,5.8,41.67,,0.26,0.28,16.8,16.6,18.3,16.1,15.2,51,52,55,53,51
5/3/2018,2017,54.1,36.3,0.39,86.33,29,10.2,129.53,,0.24,0.29,31.3,28.5,24.4,15.9,15.4,50,50,52,52,51
5/4/2018,2017,68.7,39,0,52.71,17.1,7.1,301.15,,0.19,0.44,29.5,27.4,27.2,15.8,15.3,56,55,53,51,51
5/5/2018,2017,72.9,42.1,0,47.67,30.4,6.9,271.41,,0.2,0.52,28.3,26.5,26.9,15.9,15.3,59,58,56,52,51
5/6/2018,2017,75,40.6,0,51.54,14.9,5,239.19,,0.24,0.54,27.7,26,26.7,16,15.4,61,60,58,53,51
5/7/2018,2017,74.7,42.1,0,54.75,19.9,5.2,222.83,,0.26,0.56,27,25.6,26.5,16,15.4,62,62,60,54,51
5/8/2018,2017,77,43.9,0,48.67,28.7,8.9,291.39,,0.24,0.57,26.3,25.3,26.3,16.4,15.6,66,64,61,55,52
5/9/2018,2017,76.3,39.7,0,53.25,17.4,5,293.14,,0.25,0.58,25.2,24.7,26.1,16.3,15.5,66,65,62,56,52
5/10/2018,2017,78.6,41.4,0,63.33,34.7,9.9,285.5,,0.3,0.55,23.9,24.1,25.9,16.6,15.6,67,66,64,57,53
5/11/2018,2017,66.4,42.4,0.23,77.79,22.2,7.9,237.01,,0.33,0.44,22.8,23.2,25.6,16.6,15.6,66,66,64,58,54
5/12/2018,2017,57.7,44.8,0.14,93.96,18.6,8.4,99.17,,0.34,0.36,24.4,22.3,25,16.5,15.6,60,61,62,58,55
5/13/2018,2017,62.4,47.3,0.33,87.96,16.5,4.3,156.1,,0.35,0.4,26.9,22.6,24.7,16.7,15.6,61,61,60,58,55
5/14/2018,2017,66,41.2,0.07,80.5,28.6,6.5,181.89,,0.31,0.4,29.4,26.7,24.7,16.4,15.6,61,61,61,57,55
5/15/2018,2017,70.5,35.8,0.11,66.96,19.4,5.8,303.6,,0.28,0.47,28.9,26.7,25.1,16.6,15.5,62,62,60,57,55
5/16/2018,2017,77.7,41.5,0,57.58,15.4,4.1,329.44,,0.27,0.6,29,26.8,25.4,16.7,15.7,65,65,62,58,55
5/17/2018,2017,81,48,0,59.83,34.9,6.6,326.39,,0.33,0.66,27.9,26.4,25.7,16.6,15.9,69,68,65,59,56
