Date,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes
6/20/2019,22E,1,4,21,20,4,PASM,16,7,CRMI,18,5.5,
6/20/2019,22E,1,4,24,21,1,PASM,24,11,PASM,22.5,6,
6/20/2019,22E,2,1,3,21,2,PASM,24,3,PASM,22.5,2.5,
6/20/2019,22E,2,1,6,24,2,PASM,18,2,PASM,21,2,
6/20/2019,22E,2,1,9,22,3,PASM,10,0,PASM,16,1.5,
6/20/2019,22E,2,1,12,18,3,PASM,30,4,PASM,24,3.5,
6/20/2019,22E,2,1,15,18,9,PASM,16,8,PASM,17,8.5,
6/20/2019,22E,2,1,18,15,8,CHAL,20,7,PASM,17.5,7.5,
6/20/2019,22E,2,1,21,24,2,PASM,22,3,PASM,23,2.5,
6/20/2019,22E,2,1,24,19,5,PASM,22,3,PASM,20.5,4,
6/20/2019,22E,2,2,3,20,10,PASM,29,15,PASM,24.5,12.5,
6/20/2019,22E,2,2,6,24,9,PASM,22,4,PASM,23,6.5,
6/20/2019,22E,2,2,9,15,7,PASM,24,13,PASM,19.5,10,
6/20/2019,22E,2,2,12,17,9,PASM,16,3,SIAL,16.5,6,
6/20/2019,22E,2,2,15,18,5,CHLE,22,3,PASM,20,4,
6/20/2019,22E,2,2,18,20,6,CHLE,22,3,CHAL,21,4.5,
6/20/2019,22E,2,2,21,34,10,PASM,26,6,OPPO,30,8,
6/20/2019,22E,2,2,24,22,11,PASM,22,11,PASM,22,11,
6/20/2019,22E,2,3,3,22,2,PASM,26,5,BRTE,24,3.5,
6/20/2019,22E,2,3,6,31,22,PASM,20,5,PASM,25.5,13.5,
6/20/2019,22E,2,3,9,30,2,PASM,33,8,BRTE,31.5,5,
6/20/2019,22E,2,3,12,28,2,PASM,30,6,BRTE,29,4,
6/20/2019,22E,2,3,15,20,5,PASM,22,2,PASM,21,3.5,
6/20/2019,22E,2,3,18,13,2,PASM,21,4,PASM,17,3,
6/20/2019,22E,2,3,21,29,3,PASM,28,,PASM,28.5,3,
6/20/2019,22E,2,3,24,34,11,PASM,29,11,PASM,31.5,11,
6/20/2019,22E,2,4,3,23,3,PASM,30,2,PASM,26.5,2.5,
6/20/2019,22E,2,4,6,19,5,PASM,20,15,ATCA,19.5,10,
6/20/2019,22E,2,4,9,20,2,PASM,25,3,PASM,22.5,2.5,
6/20/2019,22E,2,4,12,40,5,PASM,23,11,SAIB,31.5,8,
6/20/2019,22E,2,4,15,42,32,ATCA,45,25,ATCA,43.5,28.5,
6/20/2019,22E,2,4,18,8,1,SAIB,20,7,SAIB,14,4,
6/20/2019,22E,2,4,21,21,4,PASM,28,1,PASM,24.5,2.5,
6/20/2019,22E,2,4,24,30,4,PASM,29,12,CHAL,29.5,8,
6/20/2019,22E,3,1,3,14,0,CRMI,7,2,CRMI,10.5,1,
6/20/2019,22E,3,1,6,8,6,CRMI,8,1,BOGR,8,3.5,
6/20/2019,22E,3,1,9,8,2,BOGR,9,6,CRMI,8.5,4,
6/20/2019,22E,3,1,12,16,7,CRMI,6,3,CRMI,11,5,
6/20/2019,22E,3,1,15,14,1,CRMI,8,0,CRMI,11,0.5,
6/20/2019,22E,3,1,18,11,3,CRMI,15,7,CRMI,13,5,
6/20/2019,22E,3,1,21,7,5,CRMI,8,1,CRMI,7.5,3,
6/20/2019,22E,3,1,24,11,7,CHIN,9,4,OPPO,10,5.5,
6/20/2019,22E,3,2,3,31,11,PASM,38,5,PASM,34.5,8,
6/20/2019,22E,3,2,6,13,3,CRMI,16,2,PASM,14.5,2.5,
6/20/2019,22E,3,2,9,6,0,CRMI,2,1,BOGR,4,0.5,
6/20/2019,22E,3,2,12,5,1,SCBR,7,1,SCBR,6,1,
6/20/2019,22E,3,2,15,25,5,PASM,8,2,SCBR,16.5,3.5,
6/20/2019,22E,3,2,18,21,5,ARPU,14,0,BOGR,17.5,2.5,
6/20/2019,22E,3,2,21,4,0,BOGR,6,1,OPPO,5,0.5,
6/20/2019,22E,3,2,24,18,0,PASM,7,4,CRMI,12.5,2,
6/20/2019,22E,3,3,3,11,1,CRMI,11,4,CRMI,11,2.5,
6/20/2019,22E,3,3,6,10,3,CRMI,9,1,PLPA,9.5,2,
6/20/2019,22E,3,3,9,16,2,CRMI,10,8,CRMI,13,5,
6/20/2019,22E,3,3,12,9,2,CRMI,10,7,CRMI,9.5,4.5,
6/20/2019,22E,3,3,15,9,3,CRMI,6,5,CRMI,7.5,4,
6/20/2019,22E,3,3,18,18,11,VUOC,10,2,VUOC,14,6.5,
6/20/2019,22E,3,3,21,17,3,PLPA,9,7,CRMI,13,5,
6/20/2019,22E,3,3,24,10,3,VUOC,15,2,,12.5,2.5,*species missing for west reading
6/20/2019,22E,3,4,3,20,3,PASM,28,9,PASM,24,6,
6/20/2019,22E,3,4,6,24,5,PASM,21,3,PASM,22.5,4,
6/20/2019,22E,3,4,9,28,2,PASM,30,3,PASM,29,2.5,
6/20/2019,22E,3,4,12,15,0,PASM,22,4,PASM,18.5,2,
6/20/2019,22E,3,4,15,18,3,PASM,21,4,PASM,19.5,3.5,
6/20/2019,22E,3,4,18,19,2,PASM,22,5,PASM,20.5,3.5,
6/20/2019,22E,3,4,21,21,1,PASM,16,1,PASM,18.5,1,
6/20/2019,22E,3,4,24,10,3,crmi,12,9,crmi,11,6,
6/21/2019,22E,4,1,3,15,2,crmi,24,3,PASM,19.5,2.5,
6/21/2019,22E,4,1,6,29,2,brte,22,2,PASM,25.5,2,
6/21/2019,22E,4,1,9,26,5,PASM,20,9,lede,23,7,
6/21/2019,22E,4,1,12,24,11,PASM,18,7,crmi,21,9,
6/21/2019,22E,4,1,15,26,5,PASM,29,4,brte,27.5,4.5,
6/21/2019,22E,4,1,18,14,7,crmi,19,4,oppo,16.5,5.5,
6/21/2019,22E,4,1,21,22,5,PASM,22,5,PASM,22,5,
6/21/2019,22E,4,1,24,11,5,crmi,10,3,gusa,10.5,4,
6/21/2019,22E,4,2,3,10,1,PASM,24,2,PASM,17,1.5,
6/21/2019,22E,4,2,6,19,5,PASM,22,2,PASM,20.5,3.5,
6/21/2019,22E,4,2,9,38,6,atca,23,2,PASM,30.5,4,
6/21/2019,22E,4,2,12,39,11,PASM,29,1,PASM,34,6,
6/21/2019,22E,4,2,15,14,1,PASM,16,1,PASM,15,1,
6/21/2019,22E,4,2,18,24,2,PASM,22,4,PASM,23,3,
6/21/2019,22E,4,2,21,30,11,PASM,5,31,atca,17.5,21,
6/21/2019,22E,4,2,24,24,8,PASM,23,9,brte,23.5,8.5,
6/21/2019,22E,4,3,3,34,11,pasm,31,8,VUOC,32.5,9.5,
6/21/2019,22E,4,3,6,24,10,vuoc,30,19,VUOC,27,14.5,
6/21/2019,22E,4,3,9,21,2,PASM,31,6,PASM,26,4,
6/21/2019,22E,4,3,12,29,2,VUOC,22,8,VUOC,25.5,5,
6/21/2019,22E,4,3,15,19,5,PASM,20,9,VUOC,19.5,7,
6/21/2019,22E,4,3,18,20,3,plpa,20,2,PLPA,20,2.5,
6/21/2019,22E,4,3,21,15,1,lede,13,1,PASM,14,1,
6/21/2019,22E,4,3,24,16,2,plpa,19,9,crmi,17.5,5.5,
6/21/2019,22E,4,4,3,35,15,PASM,30,9,PASM,32.5,12,
6/21/2019,22E,4,4,6,25,5,PASM,32,10,PASM,28.5,7.5,
6/21/2019,22E,4,4,9,27,3,PASM,27,13,PASM,27,8,
6/21/2019,22E,4,4,12,25,11,PASM,25,11,PASM,25,11,
6/21/2019,22E,4,4,15,24,11,PASM,31,5,oppo,27.5,8,
6/21/2019,22E,4,4,18,14,5,PASM,20,4,PASM,17,4.5,
6/21/2019,22E,4,4,21,12,5,chle,6,2,PASM,9,3.5,
6/21/2019,22E,4,4,24,18,2,PASM,20,1,PASM,19,1.5,
6/18/2019,23E,1,1,3,12,3,CADU,8,2,BUDA,10,2.5,
6/18/2019,23E,1,1,6,10,2,BUDA,6,2,BUDA,8,2,
6/18/2019,23E,1,1,9,4,2,BUDA,5,1,BUDA,4.5,1.5,
6/18/2019,23E,1,1,12,5,1,BUDA,4,1,BUDA,4.5,1,
6/18/2019,23E,1,1,15,6,2,BUDA,11,8,OPPO,8.5,5,
6/18/2019,23E,1,1,18,6,1,BUDA,4,2,BUDA,5,1.5,
6/18/2019,23E,1,1,21,9,2,BUDA,6,1,BUDA,7.5,1.5,
6/18/2019,23E,1,1,24,10,1,CADU,9,2,CADU,9.5,1.5,
6/18/2019,23E,1,2,3,10,1,BUDA,6,2,PSTE,8,1.5,
6/18/2019,23E,1,2,6,13,3,CADU,10,5,SPCO,11.5,4,
6/18/2019,23E,1,2,9,6,1,CADU,6,2,CADU,6,1.5,
6/18/2019,23E,1,2,12,8,1,BOGR,8,2,CADU,8,1.5,
6/18/2019,23E,1,2,15,13,2,BUDA,10,2,BOGR,11.5,2,
6/18/2019,23E,1,2,18,11,2,PASM,12,3,PASM,11.5,2.5,
6/18/2019,23E,1,2,21,6,2,BUDA,11,2,CADU,8.5,2,
6/18/2019,23E,1,2,24,6,2,BUDA,7,2,BUDA,6.5,2,
6/18/2019,23E,1,3,3,12,1,chle,7,2,buda,9.5,1.5,
6/18/2019,23E,1,3,6,16,2,vuoc,14,1,spco,15,1.5,
6/18/2019,23E,1,3,9,11,1,vuoc,14,2,lede,12.5,1.5,
6/18/2019,23E,1,3,12,12,2,vuoc,4,2,buda,8,2,
6/18/2019,23E,1,3,15,9,1,buda,11,3,buda,10,2,
6/18/2019,23E,1,3,18,8,1,buda,9,1,spco,8.5,1,
6/18/2019,23E,1,3,21,16,2,arpu,4,0,buda,10,1,
6/18/2019,23E,1,3,24,9,3,vuoc,6,4,spco,7.5,3.5,
6/18/2019,23E,1,4,3,6,2,BUDA,5,3,BUDA,5.5,2.5,
6/18/2019,23E,1,4,6,20,4,BUDA,11,1,BUDA,15.5,2.5,
6/18/2019,23E,1,4,9,8,2,PSTE,8,1,BUDA,8,1.5,
6/18/2019,23E,1,4,12,6,2,BUDA,12,2,BUDA,9,2,
6/18/2019,23E,1,4,15,12,3,BUDA,13,2,BUDA,12.5,2.5,
6/18/2019,23E,1,4,18,4,0,VUOC,10,4,BUDA,7,2,
6/18/2019,23E,1,4,21,4,2,BUDA,12,2,BUDA,8,2,
6/18/2019,23E,1,4,24,6,1,BUDA,4,1,CAFI,5,1,
6/18/2019,23E,2,1,3,15,3,ARPU,9,2,BUDA,12,2.5,
6/18/2019,23E,2,1,6,8,1,BUDA,6,2,BUDA,7,1.5,
6/18/2019,23E,2,1,9,6,1,BUDA,7,3,BUDA,6.5,2,
6/18/2019,23E,2,1,12,10,2,THMI,6,3,SPCO,8,2.5,
6/18/2019,23E,2,1,15,10,2,BUDA,6,2,BUDA,8,2,
6/18/2019,23E,2,1,18,6,3,BUDA,8,2,BUDA,7,2.5,
6/18/2019,23E,2,1,21,10,1,BOGR,17,3,BUDA,13.5,2,
6/18/2019,23E,2,1,24,10,3,BUDA,15,2,ARPU,12.5,2.5,
6/18/2019,23E,2,2,3,10,3,BUDA,7,1,CRMI,8.5,2,
6/18/2019,23E,2,2,6,10,1,CRMI,13,3,VUOC,11.5,2,
6/18/2019,23E,2,2,9,9,0,CADU,10,5,EREF,9.5,2.5,
6/18/2019,23E,2,2,12,10,3,CRMI,15,3,VUOC,12.5,3,
6/18/2019,23E,2,2,15,13,2,BUDA,24,2,VUOC,18.5,2,
6/18/2019,23E,2,2,18,8,1,CADU,8,2,BUDA,8,1.5,
6/18/2019,23E,2,2,21,13,2,BUDA,9,1,BUDA,11,1.5,
6/18/2019,23E,2,2,24,13,1,VUOC,11,3,VUOC,12,2,
6/18/2019,23E,2,3,3,10,2,BUDA,9,2,BUDA,9.5,2,
6/18/2019,23E,2,3,6,14,1,VUOC,11,2,VUOC,12.5,1.5,
6/18/2019,23E,2,3,9,14,2,VUOC,21,9,VUOC,17.5,5.5,
6/18/2019,23E,2,3,12,13,2,VUOC,16,3,CRMI,14.5,2.5,
6/18/2019,23E,2,3,15,10,2,VUOC,11,1,VUOC,10.5,1.5,
6/18/2019,23E,2,3,18,11,3,VUOC,9,2,VUOC,10,2.5,
6/18/2019,23E,2,3,21,10,3,VUOC,13,2,VUOC,11.5,2.5,
6/18/2019,23E,2,3,24,11,2,VUOC,18,5,VUOC,14.5,3.5,
6/18/2019,23E,2,4,3,10,1,VUOC,6,0,BUDA,8,0.5,
6/18/2019,23E,2,4,6,7,2,BUDA,7,2,BUDA,7,2,
6/18/2019,23E,2,4,9,6,2,VUOC,8,2,BUDA,7,2,
6/18/2019,23E,2,4,12,9,3,BUDA,7,2,BUDA,8,2.5,
6/18/2019,23E,2,4,15,8,2,BUDA,10,3,BUDA,9,2.5,
6/18/2019,23E,2,4,18,10,1,BUDA,6,2,BUDA,8,1.5,
6/18/2019,23E,2,4,21,6,1,BUDA,5,2,BUDA,5.5,1.5,
6/18/2019,23E,2,4,24,12,4,BUDA,5,1,BUDA,8.5,2.5,
6/19/2019,23E,3,1,3,13,1,VUOC,11,3,VUOC,12,2,
6/19/2019,23E,3,1,6,6,2,BOGR,9,2,BUDA,7.5,2,
6/19/2019,23E,3,1,9,7,2,BOGR,10,1,BUDA,8.5,1.5,
6/19/2019,23E,3,1,12,10,1,ARPU,8,2,CADU,9,1.5,
6/19/2019,23E,3,1,15,12,3,ARPU,10,1,BUDA,11,2,
6/19/2019,23E,3,1,18,4,1,BOGR,6,2,BUDA,5,1.5,
6/19/2019,23E,3,1,21,7,3,BOGR,12,2,BUDA,9.5,2.5,
6/19/2019,23E,3,1,24,7,1,PLPA,10,1,BOGR,8.5,1,
6/19/2019,23E,3,2,3,6,0,VUOC,24,3,CADU,15,1.5,
6/19/2019,23E,3,2,6,10,2,BUDA,12,3,VUOC,11,2.5,
6/19/2019,23E,3,2,9,9,2,BOGR,12,5,BUDA,10.5,3.5,
6/19/2019,23E,3,2,12,12,2,VUOC,11,1,BUDA,11.5,1.5,
6/19/2019,23E,3,2,15,12,2,PASM,12,3,BUDA,12,2.5,
6/19/2019,23E,3,2,18,12,4,VUOC,13,2,BUDA,12.5,3,
6/19/2019,23E,3,2,21,14,3,BUDA,12,1,BUDA,13,2,
6/19/2019,23E,3,2,24,11,1,BUDA,9,2,BUDA,10,1.5,
6/19/2019,23E,3,3,3,7,2,BUDA,12,2,VUOC,9.5,2,
6/19/2019,23E,3,3,6,6,2,BUDA,9,3,BUDA,7.5,2.5,
6/19/2019,23E,3,3,9,6,1,BUDA,6,2,BUDA,6,1.5,
6/19/2019,23E,3,3,12,6,3,BUDA,6,3,BUDA,6,3,
6/19/2019,23E,3,3,15,4,1,BUDA,9,4,BUDA,6.5,2.5,
6/19/2019,23E,3,3,18,10,3,ARFR,8,3,BUDA,9,3,
6/19/2019,23E,3,3,21,6,1,BUDA,4,2,BUDA,5,1.5,
6/19/2019,23E,3,3,24,8,3,BUDA,9,2,BUDA,8.5,2.5,
6/19/2019,23E,3,4,3,9,0,VUOC,10,2,OPPO,9.5,1,
6/19/2019,23E,3,4,6,5,1,BOGR,6,2,BUDA,5.5,1.5,
6/19/2019,23E,3,4,9,7,2,BUDA,6,2,BUDA,6.5,2,
6/19/2019,23E,3,4,12,14,2,BUDA,6,2,BUDA,10,2,
6/19/2019,23E,3,4,15,8,1,BUDA,10,2,BUDA,9,1.5,
6/19/2019,23E,3,4,18,9,1,BUDA,6,1,BUDA,7.5,1,
6/19/2019,23E,3,4,21,6,1,BUDA,6,2,BUDA,6,1.5,
6/19/2019,23E,3,4,24,8,1,BUDA,4,2,BUDA,6,1.5,
6/19/2019,23E,4,1,3,8,0,BUDA,10,2,VUOC,9,1,
6/19/2019,23E,4,1,6,6,1,VUOC,7,1,BUDA,6.5,1,
6/19/2019,23E,4,1,9,10,2,BUDA,8,1,BUDA,9,1.5,
6/19/2019,23E,4,1,12,12,1,BUDA,3,0,BUDA,7.5,0.5,
6/19/2019,23E,4,1,15,7,2,BUDA,9,2,VUOC,8,2,
6/19/2019,23E,4,1,18,13,2,CADU,8,0,VUOC,10.5,1,
6/19/2019,23E,4,1,21,14,2,VUOC,14,3,BUDA,14,2.5,
6/19/2019,23E,4,1,24,9,2,VUOC,15,3,VUOC,12,2.5,
6/19/2019,23E,4,2,3,14,2,VUOC,16,3,VUOC,15,2.5,
6/19/2019,23E,4,2,6,6,1,VUOC,14,1,VUOC,10,1,
6/19/2019,23E,4,2,9,15,2,VUOC,13,2,VUOC,14,2,
6/19/2019,23E,4,2,12,12,6,OPPO,12,3,BUDA,12,4.5,
6/19/2019,23E,4,2,15,22,1,VUOC,22,3,VUOC,22,2,
6/19/2019,23E,4,2,18,16,6,OPPO,6,1,BUDA,11,3.5,
6/19/2019,23E,4,2,21,17,2,VUOC,16,3,VUOC,16.5,2.5,
6/19/2019,23E,4,2,24,20,5,ARPU,21,1,PASM,20.5,3,
6/19/2019,23E,4,3,3,8,2,BUDA,6,2,BUDA,7,2,
6/19/2019,23E,4,3,6,16,4,OPPO,7,3,BUDA,11.5,3.5,
6/19/2019,23E,4,3,9,8,3,BUDA,6,3,BUDA,7,3,
6/19/2019,23E,4,3,12,7,1,VUOC,10,2,BUDA,8.5,1.5,
6/19/2019,23E,4,3,15,10,2,VUOC,8,4,BUDA,9,3,
6/19/2019,23E,4,3,18,14,2,BUDA,15,2,BUDA,14.5,2,
6/19/2019,23E,4,3,21,9,2,BUDA,6,3,BUDA,7.5,2.5,
6/19/2019,23E,4,3,24,10,2,CADU,8,3,BUDA,9,2.5,
6/19/2019,23E,4,4,3,9,1,BUDA,8,2,CADU,8.5,1.5,
6/19/2019,23E,4,4,6,5,0,BUDA,4,3,BUDA,4.5,1.5,
6/19/2019,23E,4,4,9,6,3,PEAN,8,2,BUDA,7,2.5,
6/19/2019,23E,4,4,12,5,0,BUDA,6,4,ARFR,5.5,2,
6/19/2019,23E,4,4,15,6,2,BUDA,4,2,BUDA,5,2,
6/19/2019,23E,4,4,18,4,1,BUDA,6,4,ARFR,5,2.5,
6/19/2019,23E,4,4,21,9,2,BUDA,8,2,BUDA,8.5,2,
6/19/2019,23E,4,4,24,7,3,HEVI,11,3,BUDA,9,3,
6/20/2019,26W,1,1,3,17,6,THFI,15,5,THFI,16,5.5,
6/20/2019,26W,1,1,6,12,3,BOGR,10,3,PLPA,11,3,
6/20/2019,26W,1,1,9,14,3,THFI,13,5,VUOC,13.5,4,
6/20/2019,26W,1,1,12,14,4,THFI,15,5,SPCR,14.5,4.5,
6/20/2019,26W,1,1,15,20,7,SPCO,21,8,SPCO,20.5,7.5,
6/20/2019,26W,1,1,18,9,1,BOGR,16,5,VUOC,12.5,3,
6/20/2019,26W,1,1,21,16,3,VUOC,19,7,VUOC,17.5,5,
6/20/2019,26W,1,1,24,10,4,BOGR,13,5,BOGR,11.5,4.5,
6/20/2019,26W,1,2,3,16,1,BOGR,14,4,OPPO,15,2.5,
6/20/2019,26W,1,2,6,12,3,BOGR,18,2,BUDA,15,2.5,
6/20/2019,26W,1,2,9,14,5,BUDA,16,3,BUDA,15,4,
6/20/2019,26W,1,2,12,16,2,BOGR,12,3,BOGR,14,2.5,
6/20/2019,26W,1,2,15,13,5,THFI,21,6,HECO,17,5.5,
6/20/2019,26W,1,2,18,15,1,PASM,26,3,CADU,20.5,2,
6/20/2019,26W,1,2,21,40,4,PASM,34,4,PASM,37,4,
6/20/2019,26W,1,2,24,12,3,BOGR,12,5,BOGR,12,4,
6/20/2019,26W,1,3,3,11,2,THFI,10,5,BUDA,10.5,3.5,
6/20/2019,26W,1,3,6,10,1,BUDA,13,5,BOGR,11.5,3,
6/20/2019,26W,1,3,9,2,0,BOGR,11,7,OPPO,6.5,3.5,
6/20/2019,26W,1,3,12,22,8,GUSA,15,6,CADU,18.5,7,
6/20/2019,26W,1,3,15,12,5,THFI,18,4,THFI,15,4.5,
6/20/2019,26W,1,3,18,18,2,BUDA,13,5,BUDA,15.5,3.5,
6/20/2019,26W,1,3,21,13,4,BUDA,16,6,CADU,14.5,5,
6/20/2019,26W,1,3,24,15,3,PASM,20,6,PASM,17.5,4.5,
6/20/2019,26W,1,4,3,9,2,BOGR,10,4,BOGR,9.5,3,
6/20/2019,26W,1,4,6,8,2,BOGR,8,3,BOGR,8,2.5,
6/20/2019,26W,1,4,9,11,5,BOGR,10,6,THFI,10.5,5.5,
6/20/2019,26W,1,4,12,9,3,CADU,14,4,CADU,11.5,3.5,
6/20/2019,26W,1,4,15,13,6,THFI,17,5,CADU,15,5.5,
6/20/2019,26W,1,4,18,10,2,BOGR,9,1,THFI,9.5,1.5,
6/20/2019,26W,1,4,21,11,6,OEAL,13,3,BOGR,12,4.5,
6/20/2019,26W,1,4,24,10,4,THFI,10,5,SPCO,10,4.5,
6/20/2019,26W,2,1,3,8,3,THFI,12,5,BOGR,10,4,
6/20/2019,26W,2,1,6,13,4,CADU,12,3,CADU,12.5,3.5,
6/20/2019,26W,2,1,9,12,3,BOGR,11,4,BOGR,11.5,3.5,
6/20/2019,26W,2,1,12,13,4,BOGR,12,3,BOGR,12.5,3.5,
6/20/2019,26W,2,1,15,13,3,BOGR,10,6,THFI,11.5,4.5,
6/20/2019,26W,2,1,18,13,3,CADU,10,4,BOGR,11.5,3.5,
6/20/2019,26W,2,1,21,10,3,THFI,15,6,THFI,12.5,4.5,
6/20/2019,26W,2,1,24,16,4,BOGR,16,6,THFI,16,5,
6/20/2019,26W,2,2,3,12,3,VUOC,14,4,BOGR,13,3.5,
6/20/2019,26W,2,2,6,20,5,THFI,14,4,VUOC,17,4.5,
6/20/2019,26W,2,2,9,12,5,CRMI,11,4,PLPA,11.5,4.5,
6/20/2019,26W,2,2,12,26,6,PASM,14,3,BOGR,20,4.5,
6/20/2019,26W,2,2,15,12,3,SPCO,10,5,BOGR,11,4,
6/20/2019,26W,2,2,18,12,7,OPPO,13,3,BOGR,12.5,5,
6/20/2019,26W,2,2,21,19,9,CRMI,15,7,CRMI,17,8,
6/20/2019,26W,2,2,24,37,9,PASM,25,7,VUOC,31,8,
6/20/2019,26W,2,3,3,16,1,BOGR,20,3,BOGR,18,2,
6/20/2019,26W,2,3,6,18,4,BOGR,13,4,CADU,15.5,4,
6/20/2019,26W,2,3,9,12,8,CRMI,10,3,BOGR,11,5.5,
6/20/2019,26W,2,3,12,27,4,PASM,21,8,PASM,24,6,
6/20/2019,26W,2,3,15,26,1,BOGR,24,5,PASM,25,3,
6/20/2019,26W,2,3,18,11,4,BOGR,13,5,HASP,12,4.5,
6/20/2019,26W,2,3,21,29,4,PASM,26,4,PASM,27.5,4,
6/20/2019,26W,2,3,24,41,4,PASM,20,2,BOGR,30.5,3,
6/20/2019,26W,2,4,3,16,5,BOGR,16,4,ELEL,16,4.5,
6/20/2019,26W,2,4,6,12,4,OPPO,18,3,OPPO,15,3.5,
6/20/2019,26W,2,4,9,13,8,OPPO,15,8,CAFI,14,8,
6/20/2019,26W,2,4,12,7,1,BOGR,10,3,BUDA,8.5,2,
6/20/2019,26W,2,4,15,22,5,PASM,13,7,CAFI,17.5,6,
6/20/2019,26W,2,4,18,8,3,BOGR,4,1,BUDA,6,2,
6/20/2019,26W,2,4,21,24,8,PASM,15,1,BOGR,19.5,4.5,
6/20/2019,26W,2,4,24,10,3,PASM,12,3,THFI,11,3,
6/19/2019,26W,3,1,3,11,3,BOGR,16,4,VUOC,13.5,3.5,
6/19/2019,26W,3,1,6,14,6,BOGR,13,7,CRMI,13.5,6.5,
6/19/2019,26W,3,1,9,21,7,LEDE,15,9,THFI,18,8,
6/19/2019,26W,3,1,12,13,11,SPCO,16,7,VUOC,14.5,9,
6/19/2019,26W,3,1,15,15,4,LEDE,14,4,VUOC,14.5,4,
6/19/2019,26W,3,1,18,23,5,PASM,25,,PASM,24,5,
6/19/2019,26W,3,1,21,16,9,THFI,16,10,VUOC,16,9.5,
6/19/2019,26W,3,1,24,11,9,CRMI,16,3,CRMI,13.5,6,
6/19/2019,26W,3,2,3,12,5,THFI,12,3,ELEL,12,4,
6/19/2019,26W,3,2,6,14,3,DUNG,18,9,VUOC,16,6,
6/19/2019,26W,3,2,9,14,7,SPCO,16,5,VUOC,15,6,
6/19/2019,26W,3,2,12,14,4,VUOC,12,1,VUOC,13,2.5,
6/19/2019,26W,3,2,15,14,6,VUOC,14,3,VUOC,14,4.5,
6/19/2019,26W,3,2,18,21,5,VUOC,16,10,SPCO,18.5,7.5,
6/19/2019,26W,3,2,21,21,12,VUOC,43,7,THFI,32,9.5,
6/19/2019,26W,3,2,24,16,4,BOGR,7,3,BOGR,11.5,3.5,
6/19/2019,26W,3,3,3,11,3,PLPA,14,7,THFI,12.5,5,
6/19/2019,26W,3,3,6,14,1,BOGR,22,3,DUNG,18,2,
6/19/2019,26W,3,3,9,12,3,BOGR,14,3,BOGR,13,3,
6/19/2019,26W,3,3,12,12,3,BOGR,16,4,VUOC,14,3.5,
6/19/2019,26W,3,3,15,14,4,VUOC,21,6,THFI,17.5,5,
6/19/2019,26W,3,3,18,10,2,BOGR,15,4,VUOC,12.5,3,
6/19/2019,26W,3,3,21,13,2,BOGR,11,1,VUOC,12,1.5,
6/19/2019,26W,3,3,24,17,5,VUOC,15,6,VUOC,16,5.5,
6/19/2019,26W,3,4,3,10,5,BOGR,15,3,BOGR,12.5,4,
6/19/2019,26W,3,4,6,26,7,VUOC,12,7,THFI,19,7,
6/19/2019,26W,3,4,9,11,4,VUOC,12,2,BOGR,11.5,3,
6/19/2019,26W,3,4,12,30,5,THFI,15,4,BOGR,22.5,4.5,
6/19/2019,26W,3,4,15,15,3,VUOC,15,3,ELEL,15,3,
6/19/2019,26W,3,4,18,13,9,CADU,14,6,VUOC,13.5,7.5,
6/19/2019,26W,3,4,21,12,5,THFI,13,2,BOGR,12.5,3.5,
6/19/2019,26W,3,4,24,11,2,VUOC,16,7,VUOC,13.5,4.5,
6/19/2019,26W,4,1,3,19,6,VUOC,18,5,VUOC,18.5,5.5,
6/19/2019,26W,4,1,6,18,4,HECO,21,5,THFI,19.5,4.5,
6/19/2019,26W,4,1,9,18,5,VUOC,22,5,HECO,20,5,
6/19/2019,26W,4,1,12,25,8,VUOC,15,5,THFI,20,6.5,
6/19/2019,26W,4,1,15,38,7,OPPO,18,6,HECO,28,6.5,
6/19/2019,26W,4,1,18,16,6,THFI,17,6,THFI,16.5,6,
6/19/2019,26W,4,1,21,14,4,CADU,16,7,THFI,15,5.5,
6/19/2019,26W,4,1,24,20,7,CADU,26,8,THFI,23,7.5,
6/19/2019,26W,4,2,3,26,9,LEDE,21,7,CRMI,23.5,8,
6/19/2019,26W,4,2,6,12,5,BOGR,23,18,LEDE,17.5,11.5,
6/19/2019,26W,4,2,9,25,12,ELEL,22,8,VUOC,23.5,10,
6/19/2019,26W,4,2,12,24,8,BRTE,33,19,LARE,28.5,13.5,
6/19/2019,26W,4,2,15,18,7,VUOC,19,12,LEDE,18.5,9.5,
6/19/2019,26W,4,2,18,20,8,VUOC,18,10,LEDE,19,9,
6/19/2019,26W,4,2,21,15,6,PLPA,19,8,VUOC,17,7,
6/19/2019,26W,4,2,24,21,11,LEDE,16,11,CRMI,18.5,11,
6/19/2019,26W,4,3,3,10,4,THFI,12,5,THFI,11,4.5,
6/19/2019,26W,4,3,6,18,6,THFI,13,3,THFI,15.5,4.5,
6/19/2019,26W,4,3,9,18,10,SPCO,20,11,VUOC,19,10.5,
6/19/2019,26W,4,3,12,15,6,THFI,17,9,THFI,16,7.5,
6/19/2019,26W,4,3,15,8,5,THFI,10,5,BOGR,9,5,
6/19/2019,26W,4,3,18,16,4,VUOC,12,5,VUOC,14,4.5,
6/19/2019,26W,4,3,21,17,10,PSTE,10,4,BOGR,13.5,7,
