Year,Pasture,Plot,Transect , Distance,East-High,East-Low,East-Spp,West-High,West-Low,West-Spp,Average High,Average Low,Notes,,,,
2017,17N,5,3,21,43,3,HECO,52,10,HECO,47.5,6.5,,,,,
2017,17N,5,3,24,44,10,HECO,26,10,EREF,35,10,,,,,
2017,17N,5,4,3,21,3,PASM,12,6,LYJU,16.5,4.5,,,,,
2017,17N,5,4,6,26,6,OPPO,11,6,BOGR,18.5,6,,,,,
2017,17N,5,4,9,21,4,ARPU,6,1,BOGR,13.5,2.5,,,,,
2017,17N,5,4,12,10,5,PSTE,10,3,OPPO,10,4,,,,,
2017,17N,5,4,15,18,2,PSTE,10,2,CADU,14,2,,,,,
2017,17N,5,4,18,17,7,EREF,16,8,EREF,16.5,7.5,,,,,
2017,17N,5,4,21,40,4,HECO,16,3,CADU,28,3.5,,,,,
2017,17N,5,4,24,24,2,HECO,11,3,CADU,17.5,2.5,,,,,
2017,17N,6,1,3,17,2,CHLE,24,10,EREF,20.5,6,,,,,
2017,17N,6,1,6,31,1,BOGR,28,1,ELEL,29.5,1,,,,,
2017,17N,6,1,9,21,5,HECO,30,8,UNK,25.5,6.5,,,,,
2017,17N,6,1,12,20,5,EREF,36,2,HECO,28,3.5,,,,,
2017,17N,6,1,15,6,2,BOGR,15,4,HECO,10.5,3,,,,,
2017,17N,6,1,18,7,1,PLPA,12,2,TROC,9.5,1.5,,,,,
2017,17N,6,1,21,14,4,HECO,20,4,HECO,17,4,,,,,
2017,17N,6,1,24,13,2,HECO,20,3,EREF,16.5,2.5,,,,,
2017,17N,6,2,3,24,8,PASM,24,5,PASM,24,6.5,,,,,
2017,17N,6,2,6,27,10,PASM,26,14,PASM,26.5,12,,,,,
2017,17N,6,2,9,29,18,PASM,44,28,PASM,36.5,23,,,,,
2017,17N,6,2,12,30,8,PASM,33,18,PASM,31.5,13,,,,,
2017,17N,6,2,15,12,3,BUDA,11,3,BUDA,11.5,3,,,,,
2017,17N,6,2,18,13,4,BUDA,10,4,BUDA,11.5,4,,,,,
2017,17N,6,2,21,16,4,JUBA,29,8,PASM,22.5,6,,,,,
2017,17N,6,2,24,17,2,JUBA,21,3,JUBA,19,2.5,,,,,
2017,17N,6,3,3,31,4,HECO,23,8,HECO,27,6,,,,,
2017,17N,6,3,6,20,6,HECO,20,5,HECO,20,5.5,,,,,
2017,17N,6,3,9,9,3,HECO,11,2,HECO,10,2.5,,,,,
2017,17N,6,3,12,14,2,HECO,29,6,HECO,21.5,4,,,,,
2017,17N,6,3,15,18,1,HECO,12,5,HECO,15,3,,,,,
2017,17N,6,3,18,17,7,HECO,16,2,HECO,16.5,4.5,,,,,
2017,17N,6,3,21,8,2,EREF,12,3,HECO,10,2.5,,,,,
2017,17N,6,3,24,20,4,HECO,13,2,HECO,16.5,3,,,,,
2017,17N,6,4,3,12,4,PASM,19,10,PASM,15.5,7,,,,,
2017,17N,6,4,6,22,7,PASM,23,10,PASM,22.5,8.5,,,,,
2017,17N,6,4,9,20,8,PASM,23,10,PASM,21.5,9,,,,,
2017,17N,6,4,12,21,10,PASM,21,11,PASM,21,10.5,,,,,
2017,17N,6,4,15,26,10,PASM,28,14,PASM,27,12,,,,,
2017,17N,6,4,18,23,6,PASM,30,13,PASM,26.5,9.5,,,,,
2017,17N,6,4,21,28,10,PASM,32,10,PASM,30,10,,,,,
2017,17N,6,4,24,21,7,IVAX,26,12,IVAX,23.5,9.5,,,,,
2017,17S,1,1,3,7,3,HECO,16,4,HECO,11.5,3.5,,,,,
2017,17S,1,1,6,8,2,BOGR,10,3,BOGR,9,2.5,,,,,
2017,17S,1,1,9,13,3,HECO,8,4,SPCO,10.5,3.5,,,,,
2017,17S,1,1,12,15,5,HECO,12,4,BOGR,13.5,4.5,,,,,
2017,17S,1,1,15,22,4,HECO,10,2,SPCR,16,3,,,,,
2017,17S,1,1,18,18,4,PASM,19,4,PASM,18.5,4,,,,,
2017,17S,1,1,21,8,2,SPCR,9,2,BOGR,8.5,2,,,,,
2017,17S,1,1,24,22,7,HECO,20,7,HECO,21,7,,,,,
2017,17S,1,2,3,40,2,BOGR,5,2,HEVI,22.5,2,,,,,
2017,17S,1,2,6,24,2,PASM,11,1,BOGR,17.5,1.5,,,,,
2017,17S,1,2,9,18,1,BOGR,16,1,EREF,17,1,,,,,
2017,17S,1,2,12,32,6,EREF,36,8,HECO,34,7,,,,,
2017,17S,1,2,15,39,2,HECO,10,1,BOGR,24.5,1.5,,,,,
2017,17S,1,2,18,20,6,HECO,16,3,PASM,18,4.5,,,,,
2017,17S,1,2,21,11,2,PASM,11,1,PASM,11,1.5,,,,,
2017,17S,1,2,24,30,10,HECO,9,2,PASM,19.5,6,,,,,
2017,17S,1,3,3,9,2,BOGR,10,4,BOGR,9.5,3,,,,,
2017,17S,1,3,6,11,2,HECO,9,2,OPPO,10,2,,,,,
2017,17S,1,3,9,22,1,ELEL,6,0,BARE,14,0.5,,,,,
2017,17S,1,3,12,10,2,BOGR,8,2,BOGR,9,2,,,,,
2017,17S,1,3,15,12,1,BOGR,9,2,BOGR,10.5,1.5,,,,,
2017,17S,1,3,18,10,3,BOGR,10,2,BOGR,10,2.5,,,,,
2017,17S,1,3,21,10,2,BOGR,10,2,BOGR,10,2,,,,,
2017,17S,1,3,24,10,2,BOGR,15,3,BOGR,12.5,2.5,,,,,
2017,17S,1,4,3,35,6,HECO,21,2,BOGR,28,4,,,,,
2017,17S,1,4,6,48,9,HECO,38,3,HECO,43,6,,,,,
2017,17S,1,4,9,26,9,HECO,26,10,HECO,26,9.5,,,,,
2017,17S,1,4,12,16,5,EREF,19,5,HECO,17.5,5,,,,,
2017,17S,1,4,15,23,5,HECO,23,9,HECO,23,7,,,,,
2017,17S,1,4,18,21,5,HECO,36,6,HECO,28.5,5.5,,,,,
2017,17S,1,4,21,18,4,PSTE,11,3,BOGR,14.5,3.5,,,,,
2017,17S,1,4,24,13,3,OPPO,12,3,BOGR,12.5,3,,,,,
2017,17S,2,1,3,15,4,SPCR,10,4,CADU,12.5,4,,,,,
2017,17S,2,1,6,13,3,HECO,14,2,BOGR,13.5,2.5,,,,,
2017,17S,2,1,9,7,1,BOGR,11,2,SPCR,9,1.5,,,,,
2017,17S,2,1,12,10,2,BOGR,11,2,BOGR,10.5,2,,,,,
2017,17S,2,1,15,14,3,BOGR,22,6,BOGR,18,4.5,,,,,
2017,17S,2,1,18,14,3,BOGR,13,3,BOGR,13.5,3,,,,,
2017,17S,2,1,21,12,4,BOGR,7,1,BOGR,9.5,2.5,,,,,
2017,17S,2,1,24,18,5,ELEL,12,2,BOGR,15,3.5,,,,,
2017,17S,2,2,3,14,4,BOGR,8,1,BOGR,11,2.5,,,,,
2017,17S,2,2,6,11,4,OPPO,11,3,BOGR,11,3.5,,,,,
2017,17S,2,2,9,12,2,BOGR,12,4,CADU,12,3,,,,,
2017,17S,2,2,12,19,2,BOGR,9,2,BOGR,14,2,,,,,
2017,17S,2,2,15,35,6,HECO,10,3,IPLA,22.5,4.5,,,,,
2017,17S,2,2,18,14,2,HECO,13,4,HECO,13.5,3,,,,,
2017,17S,2,2,21,23,10,CADU,23,9,BOGR,23,9.5,,,,,
2017,17S,2,2,24,31,9,OPPO,32,4,HECO,31.5,6.5,,,,,
2017,17S,2,3,3,15,3,CADU,12,4,CADU,13.5,3.5,,,,,
2017,17S,2,3,6,16,5,BOGR,29,7,SPCO,22.5,6,,,,,
2017,17S,2,3,9,9,3,BOGR,13,3,BOGR,11,3,,,,,
2017,17S,2,3,12,10,3,BOGR,12,4,CADU,11,3.5,,,,,
2017,17S,2,3,15,12,3,BOGR,12,5,BOGR,12,4,,,,,
2017,17S,2,3,18,6,2,BOGR,14,3,BOGR,10,2.5,,,,,
2017,17S,2,3,21,13,4,BOGR,11,4,BOGR,12,4,,,,,
2017,17S,2,3,24,11,4,BOGR,16,5,BOGR,13.5,4.5,,,,,
2017,17S,2,4,3,18,2,HECO,8,2,LARE,13,2,,,,,
2017,17S,2,4,6,36,8,HECO,12,4,HECO,24,6,,,,,
2017,17S,2,4,9,29,4,ELEL,29,8,EREF,29,6,,,,,
2017,17S,2,4,12,20,2,HECO,12,3,ELEL,16,2.5,,,,,
2017,17S,2,4,15,10,2,HECO,32,2,BOGR,21,2,,,,,
2017,17S,2,4,18,10,3,SPCR,11,2,SPCR,10.5,2.5,,,,,
2017,17S,2,4,21,19,3,HECO,28,6,HECO,23.5,4.5,,,,,
2017,17S,2,4,24,14,3,BOGR,11,3,EREF,12.5,3,,,,,
2017,17S,3,1,3,30,2,HECO,24,6,HECO,27,4,,,,,
2017,17S,3,1,6,25,4,HECO,43,8,SPCO,34,6,,,,,
2017,17S,3,1,9,21,4,EREF,28,2,HECO,24.5,3,,,,,
2017,17S,3,1,12,37,3,PASM,31,2,DISP,34,2.5,,,,,
2017,17S,3,1,15,24,8,PASM,23,10,OPPO,23.5,9,,,,,
2017,17S,3,1,18,23,7,PASM,16,2,DISP,19.5,4.5,,,,,
2017,17S,3,1,21,30,10,PASM,26,6,PASM,28,8,,,,,
2017,17S,3,1,24,23,2,PASM,22,7,HECO,22.5,4.5,,,,,
2017,17S,3,2,3,25,5,SPAI,22,7,SPAI,23.5,6,,,,,
2017,17S,3,2,6,17,6,PASM,16,6,GUSA,16.5,6,,,,,
2017,17S,3,2,9,23,5,PASM,22,5,PASM,22.5,5,,,,,
2017,17S,3,2,12,26,9,PASM,18,5,DISP,22,7,,,,,
2017,17S,3,2,15,32,10,DISP,40,18,DISP,36,14,,,,,
2017,17S,3,2,18,42,24,POPR,46,18,POPR,44,21,,,,,
2017,17S,3,2,21,34,19,JUBA,35,13,JUBA,34.5,16,,,,,
2017,17S,3,2,24,43,14,DISP,43,18,JUBA,43,16,,,,,
2017,17S,3,3,3,32,3,SPCO,32,6,SPCO,32,4.5,,,,,
2017,17S,3,3,6,11,4,SPCO,19,3,SPCO,15,3.5,,,,,
2017,17S,3,3,9,30,2,HECO,8,1,BOGR,19,1.5,,,,,
2017,17S,3,3,12,17,4,PASM,10,1,DISP,13.5,2.5,,,,,
2017,17S,3,3,15,21,4,PASM,21,5,PASM,21,4.5,,,,,
2017,17S,3,3,18,27,10,PASM,20,7,PASM,23.5,8.5,,,,,
2017,17S,3,3,21,21,5,PASM,26,8,PASM,23.5,6.5,,,,,
2017,17S,3,3,24,16,4,SPAI,13,6,SPAI,14.5,5,,,,,
2017,17S,3,4,3,36,10,CADU,39,12,CADU,37.5,11,,,,,
2017,17S,3,4,6,40,16,RACO,59,9,CADU,49.5,12.5,,,,,
2017,17S,3,4,9,26,9,CADU,43,14,CADU,34.5,11.5,,,,,
2017,17S,3,4,12,43,20,RACO,40,16,CADU,41.5,18,,,,,
2017,17S,3,4,15,46,19,DISP,54,26,CADU,50,22.5,,,,,
2017,17S,3,4,18,51,21,CADU,50,23,CADU,50.5,22,,,,,
2017,17S,3,4,21,60,30,CADU,58,24,CADU,59,27,,,,,
2017,17S,3,4,24,70,32,CADU,55,28,CADU,62.5,30,,,,,
2017,17S,4,1,3,30,6,HECO,22,3,BOGR,26,4.5,,,,,
2017,17S,4,1,6,22,5,HECO,32,8,OPPO,27,6.5,,,,,
2017,17S,4,1,9,22,9,HECO,22,5,HECO,22,7,,,,,
2017,17S,4,1,12,46,9,HECO,44,8,HECO,45,8.5,,,,,
2017,17S,4,1,15,34,8,HECO,24,8,HECO,29,8,,,,,
2017,17S,4,1,18,20,6,OPPO,13,4,BOGR,16.5,5,,,,,
2017,17S,4,1,21,18,7,HECO,26,6,HECO,22,6.5,,,,,
2017,17S,4,1,24,26,9,OPPO,16,3,HECO,21,6,,,,,
2017,17S,4,2,3,32,12,JUBA,39,15,JUBA,35.5,13.5,,,,,
2017,17S,4,2,6,34,14,CADU,36,10,PASM,35,12,,,,,
2017,17S,4,2,9,24,12,CADU,21,11,PASM,22.5,11.5,,,,,
2017,17S,4,2,12,40,29,CADU,48,7,CADU,44,18,,,,,
2017,17S,4,2,15,54,26,HECO,36,11,CADU,45,18.5,,,,,
2017,17S,4,2,18,46,30,CADU,42,20,CADU,44,25,,,,,
2017,17S,4,2,21,51,20,CADU,54,19,CADU,52.5,19.5,,,,,
2017,17S,4,2,24,46,19,CICA,42,14,CADU,44,16.5,,,,,
2017,17S,4,3,3,22,8,HECO,14,8,SPAI,18,8,,,,,
2017,17S,4,3,6,26,13,PASM,30,12,PASM,28,12.5,,,,,
2017,17S,4,3,9,34,14,PASM,28,10,HECO,31,12,,,,,
2017,17S,4,3,12,24,10,PASM,31,10,PASM,27.5,10,,,,,
2017,17S,4,3,15,24,11,HECO,26,10,PASM,25,10.5,,,,,
2017,17S,4,3,18,30,8,PASM,28,12,PASM,29,10,,,,,
2017,17S,4,3,21,32,15,DISP,28,12,PASM,30,13.5,,,,,
2017,17S,4,3,24,28,16,DISP,32,18,DISP,30,17,,,,,
2017,17S,4,4,3,23,8,PASM,24,8,OPPO,23.5,8,,,,,
2017,17S,4,4,6,28,8,PASM,30,10,PASM,29,9,,,,,
2017,17S,4,4,9,26,3,PASM,27,7,SPAI,26.5,5,,,,,
2017,17S,4,4,12,32,10,PASM,26,8,SPAI,29,9,,,,,
2017,17S,4,4,15,29,9,PASM,28,10,PASM,28.5,9.5,,,,,
2017,17S,4,4,18,24,8,PASM,26,6,PASM,25,7,,,,,
2017,17S,4,4,21,21,6,PASM,21,7,PASM,21,6.5,,,,,
2017,17S,4,4,24,24,8,PASM,22,8,PASM,23,8,,,,,
2017,17S,5,1,3,28,8,PASM,25,4,PASM,26.5,6,,,,,
2017,17S,5,1,6,14,6,OPPO,12,1,CADU,13,3.5,,,,,
2017,17S,5,1,9,10,1,BOGR,16,8,EREF,13,4.5,,,,,
2017,17S,5,1,12,11,2,BOGR,9,1,SPCO,10,1.5,,,,,
2017,17S,5,1,15,11,2,CADU,20,6,ELEL,15.5,4,,,,,
2017,17S,5,1,18,21,6,CADU,16,3,CADU,18.5,4.5,,,,,
2017,17S,5,1,21,12,5,EREF,17,2,CADU,14.5,3.5,,,,,
2017,17S,5,1,24,12,2,CADU,8,1,BOGR,10,1.5,,,,,
2017,17S,5,2,3,27,10,HECO,26,6,HECO,26.5,8,,,,,
2017,17S,5,2,6,14,3,HECO,18,2,HECO,16,2.5,,,,,
2017,17S,5,2,9,25,9,EREF,51,12,HECO,38,10.5,,,,,
2017,17S,5,2,12,31,12,HECO,25,8,HECO,28,10,,,,,
2017,17S,5,2,15,20,2,HECO,34,4,HECO,27,3,,,,,
2017,17S,5,2,18,26,8,HECO,33,18,HECO,29.5,13,,,,,
2017,17S,5,2,21,57,16,HECO,26,2,HECO,41.5,9,,,,,
2017,17S,5,2,24,38,8,OPPO,34,14,TROC,36,11,,,,,
2017,17S,5,3,3,6,2,BOGR,7,4,BOGR,6.5,3,,,,,
2017,17S,5,3,6,14,4,LEDE,15,4,BOGR,14.5,4,,,,,
2017,17S,5,3,9,17,3,ARPU,10,2,ELEL,13.5,2.5,,,,,
2017,17S,5,3,12,15,5,ARPU,13,2,ARPU,14,3.5,,,,,
2017,17S,5,3,15,10,3,CADU,13,6,ARPU,11.5,4.5,,,,,
2017,17S,5,3,18,16,4,ARPU,14,4,ELEL,15,4,,,,,
2017,17S,5,3,21,12,3,ELEL,11,2,BOGR,11.5,2.5,,,,,
2017,17S,5,3,24,24,10,GUSA,13,6,GUSA,18.5,8,,,,,
2017,17S,5,4,3,12,2,BOGR,14,4,ARPU,13,3,,,,,
2017,17S,5,4,6,15,3,BOGR,8,2,SPCO,11.5,2.5,,,,,
2017,17S,5,4,9,8,2,BOGR,7,2,GUSA,7.5,2,,,,,
2017,17S,5,4,12,8,2,BOGR,10,3,BOGR,9,2.5,,,,,
2017,17S,5,4,15,19,5,BUDA,6,3,BUDA,12.5,4,,,,,
2017,17S,5,4,18,8,3,BUDA,10,2,CADU,9,2.5,,,,,
2017,17S,5,4,21,6,2,PLPA,8,3,OEAL,7,2.5,,,,,
2017,17S,5,4,24,19,3,BOGR,40,14,HECO,29.5,8.5,,,,,
2017,17S,6,1,3,38,18,HECO,27,8,HECO,32.5,13,,,,,
2017,17S,6,1,6,24,6,HECO,36,9,HECO,30,7.5,,,,,
2017,17S,6,1,9,32,8,HECO,38,8,HECO,35,8,,,,,
2017,17S,6,1,12,34,12,HECO,42,8,HECO,38,10,,,,,
2017,17S,6,1,15,42,13,HECO,38,14,HECO,40,13.5,,,,,
2017,17S,6,1,18,38,10,HECO,46,14,HECO,42,12,,,,,
2017,17S,6,1,21,30,12,HECO,28,14,HECO,29,13,,,,,
2017,17S,6,1,24,42,9,HECO,30,12,HECO,36,10.5,,,,,
2017,17S,6,2,3,26,6,PASM,31,0,HECO,28.5,3,,,,,
2017,17S,6,2,6,33,18,HECO,30,16,HECO,31.5,17,,,,,
2017,17S,6,2,9,20,7,HECO,29,9,PASM,24.5,8,,,,,
2017,17S,6,2,12,36,17,PASM,34,16,PASM,35,16.5,,,,,
2017,17S,6,2,15,15,2,PASM,32,6,HECO,23.5,4,,,,,
2017,17S,6,2,18,24,2,IVAX,21,2,PASM,22.5,2,,,,,
2017,17S,6,2,21,29,9,EREF,12,4,IVAX,20.5,6.5,,,,,
2017,17S,6,2,24,33,18,ATCA,12,5,IVAX,22.5,11.5,,,,,
2017,17S,6,3,3,30,8,HECO,19,4,HECO,24.5,6,,,,,
2017,17S,6,3,6,30,4,PASM,35,4,PASM,32.5,4,,,,,
2017,17S,6,3,9,41,14,HECO,34,2,HECO,37.5,8,,,,,
2017,17S,6,3,12,36,18,EREF,29,10,HECO,32.5,14,,,,,
2017,17S,6,3,15,16,2,BOGR,23,4,HECO,19.5,3,,,,,
2017,17S,6,3,18,11,2,BOGR,9,2,BOGR,10,2,,,,,
2017,17S,6,3,21,26,6,HECO,39,8,HECO,32.5,7,,,,,
2017,17S,6,3,24,32,9,HECO,35,9,HECO,33.5,9,,,,,
2017,17S,6,4,3,44,8,HECO,25,10,PASM,34.5,9,,,,,
2017,17S,6,4,6,30,10,HECO,22,2,HECO,26,6,,,,,
2017,17S,6,4,9,36,9,PASM,28,1,HECO,32,5,,,,,
2017,17S,6,4,12,26,8,PASM,32,6,HECO,29,7,,,,,
2017,17S,6,4,15,46,41,ATCA,36,2,ATCA,41,21.5,,,,,
2017,17S,6,4,18,35,10,HECO,30,9,HECO,32.5,9.5,,,,,
2017,17S,6,4,21,32,9,HECO,41,9,HECO,36.5,9,,,,,
2017,17S,6,4,24,46,40,ATCA,49,42,ATCA,47.5,41,,,,,
2017,20NW,1,1,3,16,3,CADU,12,2,CADU,14,2.5,,,,,
2017,20NW,1,1,6,21,5,PASM,22,5,PSTE,21.5,5,,,,,
2017,20NW,1,1,9,24,9,ARFR,42,8,PASM,33,8.5,,,,,
2017,20NW,1,1,12,25,5,PASM,18,6,HECO,21.5,5.5,,,,,
2017,20NW,1,1,15,24,2,HECO,22,10,ASOX,23,6,,,,,
2017,20NW,1,1,18,19,3,HECO,9,4,SPCO,14,3.5,,,,,
2017,20NW,1,1,21,28,2,HECO,22,7,PASM,25,4.5,,,,,
2017,20NW,1,1,24,20,3,LYJU,18,5,HECO,19,4,,,,,
2017,20NW,1,2,3,12,2,CADU,11,3,HECO,11.5,2.5,,,,,
2017,20NW,1,2,6,26,3,HECO,15,3,HECO,20.5,3,,,,,
2017,20NW,1,2,9,14,4,CADU,18,2,HECO,16,3,,,,,
2017,20NW,1,2,12,18,3,HECO,24,3,HECO,21,3,,,,,
2017,20NW,1,2,15,15,2,HECO,12,3,HECO,13.5,2.5,,,,,
2017,20NW,1,2,18,20,10,HECO,33,2,HECO,26.5,6,,,,,
2017,20NW,1,2,21,14,2,CADU,14,2,HECO,14,2,,,,,
2017,20NW,1,2,24,6,2,BOGR,13,2,BOGR,9.5,2,,,,,
2017,20NW,1,3,3,20,2,PASM,10,2,CADU,15,2,,,,,
2017,20NW,1,3,6,14,4,SPCR,11,3,HECO,12.5,3.5,,,,,
2017,20NW,1,3,9,21,9,HECO,13,2,HECO,17,5.5,,,,,
2017,20NW,1,3,12,13,6,HECO,14,4,HECO,13.5,5,,,,,
2017,20NW,1,3,15,17,4,HECO,11,1,CADU,14,2.5,,,,,
2017,20NW,1,3,18,12,2,HECO,13,5,HECO,12.5,3.5,,,,,
2017,20NW,1,3,21,9,2,CADU,13,5,HECO,11,3.5,,,,,
2017,20NW,1,3,24,9,3,CADU,11,2,CADU,10,2.5,,,,,
2017,20NW,1,4,3,9,3,CADU,32,6,HECO,20.5,4.5,,,,,
2017,20NW,1,4,6,16,2,HECO,23,7,THFI,19.5,4.5,,,,,
2017,20NW,1,4,9,18,6,HECO,21,6,HECO,19.5,6,,,,,
2017,20NW,1,4,12,25,12,SPCO,18,0,BARE,21.5,6,ant hill (west side),,,,
2017,20NW,1,4,15,34,5,SPCR,11,4,CADU,22.5,4.5,,,,,
2017,20NW,1,4,18,19,3,HECO,36,7,HECO,27.5,5,,,,,
2017,20NW,1,4,21,21,5,AGCR,16,5,HECO,18.5,5,,,,,
2017,20NW,1,4,24,8,0,BARE,18,2,HECO,13,1,,,,,
2017,20NW,2,1,3,14,4,HECO,25,7,HECO,19.5,5.5,,,,,
2017,20NW,2,1,6,17,3,PASM,20,4,HECO,18.5,3.5,,,,,
2017,20NW,2,1,9,33,6,PASM,22,6,PASM,27.5,6,,,,,
2017,20NW,2,1,12,13,2,SPCR,19,5,CHIN,16,3.5,,,,,
2017,20NW,2,1,15,20,5,HECO,25,10,HECO,22.5,7.5,,,,,
2017,20NW,2,1,18,7,2,SPCR,61,4,HECO,34,3,,,,,
2017,20NW,2,1,21,30,6,PASM,31,9,HECO,30.5,7.5,,,,,
2017,20NW,2,1,24,26,4,PASM,26,8,PASM,26,6,,,,,
2017,20NW,2,2,3,31,4,HECO,12,4,BOGR,21.5,4,,,,,
2017,20NW,2,2,6,25,3,BOGR,22,10,HECO,23.5,6.5,,,,,
2017,20NW,2,2,9,20,5,HECO,10,0,BOGR,15,2.5,,,,,
2017,20NW,2,2,12,26,5,HECO,14,0,BARE,20,2.5,,,,,
2017,20NW,2,2,15,38,11,HECO,20,5,HECO,29,8,,,,,
2017,20NW,2,2,18,24,9,HECO,20,6,HECO,22,7.5,,,,,
2017,20NW,2,2,21,23,1,SPCR,24,9,HECO,23.5,5,,,,,
2017,20NW,2,2,24,31,4,HECO,16,6,HECO,23.5,5,,,,,
2017,20NW,2,3,3,38,10,PASM,18,5,PASM,28,7.5,,,,,
2017,20NW,2,3,6,22,10,SPCR,47,8,HECO,34.5,9,,,,,
2017,20NW,2,3,9,12,3,HECO,25,5,PASM,18.5,4,,,,,
2017,20NW,2,3,12,22,3,CADU,13,4,SPCO,17.5,3.5,,,,,
2017,20NW,2,3,15,28,4,HECO,22,9,PASM,25,6.5,,,,,
2017,20NW,2,3,18,21,5,OPPO,42,10,OPPO,31.5,7.5,,,,,
2017,20NW,2,3,21,23,11,PASM,39,15,PASM,31,13,,,,,
2017,20NW,2,3,24,43,7,SPCR,40,12,YUGL,41.5,9.5,,,,,
2017,20NW,2,4,3,18,3,HECO,19,7,HECO,18.5,5,,,,,
2017,20NW,2,4,6,25,7,SPCR,36,7,OPPO,30.5,7,,,,,
2017,20NW,2,4,9,30,11,HECO,17,2,HECO,23.5,6.5,,,,,
2017,20NW,2,4,12,18,4,HECO,25,3,HECO,21.5,3.5,,,,,
2017,20NW,2,4,15,21,9,ARPU,19,2,HECO,20,5.5,,,,,
2017,20NW,2,4,18,19,6,HECO,16,4,HECO,17.5,5,,,,,
2017,20NW,2,4,21,24,8,HECO,20,8,HECO,22,8,,,,,
2017,20NW,2,4,24,18,2,HECO,28,4,HECO,23,3,,,,,
2017,20NW,3,1,3,7,0,BOGR,12,4,BOGR,9.5,2,,,,,
2017,20NW,3,1,6,9,1,SPCO,20,3,BOGR,14.5,2,,,,,
2017,20NW,3,1,9,37,16,EREF,10,1,ARPU,23.5,8.5,,,,,
2017,20NW,3,1,12,10,3,BOGR,12,4,BOGR,11,3.5,,,,,
2017,20NW,3,1,15,11,4,BOGR,13,1,BOGR,12,2.5,,,,,
2017,20NW,3,1,18,19,4,BOGR,25,4,BOGR,22,4,,,,,
2017,20NW,3,1,21,14,3,BOGR,18,3,HECO,16,3,,,,,
2017,20NW,3,1,24,36,2,PSTE,6,3,BOGR,21,2.5,,,,,
2017,20NW,3,2,3,14,2,PASM,33,8,PASM,23.5,5,,,,,
2017,20NW,3,2,6,16,5,PASM,33,4,PASM,24.5,4.5,,,,,
2017,20NW,3,2,9,20,7,PASM,30,7,HECO,25,7,,,,,
2017,20NW,3,2,12,24,8,PASM,17,5,HECO,20.5,6.5,,,,,
2017,20NW,3,2,15,23,6,HECO,38,9,PASM,30.5,7.5,,,,,
2017,20NW,3,2,18,30,8,HECO,21,8,PASM,25.5,8,,,,,
2017,20NW,3,2,21,29,8,HECO,16,5,PASM,22.5,6.5,,,,,
2017,20NW,3,2,24,45,6,HECO,14,3,PASM,29.5,4.5,,,,,
2017,20NW,3,3,3,26,2,HECO,47,5,HECO,36.5,3.5,,,,,
2017,20NW,3,3,6,18,8,HECO,41,4,HECO,29.5,6,,,,,
2017,20NW,3,3,9,24,6,HECO,21,2,HECO,22.5,4,,,,,
2017,20NW,3,3,12,27,4,HECO,16,2,HECO,21.5,3,,,,,
2017,20NW,3,3,15,35,4,HECO,33,5,HECO,34,4.5,,,,,
2017,20NW,3,3,18,19,2,HECO,25,3,HECO,22,2.5,,,,,
2017,20NW,3,3,21,15,3,BOGR,17,4,BOGR,16,3.5,,,,,
2017,20NW,3,3,24,29,5,HECO,19,4,BOGR,24,4.5,,,,,
2017,20NW,3,4,3,18,5,HECO,22,7,HECO,20,6,,,,,
2017,20NW,3,4,6,24,5,HECO,21,6,LYJU,22.5,5.5,,,,,
2017,20NW,3,4,9,24,9,PASM,31,10,HECO,27.5,9.5,,,,,
2017,20NW,3,4,12,18,4,HECO,25,6,HECO,21.5,5,,,,,
2017,20NW,3,4,15,12,0,HECO,6,1,BOGR,9,0.5,,,,,
2017,20NW,3,4,18,32,10,HECO,21,4,HECO,26.5,7,,,,,
2017,20NW,3,4,21,25,9,HECO,20,1,HECO,22.5,5,,,,,
2017,20NW,3,4,24,33,6,HECO,23,5,HECO,28,5.5,,,,,
2017,20NW,4,1,3,49,3,HECO,35,5,HECO,42,4,,,,,
2017,20NW,4,1,6,13,4,BOGR,33,11,SPCR,23,7.5,,,,,
2017,20NW,4,1,9,19,3,HECO,28,3,HECO,23.5,3,,,,,
2017,20NW,4,1,12,12,2,BOGR,12,3,SPCR,12,2.5,,,,,
2017,20NW,4,1,15,26,5,HECO,19,4,HECO,22.5,4.5,,,,,
2017,20NW,4,1,18,30,10,PASM,19,4,SPCR,24.5,7,,,,,
2017,20NW,4,1,21,24,6,HECO,23,8,HECO,23.5,7,,,,,
2017,20NW,4,1,24,27,5,SPCR,35,11,HECO,31,8,,,,,
2017,20NW,4,2,3,37,5,PIOP,26,7,PIOP,31.5,6,,,,,
2017,20NW,4,2,6,40,4,ELEL,24,0,ERNA,32,2,,,,,
2017,20NW,4,2,9,31,6,HECO,39,5,HECO,35,5.5,,,,,
2017,20NW,4,2,12,27,5,SPCO,21,2,HECO,24,3.5,,,,,
2017,20NW,4,2,15,39,3,OPPO,26,5,OPPO,32.5,4,,,,,
2017,20NW,4,2,18,19,3,TRDU,31,2,SPCO,25,2.5,,,,,
2017,20NW,4,2,21,17,5,SPCO,18,5,HECO,17.5,5,,,,,
2017,20NW,4,2,24,41,9,HECO,37,7,OECO,39,8,,,,,
2017,20NW,4,3,3,45,3,HECO,33,6,HECO,39,4.5,,,,,
2017,20NW,4,3,6,36,1,HECO,45,5,HECO,40.5,3,,,,,
