Date,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow
6/12/2020,22E,1,4,21,12,0,PASM,14,2,PASM,13,1
6/12/2020,22E,1,4,24,9,2,PASM,25,5,PASM,17,3.5
6/8/2020,24W,1,1,3,10,2,PASM,6,1,CADU,8,1.5
6/8/2020,24W,1,1,6,7,2,BOGR,2,1,BOGR,4.5,1.5
6/8/2020,24W,1,1,9,4,1,BOGR,15,1,BOGR,9.5,1
6/8/2020,24W,1,1,12,10,3,HECO,12,1,HECO,11,2
6/8/2020,24W,1,1,15,7,1,ARPU,5,1,SPCR,6,1
6/8/2020,24W,1,1,18,8,1,BOGR,3,1,BOGR,5.5,1
6/8/2020,24W,1,1,21,7,1,BOGR,7,3,BOGR,7,2
6/8/2020,24W,1,1,24,1,0,BOGR,5,1,BOGR,3,0.5
6/8/2020,24W,1,2,3,13,1,PASM,16,1,PASM,14.5,1
6/8/2020,24W,1,2,6,16,1,PASM,10,7,OPPO,13,4
6/8/2020,24W,1,2,9,6,2,BUDA,18,3,PASM,12,2.5
6/8/2020,24W,1,2,12,19,1,BUDA,5,2,BUDA,12,1.5
6/8/2020,24W,1,2,15,29,7,PASM,24,10,PASM,26.5,8.5
6/8/2020,24W,1,2,18,24,3,PASM,14,1,PASM,19,2
6/8/2020,24W,1,2,21,1,1,BUDA,20,4,ARPU,10.5,2.5
6/8/2020,24W,1,2,24,21,3,ARPU,30,3,ARPU,25.5,3
6/8/2020,24W,1,3,3,23,0,BOGR,6,1,CADU,14.5,0.5
6/8/2020,24W,1,3,6,3,1,BOGR,9,1,BOGR,6,1
6/8/2020,24W,1,3,9,2,0,BOGR,1,1,BOGR,1.5,0.5
6/8/2020,24W,1,3,12,1,0,BOGR,1,1,BOGR,1,0.5
6/8/2020,24W,1,3,15,14,1,ARPU,6,1,CADU,10,1
6/8/2020,24W,1,3,18,10,3,EREF,20,2,ARFR,15,2.5
6/8/2020,24W,1,3,21,8,3,BOGR,5,1,BOGR,6.5,2
6/8/2020,24W,1,3,24,2,1,BOGR,5,0,BOGR,3.5,0.5
6/8/2020,24W,1,4,3,13,1,PASM,13,1,PASM,13,1
6/8/2020,24W,1,4,6,16,4,PASM,20,3,PASM,18,3.5
6/8/2020,24W,1,4,9,11,1,PASM,13,1,PASM,12,1
6/8/2020,24W,1,4,12,6,3,PASM,2,0,PASM,4,1.5
6/8/2020,24W,1,4,15,14,1,PASM,18,3,PASM,16,2
6/8/2020,24W,1,4,18,8,1,BOGR,13,1,PASM,10.5,1
6/8/2020,24W,1,4,21,4,1,PASM,11,1,PASM,7.5,1
6/8/2020,24W,1,4,24,15,0,PASM,6,1,BOGR,10.5,0.5
6/10/2020,24W,2,1,3,2,1,BOGR,1,0,BOGR,1.5,0.5
6/10/2020,24W,2,1,6,0,0,BOGR,1,0,BOGR,0.5,0
6/10/2020,24W,2,1,9,3,1,BOGR,1,0,BOGR,2,0.5
6/10/2020,24W,2,1,12,2,1,BOGR,2,2,BOGR,2,1.5
6/10/2020,24W,2,1,15,3,0,BOGR,2,1,BOGR,2.5,0.5
6/10/2020,24W,2,1,18,2,1,BOGR,2,1,BOGR,2,1
6/10/2020,24W,2,1,21,8,1,BOGR,6,1,BOGR,7,1
6/10/2020,24W,2,1,24,5,1,BOGR,7,1,ARPU,6,1
6/10/2020,24W,2,2,3,3,1,BOGR,7,0,HECO,5,0.5
6/10/2020,24W,2,2,6,2,1,BOGR,4,1,BOGR,3,1
6/10/2020,24W,2,2,9,3,1,BOGR,1,1,BOGR,2,1
6/10/2020,24W,2,2,12,6,3,ARPU,5,0,BOGR,5.5,1.5
6/10/2020,24W,2,2,15,2,1,BOGR,4,0,BOGR,3,0.5
6/10/2020,24W,2,2,18,27,0,EREF,4,1,BOGR,15.5,0.5
6/10/2020,24W,2,2,21,11,1,BOGR,12,3,BOGR,11.5,2
6/10/2020,24W,2,2,24,5,1,BOGR,4,1,BOGR,4.5,1
6/10/2020,24W,2,3,3,6,1,BOGR,4,0,BOGR,5,0.5
6/10/2020,24W,2,3,6,8,1,BOGR,2,0,BOGR,5,0.5
6/10/2020,24W,2,3,9,9,1,BOGR,22,0,BOGR,15.5,0.5
6/10/2020,24W,2,3,12,15,1,BOGR,7,1,ARFR,11,1
6/10/2020,24W,2,3,15,1,0,BOGR,4,0,BOGR,2.5,0
6/10/2020,24W,2,3,18,5,1,BOGR,7,1,BOGR,6,1
6/10/2020,24W,2,3,21,11,2,BOGR,4,1,BOGR,7.5,1.5
6/10/2020,24W,2,3,24,5,1,BOGR,3,0,BOGR,4,0.5
6/10/2020,24W,2,4,3,4,1,BOGR,17,2,BOGR,10.5,1.5
6/10/2020,24W,2,4,6,11,2,PASM,7,1,BOGR,9,1.5
6/10/2020,24W,2,4,9,28,2,BOGR,19,9,ARPU,23.5,5.5
6/10/2020,24W,2,4,12,15,3,ARPU,7,1,ARPU,11,2
6/10/2020,24W,2,4,15,11,1,BOGR,6,1,BOGR,8.5,1
6/10/2020,24W,2,4,18,0,0,bare,5,0,CADU,2.5,0
6/10/2020,24W,2,4,21,1,1,BOGR,2,1,BOGR,1.5,1
6/10/2020,24W,2,4,24,2,1,BOGR,6,1,BOGR,4,1
6/10/2020,24W,3,1,3,3,1,BOGR,3,1,BOGR,3,1
6/10/2020,24W,3,1,6,2,1,BOGR,9,1,BOGR,5.5,1
6/10/2020,24W,3,1,9,6,1,BOGR,5,0,BOGR,5.5,0.5
6/10/2020,24W,3,1,12,6,0,CADU,2,0,CADU,4,0
6/10/2020,24W,3,1,15,4,1,BOGR,5,1,BOGR,4.5,1
6/10/2020,24W,3,1,18,5,1,BOGR,20,7,ARPU,12.5,4
6/10/2020,24W,3,1,21,1,0,BOGR,0,0,bare,0.5,0
6/10/2020,24W,3,1,24,3,0,BOGR,5,0,BOGR,4,0
6/10/2020,24W,3,2,3,4,1,BOGR,5,1,BOGR,4.5,1
6/10/2020,24W,3,2,6,6,1,BOGR,7,1,BOGR,6.5,1
6/10/2020,24W,3,2,9,9,1,BOGR,3,1,BOGR,6,1
6/10/2020,24W,3,2,12,0,0,bare,1,0,BOGR,0.5,0
6/10/2020,24W,3,2,15,5,0,BOGR,5,0,BOGR,5,0
6/10/2020,24W,3,2,18,5,1,BOGR,11,1,BOGR,8,1
6/10/2020,24W,3,2,21,3,0,BOGR,12,4,BOGR,7.5,2
6/10/2020,24W,3,2,24,3,0,BOGR,4,1,BOGR,3.5,0.5
6/10/2020,24W,3,3,3,3,1,BUDA,4,1,BUDA,3.5,1
6/10/2020,24W,3,3,6,4,1,BUDA,2,1,BUDA,3,1
6/10/2020,24W,3,3,9,2,0,BUDA,1,0,BUDA,1.5,0
6/10/2020,24W,3,3,12,10,1,BUDA,9,2,BUDA,9.5,1.5
6/10/2020,24W,3,3,15,8,1,BUDA,9,1,BUDA,8.5,1
6/10/2020,24W,3,3,18,1,1,BUDA,1,0,BOGR,1,0.5
6/10/2020,24W,3,3,21,6,1,BOGR,4,1,BOGR,5,1
6/10/2020,24W,3,3,24,4,1,BOGR,1,1,BOGR,2.5,1
6/10/2020,24W,3,4,3,14,1,BOGR,20,3,ARPU,17,2
6/10/2020,24W,3,4,6,13,1,BOGR,3,0,BOGR,8,0.5
6/10/2020,24W,3,4,9,4,1,BOGR,1,1,ARPU,2.5,1
6/10/2020,24W,3,4,12,2,1,BOGR,11,1,BOGR,6.5,1
6/10/2020,24W,3,4,15,11,1,ARPU,7,1,ARPU,9,1
6/10/2020,24W,3,4,18,5,1,BOGR,7,1,ARFR,6,1
6/10/2020,24W,3,4,21,17,5,BOGR,2,1,BOGR,9.5,3
6/10/2020,24W,3,4,24,7,2,BOGR,12,2,BOGR,9.5,2
6/11/2020,24W,4,1,3,8,2,BOGR,8,1,BOGR,8,1.5
6/11/2020,24W,4,1,6,5,1,BOGR,5,2,BOGR,5,1.5
6/11/2020,24W,4,1,9,4,1,BOGR,17,2,BOGR,10.5,1.5
6/11/2020,24W,4,1,12,18,1,PASM,15,2,PASM,16.5,1.5
6/11/2020,24W,4,1,15,7,1,BOGR,20,1,BOGR,13.5,1
6/11/2020,24W,4,1,18,8,1,PASM,18,3,BOGR,13,2
6/11/2020,24W,4,1,21,7,1,BOGR,5,1,BOGR,6,1
6/11/2020,24W,4,1,24,10,0,PASM,15,5,ARPU,12.5,2.5
6/11/2020,24W,4,2,3,1,1,BOGR,4,1,BOGR,2.5,1
6/11/2020,24W,4,2,6,1,1,BOGR,3,1,BOGR,2,1
6/11/2020,24W,4,2,9,4,1,BOGR,3,0,BOGR,3.5,0.5
6/11/2020,24W,4,2,12,2,1,BOGR,4,1,BOGR,3,1
6/11/2020,24W,4,2,15,6,0,BOGR,5,1,BOGR,5.5,0.5
6/11/2020,24W,4,2,18,5,1,BOGR,5,1,BOGR,5,1
6/11/2020,24W,4,2,21,11,1,OPPO,12,4,BOGR,11.5,2.5
6/11/2020,24W,4,2,24,10,1,BOGR,13,1,BOGR,11.5,1
6/11/2020,24W,4,3,3,3,1,BOGR,9,1,BOGR,6,1
6/11/2020,24W,4,3,6,5,1,BOGR,5,2,BOGR,5,1.5
6/11/2020,24W,4,3,9,4,1,BOGR,6,1,BOGR,5,1
6/11/2020,24W,4,3,12,12,1,PASM,19,1,BOGR,15.5,1
6/11/2020,24W,4,3,15,3,1,BOGR,10,2,BOGR,6.5,1.5
6/11/2020,24W,4,3,18,17,3,OPPO,21,3,OPPO,19,3
6/11/2020,24W,4,3,21,6,1,BOGR,11,1,BOGR,8.5,1
6/11/2020,24W,4,3,24,8,0,PASM,14,0,PASM,11,0
6/11/2020,24W,4,4,3,6,0,cadu,1,1,BOGR,3.5,0.5
6/11/2020,24W,4,4,6,0,0,bare,3,1,BOGR,1.5,0.5
6/11/2020,24W,4,4,9,0,0,bare,2,1,BOGR,1,0.5
6/11/2020,24W,4,4,12,1,1,BOGR,6,1,BOGR,3.5,1
6/11/2020,24W,4,4,15,1,0,CADU,1,0,BOGR,1,0
6/11/2020,24W,4,4,18,0,0,bare,0,0,bare,0,0
6/11/2020,24W,4,4,21,3,1,BOGR,4,1,BOGR,3.5,1
6/11/2020,24W,4,4,24,3,1,BOGR,14,1,BOGR,8.5,1
6/8/2020,25NW,1,1,3,12,1,PASM,15,1,PASM,13.5,1
6/8/2020,25NW,1,1,6,4,.,VUOC,2,0,BOGR,3,0
6/8/2020,25NW,1,1,9,0,0,BARE,4,1,BOGR,2,0.5
6/8/2020,25NW,1,1,12,2,1,BOGR,6,1,BOGR,4,1
6/8/2020,25NW,1,1,15,3,1,BOGR,7,1,BOGR,5,1
6/8/2020,25NW,1,1,18,3,1,BOGR,6,1,BOGR,4.5,1
6/8/2020,25NW,1,1,21,5,1,BOGR,3,1,BOGR,4,1
6/8/2020,25NW,1,1,24,4,1,BOGR,2,1,BOGR,3,1
6/8/2020,25NW,1,2,3,6,1,BOGR,3,1,BOGR,4.5,1
6/8/2020,25NW,1,2,6,2,1,BOGR,2,1,BOGR,2,1
6/8/2020,25NW,1,2,9,4,1,BOGR,7,1,BOGR,5.5,1
6/8/2020,25NW,1,2,12,6,1,BOGR,4,0,BOGR,5,0.5
6/8/2020,25NW,1,2,15,3,1,BOGR,5,1,BOGR,4,1
6/8/2020,25NW,1,2,18,9,1,BOGR,5,1,BOGR,7,1
6/8/2020,25NW,1,2,21,3,1,BOGR,6,0,BOGR,4.5,0.5
6/8/2020,25NW,1,2,24,3,1,BOGR,3,1,BOGR,3,1
6/8/2020,25NW,1,3,3,2,1,BOGR,2,1,BOGR,2,1
6/8/2020,25NW,1,3,6,1,0,BOGR,2,1,BOGR,1.5,0.5
6/8/2020,25NW,1,3,9,4,1,BOGR,5,1,BOGR,4.5,1
6/8/2020,25NW,1,3,12,4,1,BOGR,1,0,BOGR,2.5,0.5
6/8/2020,25NW,1,3,15,5,1,BOGR,2,1,BOGR,3.5,1
6/8/2020,25NW,1,3,18,5,1,BOGR,6,0,BOGR,5.5,0.5
6/8/2020,25NW,1,3,21,12,1,BOGR,9,2,BOGR,10.5,1.5
6/8/2020,25NW,1,3,24,2,1,BOGR,4,1,BOGR,3,1
6/8/2020,25NW,1,4,3,4,1,BOGR,2,1,BOGR,3,1
6/8/2020,25NW,1,4,6,4,1,BOGR,3,1,BOGR,3.5,1
6/8/2020,25NW,1,4,9,16,1,PASM,15,1,PASM,15.5,1
6/8/2020,25NW,1,4,12,5,1,BOGR,4,1,BOGR,4.5,1
6/8/2020,25NW,1,4,15,5,1,BOGR,3,1,BOGR,4,1
6/8/2020,25NW,1,4,18,2,0,BOGR,2,1,BOGR,2,0.5
6/8/2020,25NW,1,4,21,8,1,CADU,2,1,BOGR,5,1
6/8/2020,25NW,1,4,24,0,0,bare,0,0,bare,0,0
6/8/2020,25NW,2,1,3,0,0,bare,18,1,PASM,9,0.5
6/8/2020,25NW,2,1,6,0,0,bare,4,1,BOGR,2,0.5
6/8/2020,25NW,2,1,9,0,0,bare,10,1,PASM,5,0.5
6/8/2020,25NW,2,1,12,11,1,CAFI,10,0,PASM,10.5,0.5
6/8/2020,25NW,2,1,15,18,1,PASM,5,0,BOGR,11.5,0.5
6/8/2020,25NW,2,1,18,20,2,PASM,18,5,PASM,19,3.5
6/8/2020,25NW,2,1,21,22,2,ARPU,5,1,BOGR,13.5,1.5
6/8/2020,25NW,2,1,24,23,1,PASM,17,1,PASM,20,1
6/8/2020,25NW,2,2,3,15,2,PASM,13,2,PASM,14,2
6/8/2020,25NW,2,2,6,16,1,PASM,12,2,PASM,14,1.5
6/8/2020,25NW,2,2,9,13,1,PASM,17,1,BOGR,15,1
6/8/2020,25NW,2,2,12,22,3,OPPO,22,1,PASM,22,2
6/8/2020,25NW,2,2,15,17,5,ARPU,13,1,PASM,15,3
6/8/2020,25NW,2,2,18,20,1,PASM,30,10,PASM,25,5.5
6/8/2020,25NW,2,2,21,16,1,PASM,4,0,PASM,10,0.5
6/8/2020,25NW,2,2,24,20,3,PASM,21,1,HECO,20.5,2
6/8/2020,25NW,2,3,3,16,1,PASM,12,1,PASM,14,1
6/8/2020,25NW,2,3,6,15,1,PASM,14,1,PASM,14.5,1
6/8/2020,25NW,2,3,9,12,1,BOGR,7,1,PASM,9.5,1
6/8/2020,25NW,2,3,12,23,5,OPPO,19,1,PASM,21,3
6/8/2020,25NW,2,3,15,10,0,PASM,12,1,PASM,11,0.5
6/8/2020,25NW,2,3,18,23,3,PASM,18,2,BOGR,20.5,2.5
6/8/2020,25NW,2,3,21,7,1,BOGR,13,1,PASM,10,1
6/8/2020,25NW,2,3,24,22,5,GUSA,17,2,PASM,19.5,3.5
6/8/2020,25NW,2,4,3,8,0,PASM,12,1,PASM,10,0.5
6/8/2020,25NW,2,4,6,10,1,VUOC,13,1,PASM,11.5,1
6/8/2020,25NW,2,4,9,14,3,GUSA,11,1,VUOC,12.5,2
6/8/2020,25NW,2,4,12,16,4,VUOC,17,4,VUOC,16.5,4
6/8/2020,25NW,2,4,15,16,4,VUOC,19,3,VUOC,17.5,3.5
6/8/2020,25NW,2,4,18,17,6,VUOC,7,1,VUOC,12,3.5
6/8/2020,25NW,2,4,21,15,1,VUOC,16,1,VUOC,15.5,1
6/8/2020,25NW,2,4,24,1,0,BOGR,7,1,BOGR,4,0.5
6/8/2020,25NW,3,1,3,20,2,PASM,17,3,PASM,18.5,2.5
6/8/2020,25NW,3,1,6,23,1,PASM,18,1,PASM,20.5,1
6/8/2020,25NW,3,1,9,10,0,PASM,12,1,PASM,11,0.5
6/8/2020,25NW,3,1,12,19,2,PASM,23,3,PASM,21,2.5
6/8/2020,25NW,3,1,15,20,1,PASM,40,4,PASM,30,2.5
6/8/2020,25NW,3,1,18,7,1,CADU,13,1,CADU,10,1
6/8/2020,25NW,3,1,21,10,4,ELEL,12,1,CADU,11,2.5
6/8/2020,25NW,3,1,24,11,1,EREF,4,1,CADU,7.5,1
6/8/2020,25NW,3,2,3,8,1,BOGR,0,0,bare,4,0.5
6/8/2020,25NW,3,2,6,6,2,BOGR,16,1,ARPU,11,1.5
6/8/2020,25NW,3,2,9,4,1,BOGR,7,1,BOGR,5.5,1
6/8/2020,25NW,3,2,12,4,1,BOGR,3,1,BOGR,3.5,1
6/8/2020,25NW,3,2,15,3,1,BOGR,4,1,BOGR,3.5,1
6/8/2020,25NW,3,2,18,3,1,BOGR,4,1,BOGR,3.5,1
6/8/2020,25NW,3,2,21,5,1,BOGR,3,1,BOGR,4,1
6/8/2020,25NW,3,2,24,5,0,BOGR,5,1,BOGR,5,0.5
6/8/2020,25NW,3,3,3,6,1,BOGR,8,1,BOGR,7,1
6/8/2020,25NW,3,3,6,10,1,CADU,2,0,BOGR,6,0.5
6/8/2020,25NW,3,3,9,6,1,BOGR,5,1,BOGR,5.5,1
6/8/2020,25NW,3,3,12,10,1,CADU,8,1,CADU,9,1
6/8/2020,25NW,3,3,15,9,1,CADU,6,0,BOGR,7.5,0.5
6/8/2020,25NW,3,3,18,12,0,PASM,27,2,PASM,19.5,1
6/8/2020,25NW,3,3,21,8,1,BOGR,7,3,OPPO,7.5,2
6/8/2020,25NW,3,3,24,5,1,BOGR,3,1,BOGR,4,1
6/8/2020,25NW,3,4,3,12,1,CADU,6,1,BOGR,9,1
6/8/2020,25NW,3,4,6,20,2,PASM,19,3,PASM,19.5,2.5
6/8/2020,25NW,3,4,9,9,1,PASM,20,1,PASM,14.5,1
6/8/2020,25NW,3,4,12,6,1,CADU,8,1,PASM,7,1
6/8/2020,25NW,3,4,15,12,1,CADU,11,1,ARPU,11.5,1
6/8/2020,25NW,3,4,18,9,1,PASM,20,2,PASM,14.5,1.5
6/8/2020,25NW,3,4,21,11,2,PASM,13,1,PASM,12,1.5
6/8/2020,25NW,3,4,24,9,0,PASM,16,1,PASM,12.5,0.5
6/10/2020,25NW,4,1,3,2,0,BOGR,4,1,BOGR,3,0.5
6/10/2020,25NW,4,1,6,4,0,BOGR,4,1,BOGR,4,0.5
6/10/2020,25NW,4,1,9,8,1,BOGR,2,1,BOGR,5,1
6/10/2020,25NW,4,1,12,12,1,BOGR,22,2,PASM,17,1.5
6/10/2020,25NW,4,1,15,2,1,BOGR,11,1,BOGR,6.5,1
6/10/2020,25NW,4,1,18,17,1,BOGR,12,1,PASM,14.5,1
6/10/2020,25NW,4,1,21,4,1,BOGR,2,0,BOGR,3,0.5
6/10/2020,25NW,4,1,24,3,1,BOGR,3,1,BOGR,3,1
6/10/2020,25NW,4,2,3,2,1,CADU,19,2,PASM,10.5,1.5
6/10/2020,25NW,4,2,6,10,1,PASM,11,1,PASM,10.5,1
6/10/2020,25NW,4,2,9,18,0,PASM,8,1,PASM,13,0.5
6/10/2020,25NW,4,2,12,28,2,PASM,20,1,PASM,24,1.5
6/10/2020,25NW,4,2,15,0,0,bare,10,4,OPPO,5,2
6/10/2020,25NW,4,2,18,20,1,PASM,19,1,PASM,19.5,1
6/10/2020,25NW,4,2,21,16,1,PASM,12,1,PASM,14,1
6/10/2020,25NW,4,2,24,31,8,ARPU,11,2,PASM,21,5
6/10/2020,25NW,4,3,3,7,0,CADU,10,0,CADU,8.5,0
6/10/2020,25NW,4,3,6,18,1,PASM,15,1,PASM,16.5,1
6/10/2020,25NW,4,3,9,17,1,PASM,13,1,PASM,15,1
6/10/2020,25NW,4,3,12,16,2,PASM,20,1,PASM,18,1.5
6/10/2020,25NW,4,3,15,27,10,PASM,28,3,PASM,27.5,6.5
6/10/2020,25NW,4,3,18,18,6,PASM,24,4,PASM,21,5
6/10/2020,25NW,4,3,21,20,2,PASM,24,3,PASM,22,2.5
6/10/2020,25NW,4,3,24,24,2,PASM,20,3,PASM,22,2.5
6/10/2020,25NW,4,4,3,9,0,PASM,12,1,EREF,10.5,0.5
6/10/2020,25NW,4,4,6,8,1,CADU,4,1,CADU,6,1
6/10/2020,25NW,4,4,9,6,0,BOGR,11,0,PASM,8.5,0
6/10/2020,25NW,4,4,12,6,1,BOGR,5,1,BOGR,5.5,1
6/10/2020,25NW,4,4,15,6,1,BOGR,14,1,PASM,10,1
6/10/2020,25NW,4,4,18,10,1,PASM,15,0,PASM,12.5,0.5
6/10/2020,25NW,4,4,21,12,1,BOGR,8,0,PASM,10,0.5
6/10/2020,25NW,4,4,24,14,1,PASM,12,2,PASM,13,1.5
6/11/2020,25SE,1,1,3,1,0,BOGR,4,1,BOGR,2.5,0.5
6/11/2020,25SE,1,1,6,7,1,BOGR,6,1,BOGR,6.5,1
6/11/2020,25SE,1,1,9,6,1,BOGR,8,1,BOGR,7,1
6/11/2020,25SE,1,1,12,1,0,lit,3,1,BOGR,2,0.5
6/11/2020,25SE,1,1,15,6,1,BOGR,10,1,BOGR,8,1
6/11/2020,25SE,1,1,18,6,1,BOGR,5,1,BOGR,5.5,1
6/11/2020,25SE,1,1,21,6,1,BOGR,2,1,BOGR,4,1
6/11/2020,25SE,1,1,24,1,0,BOGR,3,2,BOGR,2,1
6/11/2020,25SE,1,2,3,3,1,BOGR,7,3,OPPO,5,2
6/11/2020,25SE,1,2,6,4,1,BOGR,4,1,BOGR,4,1
6/11/2020,25SE,1,2,9,5,2,BOGR,5,2,BOGR,5,2
6/11/2020,25SE,1,2,12,12,2,BOGR,5,2,BOGR,8.5,2
6/11/2020,25SE,1,2,15,14,2,BOGR,6,2,BOGR,10,2
6/11/2020,25SE,1,2,18,4,1,BOGR,5,1,BOGR,4.5,1
6/11/2020,25SE,1,2,21,4,2,BOGR,6,1,BOGR,5,1.5
6/11/2020,25SE,1,2,24,6,1,BOGR,4,1,BOGR,5,1
6/11/2020,25SE,1,3,3,7,1,VUOC,7,3,VUOC,7,2
6/11/2020,25SE,1,3,6,4,1,VUOC,5,1,VUOC,4.5,1
6/11/2020,25SE,1,3,9,4,1,VUOC,7,1,VUOC,5.5,1
6/11/2020,25SE,1,3,12,7,1,CADU,22,2,ARPU,14.5,1.5
6/11/2020,25SE,1,3,15,4,2,BOGR,2,1,BOGR,3,1.5
6/11/2020,25SE,1,3,18,2,1,BOGR,4,1,BOGR,3,1
6/11/2020,25SE,1,3,21,15,5,ELEL,6,1,VUOC,10.5,3
6/11/2020,25SE,1,3,24,18,3,ARPU,6,1,BOGR,12,2
6/11/2020,25SE,1,4,3,6,1,BOGR,2,0,BOGR,4,0.5
6/11/2020,25SE,1,4,6,3,1,BOGR,3,1,BOGR,3,1
6/11/2020,25SE,1,4,9,10,1,BOGR,4,1,BOGR,7,1
6/11/2020,25SE,1,4,12,4,1,VUOC,2,1,BOGR,3,1
6/11/2020,25SE,1,4,15,2,1,BOGR,5,1,BOGR,3.5,1
6/11/2020,25SE,1,4,18,6,1,BOGR,5,1,BOGR,5.5,1
6/11/2020,25SE,1,4,21,6,1,BOGR,6,1,BOGR,6,1
6/11/2020,25SE,1,4,24,6,0,BOGR,4,1,BOGR,5,0.5
6/11/2020,25SE,2,1,3,2,1,BOGR,3,1,BOGR,2.5,1
6/11/2020,25SE,2,1,6,3,0,BOGR,6,1,BOGR,4.5,0.5
6/11/2020,25SE,2,1,9,4,1,BOGR,2,1,BOGR,3,1
6/11/2020,25SE,2,1,12,7,1,CADU,4,1,BOGR,5.5,1
6/11/2020,25SE,2,1,15,6,1,BOGR,3,0,BOGR,4.5,0.5
6/11/2020,25SE,2,1,18,4,1,BOGR,2,0,BOGR,3,0.5
6/11/2020,25SE,2,1,21,4,1,BOGR,3,1,BOGR,3.5,1
6/11/2020,25SE,2,1,24,2,1,BOGR,3,1,BOGR,2.5,1
6/11/2020,25SE,2,2,3,4,1,BOGR,4,1,BOGR,4,1
6/11/2020,25SE,2,2,6,4,1,BOGR,2,0,BOGR,3,0.5
6/11/2020,25SE,2,2,9,6,1,BOGR,6,1,BOGR,6,1
6/11/2020,25SE,2,2,12,4,1,BOGR,10,2,BOGR,7,1.5
6/11/2020,25SE,2,2,15,8,11,BOGR,3,1,BOGR,5.5,6
6/11/2020,25SE,2,2,18,3,0,BOGR,2,1,BOGR,2.5,0.5
6/11/2020,25SE,2,2,21,17,6,ARPU,7,1,OPPO,12,3.5
6/11/2020,25SE,2,2,24,9,4,OPPO,6,1,BOGR,7.5,2.5
6/11/2020,25SE,2,3,3,8,1,VUOC,7,1,VUOC,7.5,1
6/11/2020,25SE,2,3,6,11,0,PASM,15,1,VUOC,13,0.5
6/11/2020,25SE,2,3,9,6,1,PASM,7,1,PASM,6.5,1
6/11/2020,25SE,2,3,12,6,1,VUOC,20,7,ARPU,13,4
6/11/2020,25SE,2,3,15,0,0,bare,0,0,bare,0,0
6/11/2020,25SE,2,3,18,10,2,OPPO,8,2,VUOC,9,2
6/11/2020,25SE,2,3,21,22,2,HECO,18,5,OPPO,20,3.5
6/11/2020,25SE,2,3,24,7,2,BOGR,6,1,BOGR,6.5,1.5
6/11/2020,25SE,2,4,3,3,0,BOGR,3,0,BOGR,3,0
6/11/2020,25SE,2,4,6,8,1,BOGR,7,1,BOGR,7.5,1
6/11/2020,25SE,2,4,9,3,1,BOGR,2,1,BOGR,2.5,1
6/11/2020,25SE,2,4,12,3,0,BOGR,5,0,BOGR,4,0
6/11/2020,25SE,2,4,15,8,0,BOGR,0,0,bare,4,0
6/11/2020,25SE,2,4,18,4,1,BOGR,0,0,bare,2,0.5
6/11/2020,25SE,2,4,21,4,1,BOGR,4,1,BOGR,4,1
6/11/2020,25SE,2,4,24,3,1,BOGR,4,1,BOGR,3.5,1
6/10/2020,25SE,3,1,3,18,2,PASM,11,2,PASM,14.5,2
6/10/2020,25SE,3,1,6,12,1,ELEL,5,0,PASM,8.5,0.5
6/10/2020,25SE,3,1,9,2,0,BOGR,2,0,SPCR,2,0
6/10/2020,25SE,3,1,12,2,0,lit,1,0,BOGR,1.5,0
6/10/2020,25SE,3,1,15,8,1,PASM,9,0,PASM,8.5,0.5
6/10/2020,25SE,3,1,18,9,0,CADU,2,0,BOGR,5.5,0
6/10/2020,25SE,3,1,21,2,1,BOGR,10,5,GUSA,6,3
6/10/2020,25SE,3,1,24,7,0,CADU,7,2,GUSA,7,1
6/10/2020,25SE,3,2,3,6,1,BOGR,9,2,BOGR,7.5,1.5
6/10/2020,25SE,3,2,6,19,1,BOGR,19,2,PASM,19,1.5
6/10/2020,25SE,3,2,9,22,2,PASM,15,1,PASM,18.5,1.5
6/10/2020,25SE,3,2,12,18,1,PASM,9,0,PASM,13.5,0.5
6/10/2020,25SE,3,2,15,12,1,PASM,15,1,PASM,13.5,1
6/10/2020,25SE,3,2,18,8,1,PASM,10,2,BOGR,9,1.5
6/10/2020,25SE,3,2,21,11,3,PASM,11,1,PASM,11,2
6/10/2020,25SE,3,2,24,7,2,BOGR,8,2,ELEL,7.5,2
6/10/2020,25SE,3,3,3,18,1,PASM,15,1,PASM,16.5,1
6/10/2020,25SE,3,3,6,17,2,PASM,18,3,PASM,17.5,2.5
6/10/2020,25SE,3,3,9,9,1,PASM,8,2,OPPO,8.5,1.5
6/10/2020,25SE,3,3,12,14,2,PASM,12,2,PASM,13,2
6/10/2020,25SE,3,3,15,6,5,OPPO,14,1,BOGR,10,3
6/10/2020,25SE,3,3,18,13,0,PASM,15,1,PASM,14,0.5
6/10/2020,25SE,3,3,21,15,1,PASM,16,2,PASM,15.5,1.5
6/10/2020,25SE,3,3,24,14,2,PASM,18,2,PASM,16,2
6/10/2020,25SE,3,4,3,10,2,PASM,15,2,PASM,12.5,2
6/10/2020,25SE,3,4,6,10,1,PASM,15,3,PASM,12.5,2
6/10/2020,25SE,3,4,9,20,1,PASM,15,2,PASM,17.5,1.5
6/10/2020,25SE,3,4,12,8,1,BOGR,14,4,PASM,11,2.5
6/10/2020,25SE,3,4,15,2,0,BOGR,3,1,BOGR,2.5,0.5
