Week,Pasture,Date,Plot,Reading_No,High,Low,Spp,G_B,V_E_F,G_UG,Screen1,Adj_Low,Biomass_lbs_ac
14,26W,8/8/2017,2,23,13,3,plpa,g,,,0,3,
14,26W,8/8/2017,2,24,10,4,thfi,g,,,0,4,938.772
14,26W,8/8/2017,2,25,60,1,bogr,b,,,0,1,234.693
14,26W,8/8/2017,3,1,8,3,bogr,g,,,0,3,704.079
14,26W,8/8/2017,3,2,14,4,cadu,b,,,0,4,938.772
14,26W,8/8/2017,3,3,21,18,gusa,g,,,1,,
14,26W,8/8/2017,3,4,6,0,bare,g,,,0,0,0
14,26W,8/8/2017,3,5,38,11,heco,g,,,0,11,2581.623
14,26W,8/8/2017,3,6,14,10,spco,g,,,0,10,2346.93
14,26W,8/8/2017,3,7,8,2,bogr,g,,,0,2,469.386
14,26W,8/8/2017,3,8,11,4,cadu,g,,,0,4,938.772
14,26W,8/8/2017,3,9,27,4,bogr,g,,,0,4,938.772
14,26W,8/8/2017,3,10,20,6,spco,g,,,0,6,1408.158
14,26W,8/8/2017,3,11,14,4,bogr,b,,,0,4,938.772
14,26W,8/8/2017,3,12,10,7,cadu,b,,,0,7,1642.851
14,26W,8/8/2017,3,13,19,10,elel,b,,,1,,
14,26W,8/8/2017,3,14,9,5,bogr,g,,,0,5,1173.465
14,26W,8/8/2017,3,15,6,3,bogr,g,,,0,3,704.079
14,26W,8/8/2017,3,16,16,6,thfi,g,,,0,6,1408.158
14,26W,8/8/2017,3,17,14,6,bogr,g,,,0,6,1408.158
14,26W,8/8/2017,3,18,16,4,bogr,g,,,0,4,938.772
14,26W,8/8/2017,3,19,15,8,cadu,b,,,0,8,1877.544
14,26W,8/8/2017,3,20,11,4,cadu,g,,,0,4,938.772
14,26W,8/8/2017,3,21,12,6,spcr,g,,,0,6,1408.158
14,26W,8/8/2017,3,22,25,4,bogr,g,,,0,4,938.772
14,26W,8/8/2017,3,23,8,4,bogr,g,,,0,4,938.772
14,26W,8/8/2017,3,24,9,5,bogr,g,,,0,5,1173.465
14,26W,8/8/2017,3,25,11,4,cadu,b,,,0,4,938.772
14,26W,8/8/2017,4,1,23,6,heco,b,,,0,6,1408.158
14,26W,8/8/2017,4,2,12,2,lede,b,,,0,2,
14,26W,8/8/2017,4,3,65,11,heco,b,,,0,11,2581.623
14,26W,8/8/2017,4,4,27,4,bogr,b,,,0,4,938.772
14,26W,8/8/2017,4,5,23,5,elel,b,,,1,,
14,26W,8/8/2017,4,6,19,6,elel,b,,,1,,
14,26W,8/8/2017,4,7,15,3,bogr,g,,,0,3,704.079
14,26W,8/8/2017,4,8,14,2,thfi,g,,,0,2,469.386
14,26W,8/8/2017,4,9,21,5,pasm,b,,,0,5,1173.465
14,26W,8/8/2017,4,10,63,3,pasm,g,,,0,3,704.079
14,26W,8/8/2017,4,11,31,5,pasm,g,,,0,5,1173.465
14,26W,8/8/2017,4,12,19,6,heco,b,,,0,6,1408.158
14,26W,8/8/2017,4,13,27,6,heco,b,,,0,6,1408.158
14,26W,8/8/2017,4,14,25,5,heco,b,,,0,5,1173.465
14,26W,8/8/2017,4,15,14,3,bogr,g,,,0,3,704.079
14,26W,8/8/2017,4,16,40,3,heco,b,,,0,3,704.079
14,26W,8/8/2017,4,17,19,3,eref,g,,,1,,
14,26W,8/8/2017,4,18,24,5,heco,b,,,0,5,1173.465
14,26W,8/8/2017,4,19,33,8,eref,b,,,1,,
14,26W,8/8/2017,4,20,41,7,spcr,b,,,0,7,1642.851
14,26W,8/8/2017,4,21,42,4,eref,b,,,1,,
14,26W,8/8/2017,4,22,18,4,bogr,b,,,0,4,938.772
14,26W,8/8/2017,4,23,31,4,heco,b,,,0,4,938.772
14,26W,8/8/2017,4,24,16,8,eref,g,,,1,,
14,26W,8/8/2017,4,25,15,2,thfi,g,,,0,2,469.386
15,26W,8/15/2017,1,1,9,4,bogr,g,,,0,4,938.772
15,26W,8/15/2017,1,2,20,6,arpu,b,,,1,,
15,26W,8/15/2017,1,3,17,6,plpa,b,,,0,6,
15,26W,8/15/2017,1,4,14,8,thfi,b,,,0,8,1877.544
15,26W,8/15/2017,1,5,6,3,bogr,g,,,0,3,704.079
15,26W,8/15/2017,1,6,28,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,1,7,5,3,bogr,g,,,0,3,704.079
15,26W,8/15/2017,1,8,7,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,1,9,10,1,cadu,g,,,0,1,234.693
15,26W,8/15/2017,1,10,8,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,1,11,7,3,bogr,g,,,0,3,704.079
15,26W,8/15/2017,1,12,4,1,spco,g,,,0,1,234.693
15,26W,8/15/2017,1,13,12,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,1,14,12,2,bogr,b,,,0,2,469.386
15,26W,8/15/2017,1,15,18,4,bogr,g,,,0,4,938.772
15,26W,8/15/2017,1,16,18,12,arfr,g,,,1,,
15,26W,8/15/2017,1,17,44,14,heco,b,,,0,14,3285.702
15,26W,8/15/2017,1,18,8,1,cadu,g,,,0,1,234.693
15,26W,8/15/2017,1,19,18,1,bogr,b,,,0,1,234.693
15,26W,8/15/2017,1,20,18,6,bogr,g,,,0,6,1408.158
15,26W,8/15/2017,1,21,4,2,dung,g,,,0,2,
15,26W,8/15/2017,1,22,22,1,bogr,g,,,0,1,234.693
15,26W,8/15/2017,1,23,11,4,eref,b,,,1,,
15,26W,8/15/2017,1,24,10,2,bogr,b,,,0,2,469.386
15,26W,8/15/2017,1,25,15,4,bogr,b,,,0,4,938.772
15,26W,8/15/2017,2,1,5,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,2,2,11,2,thfi,g,,,0,2,469.386
15,26W,8/15/2017,2,3,23,1,pasm,g,,,0,1,234.693
15,26W,8/15/2017,2,4,35,1,cadu,g,,,0,1,234.693
15,26W,8/15/2017,2,5,25,1,pasm,g,,,0,1,234.693
15,26W,8/15/2017,2,6,15,2,pasm,g,,,0,2,469.386
15,26W,8/15/2017,2,7,29,3,pasm,g,,,0,3,704.079
15,26W,8/15/2017,2,8,60,1,pasm,g,,,0,1,234.693
15,26W,8/15/2017,2,9,18,4,pasm,g,,,0,4,938.772
15,26W,8/15/2017,2,10,33,1,pasm,g,,,0,1,234.693
15,26W,8/15/2017,2,11,13,4,cadu,g,,,0,4,938.772
15,26W,8/15/2017,2,12,32,3,arfr,g,,,1,,
15,26W,8/15/2017,2,13,5,4,bogr,g,,,0,4,938.772
15,26W,8/15/2017,2,14,17,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,2,15,49,13,arfr,b,,,1,,
15,26W,8/15/2017,2,16,10,3,bogr,g,,,0,3,704.079
15,26W,8/15/2017,2,17,21,1,bogr,g,,,0,1,234.693
15,26W,8/15/2017,2,18,6,1,bogr,g,,,0,1,234.693
15,26W,8/15/2017,2,19,9,3,bogr,g,,,0,3,704.079
15,26W,8/15/2017,2,20,20,1,bogr,g,,,0,1,234.693
15,26W,8/15/2017,2,21,29,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,2,22,15,1,bogr,g,,,0,1,234.693
15,26W,8/15/2017,2,23,17,3,bogr,g,,,0,3,704.079
15,26W,8/15/2017,2,24,7,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,2,25,20,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,3,1,42,4,bogr,b,,,0,4,938.772
15,26W,8/15/2017,3,2,10,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,3,3,9,2,cadu,g,,,0,2,469.386
15,26W,8/15/2017,3,4,4,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,3,5,5,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,3,6,13,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,3,7,15,2,bogr,b,,,0,2,469.386
15,26W,8/15/2017,3,8,10,3,bogr,g,,,0,3,704.079
15,26W,8/15/2017,3,9,4,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,3,10,11,4,bogr,b,,,0,4,938.772
15,26W,8/15/2017,3,11,5,4,bogr,g,,,0,4,938.772
15,26W,8/15/2017,3,12,10,4,cadu,g,,,0,4,938.772
15,26W,8/15/2017,3,13,34,14,pste,b,,,0,14,3285.702
15,26W,8/15/2017,3,14,8,4,cadu,g,,,0,4,938.772
15,26W,8/15/2017,3,15,30,4,cadu,g,,,0,4,938.772
15,26W,8/15/2017,3,16,6,1,cadu,b,,,0,1,234.693
15,26W,8/15/2017,3,17,6,4,bogr,g,,,0,4,938.772
15,26W,8/15/2017,3,18,18,4,bogr,b,,,0,4,938.772
15,26W,8/15/2017,3,19,10,2,cadu,g,,,0,2,469.386
15,26W,8/15/2017,3,20,12,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,3,21,5,1,bogr,g,,,0,1,234.693
15,26W,8/15/2017,3,22,6,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,3,23,7,3,bogr,g,,,0,3,704.079
15,26W,8/15/2017,3,24,7,3,bogr,g,,,0,3,704.079
15,26W,8/15/2017,3,25,12,3,spco,b,,,0,3,704.079
15,26W,8/15/2017,4,1,24,7,heco,g,,,0,7,1642.851
15,26W,8/15/2017,4,2,10,2,elel,b,,,1,,
15,26W,8/15/2017,4,3,27,4,oppo,b,,,1,,
15,26W,8/15/2017,4,4,16,4,bogr,g,,,0,4,938.772
15,26W,8/15/2017,4,5,35,5,heco,b,,,0,5,1173.465
15,26W,8/15/2017,4,6,20,5,spco,g,,,0,5,1173.465
15,26W,8/15/2017,4,7,19,3,bogr,g,,,0,3,704.079
15,26W,8/15/2017,4,8,15,3,bogr,g,,,0,3,704.079
15,26W,8/15/2017,4,9,19,4,bogr,g,,,0,4,938.772
15,26W,8/15/2017,4,10,11,1,bogr,g,,,0,1,234.693
15,26W,8/15/2017,4,11,29,11,pasm,g,,,0,11,2581.623
15,26W,8/15/2017,4,12,5,2,heco,g,,,0,2,469.386
15,26W,8/15/2017,4,13,17,1,elel,g,,,1,,
15,26W,8/15/2017,4,14,41,3,bogr,b,,,0,3,704.079
15,26W,8/15/2017,4,15,10,2,pasm,b,,,0,2,469.386
15,26W,8/15/2017,4,16,7,2,bogr,g,,,0,2,469.386
15,26W,8/15/2017,4,17,3,1,bogr,g,,,0,1,234.693
15,26W,8/15/2017,4,18,5,2,elel,g,,,1,,
15,26W,8/15/2017,4,19,19,2,thfi,g,,,0,2,469.386
15,26W,8/15/2017,4,20,6,2,eref,g,,,1,,
15,26W,8/15/2017,4,21,7,1,bogr,g,,,0,1,234.693
15,26W,8/15/2017,4,22,12,1,bogr,g,,,0,1,234.693
15,26W,8/15/2017,4,23,12,1,bogr,g,,,0,1,234.693
15,26W,8/15/2017,4,24,11,4,thfi,g,,,0,4,938.772
15,26W,8/15/2017,4,25,7,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,1,1,13,3,cadu,g,,,0,3,704.079
16,26W,8/22/2017,1,2,5,1,bogr,b,,,0,1,234.693
16,26W,8/22/2017,1,3,17,4,oppo,g,,,1,,
16,26W,8/22/2017,1,4,8,1,cadu,g,,,0,1,234.693
16,26W,8/22/2017,1,5,3,1,thfi,g,,,0,1,234.693
16,26W,8/22/2017,1,6,10,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,1,7,6,3,buda,g,,,0,3,704.079
16,26W,8/22/2017,1,8,6,3,cadu,g,,,0,3,704.079
16,26W,8/22/2017,1,9,8,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,1,10,9,4,oppo,g,,,1,,
16,26W,8/22/2017,1,11,20,1,spco,g,,,0,1,234.693
16,26W,8/22/2017,1,12,1,1,bogr,g,,,0,1,234.693
16,26W,8/22/2017,1,13,5,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,1,14,12,1,bogr,g,,,0,1,234.693
16,26W,8/22/2017,1,15,12,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,1,16,22,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,1,17,31,3,vuoc,b,,,1,,
16,26W,8/22/2017,1,18,15,3,cadu,g,,,0,3,704.079
16,26W,8/22/2017,1,19,7,3,thfi,g,,,0,3,704.079
16,26W,8/22/2017,1,20,14,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,1,21,17,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,1,22,9,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,1,23,11,3,pasm,g,,,0,3,704.079
16,26W,8/22/2017,1,24,27,9,oppo,g,,,1,,
16,26W,8/22/2017,1,25,15,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,2,1,4,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,2,2,19,5,bogr,g,,,0,5,1173.465
16,26W,8/22/2017,2,3,18,1,bogr,g,,,0,1,234.693
16,26W,8/22/2017,2,4,15,3,pasm,g,,,0,3,704.079
16,26W,8/22/2017,2,5,27,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,2,6,9,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,2,7,28,4,pasm,g,,,0,4,938.772
16,26W,8/22/2017,2,8,27,3,pasm,g,,,0,3,704.079
16,26W,8/22/2017,2,9,8,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,2,10,19,2,pasm,g,,,0,2,469.386
16,26W,8/22/2017,2,11,11,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,2,12,7,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,2,13,5,1,bogr,g,,,0,1,234.693
16,26W,8/22/2017,2,14,6,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,2,15,5,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,2,16,5,4,spco,g,,,0,4,938.772
16,26W,8/22/2017,2,17,5,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,2,18,6,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,2,19,7,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,2,20,9,3,cadu,b,,,0,3,704.079
16,26W,8/22/2017,2,21,9,2,cadu,g,,,0,2,469.386
16,26W,8/22/2017,2,22,11,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,2,23,25,3,pasm,g,,,0,3,704.079
16,26W,8/22/2017,2,24,15,4,bogr,g,,,0,4,938.772
16,26W,8/22/2017,2,25,22,2,pasm,g,,,0,2,469.386
16,26W,8/22/2017,3,1,5,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,3,2,20,3,cadu,g,,,0,3,704.079
16,26W,8/22/2017,3,3,3,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,3,4,15,5,arpu,g,,,1,,
16,26W,8/22/2017,3,5,17,3,vuoc,b,,,1,,
16,26W,8/22/2017,3,6,4,4,bogr,g,,,0,4,938.772
16,26W,8/22/2017,3,7,7,3,cadu,g,,,0,3,704.079
16,26W,8/22/2017,3,8,11,5,bogr,g,,,0,5,1173.465
16,26W,8/22/2017,3,9,9,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,3,10,9,4,bogr,g,,,0,4,938.772
16,26W,8/22/2017,3,11,5,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,3,12,34,4,bogr,g,,,0,4,938.772
16,26W,8/22/2017,3,13,7,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,3,14,30,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,3,15,19,12,gusa,g,,,1,,
16,26W,8/22/2017,3,16,10,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,3,17,15,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,3,18,19,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,3,19,13,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,3,20,7,1,bogr,g,,,0,1,234.693
16,26W,8/22/2017,3,21,8,4,bogr,g,,,0,4,938.772
16,26W,8/22/2017,3,22,13,3,oppo,g,,,1,,
16,26W,8/22/2017,3,23,7,4,bogr,g,,,0,4,938.772
16,26W,8/22/2017,3,24,7,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,3,25,5,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,4,1,33,9,heco,g,,,0,9,2112.237
16,26W,8/22/2017,4,2,43,3,bogr,b,,,0,3,704.079
16,26W,8/22/2017,4,3,21,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,4,4,30,1,bogr,g,,,0,1,234.693
16,26W,8/22/2017,4,5,12,5,elel,b,,,1,,
16,26W,8/22/2017,4,6,7,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,4,7,7,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,4,8,5,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,4,9,10,4,bogr,g,,,0,4,938.772
16,26W,8/22/2017,4,10,5,4,bogr,g,,,0,4,938.772
16,26W,8/22/2017,4,11,21,3,pasm,g,,,0,3,704.079
16,26W,8/22/2017,4,12,20,5,pasm,g,,,0,5,1173.465
16,26W,8/22/2017,4,13,21,4,heco,b,,,0,4,938.772
16,26W,8/22/2017,4,14,11,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,4,15,25,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,4,16,6,1,elel,b,,,1,,
16,26W,8/22/2017,4,17,6,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,4,18,48,5,eref,g,,,1,,
16,26W,8/22/2017,4,19,5,3,heco,g,,,0,3,704.079
16,26W,8/22/2017,4,20,21,4,eref,g,,,1,,
16,26W,8/22/2017,4,21,11,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,4,22,11,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,4,23,3,2,bogr,g,,,0,2,469.386
16,26W,8/22/2017,4,24,3,3,bogr,g,,,0,3,704.079
16,26W,8/22/2017,4,25,13,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,1,1,7,3,cadu,b,,,0,3,704.079
17,26W,8/29/2017,1,2,3,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,3,3,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,4,6,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,1,5,3,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,6,6,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,7,28,7,arfr,g,,,1,,
17,26W,8/29/2017,1,8,4,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,9,15,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,1,10,5,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,1,11,4,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,12,3,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,13,3,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,1,14,11,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,15,4,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,1,16,4,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,1,17,19,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,18,3,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,19,15,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,20,5,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,1,21,4,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,22,3,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,1,23,7,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,1,24,5,2,cadu,g,,,0,2,469.386
17,26W,8/29/2017,1,25,5,1,bogr,b,,,0,1,234.693
17,26W,8/29/2017,2,1,3,1,bogr,b,,,0,1,234.693
17,26W,8/29/2017,2,2,6,2,bogr,b,,,0,2,469.386
17,26W,8/29/2017,2,3,14,2,pasm,b,,,0,2,469.386
17,26W,8/29/2017,2,4,3,2,cadu,g,,,0,2,469.386
17,26W,8/29/2017,2,5,19,2,pasm,g,,,0,2,469.386
17,26W,8/29/2017,2,6,18,2,pasm,g,,,0,2,469.386
17,26W,8/29/2017,2,7,18,3,pasm,g,,,0,3,704.079
17,26W,8/29/2017,2,8,7,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,2,9,33,2,pasm,g,,,0,2,469.386
17,26W,8/29/2017,2,10,37,2,pasm,g,,,0,2,469.386
17,26W,8/29/2017,2,11,16,2,pasm,g,,,0,2,469.386
17,26W,8/29/2017,2,12,5,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,2,13,7,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,2,14,4,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,2,15,8,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,2,16,3,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,2,17,5,2,cadu,g,,,0,2,469.386
17,26W,8/29/2017,2,18,3,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,2,19,7,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,2,20,21,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,2,21,5,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,2,22,6,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,2,23,20,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,2,24,4,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,2,25,11,1,bogr,b,,,0,1,234.693
17,26W,8/29/2017,3,1,16,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,3,2,5,3,spco,g,,,0,3,704.079
17,26W,8/29/2017,3,3,5,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,3,4,17,3,thfi,g,,,0,3,704.079
17,26W,8/29/2017,3,5,2,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,3,6,1,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,3,7,5,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,3,8,8,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,3,9,5,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,3,10,10,3,gusa,g,,,1,,
17,26W,8/29/2017,3,11,23,2,cadu,g,,,0,2,469.386
17,26W,8/29/2017,3,12,5,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,3,13,11,5,oppo,g,,,1,,
17,26W,8/29/2017,3,14,1,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,3,15,5,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,3,16,3,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,3,17,7,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,3,18,5,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,3,19,10,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,3,20,15,2,elel,g,,,1,,
17,26W,8/29/2017,3,21,5,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,3,22,3,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,3,23,20,4,bogr,g,,,0,4,938.772
17,26W,8/29/2017,3,24,21,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,3,25,11,3,cadu,g,,,0,3,704.079
17,26W,8/29/2017,4,1,37,5,heco,g,,,0,5,1173.465
17,26W,8/29/2017,4,2,4,1,cadu,g,,,0,1,234.693
17,26W,8/29/2017,4,3,7,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,4,4,15,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,4,5,5,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,4,6,5,1,cadu,b,,,0,1,234.693
17,26W,8/29/2017,4,7,5,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,4,8,5,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,4,9,8,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,4,10,43,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,4,11,9,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,4,12,5,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,4,13,3,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,4,14,5,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,4,15,20,4,bogr,g,,,0,4,938.772
17,26W,8/29/2017,4,16,31,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,4,17,15,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,4,18,22,1,bogr,g,,,0,1,234.693
17,26W,8/29/2017,4,19,25,4,heco,g,,,0,4,938.772
17,26W,8/29/2017,4,20,9,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,4,21,19,2,cadu,g,,,0,2,469.386
17,26W,8/29/2017,4,22,3,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,4,23,3,2,bogr,g,,,0,2,469.386
17,26W,8/29/2017,4,24,8,3,bogr,g,,,0,3,704.079
17,26W,8/29/2017,4,25,12,2,bogr,g,,,0,2,469.386
17,31W,8/29/2017,1,1,27,5,heco,b,,,0,5,1173.465
17,31W,8/29/2017,1,2,9,5,hevi,g,,,0,5,1173.465
17,31W,8/29/2017,1,3,35,6,asmo,g,,,0,6,1408.158
17,31W,8/29/2017,1,4,27,3,sonu,g,,,0,3,704.079
17,31W,8/29/2017,1,5,31,5,eref,g,,,1,,
17,31W,8/29/2017,1,6,19,4,bogr,g,,,0,4,938.772
17,31W,8/29/2017,1,7,35,9,eref,g,,,1,,
17,31W,8/29/2017,1,8,27,4,spco,g,,,0,4,938.772
17,31W,8/29/2017,1,9,20,4,coca,g,,,0,4,938.772
17,31W,8/29/2017,1,10,33,4,piop,g,,,0,4,938.772
17,31W,8/29/2017,1,11,23,10,piop,g,,,0,10,2346.93
17,31W,8/29/2017,1,12,11,9,piop,g,,,0,9,2112.237
17,31W,8/29/2017,1,13,17,9,piop,g,,,0,9,2112.237
17,31W,8/29/2017,1,14,28,8,piop,g,,,0,8,1877.544
17,31W,8/29/2017,1,15,30,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,1,16,31,5,bogr,g,,,0,5,1173.465
17,31W,8/29/2017,1,17,37,6,sonu,g,,,0,6,1408.158
17,31W,8/29/2017,1,18,9,5,bogr,g,,,0,5,1173.465
17,31W,8/29/2017,1,19,27,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,1,20,23,4,bogr,g,,,0,4,938.772
17,31W,8/29/2017,1,21,29,2,bogr,g,,,0,2,469.386
17,31W,8/29/2017,1,22,28,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,1,23,28,6,coca,g,,,0,6,1408.158
17,31W,8/29/2017,1,24,30,5,bogr,g,,,0,5,1173.465
17,31W,8/29/2017,1,25,19,1,bogr,g,,,0,1,234.693
17,31W,8/29/2017,2,1,9,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,2,2,9,4,bogr,g,,,0,4,938.772
17,31W,8/29/2017,2,3,15,1,bogr,g,,,0,1,234.693
17,31W,8/29/2017,2,4,5,4,bogr,g,,,0,4,938.772
17,31W,8/29/2017,2,5,7,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,2,6,28,5,bogr,g,,,0,5,1173.465
17,31W,8/29/2017,2,7,0,0,bare,,,,0,0,0
17,31W,8/29/2017,2,8,20,4,bogr,g,,,0,4,938.772
17,31W,8/29/2017,2,9,32,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,2,10,11,3,bogr,g,,,0,3,704.079
17,31W,8/29/2017,2,11,19,5,bogr,g,,,0,5,1173.465
17,31W,8/29/2017,2,12,26,2,bogr,g,,,0,2,469.386
17,31W,8/29/2017,2,13,29,4,mata,g,,,0,4,938.772
