Date,Pasture,Ecosite,Plot,Transect,Distance,High-E,Low-E,Spp-E,High-W,Low-W,Spp-W,Mean High,Mean Low,Screen 1,Screen 2 ,Low 1,Low 2 ,Mean Low Filtered
10/15/2014,19N,Upland,3,2,15,26,3,BOGR,6,2,BOGR,16,2.5,0,0,3,2,2.5
10/15/2014,19N,Upland,3,2,18,32,2,BOGR,9,2,BOGR,20.5,2,0,0,2,2,2
10/15/2014,19N,Upland,3,2,21,6,1,BOGR,8,3,BOGR,7,2,0,0,1,3,2
10/15/2014,19N,Upland,3,2,24,14,2,BOGR,9,3,BOGR,11.5,2.5,0,0,2,3,2.5
10/15/2014,19N,Upland,3,3,3,69,21,STCO,46,24,STCO,57.5,22.5,0,0,21,24,22.5
10/15/2014,19N,Upland,3,3,6,32,6,STCO,52,18,STCO,42,12,0,0,6,18,12
10/15/2014,19N,Upland,3,3,9,16,1,BOGR,40,2,BOGR,28,1.5,0,0,1,2,1.5
10/15/2014,19N,Upland,3,3,12,3,2,BOGR,32,2,CAEL,17.5,2,0,0,2,2,2
10/15/2014,19N,Upland,3,3,15,42,21,STCO,42,23,STCO,42,22,0,0,21,23,22
10/15/2014,19N,Upland,3,3,18,22,12,STCO,62,31,STCO,42,21.5,0,0,12,31,21.5
10/15/2014,19N,Upland,3,3,21,45,32,STCO,54,19,STCO,49.5,25.5,0,0,32,19,25.5
10/15/2014,19N,Upland,3,3,24,42,19,STCO,54,18,STCO,48,18.5,0,0,19,18,18.5
10/15/2014,19N,Upland,3,4,3,25,1,BOGR,7,3,BOGR,16,2,0,0,1,3,2
10/15/2014,19N,Upland,3,4,6,4,1,BOGR,6,3,BOGR,5,2,0,0,1,3,2
10/15/2014,19N,Upland,3,4,9,11,3,BOGR,13,1,BOGR,12,2,0,0,3,1,2
10/15/2014,19N,Upland,3,4,12,13,1,BOGR,31,1,BOGR,22,1,0,0,1,1,1
10/15/2014,19N,Upland,3,4,15,8,1,BOGR,2,2,BOGR,5,1.5,0,0,1,2,1.5
10/15/2014,19N,Upland,3,4,18,15,3,BOGR,30,1,BOGR,22.5,2,0,0,3,1,2
10/15/2014,19N,Upland,3,4,21,6,2,BOGR,10,2,BOGR,8,2,0,0,2,2,2
10/15/2014,19N,Upland,3,4,24,19,2,BOGR,4,2,BOGR,11.5,2,0,0,2,2,2
10/15/2014,19N,Upland,4,1,3,96,5,STCO,58,8,STCO,77,6.5,0,0,5,8,6.5
10/15/2014,19N,Upland,4,1,6,71,6,STCO,31,3,BOGR,51,4.5,0,0,6,3,4.5
10/15/2014,19N,Upland,4,1,9,25,2,STCO,31,9,STCO,28,5.5,0,0,2,9,5.5
10/15/2014,19N,Upland,4,1,12,50,6,BOGR,33,3,BOGR,41.5,4.5,0,0,6,3,4.5
10/15/2014,19N,Upland,4,1,15,50,5,BOGR,20,4,BOGR,35,4.5,0,0,5,4,4.5
10/15/2014,19N,Upland,4,1,18,29,5,BOGR,28,5,BOGR,28.5,5,0,0,5,5,5
10/15/2014,19N,Upland,4,1,21,64,2,STCO,53,8,STCO,58.5,5,0,0,2,8,5
10/15/2014,19N,Upland,4,1,24,65,10,STCO,76,18,STCO,70.5,14,0,0,10,18,14
10/15/2014,19N,Upland,4,2,3,22,4,BOGR,40,3,BOGR,31,3.5,0,0,4,3,3.5
10/15/2014,19N,Upland,4,2,6,72,32,STCO,52,30,STCO,62,31,0,0,32,30,31
10/15/2014,19N,Upland,4,2,9,4,3,CRMI,32,16,STCO,18,9.5,0,0,3,16,9.5
10/15/2014,19N,Upland,4,2,12,16,4,VUOC,26,6,BOGR,21,5,1,0,,6,6
10/15/2014,19N,Upland,4,2,15,32,10,BOGR,32,11,BOGR,32,10.5,0,0,10,11,10.5
10/15/2014,19N,Upland,4,2,18,12,3,BOGR,18,4,STCO,15,3.5,0,0,3,4,3.5
10/15/2014,19N,Upland,4,2,21,22,5,STCO,26,6,STCO,24,5.5,0,0,5,6,5.5
10/15/2014,19N,Upland,4,2,24,12,2,BOGR,12,5,CRMI,12,3.5,0,0,2,5,3.5
10/15/2014,19N,Upland,4,3,3,22,4,BOGR,21,5,BOGR,21.5,4.5,0,0,4,5,4.5
10/15/2014,19N,Upland,4,3,6,19,6,BOGR,19,3,OPPO,19,4.5,0,1,6,,6
10/15/2014,19N,Upland,4,3,9,12,3,BOGR,2,1,BOGR,7,2,0,0,3,1,2
10/15/2014,19N,Upland,4,3,12,8,4,BOGR,3,1,BOGR,5.5,2.5,0,0,4,1,2.5
10/15/2014,19N,Upland,4,3,15,0,0,BARE,34,2,BOGR,17,1,0,0,0,2,1
10/15/2014,19N,Upland,4,3,18,16,4,BOGR,5,3,BOGR,10.5,3.5,0,0,4,3,3.5
10/15/2014,19N,Upland,4,3,21,10,4,BOGR,19,2,BOGR,14.5,3,0,0,4,2,3
10/15/2014,19N,Upland,4,3,24,11,4,BOGR,8,3,BOGR,9.5,3.5,0,0,4,3,3.5
10/15/2014,19N,Upland,4,4,3,14,2,BUDA,1,1,BUDA,7.5,1.5,0,0,2,1,1.5
10/15/2014,19N,Upland,4,4,6,4,2,BUDA,51,1,BUDA,27.5,1.5,0,0,2,1,1.5
10/15/2014,19N,Upland,4,4,9,6,3,CAEL,26,3,BUDA,16,3,0,0,3,3,3
10/15/2014,19N,Upland,4,4,12,14,4,BUDA,12,3,BUDA,13,3.5,0,0,4,3,3.5
10/15/2014,19N,Upland,4,4,15,10,1,BUDA,11,2,BUDA,10.5,1.5,0,0,1,2,1.5
10/15/2014,19N,Upland,4,4,18,4,1,BUDA,4,1,BUDA,4,1,0,0,1,1,1
10/15/2014,19N,Upland,4,4,21,20,7,CIUN,8,2,BUDA,14,4.5,0,0,7,2,4.5
10/15/2014,19N,Upland,4,4,24,4,1,BUDA,2,1,BUDA,3,1,0,0,1,1,1
10/15/2014,5W,Upland,1,1,3,2,0,BARE,7,1,PASM,4.5,0.5,0,0,0,1,0.5
10/15/2014,5W,Upland,1,1,6,6,0,BARE,4,0,BARE,5,0,0,0,0,0,0
10/15/2014,5W,Upland,1,1,9,5,0,BARE,13,2,PASM,9,1,0,0,0,2,1
10/15/2014,5W,Upland,1,1,12,8,1,PASM,12,0,BARE,10,0.5,0,0,1,0,0.5
10/15/2014,5W,Upland,1,1,15,10,1,PASM,10,1,PASM,10,1,0,0,1,1,1
10/15/2014,5W,Upland,1,1,18,5,1,PASM,7,0,BARE,6,0.5,0,0,1,0,0.5
10/15/2014,5W,Upland,1,1,21,2,0,BARE,3,0,BARE,2.5,0,0,0,0,0,0
10/15/2014,5W,Upland,1,1,24,6,1,PASM,3,1,PASM,4.5,1,0,0,1,1,1
10/15/2014,5W,Upland,1,2,3,3,0,BARE,0,0,BARE,1.5,0,0,0,0,0,0
10/15/2014,5W,Upland,1,2,6,2,1,BOGR,3,1,BOGR,2.5,1,0,0,1,1,1
10/15/2014,5W,Upland,1,2,9,4,1,BOGR,5,1,PASM,4.5,1,0,0,1,1,1
10/15/2014,5W,Upland,1,2,12,12,3,BOGR,8,1,BOGR,10,2,0,0,3,1,2
10/15/2014,5W,Upland,1,2,15,8,1,BOGR,5,1,PASM,6.5,1,0,0,1,1,1
10/15/2014,5W,Upland,1,2,18,6,1,PASM,8,1,PASM,7,1,0,0,1,1,1
10/15/2014,5W,Upland,1,2,21,4,1,PASM,11,1,BOGR,7.5,1,0,0,1,1,1
10/15/2014,5W,Upland,1,2,24,8,1,PASM,7,1,PASM,7.5,1,0,0,1,1,1
10/15/2014,5W,Upland,1,3,3,5,2,BUDA,3,1,BUDA,4,1.5,0,0,2,1,1.5
10/15/2014,5W,Upland,1,3,6,2,1,BUDA,11,2,CHNA,6.5,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,1,3,9,2,1,BUDA,6,2,BUDA,4,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,1,3,12,1,0,LIT,2,0,LIT,1.5,0,0,0,0,0,0
10/15/2014,5W,Upland,1,3,15,1,0,BARE,1,0,LIT,1,0,0,0,0,0,0
10/15/2014,5W,Upland,1,3,18,4,0,BARE,1,0,BARE,2.5,0,0,0,0,0,0
10/15/2014,5W,Upland,1,3,21,8,0,LIT,12,1,PASM,10,0.5,0,0,0,1,0.5
10/15/2014,5W,Upland,1,3,24,6,1,PASM,10,3,PASM,8,2,0,0,1,3,2
10/15/2014,5W,Upland,1,4,3,13,1,PASM,7,1,PASM,10,1,0,0,1,1,1
10/15/2014,5W,Upland,1,4,6,0,0,BARE,3,1,LIT,1.5,0.5,0,0,0,1,0.5
10/15/2014,5W,Upland,1,4,9,2,1,LIT,2,1,BUDA,2,1,0,0,1,1,1
10/15/2014,5W,Upland,1,4,12,5,1,BUDA,5,2,BUDA,5,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,1,4,15,3,1,BUDA,6,1,BUDA,4.5,1,0,0,1,1,1
10/15/2014,5W,Upland,1,4,18,4,1,BUDA,5,2,BUDA,4.5,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,1,4,21,4,1,BUDA,4,1,BUDA,4,1,0,0,1,1,1
10/15/2014,5W,Upland,1,4,24,4,1,BUDA,7,2,BUDA,5.5,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,2,1,3,13,1,BOGR,2,1,BOGR,7.5,1,0,0,1,1,1
10/15/2014,5W,Upland,2,1,6,2,1,PASM,2,1,BUDA,2,1,0,0,1,1,1
10/15/2014,5W,Upland,2,1,9,2,1,BOGR,8,1,BOGR,5,1,0,0,1,1,1
10/15/2014,5W,Upland,2,1,12,2,1,LIT,1,1,BUDA,1.5,1,0,0,1,1,1
10/15/2014,5W,Upland,2,1,15,2,1,LIT,2,1,DUNG,2,1,0,0,1,1,1
10/15/2014,5W,Upland,2,1,18,1,1,LIT,1,1,BOGR,1,1,0,0,1,1,1
10/15/2014,5W,Upland,2,1,21,1,1,LIT,2,1,LIT,1.5,1,0,0,1,1,1
10/15/2014,5W,Upland,2,1,24,3,1,BUDA,4,1,BUDA,3.5,1,0,0,1,1,1
10/15/2014,5W,Upland,2,2,3,6,1,LIT,3,1,BUDA,4.5,1,0,0,1,1,1
10/15/2014,5W,Upland,2,2,6,1,1,LIT,2,0,BARE,1.5,0.5,0,0,1,0,0.5
10/15/2014,5W,Upland,2,2,9,4,1,BUDA,3,2,BUDA,3.5,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,2,2,12,2,1,BUDA,2,1,LIT,2,1,0,0,1,1,1
10/15/2014,5W,Upland,2,2,15,3,2,BUDA,2,1,BUDA,2.5,1.5,0,0,2,1,1.5
10/15/2014,5W,Upland,2,2,18,7,1,BUDA,1,1,BUDA,4,1,0,0,1,1,1
10/15/2014,5W,Upland,2,2,21,6,1,BUDA,2,1,BUDA,4,1,0,0,1,1,1
10/15/2014,5W,Upland,2,2,24,4,2,BUDA,5,1,BUDA,4.5,1.5,0,0,2,1,1.5
10/15/2014,5W,Upland,2,3,3,5,1,BUDA,5,1,BUDA,5,1,0,0,1,1,1
10/15/2014,5W,Upland,2,3,6,10,3,PASM,6,2,PASM,8,2.5,0,0,3,2,2.5
10/15/2014,5W,Upland,2,3,9,14,5,GUSA,5,1,GUSA,9.5,3,1,1,,,
10/15/2014,5W,Upland,2,3,12,2,1,BOGR,2,1,HASP,2,1,0,0,1,1,1
10/15/2014,5W,Upland,2,3,15,3,1,BOGR,10,1,GUSA,6.5,1,0,1,1,,1
10/15/2014,5W,Upland,2,3,18,11,2,BUDA,9,1,BUDA,10,1.5,0,0,2,1,1.5
10/15/2014,5W,Upland,2,3,21,34,6,PASM,46,2,PASM,40,4,0,0,6,2,4
10/15/2014,5W,Upland,2,3,24,51,35,ATCA,31,5,PASM,41,20,1,0,,5,5
10/15/2014,5W,Upland,2,4,3,8,1,PASM,3,1,PASM,5.5,1,0,0,1,1,1
10/15/2014,5W,Upland,2,4,6,10,2,BUDA,8,1,BUDA,9,1.5,0,0,2,1,1.5
10/15/2014,5W,Upland,2,4,9,8,1,PASM,6,2,BUDA,7,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,2,4,12,6,1,PASM,5,1,PASM,5.5,1,0,0,1,1,1
10/15/2014,5W,Upland,2,4,15,10,1,PASM,5,1,PASM,7.5,1,0,0,1,1,1
10/15/2014,5W,Upland,2,4,18,3,1,PASM,5,1,PASM,4,1,0,0,1,1,1
10/15/2014,5W,Upland,2,4,21,6,1,PASM,5,2,PASM,5.5,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,2,4,24,9,1,PASM,8,0,BARE,8.5,0.5,0,0,1,0,0.5
10/15/2014,5W,Upland,3,1,3,2,1,LIT,1,1,LIT,1.5,1,0,0,1,1,1
10/15/2014,5W,Upland,3,1,6,10,1,PASM,0,0,BARE,5,0.5,0,0,1,0,0.5
10/15/2014,5W,Upland,3,1,9,3,1,PASM,2,1,PASM,2.5,1,0,0,1,1,1
10/15/2014,5W,Upland,3,1,12,3,1,LIT,3,1,PASM,3,1,0,0,1,1,1
10/15/2014,5W,Upland,3,1,15,2,1,PASM,5,1,PASM,3.5,1,0,0,1,1,1
10/15/2014,5W,Upland,3,1,18,2,1,PASM,9,1,PASM,5.5,1,0,0,1,1,1
10/15/2014,5W,Upland,3,1,21,1,1,LIT,4,1,BOGR,2.5,1,0,0,1,1,1
10/15/2014,5W,Upland,3,1,24,2,1,LIT,2,1,LIT,2,1,0,0,1,1,1
10/15/2014,5W,Upland,3,2,3,12,1,PASM,10,2,PASM,11,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,3,2,6,8,1,LIT,7,1,PASM,7.5,1,0,0,1,1,1
10/15/2014,5W,Upland,3,2,9,4,1,LIT,0,0,BARE,2,0.5,0,0,1,0,0.5
10/15/2014,5W,Upland,3,2,12,6,1,PASM,0,0,BARE,3,0.5,0,0,1,0,0.5
10/15/2014,5W,Upland,3,2,15,9,1,LIT,10,1,PASM,9.5,1,0,0,1,1,1
10/15/2014,5W,Upland,3,2,18,0,0,BARE,5,2,ARLO,2.5,1,0,0,0,2,1
10/15/2014,5W,Upland,3,2,21,7,2,PASM,3,1,LIT,5,1.5,0,0,2,1,1.5
10/15/2014,5W,Upland,3,2,24,6,1,PASM,2,1,LIT,4,1,0,0,1,1,1
10/15/2014,5W,Upland,3,3,3,2,2,PASM,2,1,BUDA,2,1.5,0,0,2,1,1.5
10/15/2014,5W,Upland,3,3,6,2,1,BUDA,6,1,BUDA,4,1,0,0,1,1,1
10/15/2014,5W,Upland,3,3,9,6,1,BUDA,6,1,BUDA,6,1,0,0,1,1,1
10/15/2014,5W,Upland,3,3,12,4,1,PASM,1,1,LIT,2.5,1,0,0,1,1,1
10/15/2014,5W,Upland,3,3,15,3,1,LIT,1,1,LIT,2,1,0,0,1,1,1
10/15/2014,5W,Upland,3,3,18,0,0,BARE,4,1,LIT,2,0.5,0,0,0,1,0.5
10/15/2014,5W,Upland,3,3,21,2,1,LIT,1,0,BARE,1.5,0.5,0,0,1,0,0.5
10/15/2014,5W,Upland,3,3,24,0,0,BARE,1,1,LIT,0.5,0.5,0,0,0,1,0.5
10/15/2014,5W,Upland,3,4,3,2,1,BOGR,2,1,BOGR,2,1,0,0,1,1,1
10/15/2014,5W,Upland,3,4,6,3,1,BOGR,3,1,BOGR,3,1,0,0,1,1,1
10/15/2014,5W,Upland,3,4,9,2,1,BOGR,3,1,BOGR,2.5,1,0,0,1,1,1
10/15/2014,5W,Upland,3,4,12,6,1,BOGR,19,4,OPPO,12.5,2.5,0,1,1,,1
10/15/2014,5W,Upland,3,4,15,9,1,BOGR,3,2,BOGR,6,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,3,4,18,6,3,BUDA,8,2,ARLO,7,2.5,0,0,3,2,2.5
10/15/2014,5W,Upland,3,4,21,5,1,BOGR,3,2,BOGR,4,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,3,4,24,13,1,PASM,5,1,BOGR,9,1,0,0,1,1,1
10/15/2014,5W,Upland,4,1,3,2,1,BUDA,4,1,BUDA,3,1,0,0,1,1,1
10/15/2014,5W,Upland,4,1,6,4,1,BUDA,3,1,BUDA,3.5,1,0,0,1,1,1
10/15/2014,5W,Upland,4,1,9,3,1,BUDA,5,2,BUDA,4,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,4,1,12,19,5,ATCA,5,2,BUDA,12,3.5,1,0,,2,2
10/15/2014,5W,Upland,4,1,15,22,7,ATCA,3,1,BUDA,12.5,4,1,0,,1,1
10/15/2014,5W,Upland,4,1,18,4,2,BUDA,6,1,BUDA,5,1.5,0,0,2,1,1.5
10/15/2014,5W,Upland,4,1,21,2,1,BUDA,4,1,BUDA,3,1,0,0,1,1,1
10/15/2014,5W,Upland,4,1,24,6,1,BUDA,3,1,BUDA,4.5,1,0,0,1,1,1
10/15/2014,5W,Upland,4,2,3,2,1,BOGR,3,2,BOGR,2.5,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,4,2,6,1,1,SPCO,1,1,SPCO,1,1,0,0,1,1,1
10/15/2014,5W,Upland,4,2,9,6,3,BOGR,10,2,PASM,8,2.5,0,0,3,2,2.5
10/15/2014,5W,Upland,4,2,12,8,5,CELA,1,1,BOGR,4.5,3,0,0,5,1,3
10/15/2014,5W,Upland,4,2,15,0,0,BARE,0,0,BARE,0,0,0,0,0,0,0
10/15/2014,5W,Upland,4,2,18,1,1,BOGR,1,1,LIT,1,1,0,0,1,1,1
10/15/2014,5W,Upland,4,2,21,0,0,BARE,1,1,LIT,0.5,0.5,0,0,0,1,0.5
10/15/2014,5W,Upland,4,2,24,0,0,BARE,1,1,SPCO,0.5,0.5,0,0,0,1,0.5
10/15/2014,5W,Upland,4,3,3,1,1,BOGR,3,2,BOGR,2,1.5,0,0,1,2,1.5
10/15/2014,5W,Upland,4,3,6,3,3,BOGR,6,1,BOGR,4.5,2,0,0,3,1,2
10/15/2014,5W,Upland,4,3,9,3,2,BOGR,2,1,BOGR,2.5,1.5,0,0,2,1,1.5
10/15/2014,5W,Upland,4,3,12,4,2,BOGR,4,2,BOGR,4,2,0,0,2,2,2
10/15/2014,5W,Upland,4,3,15,2,1,BOGR,1,1,BOGR,1.5,1,0,0,1,1,1
10/15/2014,5W,Upland,4,3,18,4,2,BOGR,2,2,BOGR,3,2,0,0,2,2,2
10/15/2014,5W,Upland,4,3,21,4,1,BOGR,3,3,BOGR,3.5,2,0,0,1,3,2
10/15/2014,5W,Upland,4,3,24,4,2,BOGR,2,2,BOGR,3,2,0,0,2,2,2
10/15/2014,5W,Upland,4,4,3,6,1,BOGR,5,1,BOGR,5.5,1,0,0,1,1,1
10/15/2014,5W,Upland,4,4,6,3,1,ATCA,4,1,BOGR,3.5,1,1,0,,1,1
10/15/2014,5W,Upland,4,4,9,4,2,BOGR,2,1,BOGR,3,1.5,0,0,2,1,1.5
10/15/2014,5W,Upland,4,4,12,4,3,BOGR,2,1,BOGR,3,2,0,0,3,1,2
10/15/2014,5W,Upland,4,4,15,3,1,BOGR,3,1,BOGR,3,1,0,0,1,1,1
10/15/2014,5W,Upland,4,4,18,4,3,BOGR,2,1,BOGR,3,2,0,0,3,1,2
10/15/2014,5W,Upland,4,4,21,2,1,LIT,2,1,BOGR,2,1,0,0,1,1,1
10/15/2014,5W,Upland,4,4,24,4,1,BOGR,2,1,BOGR,3,1,0,0,1,1,1
10/14/2014,5E,Upland,1,1,3,10,3,BOGR,20,2,CRMI,15,2.5,0,0,3,2,2.5
10/14/2014,5E,Upland,1,1,6,12,3,BOGR,9,3,BOGR,10.5,3,0,0,3,3,3
10/14/2014,5E,Upland,1,1,9,11,1,BOGR,13,3,CRMI,12,2,0,0,1,3,2
10/14/2014,5E,Upland,1,1,12,12,3,BOGR,8,1,BOGR,10,2,0,0,3,1,2
10/14/2014,5E,Upland,1,1,15,15,3,EREF,6,2,BOGR,10.5,2.5,1,0,,2,2
10/14/2014,5E,Upland,1,1,18,4,2,BOGR,12,2,BOGR,8,2,0,0,2,2,2
10/14/2014,5E,Upland,1,1,21,7,3,CELA,10,4,ATCA,8.5,3.5,0,1,3,,3
10/14/2014,5E,Upland,1,1,24,11,3,BOGR,11,3,BOGR,11,3,0,0,3,3,3
10/14/2014,5E,Upland,1,2,3,22,4,PASM,18,3,PASM,20,3.5,0,0,4,3,3.5
10/14/2014,5E,Upland,1,2,6,26,10,ATCA,44,1,PASM,35,5.5,1,0,,1,1
10/14/2014,5E,Upland,1,2,9,41,2,BOGR,36,2,PASM,38.5,2,0,0,2,2,2
10/14/2014,5E,Upland,1,2,12,44,3,PASM,50,3,PASM,47,3,0,0,3,3,3
10/14/2014,5E,Upland,1,2,15,46,5,PASM,54,5,OPPO,50,5,0,1,5,,5
10/14/2014,5E,Upland,1,2,18,32,1,BOGR,51,2,PASM,41.5,1.5,0,0,1,2,1.5
10/14/2014,5E,Upland,1,2,21,21,4,PASM,49,4,PASM,35,4,0,0,4,4,4
10/14/2014,5E,Upland,1,2,24,42,7,PASM,39,4,PASM,40.5,5.5,0,0,7,4,5.5
10/14/2014,5E,Upland,1,3,3,21,8,ATCA,46,11,ATCA,33.5,9.5,1,1,,,
10/14/2014,5E,Upland,1,3,6,34,3,PASM,19,3,BOGR,26.5,3,0,0,3,3,3
10/14/2014,5E,Upland,1,3,9,23,3,PASM,28,5,PASM,25.5,4,0,0,3,5,4
10/14/2014,5E,Upland,1,3,12,22,5,PASM,24,3,BOGR,23,4,0,0,5,3,4
10/14/2014,5E,Upland,1,3,15,11,1,BOGR,17,2,BOGR,14,1.5,0,0,1,2,1.5
10/14/2014,5E,Upland,1,3,18,8,5,OPPO,33,3,BOGR,20.5,4,1,0,,3,3
10/14/2014,5E,Upland,1,3,21,63,3,BOGR,26,4,BOGR,44.5,3.5,0,0,3,4,3.5
10/14/2014,5E,Upland,1,3,24,14,2,BOGR,19,3,BOGR,16.5,2.5,0,0,2,3,2.5
10/14/2014,5E,Upland,1,4,3,36,3,PASM,36,2,PASM,36,2.5,0,0,3,2,2.5
10/14/2014,5E,Upland,1,4,6,48,7,PASM,52,1,BOGR,50,4,0,0,7,1,4
10/14/2014,5E,Upland,1,4,9,36,4,PASM,38,2,PASM,37,3,0,0,4,2,3
10/14/2014,5E,Upland,1,4,12,44,9,PASM,41,3,PASM,42.5,6,0,0,9,3,6
10/14/2014,5E,Upland,1,4,15,31,4,PASM,22,2,PASM,26.5,3,0,0,4,2,3
10/14/2014,5E,Upland,1,4,18,18,3,BOGR,53,2,PASM,35.5,2.5,0,0,3,2,2.5
10/14/2014,5E,Upland,1,4,21,23,3,ARLO,26,2,PASM,24.5,2.5,0,0,3,2,2.5
10/14/2014,5E,Upland,1,4,24,31,2,BOGR,19,5,CRMI,25,3.5,0,0,2,5,3.5
10/14/2014,5E,Upland,2,1,3,23,3,BOGR,37,5,PASM,30,4,0,0,3,5,4
10/14/2014,5E,Upland,2,1,6,9,2,BOGR,33,5,PASM,21,3.5,0,0,2,5,3.5
10/14/2014,5E,Upland,2,1,9,13,2,BOGR,36,3,BOGR,24.5,2.5,0,0,2,3,2.5
10/14/2014,5E,Upland,2,1,12,11,3,BOGR,19,4,PASM,15,3.5,0,0,3,4,3.5
10/14/2014,5E,Upland,2,1,15,54,15,ATCA,24,5,PASM,39,10,1,0,,5,5
10/14/2014,5E,Upland,2,1,18,39,2,BOGR,18,3,BOGR,28.5,2.5,0,0,2,3,2.5
10/14/2014,5E,Upland,2,1,21,26,5,PASM,19,2,BOGR,22.5,3.5,0,0,5,2,3.5
10/14/2014,5E,Upland,2,1,24,31,5,PASM,19,3,EREF,25,4,0,1,5,,5
10/14/2014,5E,Upland,2,2,3,22,5,BOGR,33,5,OPPO,27.5,5,0,1,5,,5
10/14/2014,5E,Upland,2,2,6,15,1,BOGR,19,1,BOGR,17,1,0,0,1,1,1
10/14/2014,5E,Upland,2,2,9,11,1,BOGR,31,3,BOGR,21,2,0,0,1,3,2
10/14/2014,5E,Upland,2,2,12,22,1,BOGR,28,3,BOGR,25,2,0,0,1,3,2
10/14/2014,5E,Upland,2,2,15,13,2,BOGR,16,3,BOGR,14.5,2.5,0,0,2,3,2.5
10/14/2014,5E,Upland,2,2,18,49,4,OPPO,42,8,ATCA,45.5,6,1,1,,,
10/14/2014,5E,Upland,2,2,21,40,3,PASM,43,7,PASM,41.5,5,0,0,3,7,5
10/14/2014,5E,Upland,2,2,24,50,2,PASM,56,5,PASM,53,3.5,0,0,2,5,3.5
10/14/2014,5E,Upland,2,3,3,19,9,GUSA,6,1,BOGR,12.5,5,1,0,,1,1
10/14/2014,5E,Upland,2,3,6,17,5,ARLO,25,1,BOGR,21,3,0,0,5,1,3
10/14/2014,5E,Upland,2,3,9,15,3,BOGR,13,3,BOGR,14,3,0,0,3,3,3
10/14/2014,5E,Upland,2,3,12,6,3,BOGR,9,4,BOGR,7.5,3.5,0,0,3,4,3.5
10/14/2014,5E,Upland,2,3,15,20,2,BOGR,14,3,ARLO,17,2.5,0,0,2,3,2.5
10/14/2014,5E,Upland,2,3,18,12,1,BOGR,14,1,BOGR,13,1,0,0,1,1,1
10/14/2014,5E,Upland,2,3,21,37,26,ATCA,22,5,ATCA,29.5,15.5,1,1,,,
10/14/2014,5E,Upland,2,3,24,48,35,ATCA,19,1,ARFR,33.5,18,1,1,,,
10/14/2014,5E,Upland,2,4,3,22,1,PASM,48,5,PASM,35,3,0,0,1,5,3
10/14/2014,5E,Upland,2,4,6,31,3,BOGR,21,2,OPPO,26,2.5,0,1,3,,3
10/14/2014,5E,Upland,2,4,9,24,2,OPPO,34,4,BOGR,29,3,1,0,,4,4
10/14/2014,5E,Upland,2,4,12,9,3,BOGR,15,2,BOGR,12,2.5,0,0,3,2,2.5
10/14/2014,5E,Upland,2,4,15,36,2,PASM,18,1,BOGR,27,1.5,0,0,2,1,1.5
10/14/2014,5E,Upland,2,4,18,32,3,PASM,24,5,OPPO,28,4,0,1,3,,3
10/14/2014,5E,Upland,2,4,21,29,3,PASM,20,3,PASM,24.5,3,0,0,3,3,3
10/14/2014,5E,Upland,2,4,24,36,4,BOGR,50,5,BOGR,43,4.5,0,0,4,5,4.5
10/14/2014,5E,Upland,3,1,3,48,5,PASM,42,5,PASM,45,5,0,0,5,5,5
10/14/2014,5E,Upland,3,1,6,44,2,BOGR,16,3,OPPO,30,2.5,0,1,2,,2
10/14/2014,5E,Upland,3,1,9,27,4,BOGR,26,4,BOGR,26.5,4,0,0,4,4,4
10/14/2014,5E,Upland,3,1,12,49,5,PASM,42,3,PASM,45.5,4,0,0,5,3,4
10/14/2014,5E,Upland,3,1,15,36,4,PASM,45,2,PASM,40.5,3,0,0,4,2,3
10/14/2014,5E,Upland,3,1,18,50,2,PASM,68,3,PASM,59,2.5,0,0,2,3,2.5
10/14/2014,5E,Upland,3,1,21,36,4,PASM,42,7,ATCA,39,5.5,0,1,4,,4
10/14/2014,5E,Upland,3,1,24,38,1,BOGR,40,3,BOGR,39,2,0,0,1,3,2
10/14/2014,5E,Upland,3,2,3,11,2,BOGR,10,3,BOGR,10.5,2.5,0,0,2,3,2.5
10/14/2014,5E,Upland,3,2,6,27,9,ATCA,8,3,BOGR,17.5,6,1,0,,3,3
10/14/2014,5E,Upland,3,2,9,6,3,BOGR,8,3,BOGR,7,3,0,0,3,3,3
10/14/2014,5E,Upland,3,2,12,21,2,BOGR,18,4,BOGR,19.5,3,0,0,2,4,3
10/14/2014,5E,Upland,3,2,15,34,3,BOGR,31,4,OPPO,32.5,3.5,0,1,3,,3
10/14/2014,5E,Upland,3,2,18,18,4,BOGR,31,3,BOGR,24.5,3.5,0,0,4,3,3.5
10/14/2014,5E,Upland,3,2,21,11,1,BOGR,20,4,BOGR,15.5,2.5,0,0,1,4,2.5
