ID,Year,SamplingDate,Season,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow
,2020,10/7/2020,Fall,15E,2,2,3,3,1,BOGR,1,0,BOGR,2,0.5
,2020,10/7/2020,Fall,15E,2,2,6,2,1,BOGR,4,1,BOGR,3,1
,2020,10/7/2020,Fall,15E,2,2,9,3,1,BOGR,9,4,ERNA,6,2.5
,2020,10/7/2020,Fall,15E,2,2,12,3,1,BOGR,2,1,BOGR,2.5,1
,2020,10/7/2020,Fall,15E,2,2,15,4,1,BOGR,1,1,BOGR,2.5,1
,2020,10/7/2020,Fall,15E,2,2,18,2,1,LITT,4,1,BOGR,3,1
,2020,10/7/2020,Fall,15E,2,2,21,4,1,BOGR,5,1,BOGR,4.5,1
,2020,10/7/2020,Fall,15E,2,2,24,4,0,BOGR,2,1,BOGR,3,0.5
,2020,10/7/2020,Fall,15E,2,3,3,11,2,BOGR,6,1,BOGR,8.5,1.5
,2020,10/7/2020,Fall,15E,2,3,6,3,1,BOGR,3,1,BOGR,3,1
,2020,10/7/2020,Fall,15E,2,3,9,4,1,BOGR,4,1,BOGR,4,1
,2020,10/7/2020,Fall,15E,2,3,12,7,1,BOGR,6,1,EVNU,6.5,1
,2020,10/7/2020,Fall,15E,2,3,15,14,1,BOGR,3,1,BOGR,8.5,1
,2020,10/7/2020,Fall,15E,2,3,18,4,1,BOGR,2,0,BOGR,3,0.5
,2020,10/7/2020,Fall,15E,2,3,21,11,1,BOGR,3,1,BOGR,7,1
,2020,10/7/2020,Fall,15E,2,3,24,6,1,BOGR,8,1,BOGR,7,1
,2020,10/7/2020,Fall,15E,2,4,3,12,1,BOGR,7,1,BOGR,9.5,1
,2020,10/7/2020,Fall,15E,2,4,6,7,1,PASM,16,1,PASM,11.5,1
,2020,10/7/2020,Fall,15E,2,4,9,8,3,PASM,17,2,BOGR,12.5,2.5
,2020,10/7/2020,Fall,15E,2,4,12,13,3,MILI,11,1,PASM,12,2
,2020,10/7/2020,Fall,15E,2,4,15,4,1,BOGR,4,1,BOGR,4,1
,2020,10/7/2020,Fall,15E,2,4,18,5,1,BOGR,1,1,BOGR,3,1
,2020,10/7/2020,Fall,15E,2,4,21,0,0,BARE,2,1,BOGR,1,0.5
,2020,10/7/2020,Fall,15E,2,4,24,2,1,BOGR,2,1,BOGR,2,1
,2020,10/7/2020,Fall,15E,3,1,3,4,1,BOGR,4,1,BOGR,4,1
,2020,10/7/2020,Fall,15E,3,1,6,3,1,BOGR,4,1,BOGR,3.5,1
,2020,10/7/2020,Fall,15E,3,1,9,4,1,BOGR,5,0,BOGR,4.5,0.5
,2020,10/7/2020,Fall,15E,3,1,12,3,1,OPPO,4,2,OPPO,3.5,1.5
,2020,10/7/2020,Fall,15E,3,1,15,3,0,BOGR,7,1,BOGR,5,0.5
,2020,10/7/2020,Fall,15E,3,1,18,6,2,BOGR,4,1,BOGR,5,1.5
,2020,10/7/2020,Fall,15E,3,1,21,1,1,BOGR,5,2,BOGR,3,1.5
,2020,10/7/2020,Fall,15E,3,1,24,6,1,BOGR,0,0,BARE,3,0.5
,2020,10/7/2020,Fall,15E,3,2,3,3,1,BOGR,2,1,BOGR,2.5,1
,2020,10/7/2020,Fall,15E,3,2,6,0,0,BARE,3,1,EREF,1.5,0.5
,2020,10/7/2020,Fall,15E,3,2,9,1,0,CADU,2,1,BOGR,1.5,0.5
,2020,10/7/2020,Fall,15E,3,2,12,21,0,BOGR,5,1,BOGR,13,0.5
,2020,10/7/2020,Fall,15E,3,2,15,8,1,BOGR,2,1,BOGR,5,1
,2020,10/7/2020,Fall,15E,3,2,18,2,1,BOGR,5,1,ARFR,3.5,1
,2020,10/7/2020,Fall,15E,3,2,21,9,2,CADU,1,0,BOGR,5,1
,2020,10/7/2020,Fall,15E,3,2,24,0,0,BARE,3,1,BOGR,1.5,0.5
,2020,10/7/2020,Fall,15E,3,3,3,18,5,OPPO,8,1,BOGR,13,3
,2020,10/7/2020,Fall,15E,3,3,6,3,1,BOGR,6,1,BOGR,4.5,1
,2020,10/7/2020,Fall,15E,3,3,9,2,1,BOGR,9,1,BOGR,5.5,1
,2020,10/7/2020,Fall,15E,3,3,12,0,0,BARE,4,1,BOGR,2,0.5
,2020,10/7/2020,Fall,15E,3,3,15,0,0,BARE,5,1,BOGR,2.5,0.5
,2020,10/7/2020,Fall,15E,3,3,18,7,3,OPPO,3,1,BOGR,5,2
,2020,10/7/2020,Fall,15E,3,3,21,3,1,CADU,5,2,BOGR,4,1.5
,2020,10/7/2020,Fall,15E,3,3,24,3,0,BOGR,4,1,BOGR,3.5,0.5
,2020,10/7/2020,Fall,15E,3,4,3,5,1,BOGR,4,1,BOGR,4.5,1
,2020,10/7/2020,Fall,15E,3,4,6,5,3,BOGR,5,1,BOGR,5,2
,2020,10/7/2020,Fall,15E,3,4,9,3,1,BOGR,3,0,BOGR,3,0.5
,2020,10/7/2020,Fall,15E,3,4,12,9,2,HECO,10,1,CADU,9.5,1.5
,2020,10/7/2020,Fall,15E,3,4,15,14,3,BOGR,1,0,CADU,7.5,1.5
,2020,10/7/2020,Fall,15E,3,4,18,2,1,BOGR,2,1,BOGR,2,1
,2020,10/7/2020,Fall,15E,3,4,21,4,0,CADU,6,1,BOGR,5,0.5
,2020,10/7/2020,Fall,15E,3,4,24,3,0,BOGR,1,0,BOGR,2,0
,2020,10/7/2020,Fall,15E,4,1,3,7,1,BOGR,11,1,ARPU,9,1
,2020,10/7/2020,Fall,15E,4,1,6,8,3,HECO,12,1,HECO,10,2
,2020,10/7/2020,Fall,15E,4,1,9,3,1,BOGR,3,1,BOGR,3,1
,2020,10/7/2020,Fall,15E,4,1,12,4,0,ARFR,15,1,ARPU,9.5,0.5
,2020,10/7/2020,Fall,15E,4,1,15,3,0,CADU,16,1,BOGR,9.5,0.5
,2020,10/7/2020,Fall,15E,4,1,18,9,1,BOGR,2,1,BOGR,5.5,1
,2020,10/7/2020,Fall,15E,4,1,21,9,1,HECO,3,1,BOGR,6,1
,2020,10/7/2020,Fall,15E,4,1,24,7,1,BOGR,22,0,LITT,14.5,0.5
,2020,10/7/2020,Fall,15E,4,2,3,5,1,BOGR,7,1,BOGR,6,1
,2020,10/7/2020,Fall,15E,4,2,6,6,2,BOGR,3,1,BOGR,4.5,1.5
,2020,10/7/2020,Fall,15E,4,2,9,4,1,BOGR,4,2,BOGR,4,1.5
,2020,10/7/2020,Fall,15E,4,2,12,4,0,PASM,0,0,BARE,2,0
,2020,10/7/2020,Fall,15E,4,2,15,5,1,BOGR,19,1,BOGR,12,1
,2020,10/7/2020,Fall,15E,4,2,18,9,2,CADU,5,1,HECO,7,1.5
,2020,10/7/2020,Fall,15E,4,2,21,13,1,BOGR,6,1,LITT,9.5,1
,2020,10/7/2020,Fall,15E,4,2,24,2,1,CADU,6,1,CADU,4,1
,2020,10/7/2020,Fall,15E,4,3,3,12,2,PASM,10,1,VUOC,11,1.5
,2020,10/7/2020,Fall,15E,4,3,6,12,3,OPPO,8,2,VUOC,10,2.5
,2020,10/7/2020,Fall,15E,4,3,9,3,1,OPPO,33,3,LITT,18,2
,2020,10/7/2020,Fall,15E,4,3,12,13,1,PASM,8,1,BOGR,10.5,1
,2020,10/7/2020,Fall,15E,4,3,15,4,1,BOGR,15,1,BOGR,9.5,1
,2020,10/7/2020,Fall,15E,4,3,18,4,0,BOGR,7,2,HECO,5.5,1
,2020,10/7/2020,Fall,15E,4,3,21,4,2,ELEL,29,3,LITT,16.5,2.5
,2020,10/7/2020,Fall,15E,4,3,24,8,1,ELEL,11,1,BOGR,9.5,1
,2020,10/7/2020,Fall,15E,4,4,3,2,1,BOGR,4,0,VUOC,3,0.5
,2020,10/7/2020,Fall,15E,4,4,6,8,1,VUOC,6,1,VUOC,7,1
,2020,10/7/2020,Fall,15E,4,4,9,7,3,OPPO,3,1,PASM,5,2
,2020,10/7/2020,Fall,15E,4,4,12,8,1,VUOC,6,1,VUOC,7,1
,2020,10/7/2020,Fall,15E,4,4,15,6,1,VUOC,6,1,VUOC,6,1
,2020,10/7/2020,Fall,15E,4,4,18,13,1,LITT,7,1,LITT,10,1
,2020,10/7/2020,Fall,15E,4,4,21,17,2,PASM,7,1,OPPO,12,1.5
,2020,10/7/2020,Fall,15E,4,4,24,7,1,CADU,5,1,CADU,6,1
,2020,10/9/2020,Fall,20SE,1,1,3,5,1,HECO,4,2,HECO,4.5,1.5
,2020,10/9/2020,Fall,20SE,1,1,6,5,0,HECO,17,3,HECO,11,1.5
,2020,10/9/2020,Fall,20SE,1,1,9,2,1,HECO,2,0,SPCR,2,0.5
,2020,10/9/2020,Fall,20SE,1,1,12,0,0,BARE,0,0,BARE,0,0
,2020,10/9/2020,Fall,20SE,1,1,15,1,1,SPCR,0,0,BARE,0.5,0.5
,2020,10/9/2020,Fall,20SE,1,1,18,2,1,CADU,0,0,BARE,1,0.5
,2020,10/9/2020,Fall,20SE,1,1,21,6,2,ARPU,2,1,CADU,4,1.5
,2020,10/9/2020,Fall,20SE,1,1,24,2,1,CADU,4,1,CADU,3,1
,2020,10/9/2020,Fall,20SE,1,2,3,6,2,HECO,5,1,HECO,5.5,1.5
,2020,10/9/2020,Fall,20SE,1,2,6,5,1,HECO,5,0,HECO,5,0.5
,2020,10/9/2020,Fall,20SE,1,2,9,8,2,HECO,4,1,HECO,6,1.5
,2020,10/9/2020,Fall,20SE,1,2,12,11,2,ARPU,6,2,CADU,8.5,2
,2020,10/9/2020,Fall,20SE,1,2,15,8,2,HECO,0,0,BARE,4,1
,2020,10/9/2020,Fall,20SE,1,2,18,5,2,CADU,5,2,SPCR,5,2
,2020,10/9/2020,Fall,20SE,1,2,21,9,1,CADU,6,2,CADU,7.5,1.5
,2020,10/9/2020,Fall,20SE,1,2,24,6,1,HECO,7,1,HECO,6.5,1
,2020,10/9/2020,Fall,20SE,1,3,3,6,2,HECO,10,1,HECO,8,1.5
,2020,10/9/2020,Fall,20SE,1,3,6,11,2,HECO,18,4,HECO,14.5,3
,2020,10/9/2020,Fall,20SE,1,3,9,13,2,HECO,11,2,HECO,12,2
,2020,10/9/2020,Fall,20SE,1,3,12,7,2,HECO,5,2,HECO,6,2
,2020,10/9/2020,Fall,20SE,1,3,15,11,4,HECO,7,2,HECO,9,3
,2020,10/9/2020,Fall,20SE,1,3,18,7,1,HECO,7,1,HECO,7,1
,2020,10/9/2020,Fall,20SE,1,3,21,8,2,HECO,10,2,HECO,9,2
,2020,10/9/2020,Fall,20SE,1,3,24,7,2,HECO,6,1,HECO,6.5,1.5
,2020,10/9/2020,Fall,20SE,1,4,3,13,1,HECO,10,2,HECO,11.5,1.5
,2020,10/9/2020,Fall,20SE,1,4,6,4,2,HECO,5,1,HECO,4.5,1.5
,2020,10/9/2020,Fall,20SE,1,4,9,7,1,HECO,6,1,HECO,6.5,1
,2020,10/9/2020,Fall,20SE,1,4,12,8,1,HECO,9,0,HECO,8.5,0.5
,2020,10/9/2020,Fall,20SE,1,4,15,8,1,HECO,8,2,HECO,8,1.5
,2020,10/9/2020,Fall,20SE,1,4,18,4,2,HECO,8,1,HECO,6,1.5
,2020,10/9/2020,Fall,20SE,1,4,21,6,2,HECO,14,0,HECO,10,1
,2020,10/9/2020,Fall,20SE,1,4,24,7,1,HECO,9,2,HECO,8,1.5
,2020,10/13/2020,Fall,20SE,2,1,3,10,1,HECO,8,1,HECO,9,1
,2020,10/13/2020,Fall,20SE,2,1,6,0,0,BARE,6,2,HECO,3,1
,2020,10/13/2020,Fall,20SE,2,1,9,6,1,HECO,4,1,HECO,5,1
,2020,10/13/2020,Fall,20SE,2,1,12,6,1,HECO,6,1,HECO,6,1
,2020,10/13/2020,Fall,20SE,2,1,15,6,1,HECO,7,2,HECO,6.5,1.5
,2020,10/13/2020,Fall,20SE,2,1,18,6,2,HECO,10,1,HECO,8,1.5
,2020,10/13/2020,Fall,20SE,2,1,21,4,1,HECO,5,1,HECO,4.5,1
,2020,10/13/2020,Fall,20SE,2,1,24,14,1,HECO,3,1,HECO,8.5,1
,2020,10/13/2020,Fall,20SE,2,2,3,8,1,HECO,6,1,HECO,7,1
,2020,10/13/2020,Fall,20SE,2,2,6,7,1,PASM,3,1,HECO,5,1
,2020,10/13/2020,Fall,20SE,2,2,9,5,1,HECO,3,1,HECO,4,1
,2020,10/13/2020,Fall,20SE,2,2,12,0,1,HECO,6,1,HECO,3,1
,2020,10/13/2020,Fall,20SE,2,2,15,5,1,PASM,2,1,HECO,3.5,1
,2020,10/13/2020,Fall,20SE,2,2,18,4,1,HECO,7,1,PASM,5.5,1
,2020,10/13/2020,Fall,20SE,2,2,21,0,0,BARE,4,1,HECO,2,0.5
,2020,10/13/2020,Fall,20SE,2,2,24,6,1,PASM,4,1,PASM,5,1
,2020,10/13/2020,Fall,20SE,2,3,3,9,2,HECO,6,1,HECO,7.5,1.5
,2020,10/13/2020,Fall,20SE,2,3,6,13,4,HECO,12,2,HECO,12.5,3
,2020,10/13/2020,Fall,20SE,2,3,9,12,1,HECO,5,0,HECO,8.5,0.5
,2020,10/13/2020,Fall,20SE,2,3,12,7,1,HECO,7,2,HECO,7,1.5
,2020,10/13/2020,Fall,20SE,2,3,15,0,0,BARE,6,0,HECO,3,0
,2020,10/13/2020,Fall,20SE,2,3,18,7,1,HECO,7,1,HECO,7,1
,2020,10/13/2020,Fall,20SE,2,3,21,7,1,HECO,10,1,HECO,8.5,1
,2020,10/13/2020,Fall,20SE,2,3,24,6,1,HECO,2,1,HECO,4,1
,2020,10/13/2020,Fall,20SE,2,4,3,6,2,HECO,11,1,HECO,8.5,1.5
,2020,10/13/2020,Fall,20SE,2,4,6,9,2,HECO,8,2,HECO,8.5,2
,2020,10/13/2020,Fall,20SE,2,4,9,0,0,BARE,2,1,HECO,1,0.5
,2020,10/13/2020,Fall,20SE,2,4,12,1,0,HECO,0,0,BARE,0.5,0
,2020,10/13/2020,Fall,20SE,2,4,15,12,2,HECO,5,1,HECO,8.5,1.5
,2020,10/13/2020,Fall,20SE,2,4,18,5,1,HECO,7,2,HECO,6,1.5
,2020,10/13/2020,Fall,20SE,2,4,21,5,1,HECO,3,0,HECO,4,0.5
,2020,10/13/2020,Fall,20SE,2,4,24,8,2,HECO,0,0,BARE,4,1
,2020,10/13/2020,Fall,20SE,3,1,3,12,1,HECO,12,1,HECO,12,1
,2020,10/13/2020,Fall,20SE,3,1,6,10,1,HECO,6,1,HECO,8,1
,2020,10/13/2020,Fall,20SE,3,1,9,6,2,HECO,3,1,BOGR,4.5,1.5
,2020,10/13/2020,Fall,20SE,3,1,12,5,1,HECO,3,1,CADU,4,1
,2020,10/13/2020,Fall,20SE,3,1,15,8,4,OPPO,4,1,BOGR,6,2.5
,2020,10/13/2020,Fall,20SE,3,1,18,3,1,BOGR,3,2,BOGR,3,1.5
,2020,10/13/2020,Fall,20SE,3,1,21,7,1,HECO,6,2,BOGR,6.5,1.5
,2020,10/13/2020,Fall,20SE,3,1,24,6,1,HECO,3,2,BOGR,4.5,1.5
,2020,10/13/2020,Fall,20SE,3,2,3,4,1,HECO,4,1,HECO,4,1
,2020,10/13/2020,Fall,20SE,3,2,6,25,4,CIUN,4,0,HECO,14.5,2
,2020,10/13/2020,Fall,20SE,3,2,9,5,3,BOGR,4,0,HECO,4.5,1.5
,2020,10/13/2020,Fall,20SE,3,2,12,6,1,HECO,6,1,HECO,6,1
,2020,10/13/2020,Fall,20SE,3,2,15,3,1,HECO,7,1,CADU,5,1
,2020,10/13/2020,Fall,20SE,3,2,18,8,1,HECO,5,1,CADU,6.5,1
,2020,10/13/2020,Fall,20SE,3,2,21,6,1,CADU,6,1,HECO,6,1
,2020,10/13/2020,Fall,20SE,3,2,24,5,1,HECO,4,1,HECO,4.5,1
,2020,10/13/2020,Fall,20SE,3,3,3,7,1,HECO,3,1,HECO,5,1
,2020,10/13/2020,Fall,20SE,3,3,6,6,1,HECO,6,1,HECO,6,1
,2020,10/13/2020,Fall,20SE,3,3,9,8,2,HECO,4,1,HECO,6,1.5
,2020,10/13/2020,Fall,20SE,3,3,12,5,2,HECO,5,1,HECO,5,1.5
,2020,10/13/2020,Fall,20SE,3,3,15,6,1,HECO,8,1,HECO,7,1
,2020,10/13/2020,Fall,20SE,3,3,18,5,1,HECO,19,3,HECO,12,2
,2020,10/13/2020,Fall,20SE,3,3,21,4,1,HECO,4,1,HECO,4,1
,2020,10/13/2020,Fall,20SE,3,3,24,5,1,HECO,12,1,HECO,8.5,1
,2020,10/13/2020,Fall,20SE,3,4,3,6,2,CADU,3,1,HECO,4.5,1.5
,2020,10/13/2020,Fall,20SE,3,4,6,9,1,CADU,19,2,CADU,14,1.5
,2020,10/13/2020,Fall,20SE,3,4,9,4,1,BOGR,5,1,BOGR,4.5,1
,2020,10/13/2020,Fall,20SE,3,4,12,3,1,BOGR,4,2,BOGR,3.5,1.5
,2020,10/13/2020,Fall,20SE,3,4,15,3,1,HECO,9,1,BOGR,6,1
,2020,10/13/2020,Fall,20SE,3,4,18,5,0,HECO,6,1,HECO,5.5,0.5
,2020,10/13/2020,Fall,20SE,3,4,21,8,1,HECO,7,1,HECO,7.5,1
,2020,10/13/2020,Fall,20SE,3,4,24,7,1,HECO,3,1,HECO,5,1
,2020,10/13/2020,Fall,20SE,4,1,3,24,2,SPAI,16,4,SPAI,20,3
,2020,10/13/2020,Fall,20SE,4,1,6,5,2,BOGR,11,3,SPAI,8,2.5
,2020,10/13/2020,Fall,20SE,4,1,9,17,4,SPAI,17,3,PASM,17,3.5
,2020,10/13/2020,Fall,20SE,4,1,12,19,2,DISP,19,2,PASM,19,2
,2020,10/13/2020,Fall,20SE,4,1,15,25,6,SPAI,16,4,SPAI,20.5,5
,2020,10/13/2020,Fall,20SE,4,1,18,8,4,SPAI,4,1,SPAI,6,2.5
,2020,10/13/2020,Fall,20SE,4,1,21,16,2,SPAI,10,1,CADU,13,1.5
,2020,10/13/2020,Fall,20SE,4,1,24,4,1,BOGR,15,2,SPAI,9.5,1.5
,2020,10/13/2020,Fall,20SE,4,2,3,20,5,SPAI,16,2,SPAI,18,3.5
,2020,10/13/2020,Fall,20SE,4,2,6,10,1,PASM,11,4,SPAI,10.5,2.5
,2020,10/13/2020,Fall,20SE,4,2,9,18,4,PASM,15,4,SPAI,16.5,4
,2020,10/13/2020,Fall,20SE,4,2,12,17,5,HECO,18,3,PASM,17.5,4
,2020,10/13/2020,Fall,20SE,4,2,15,12,4,SPAI,9,4,SPAI,10.5,4
,2020,10/13/2020,Fall,20SE,4,2,18,22,6,EREF,13,3,EREF,17.5,4.5
,2020,10/13/2020,Fall,20SE,4,2,21,12,1,PASM,13,1,HECO,12.5,1
,2020,10/13/2020,Fall,20SE,4,2,24,15,7,SPAI,24,5,PASM,19.5,6
,2020,10/13/2020,Fall,20SE,4,3,3,19,3,SPAI,22,4,SPAI,20.5,3.5
,2020,10/13/2020,Fall,20SE,4,3,6,13,2,SPAI,12,5,SPAI,12.5,3.5
,2020,10/13/2020,Fall,20SE,4,3,9,17,4,spai,6,4,BRTE,11.5,4
,2020,10/13/2020,Fall,20SE,4,3,12,21,3,BRTE,20,10,SPAI,20.5,6.5
,2020,10/13/2020,Fall,20SE,4,3,15,20,2,BRTE,16,3,BRTE,18,2.5
,2020,10/13/2020,Fall,20SE,4,3,18,7,4,SPAI,9,1,SPAI,8,2.5
,2020,10/13/2020,Fall,20SE,4,3,21,6,2,SPAI,11,1,DISP,8.5,1.5
,2020,10/13/2020,Fall,20SE,4,3,24,13,2,SPAI,14,5,SPAI,13.5,3.5
,2020,10/13/2020,Fall,20SE,4,4,3,11,4,SPAI,7,1,SPAI,9,2.5
,2020,10/13/2020,Fall,20SE,4,4,6,7,1,PASM,9,1,SPAI,8,1
,2020,10/13/2020,Fall,20SE,4,4,9,16,3,SPAI,8,2,BRTE,12,2.5
,2020,10/13/2020,Fall,20SE,4,4,12,5,1,SPAI,17,6,SPAI,11,3.5
,2020,10/13/2020,Fall,20SE,4,4,15,6,2,SPAI,20,3,BRTE,13,2.5
,2020,10/13/2020,Fall,20SE,4,4,18,4,2,BOGR,17,1,HECO,10.5,1.5
,2020,10/13/2020,Fall,20SE,4,4,21,17,1,PASM,17,3,HECO,17,2
,2020,10/13/2020,Fall,20SE,4,4,24,7,1,DISP,2,1,HECO,4.5,1
,2020,10/13/2020,Fall,20SE,5,1,3,7,1,SPAI,9,2,SPAI,8,1.5
,2020,10/13/2020,Fall,20SE,5,1,6,5,1,CADU,3,1,CADU,4,1
,2020,10/13/2020,Fall,20SE,5,1,9,6,1,CADU,6,2,CADU,6,1.5
,2020,10/13/2020,Fall,20SE,5,1,12,5,1,CADU,3,1,BOGR,4,1
,2020,10/13/2020,Fall,20SE,5,1,15,9,1,SPAI,12,1,SPAI,10.5,1
,2020,10/13/2020,Fall,20SE,5,1,18,20,4,SPAI,20,5,SPAI,20,4.5
,2020,10/13/2020,Fall,20SE,5,1,21,16,2,SPAI,26,5,SPAI,21,3.5
,2020,10/13/2020,Fall,20SE,5,1,24,23,4,SPAI,15,2,SPAI,19,3
,2020,10/13/2020,Fall,20SE,5,2,3,14,4,SPAI,11,5,SPAI,12.5,4.5
,2020,10/13/2020,Fall,20SE,5,2,6,12,2,SPAI,19,2,SPAI,15.5,2
,2020,10/13/2020,Fall,20SE,5,2,9,9,2,SPAI,12,2,spai,10.5,2
,2020,10/13/2020,Fall,20SE,5,2,12,17,2,DISP,18,2,PASM,17.5,2
,2020,10/13/2020,Fall,20SE,5,2,15,4,2,CADU,10,2,EREF,7,2
,2020,10/13/2020,Fall,20SE,5,2,18,12,6,SPAI,28,4,SPAI,20,5
,2020,10/13/2020,Fall,20SE,5,2,21,12,3,SPAI,6,2,SPAI,9,2.5
,2020,10/13/2020,Fall,20SE,5,2,24,20,3,PASM,10,1,PASM,15,2
,2020,10/13/2020,Fall,20SE,5,3,3,12,4,BOGR,17,2,DISP,14.5,3
,2020,10/13/2020,Fall,20SE,5,3,6,10,1,SPAI,0,0,BARE,5,0.5
,2020,10/13/2020,Fall,20SE,5,3,9,10,1,DISP,4,1,SPAI,7,1
,2020,10/13/2020,Fall,20SE,5,3,12,4,2,SPAI,24,3,SPAI,14,2.5
,2020,10/13/2020,Fall,20SE,5,3,15,5,3,SPAI,7,2,SPAI,6,2.5
,2020,10/13/2020,Fall,20SE,5,3,18,8,1,SPAI,13,3,SPAI,10.5,2
,2020,10/13/2020,Fall,20SE,5,3,21,14,5,SPAI,8,3,SPAI,11,4
,2020,10/13/2020,Fall,20SE,5,3,24,7,2,SPAI,4,1,CADU,5.5,1.5
,2020,10/13/2020,Fall,20SE,5,4,3,19,2,PASM,21,1,PASM,20,1.5
,2020,10/13/2020,Fall,20SE,5,4,6,21,4,SPAI,20,6,PASM,20.5,5
,2020,10/13/2020,Fall,20SE,5,4,9,22,4,SPAI,22,2,PASM,22,3
,2020,10/13/2020,Fall,20SE,5,4,12,21,2,DISP,22,5,spai,21.5,3.5
,2020,10/13/2020,Fall,20SE,5,4,15,23,5,SPAI,18,2,SPAI,20.5,3.5
,2020,10/13/2020,Fall,20SE,5,4,18,15,3,DISP,24,3,SPAI,19.5,3
,2020,10/13/2020,Fall,20SE,5,4,21,9,2,PASM,19,4,DISP,14,3
,2020,10/13/2020,Fall,20SE,5,4,24,14,3,PASM,24,9,SPAI,19,6
,2020,10/13/2020,Fall,20SE,6,1,3,7,1,BOGR,10,1,PASM,8.5,1
,2020,10/13/2020,Fall,20SE,6,1,6,3,1,BOGR,5,1,BOGR,4,1
,2020,10/13/2020,Fall,20SE,6,1,9,3,2,BOGR,2,1,BOGR,2.5,1.5
,2020,10/13/2020,Fall,20SE,6,1,12,5,1,BOGR,10,2,BOGR,7.5,1.5
,2020,10/13/2020,Fall,20SE,6,1,15,7,1,PASM,8,1,PASM,7.5,1
,2020,10/13/2020,Fall,20SE,6,1,18,12,1,PASM,6,1,PASM,9,1
,2020,10/13/2020,Fall,20SE,6,1,21,16,1,PASM,11,2,PASM,13.5,1.5
,2020,10/13/2020,Fall,20SE,6,1,24,11,2,BOGR,19,3,BOGR,15,2.5
,2020,10/13/2020,Fall,20SE,6,2,3,4,2,BOGR,5,2,BOGR,4.5,2
,2020,10/13/2020,Fall,20SE,6,2,6,4,2,BOGR,5,2,BOGR,4.5,2
,2020,10/13/2020,Fall,20SE,6,2,9,2,1,BOGR,4,2,BOGR,3,1.5
,2020,10/13/2020,Fall,20SE,6,2,12,5,2,BOGR,0,0,BARE,2.5,1
,2020,10/13/2020,Fall,20SE,6,2,15,4,1,BOGR,5,1,HECO,4.5,1
,2020,10/13/2020,Fall,20SE,6,2,18,3,0,EREF,4,1,HECO,3.5,0.5
,2020,10/13/2020,Fall,20SE,6,2,21,0,0,BARE,16,4,EREF,8,2
,2020,10/13/2020,Fall,20SE,6,2,24,10,1,BOGR,11,2,EREF,10.5,1.5
,2020,10/13/2020,Fall,20SE,6,3,3,6,1,BOGR,6,3,BOGR,6,2
,2020,10/13/2020,Fall,20SE,6,3,6,10,1,PASM,8,1,PASM,9,1
,2020,10/13/2020,Fall,20SE,6,3,9,5,1,BOGR,10,1,PASM,7.5,1
,2020,10/13/2020,Fall,20SE,6,3,12,10,2,PASM,23,4,BOGR,16.5,3
,2020,10/13/2020,Fall,20SE,6,3,15,5,2,EREF,21,3,EREF,13,2.5
,2020,10/13/2020,Fall,20SE,6,3,18,8,2,OPPO,42,7,OPPO,25,4.5
,2020,10/13/2020,Fall,20SE,6,3,21,10,2,PASM,5,1,PASM,7.5,1.5
,2020,10/13/2020,Fall,20SE,6,3,24,2,1,BOGR,4,1,BOGR,3,1
,2020,10/13/2020,Fall,20SE,6,4,3,16,5,ELEL,9,4,OPPO,12.5,4.5
,2020,10/13/2020,Fall,20SE,6,4,6,8,5,BOGR,6,2,BOGR,7,3.5
,2020,10/13/2020,Fall,20SE,6,4,9,2,1,BOGR,5,1,BOGR,3.5,1
,2020,10/13/2020,Fall,20SE,6,4,12,6,3,BOGR,4,0,BOGR,5,1.5
,2020,10/13/2020,Fall,20SE,6,4,15,11,2,BOGR,4,1,BOGR,7.5,1.5
,2020,10/13/2020,Fall,20SE,6,4,18,12,2,PASM,8,1,PASM,10,1.5
,2020,10/13/2020,Fall,20SE,6,4,21,7,2,BOGR,7,4,BOGR,7,3
,2020,10/13/2020,Fall,20SE,6,4,24,2,1,BOGR,12,1,BOGR,7,1
,2020,10/13/2020,Fall,20NW,1,1,3,6,2,HECO,10,1,HECO,8,1.5
,2020,10/13/2020,Fall,20NW,1,1,6,6,0,HECO,9,1,HECO,7.5,0.5
,2020,10/13/2020,Fall,20NW,1,1,9,8,2,HECO,8,1,SPCR,8,1.5
,2020,10/13/2020,Fall,20NW,1,1,12,6,1,HECO,6,2,HECO,6,1.5
,2020,10/13/2020,Fall,20NW,1,1,15,5,0,HECO,6,2,HECO,5.5,1
,2020,10/13/2020,Fall,20NW,1,1,18,5,1,HECO,4,1,HECO,4.5,1
,2020,10/13/2020,Fall,20NW,1,1,21,3,1,HECO,3,1,HECO,3,1
,2020,10/13/2020,Fall,20NW,1,1,24,3,2,BOGR,3,1,HECO,3,1.5
,2020,10/13/2020,Fall,20NW,1,2,3,7,2,HECO,4,1,BOGR,5.5,1.5
,2020,10/13/2020,Fall,20NW,1,2,6,2,0,HECO,8,2,HECO,5,1
,2020,10/13/2020,Fall,20NW,1,2,9,4,1,HECO,4,1,HECO,4,1
,2020,10/13/2020,Fall,20NW,1,2,12,4,2,HECO,2,1,HECO,3,1.5
,2020,10/13/2020,Fall,20NW,1,2,15,4,0,HECO,5,2,OPPO,4.5,1
