Date,Pasture,Plot,Transect,Distance,High-E,Low-E,Spp-E,High-W,Low-W,Spp-W,MeanLowAll,ForageSppCheck,ForageSppCheck,LowFor-E,LowFor-W,MeanLowFor
9/29/15,25SE,4,1,24,25,4,bogr,26,4,bogr,4,1,1,4,4,4
9/29/15,25SE,4,2,3,22,2,bogr,19,4,bogr,3,1,1,2,4,3
9/29/15,25SE,4,2,6,22,3,bogr,28,5,bogr,4,1,1,3,5,4
9/29/15,25SE,4,2,9,25,4,bogr,11,3,bogr,3.5,1,1,4,3,3.5
9/29/15,25SE,4,2,12,41,7,bogr,33,5,bogr,6,1,1,7,5,6
9/29/15,25SE,4,2,15,21,2,bogr,26,4,bogr,3,1,1,2,4,3
9/29/15,25SE,4,2,18,4,1,bogr,18,2,bogr,1.5,1,1,1,2,1.5
9/29/15,25SE,4,2,21,31,3,bogr,25,4,bogr,3.5,1,1,3,4,3.5
9/29/15,25SE,4,2,24,15,2,bogr,26,4,bogr,3,1,1,2,4,3
9/29/15,25SE,4,3,3,8,3,bogr,5,2,buda,2.5,1,1,3,2,2.5
9/29/15,25SE,4,3,6,25,4,oppo,22,3,bogr,3.5,0,1,,3,
9/29/15,25SE,4,3,9,21,3,bogr,6,1,bogr,2,1,1,3,1,2
9/29/15,25SE,4,3,12,10,2,bogr,5,3,buda,2.5,1,1,2,3,2.5
9/29/15,25SE,4,3,15,6,1,bogr,20,2,bogr,1.5,1,1,1,2,1.5
9/29/15,25SE,4,3,18,28,2,bogr,27,3,bogr,2.5,1,1,2,3,2.5
9/29/15,25SE,4,3,21,35,4,bogr,22,3,bogr,3.5,1,1,4,3,3.5
9/29/15,25SE,4,3,24,39,2,bogr,13,2,bogr,2,1,1,2,2,2
9/29/15,25SE,4,4,3,14,3,bogr,8,0,bogr,1.5,1,1,3,0,1.5
9/29/15,25SE,4,4,6,21,2,oppo,10,3,bogr,2.5,0,1,,3,
9/29/15,25SE,4,4,9,18,2,buda,7,2,buda,2,1,1,2,2,2
9/29/15,25SE,4,4,12,5,2,bogr,27,2,bogr,2,1,1,2,2,2
9/29/15,25SE,4,4,15,6,2,buda,8,2,buda,2,1,1,2,2,2
9/29/15,25SE,4,4,18,24,2,bogr,24,0,bogr,1,1,1,2,0,1
9/29/15,25SE,4,4,21,15,3,bogr,17,0,bogr,1.5,1,1,3,0,1.5
9/29/15,25SE,4,4,24,37,10,pasm,32,5,pasm,7.5,1,1,10,5,7.5
10/1/15,26E,1,1,3,24,3,THFI,21,2,BOGR,2.5,1,1,3,2,2.5
10/1/15,26E,1,1,6,36,9,ARLO,34,6,ARLO,7.5,0,1,,6,
10/1/15,26E,1,1,9,4,1,BOGR,20,3,THFI,2,1,1,1,3,2
10/1/15,26E,1,1,12,21,0,THFI,28,5,THFI,2.5,1,1,0,5,2.5
10/1/15,26E,1,1,15,14,3,BOGR,6,1,BOGR,2,1,1,3,1,2
10/1/15,26E,1,1,18,22,3,BOGR,34,4,THFI,3.5,1,1,3,4,3.5
10/1/15,26E,1,1,21,20,3,BOGR,21,4,THFI,3.5,1,1,3,4,3.5
10/1/15,26E,1,1,24,24,1,BOGR,25,6,THFI,3.5,1,1,1,6,3.5
10/1/15,26E,1,2,3,22,1,BOGR,24,4,BOGR,2.5,1,1,1,4,2.5
10/1/15,26E,1,2,6,12,3,BOGR,26,5,PASM,4,1,1,3,5,4
10/1/15,26E,1,2,9,38,5,PASM,38,5,THFI,5,1,1,5,5,5
10/1/15,26E,1,2,12,30,5,EREF,34,11,THFI,8,1,1,5,11,8
10/1/15,26E,1,2,15,26,5,PASM,31,5,THFI,5,1,1,5,5,5
10/1/15,26E,1,2,18,38,11,THFI,40,11,THFI,11,1,1,11,11,11
10/1/15,26E,1,2,21,26,1,BOGR,16,2,BOGR,1.5,1,1,1,2,1.5
10/1/15,26E,1,2,24,30,11,THFI,29,5,BOGR,8,1,1,11,5,8
10/1/15,26E,1,3,3,31,1,THFI,20,2,BOGR,1.5,1,1,1,2,1.5
10/1/15,26E,1,3,6,9,4,THFI,20,2,STCO,3,1,1,4,2,3
10/1/15,26E,1,3,9,24,4,BOGR,29,4,BOGR,4,1,1,4,4,4
10/1/15,26E,1,3,12,28,3,BOGR,31,4,BOGR,3.5,1,1,3,4,3.5
10/1/15,26E,1,3,15,52,5,THFI,20,5,THFI,5,1,1,5,5,5
10/1/15,26E,1,3,18,12,4,GUSA,26,5,THFI,4.5,0,1,,5,
10/1/15,26E,1,3,21,24,6,THFI,24,4,BOGR,5,1,1,6,4,5
10/1/15,26E,1,3,24,14,4,BOGR,27,4,BOGR,4,1,1,4,4,4
10/1/15,26E,1,4,3,11,5,THFI,15,2,BOGR,3.5,1,1,5,2,3.5
10/1/15,26E,1,4,6,24,4,BOGR,24,4,BOGR,4,1,1,4,4,4
10/1/15,26E,1,4,9,18,3,BOGR,16,4,BOGR,3.5,1,1,3,4,3.5
10/1/15,26E,1,4,12,26,5,THFI,28,5,THFI,5,1,1,5,5,5
10/1/15,26E,1,4,15,14,3,BOGR,30,11,THFI,7,1,1,3,11,7
10/1/15,26E,1,4,18,22,6,THFI,14,2,BOGR,4,1,1,6,2,4
10/1/15,26E,1,4,21,30,6,THFI,26,4,BOGR,5,1,1,6,4,5
10/1/15,26E,1,4,24,22,3,BOGR,22,5,THFI,4,1,1,3,5,4
10/1/15,26E,2,1,3,20,4,PASM,22,11,GUSA,7.5,1,1,4,11,7.5
10/1/15,26E,2,1,6,21,5,THFI,38,5,PASM,5,1,1,5,5,5
10/1/15,26E,2,1,9,33,11,THFI,28,5,PASM,8,1,1,11,5,8
10/1/15,26E,2,1,12,16,4,OPPO,22,5,THFI,4.5,0,1,,5,
10/1/15,26E,2,1,15,23,4,THFI,22,11,THFI,7.5,1,1,4,11,7.5
10/1/15,26E,2,1,18,21,10,THFI,17,1,BOGR,5.5,1,1,10,1,5.5
10/1/15,26E,2,1,21,12,11,SD,31,6,THFI,8.5,1,1,11,6,8.5
10/1/15,26E,2,1,24,34,11,THFI,28,5,THFI,8,1,1,11,5,8
10/1/15,26E,2,2,3,34,11,PASM,30,5,PASM,8,1,1,11,5,8
10/1/15,26E,2,2,6,25,4,PASM,28,5,THFI,4.5,1,1,4,5,4.5
10/1/15,26E,2,2,9,28,3,PASM,24,8,PASM,5.5,1,1,3,8,5.5
10/1/15,26E,2,2,12,22,5,THFI,20,3,THFI,4,1,1,5,3,4
10/1/15,26E,2,2,15,26,5,THFI,28,6,THFI,5.5,1,1,5,6,5.5
10/1/15,26E,2,2,18,21,5,THFI,12,4,BOGR,4.5,1,1,5,4,4.5
10/1/15,26E,2,2,21,24,5,THFI,34,9,THFI,7,1,1,5,9,7
10/1/15,26E,2,2,24,25,9,GUSA,28,8,THFI,8.5,0,1,,8,
10/1/15,26E,2,3,3,24,2,BOGR,31,5,THFI,3.5,1,1,2,5,3.5
10/1/15,26E,2,3,6,28,2,BOGR,42,5,THFI,3.5,1,1,2,5,3.5
10/1/15,26E,2,3,9,18,3,PASM,25,11,PASM,7,1,1,3,11,7
10/1/15,26E,2,3,12,30,6,THFI,26,5,THFI,5.5,1,1,6,5,5.5
10/1/15,26E,2,3,15,28,8,THFI,25,11,THFI,9.5,1,1,8,11,9.5
10/1/15,26E,2,3,18,26,5,THFI,24,5,THFI,5,1,1,5,5,5
10/1/15,26E,2,3,21,20,5,THFI,29,4,THFI,4.5,1,1,5,4,4.5
10/1/15,26E,2,3,24,11,4,THFI,26,5,THFI,4.5,1,1,4,5,4.5
10/1/15,26E,2,4,3,30,5,PASM,18,5,THFI,5,1,1,5,5,5
10/1/15,26E,2,4,6,28,11,THFI,34,5,THFI,8,1,1,11,5,8
10/1/15,26E,2,4,9,24,4,PASM,22,4,BOGR,4,1,1,4,4,4
10/1/15,26E,2,4,12,31,5,THFI,21,6,BOGR,5.5,1,1,5,6,5.5
10/1/15,26E,2,4,15,29,6,GUSA,30,2,BOGR,4,0,1,,2,
10/1/15,26E,2,4,18,26,8,THFI,32,11,THFI,9.5,1,1,8,11,9.5
10/1/15,26E,2,4,21,28,4,THFI,28,2,BOGR,3,1,1,4,2,3
10/1/15,26E,2,4,24,22,1,BOGR,28,4,THFI,2.5,1,1,1,4,2.5
10/1/15,26E,3,1,3,26,8,THFI,14,2,BOGR,5,1,1,8,2,5
10/1/15,26E,3,1,6,4,2,BOGR,6,2,BOGR,2,1,1,2,2,2
10/1/15,26E,3,1,9,4,2,BOGR,8,2,BOGR,2,1,1,2,2,2
10/1/15,26E,3,1,12,6,1,BOGR,21,2,BOGR,1.5,1,1,1,2,1.5
10/1/15,26E,3,1,15,16,5,THFI,29,5,THFI,5,1,1,5,5,5
10/1/15,26E,3,1,18,16,5,THFI,22,3,BOGR,4,1,1,5,3,4
10/1/15,26E,3,1,21,6,2,BOGR,22,2,BOGR,2,1,1,2,2,2
10/1/15,26E,3,1,24,32,6,BOGR,24,5,BOGR,5.5,1,1,6,5,5.5
10/1/15,26E,3,2,3,24,5,THFI,20,3,BOGR,4,1,1,5,3,4
10/1/15,26E,3,2,6,12,3,THFI,26,5,THFI,4,1,1,3,5,4
10/1/15,26E,3,2,9,24,11,THFI,22,4,BOGR,7.5,1,1,11,4,7.5
10/1/15,26E,3,2,12,25,2,THFI,29,3,THFI,2.5,1,1,2,3,2.5
10/1/15,26E,3,2,15,32,1,BOGR,22,4,BOGR,2.5,1,1,1,4,2.5
10/1/15,26E,3,2,18,22,5,THFI,26,5,THFI,5,1,1,5,5,5
10/1/15,26E,3,2,21,20,11,THFI,22,6,THFI,8.5,1,1,11,6,8.5
10/1/15,26E,3,2,24,27,5,THFI,6,3,BOGR,4,1,1,5,3,4
10/1/15,26E,3,3,3,22,5,THFI,11,3,BOGR,4,1,1,5,3,4
10/1/15,26E,3,3,6,22,4,THFI,21,5,THFI,4.5,1,1,4,5,4.5
10/1/15,26E,3,3,9,11,3,BOGR,12,3,BOGR,3,1,1,3,3,3
10/1/15,26E,3,3,12,8,3,BOGR,8,1,BOGR,2,1,1,3,1,2
10/1/15,26E,3,3,15,20,5,THFI,26,3,BOGR,4,1,1,5,3,4
10/1/15,26E,3,3,18,8,4,BOGR,14,5,THFI,4.5,1,1,4,5,4.5
10/1/15,26E,3,3,21,11,3,BOGR,5,3,BOGR,3,1,1,3,3,3
10/1/15,26E,3,3,24,6,2,BOGR,12,3,BOGR,2.5,1,1,2,3,2.5
10/1/15,26E,3,4,3,29,20,THFI,34,4,THFI,12,1,1,20,4,12
10/1/15,26E,3,4,6,10,3,BOGR,22,11,THFI,7,1,1,3,11,7
10/1/15,26E,3,4,9,24,10,THFI,6,2,BOGR,6,1,1,10,2,6
10/1/15,26E,3,4,12,14,1,BOGR,20,9,THFI,5,1,1,1,9,5
10/1/15,26E,3,4,15,18,5,THFI,18,5,THFI,5,1,1,5,5,5
10/1/15,26E,3,4,18,34,5,THFI,18,4,BOGR,4.5,1,1,5,4,4.5
10/1/15,26E,3,4,21,16,1,BOGR,24,4,THFI,2.5,1,1,1,4,2.5
10/1/15,26E,3,4,24,28,5,THFI,28,5,THFI,5,1,1,5,5,5
10/15/15,26E,4,1,3,30,1,BOGR,6,1,BOGR,1,1,1,1,1,1
10/15/15,26E,4,1,6,4,1,BOGR,5,1,BOGR,1,1,1,1,1,1
10/15/15,26E,4,1,9,26,5,BOGR,8,2,BOGR,3.5,1,1,5,2,3.5
10/15/15,26E,4,1,12,6,3,BOGR,6,2,BOGR,2.5,1,1,3,2,2.5
10/15/15,26E,4,1,15,16,2,BOGR,4,2,BOGR,2,1,1,2,2,2
10/15/15,26E,4,1,18,6,2,BOGR,4,2,BOGR,2,1,1,2,2,2
10/15/15,26E,4,1,21,8,2,BOGR,19,2,BOGR,2,1,1,2,2,2
10/15/15,26E,4,1,24,6,2,BOGR,4,1,BOGR,1.5,1,1,2,1,1.5
10/15/15,26E,4,2,3,17,4,BOGR,11,3,BOGR,3.5,1,1,4,3,3.5
10/15/15,26E,4,2,6,33,3,BOGR,4,1,BOGR,2,1,1,3,1,2
10/15/15,26E,4,2,9,7,2,BOGR,14,2,BOGR,2,1,1,2,2,2
10/15/15,26E,4,2,12,24,3,BOGR,32,4,BOGR,3.5,1,1,3,4,3.5
10/15/15,26E,4,2,15,6,2,BOGR,21,5,BOGR,3.5,1,1,2,5,3.5
10/15/15,26E,4,2,18,6,1,BOGR,12,2,BOGR,1.5,1,1,1,2,1.5
10/15/15,26E,4,2,21,10,1,BOGR,16,2,BOGR,1.5,1,1,1,2,1.5
10/15/15,26E,4,2,24,6,3,BOGR,4,2,BOGR,2.5,1,1,3,2,2.5
10/15/15,26E,4,3,3,10,3,BOGR,11,2,BOGR,2.5,1,1,3,2,2.5
10/15/15,26E,4,3,6,7,3,BOGR,9,1,BOGR,2,1,1,3,1,2
10/15/15,26E,4,3,9,10,2,BOGR,6,2,BOGR,2,1,1,2,2,2
10/15/15,26E,4,3,12,10,5,BOGR,6,1,BOGR,3,1,1,5,1,3
10/15/15,26E,4,3,15,11,2,BOGR,6,2,BOGR,2,1,1,2,2,2
10/15/15,26E,4,3,18,19,3,BOGR,4,1,BOGR,2,1,1,3,1,2
10/15/15,26E,4,3,21,16,3,BOGR,28,1,BOGR,2,1,1,3,1,2
10/15/15,26E,4,3,24,4,1,BOGR,10,2,BOGR,1.5,1,1,1,2,1.5
10/15/15,26E,4,4,3,4,1,BOGR,6,1,BOGR,1,1,1,1,1,1
10/15/15,26E,4,4,6,8,1,BOGR,4,2,BOGR,1.5,1,1,1,2,1.5
10/15/15,26E,4,4,9,8,1,BOGR,4,1,BOGR,1,1,1,1,1,1
10/15/15,26E,4,4,12,9,1,BOGR,10,1,BOGR,1,1,1,1,1,1
10/15/15,26E,4,4,15,30,3,THFI,6,1,BOGR,2,1,1,3,1,2
10/15/15,26E,4,4,18,4,1,BOGR,4,1,BOGR,1,1,1,1,1,1
10/15/15,26E,4,4,21,4,1,BOGR,4,2,BOGR,1.5,1,1,1,2,1.5
10/15/15,26E,4,4,24,4,1,BOGR,4,1,BOGR,1,1,1,1,1,1
10/15/15,26W,1,1,3,19,3,THFI,27,1,THFI,2,1,1,3,1,2
10/15/15,26W,1,1,6,20,3,ARFR,21,2,BOGR,2.5,0,1,,2,
10/15/15,26W,1,1,9,18,2,THFI,22,2,BOGR,2,1,1,2,2,2
10/15/15,26W,1,1,12,10,2,BOGR,18,3,THFI,2.5,1,1,2,3,2.5
10/15/15,26W,1,1,15,21,5,BOGR,23,2,THFI,3.5,1,1,5,2,3.5
10/15/15,26W,1,1,18,12,2,ARFR,21,2,THFI,2,0,1,,2,
10/15/15,26W,1,1,21,25,2,BOGR,28,2,VUOC,2,1,1,2,2,2
10/15/15,26W,1,1,24,19,3,BOGR,24,3,THFI,3,1,1,3,3,3
10/15/15,26W,1,2,3,26,2,THFI,25,3,THFI,2.5,1,1,2,3,2.5
10/15/15,26W,1,2,6,12,2,BOGR,24,2,BOGR,2,1,1,2,2,2
10/15/15,26W,1,2,9,22,2,THFI,12,2,BOGR,2,1,1,2,2,2
10/15/15,26W,1,2,12,13,2,BOGR,22,2,THFI,2,1,1,2,2,2
10/15/15,26W,1,2,15,12,3,BOGR,24,3,THFI,3,1,1,3,3,3
10/15/15,26W,1,2,18,36,5,PASM,30,5,PASM,5,1,1,5,5,5
10/15/15,26W,1,2,21,28,3,THFI,14,3,THFI,3,1,1,3,3,3
10/15/15,26W,1,2,24,8,1,THFI,18,5,OPPO,3,1,1,1,5,3
10/15/15,26W,1,3,3,30,1,BOGR,22,1,THFI,1,1,1,1,1,1
10/15/15,26W,1,3,6,19,1,BOGR,20,4,THFI,2.5,1,1,1,4,2.5
10/15/15,26W,1,3,9,26,1,BOGR,12,0,BOGR,0.5,1,1,1,0,0.5
10/15/15,26W,1,3,12,36,5,THFI,22,2,BOGR,3.5,1,1,5,2,3.5
10/15/15,26W,1,3,15,27,2,BOGR,24,3,BOGR,2.5,1,1,2,3,2.5
10/15/15,26W,1,3,18,29,3,BOGR,17,3,BOGR,3,1,1,3,3,3
10/15/15,26W,1,3,21,22,2,THFI,29,4,THFI,3,1,1,2,4,3
10/15/15,26W,1,3,24,26,2,BOGR,18,2,BOGR,2,1,1,2,2,2
10/15/15,26W,1,4,3,19,2,BOGR,24,2,THFI,2,1,1,2,2,2
10/15/15,26W,1,4,6,22,1,BOGR,12,3,BOGR,2,1,1,1,3,2
10/15/15,26W,1,4,9,22,1,THFI,25,1,BOGR,1,1,1,1,1,1
10/15/15,26W,1,4,12,24,3,BOGR,37,3,ARFR,3,1,1,3,3,3
10/15/15,26W,1,4,15,30,2,THFI,27,1,THFI,1.5,1,1,2,1,1.5
10/15/15,26W,1,4,18,12,1,BOGR,24,3,BOGR,2,1,1,1,3,2
10/15/15,26W,1,4,21,18,2,BOGR,37,7,PASM,4.5,1,1,2,7,4.5
10/15/15,26W,1,4,24,23,2,THFI,26,2,BOGR,2,1,1,2,2,2
10/15/15,26W,2,1,3,12,2,BOGR,31,4,BOGR,3,1,1,2,4,3
10/15/15,26W,2,1,6,22,1,THFI,26,2,SPCR,1.5,1,1,1,2,1.5
10/15/15,26W,2,1,9,8,2,BOGR,32,3,THFI,2.5,1,1,2,3,2.5
10/15/15,26W,2,1,12,26,1,BOGR,28,2,THFI,1.5,1,1,1,2,1.5
10/15/15,26W,2,1,15,28,3,THFI,26,2,THFI,2.5,1,1,3,2,2.5
10/15/15,26W,2,1,18,24,2,BOGR,26,2,THFI,2,1,1,2,2,2
10/15/15,26W,2,1,21,14,2,THFI,25,2,THFI,2,1,1,2,2,2
10/15/15,26W,2,1,24,24,2,THFI,20,3,THFI,2.5,1,1,2,3,2.5
10/15/15,26W,2,2,3,25,2,THFI,17,2,THFI,2,1,1,2,2,2
10/15/15,26W,2,2,6,17,2,BOGR,19,1,BOGR,1.5,1,1,2,1,1.5
10/15/15,26W,2,2,9,28,3,BOGR,20,4,THFI,3.5,1,1,3,4,3.5
10/15/15,26W,2,2,12,30,3,PASM,19,1,THFI,2,1,1,3,1,2
10/15/15,26W,2,2,15,24,1,BOGR,18,1,THFI,1,1,1,1,1,1
10/15/15,26W,2,2,18,20,2,THFI,22,3,BOGR,2.5,1,1,2,3,2.5
10/15/15,26W,2,2,21,25,2,BOGR,20,2,THFI,2,1,1,2,2,2
10/15/15,26W,2,2,24,19,2,THFI,29,1,THFI,1.5,1,1,2,1,1.5
10/15/15,26W,2,3,3,24,2,THFI,35,1,THFI,1.5,1,1,2,1,1.5
10/15/15,26W,2,3,6,25,2,THFI,22,3,THFI,2.5,1,1,2,3,2.5
10/15/15,26W,2,3,9,16,1,BOGR,23,2,THFI,1.5,1,1,1,2,1.5
10/15/15,26W,2,3,12,25,2,PASM,26,7,PASM,4.5,1,1,2,7,4.5
10/15/15,26W,2,3,15,31,2,PASM,23,2,PASM,2,1,1,2,2,2
10/15/15,26W,2,3,18,21,2,THFI,20,1,MATA,1.5,1,1,2,1,1.5
10/15/15,26W,2,3,21,30,3,PASM,28,2,THFI,2.5,1,1,3,2,2.5
10/15/15,26W,2,3,24,12,0,THFI,22,2,BOGR,1,1,1,0,2,1
10/15/15,26W,2,4,3,24,2,THFI,26,4,THFI,3,1,1,2,4,3
10/15/15,26W,2,4,6,28,4,OPPO,26,1,ARFR,2.5,0,1,,1,
10/15/15,26W,2,4,9,18,3,BOGR,44,2,BOGR,2.5,1,1,3,2,2.5
10/15/15,26W,2,4,12,24,5,ARFR,7,2,BOGR,3.5,0,1,,2,
10/15/15,26W,2,4,15,24,1,GUSA,13,2,BOGR,1.5,0,1,,2,
10/15/15,26W,2,4,18,7,0,BOGR,25,5,BOGR,2.5,1,1,0,5,2.5
10/15/15,26W,2,4,21,34,5,THFI,30,5,ARFR,5,1,1,5,5,5
10/15/15,26W,2,4,24,20,2,ARFR,16,2,THFI,2,0,1,,2,
10/15/15,26W,3,1,3,10,4,THFI,21,6,BOGR,5,1,1,4,6,5
10/15/15,26W,3,1,6,32,5,THFI,21,4,BOGR,4.5,1,1,5,4,4.5
10/15/15,26W,3,1,9,30,4,THFI,20,8,THFI,6,1,1,4,8,6
10/15/15,26W,3,1,12,22,8,THFI,28,3,BOGR,5.5,1,1,8,3,5.5
10/15/15,26W,3,1,15,26,6,THFI,24,9,THFI,7.5,1,1,6,9,7.5
10/15/15,26W,3,1,18,24,5,PASM,30,3,BOGR,4,1,1,5,3,4
10/15/15,26W,3,1,21,28,6,BOGR,16,8,BOGR,7,1,1,6,8,7
10/15/15,26W,3,1,24,20,6,BOGR,22,6,THFI,6,1,1,6,6,6
10/15/15,26W,3,2,3,34,5,THFI,31,11,THFI,8,1,1,5,11,8
10/15/15,26W,3,2,6,28,5,BOGR,41,8,THFI,6.5,1,1,5,8,6.5
10/15/15,26W,3,2,9,14,5,VUOC,28,8,BOGR,6.5,1,1,5,8,6.5
10/15/15,26W,3,2,12,30,3,BOGR,28,12,THFI,7.5,1,1,3,12,7.5
10/15/15,26W,3,2,15,28,11,THFI,22,7,THFI,9,1,1,11,7,9
10/15/15,26W,3,2,18,22,5,THFI,28,5,THFI,5,1,1,5,5,5
10/15/15,26W,3,2,21,24,11,THFI,24,6,BOGR,8.5,1,1,11,6,8.5
10/15/15,26W,3,2,24,28,11,THFI,28,6,THFI,8.5,1,1,11,6,8.5
10/15/15,26W,3,3,3,31,2,THFI,26,3,THFI,2.5,1,1,2,3,2.5
10/15/15,26W,3,3,6,24,5,THFI,22,11,THFI,8,1,1,5,11,8
10/15/15,26W,3,3,9,26,6,THFI,25,4,THFI,5,1,1,6,4,5
10/15/15,26W,3,3,12,22,7,THFI,26,9,THFI,8,1,1,7,9,8
10/15/15,26W,3,3,15,31,7,THFI,26,4,THFI,5.5,1,1,7,4,5.5
10/15/15,26W,3,3,18,22,4,THFI,28,6,THFI,5,1,1,4,6,5
10/15/15,26W,3,3,21,21,2,THFI,10,4,BOGR,3,1,1,2,4,3
10/15/15,26W,3,3,24,18,3,THFI,22,2,THFI,2.5,1,1,3,2,2.5
10/15/15,26W,3,4,3,19,9,THFI,23,2,THFI,5.5,1,1,9,2,5.5
10/15/15,26W,3,4,6,11,7,BOGR,24,4,THFI,5.5,1,1,7,4,5.5
10/15/15,26W,3,4,9,30,9,THFI,28,4,THFI,6.5,1,1,9,4,6.5
10/15/15,26W,3,4,12,18,4,THFI,28,7,THFI,5.5,1,1,4,7,5.5
10/15/15,26W,3,4,15,24,11,THFI,29,11,THFI,11,1,1,11,11,11
10/15/15,26W,3,4,18,23,11,THFI,36,11,THFI,11,1,1,11,11,11
10/15/15,26W,3,4,21,24,2,THFI,29,11,THFI,6.5,1,1,2,11,6.5
10/15/15,26W,3,4,24,34,6,THFI,28,2,THFI,4,1,1,6,2,4
10/14/15,26W,4,1,3,29,3,THFI,18,2,THFI,2.5,1,1,3,2,2.5
10/14/15,26W,4,1,6,22,1,THFI,22,2,THFI,1.5,1,1,1,2,1.5
10/14/15,26W,4,1,9,16,2,THFI,24,2,THFI,2,1,1,2,2,2
10/14/15,26W,4,1,12,29,2,THFI,30,3,THFI,2.5,1,1,2,3,2.5
10/14/15,26W,4,1,15,22,2,THFI,25,3,BOGR,2.5,1,1,2,3,2.5
10/14/15,26W,4,1,18,22,2,THFI,24,2,THFI,2,1,1,2,2,2
10/14/15,26W,4,1,21,21,4,THFI,23,5,THFI,4.5,1,1,4,5,4.5
10/14/15,26W,4,1,24,23,3,THFI,24,4,BOGR,3.5,1,1,3,4,3.5
10/14/15,26W,4,2,3,26,1,THFI,24,2,THFI,1.5,1,1,1,2,1.5
10/14/15,26W,4,2,6,26,1,SPCO,23,2,SPCR,1.5,1,1,1,2,1.5
10/14/15,26W,4,2,9,22,1,THFI,29,3,BOGR,2,1,1,1,3,2
10/14/15,26W,4,2,12,24,2,THFI,39,2,THFI,2,1,1,2,2,2
10/14/15,26W,4,2,15,9,1,OPPO,31,2,THFI,1.5,0,1,,2,
10/14/15,26W,4,2,18,23,3,THFI,29,1,THFI,2,1,1,3,1,2
10/14/15,26W,4,2,21,24,2,THFI,17,2,EREF,2,1,1,2,2,2
10/14/15,26W,4,2,24,16,2,BOGR,11,2,BOGR,2,1,1,2,2,2
10/14/15,26W,4,3,3,25,3,THFI,17,0,THFI,1.5,1,1,3,0,1.5
10/14/15,26W,4,3,6,19,2,THFI,31,3,SPCR,2.5,1,1,2,3,2.5
10/14/15,26W,4,3,9,21,3,THFI,26,2,THFI,2.5,1,1,3,2,2.5
10/14/15,26W,4,3,12,20,4,THFI,22,1,THFI,2.5,1,1,4,1,2.5
10/14/15,26W,4,3,15,28,5,THFI,17,2,BOGR,3.5,1,1,5,2,3.5
10/14/15,26W,4,3,18,26,5,THFI,23,1,BOGR,3,1,1,5,1,3
10/14/15,26W,4,3,21,29,4,THFI,44,1,BOGR,2.5,1,1,4,1,2.5
10/14/15,26W,4,3,24,24,2,THFI,29,1,THFI,1.5,1,1,2,1,1.5
10/14/15,26W,4,4,3,12,2,BOGR,20,3,BOGR,2.5,1,1,2,3,2.5
10/14/15,26W,4,4,6,5,2,BOGR,21,5,SIHY,3.5,1,1,2,5,3.5
10/14/15,26W,4,4,9,24,2,THFI,12,1,THFI,1.5,1,1,2,1,1.5
10/14/15,26W,4,4,12,14,2,SIHY,19,2,BOGR,2,1,1,2,2,2
10/14/15,26W,4,4,15,24,2,BOGR,36,2,BOGR,2,1,1,2,2,2
10/14/15,26W,4,4,18,14,3,BOGR,10,3,BOGR,3,1,1,3,3,3
10/14/15,26W,4,4,21,31,2,BOGR,23,3,THFI,2.5,1,1,2,3,2.5
10/14/15,26W,4,4,24,14,3,THFI,28,3,THFI,3,1,1,3,3,3
10/14/15,29-30,1,1,3,14,2,DISP,13,2,MATA,2,1,1,2,2,2
10/14/15,29-30,1,1,6,6,1,DISP,12,0,DISP,0.5,1,1,1,0,0.5
10/14/15,29-30,1,1,9,10,2,DISP,13,1,ATCA,1.5,1,0,2,,
10/14/15,29-30,1,1,12,5,2,BOGR,5,2,BOGR,2,1,1,2,2,2
10/14/15,29-30,1,1,15,8,1,DISP,14,3,MATA,2,1,1,1,3,2
10/14/15,29-30,1,1,18,15,2,DISP,12,2,MATA,2,1,1,2,2,2
10/14/15,29-30,1,1,21,4,1,MATA,10,1,BOGR,1,1,1,1,1,1
10/14/15,29-30,1,1,24,10,1,MATA,10,2,MATA,1.5,1,1,1,2,1.5
10/14/15,29-30,1,2,3,2,1,BOGR,6,1,BOGR,1,1,1,1,1,1
10/14/15,29-30,1,2,6,2,1,BOGR,3,1,BOGR,1,1,1,1,1,1
10/14/15,29-30,1,2,9,2,1,BOGR,3,1,CELA,1,1,1,1,1,1
10/14/15,29-30,1,2,12,3,1,BOGR,8,1,BOGR,1,1,1,1,1,1
10/14/15,29-30,1,2,15,2,1,BOGR,2,1,BOGR,1,1,1,1,1,1
10/14/15,29-30,1,2,18,3,1,BOGR,3,1,BOGR,1,1,1,1,1,1
10/14/15,29-30,1,2,21,2,1,BOGR,19,8,CELA,4.5,1,1,1,8,4.5
10/14/15,29-30,1,2,24,23,2,BOGR,32,15,CIUN,8.5,1,1,2,15,8.5
10/14/15,29-30,1,3,3,9,2,MATA,9,2,MATA,2,1,1,2,2,2
10/14/15,29-30,1,3,6,8,1,MATA,11,1,MATA,1,1,1,1,1,1
10/14/15,29-30,1,3,9,1,0,MATA,10,2,MATA,1,1,1,0,2,1
10/14/15,29-30,1,3,12,7,0,MATA,2,0,MATA,0,1,1,0,0,0
10/14/15,29-30,1,3,15,15,0,MATA,7,2,MATA,1,1,1,0,2,1
10/14/15,29-30,1,3,18,5,1,MATA,8,1,BOGR,1,1,1,1,1,1
10/14/15,29-30,1,3,21,11,4,CELA,9,2,MATA,3,1,1,4,2,3
