Date,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes,,,,,
9/27/18,18S,3,1,6,44,1,ATCA,6,1,PASM,,,,,,,,
9/27/18,18S,3,1,9,42,18,ATCA,34,4,PASM,,,,,,,,
9/27/18,18S,3,1,12,67,22,ATCA,60,55,ATCA,,,,,,,,
9/27/18,18S,3,1,15,15,2,HECO,5,1,BOGR,,,,,,,,
9/27/18,18S,3,1,18,57,15,ATCA,21,0,PASM,,,,,,,,
9/27/18,18S,3,1,21,11,6,ATCA,13,1,PASM,,,,,,,,
9/27/18,18S,3,1,24,30,1,HECO,2,1,PASM,,,,,,,,
9/27/18,18S,3,2,3,60,5,HECO,24,3,HECO,,,,,,,,
9/27/18,18S,3,2,6,31,2,HECO,49,7,ATCA,,,,,,,,
9/27/18,18S,3,2,9,37,3,HECO,22,5,HECO,,,,,,,,
9/27/18,18S,3,2,12,41,2,ATCA,30,5,HECO,,,,,,,,
9/27/18,18S,3,2,15,28,2,HECO,54,4,HECO,,,,,,,,
9/27/18,18S,3,2,18,34,2,HECO,41,7,HECO,,,,,,,,
9/27/18,18S,3,2,21,40,1,OPPO,83,5,HECO,,,,,,,,
9/27/18,18S,3,2,24,43,7,HECO,54,7,ATCA,,,,,,,,
9/27/18,18S,3,3,3,5,2,PASM,8,1,PASM,,,,,,,,
9/27/18,18S,3,3,6,14,3,HECO,27,3,HECO,,,,,,,,
9/27/18,18S,3,3,9,14,2,PASM,20,3,PASM,,,,,,,,
9/27/18,18S,3,3,12,20,1,HECO,48,3,HECO,,,,,,,,
9/27/18,18S,3,3,15,25,4,OPPO,13,2,PASM,,,,,,,,
9/27/18,18S,3,3,18,19,2,PASM,23,1,PASM,,,,,,,,
9/27/18,18S,3,3,21,14,2,OPPO,8,1,PASM,,,,,,,,
9/27/18,18S,3,3,24,18,1,PASM,24,7,HECO,,,,,,,,
9/27/18,18S,3,4,3,22,3,ATCA,51,5,HECO,,,,,,,,
9/27/18,18S,3,4,6,7,0,BARE,50,8,ATCA,,,,,,,,
9/27/18,18S,3,4,9,22,1,HECO,36,3,HECO,,,,,,,,
9/27/18,18S,3,4,12,49,12,ATCA,29,3,OPPO,,,,,,,,
9/27/18,18S,3,4,15,41,2,HECO,49,9,ATCA,,,,,,,,
9/27/18,18S,3,4,18,40,2,HECO,22,5,HECO,,,,,,,,
9/27/18,18S,3,4,21,18,2,HECO,52,5,HECO,,,,,,,,
9/27/18,18S,3,4,24,51,2,HECO,51,3,HECO,,,,,,,,
9/28/18,18S,4,1,3,18,1,BOGR,5,1,BOGR,,,,,,,,
9/28/18,18S,4,1,6,4,1,BOGR,19,2,CADU,,,,,,,,
9/28/18,18S,4,1,9,5,1,BOGR,11,2,BOGR,,,,,,,,
9/28/18,18S,4,1,12,10,1,HECO,9,4,BOGR,,,,,,,,
9/28/18,18S,4,1,15,29,1,HECO,10,2,HECO,,,,,,,,
9/28/18,18S,4,1,18,14,4,HECO,3,1,HECO,,,,,,,,
9/28/18,18S,4,1,21,6,0,HECO,25,4,HECO,,,,,,,,
9/28/18,18S,4,1,24,20,4,HECO,11,3,HECO,,,,,,,,
9/28/18,18S,4,2,3,25,2,HECO,41,4,HECO,,,,,,,,
9/28/18,18S,4,2,6,24,1,HECO,48,4,ATCA,,,,,,,,
9/28/18,18S,4,2,9,45,9,ATCA,74,15,ATCA,,,,,,,,
9/28/18,18S,4,2,12,35,3,HECO,31,2,HECO,,,,,,,,
9/28/18,18S,4,2,15,54,3,HECO,51,1,HECO,,,,,,,,
9/28/18,18S,4,2,18,34,5,HECO,41,3,HECO,,,,,,,,
9/28/18,18S,4,2,21,14,3,HECO,43,0,HECO,,,,,,,,
9/28/18,18S,4,2,24,64,4,HECO,29,3,HECO,,,,,,,,
9/28/18,18S,4,3,3,1,0,BOGR,5,3,BOGR,,,,,,,,
9/28/18,18S,4,3,6,6,1,HECO,6,1,BOGR,,,,,,,,
9/28/18,18S,4,3,9,9,1,HECO,38,3,PASM,,,,,,,,
9/28/18,18S,4,3,12,10,2,HECO,14,2,HECO,,,,,,,,
9/28/18,18S,4,3,15,8,2,HECO,16,1,BOGR,,,,,,,,
9/28/18,18S,4,3,18,13,5,OPPO,19,1,OPPO,,,,,,,,
9/28/18,18S,4,3,21,6,0,HECO,10,2,HECO,,,,,,,,
9/28/18,18S,4,3,24,13,1,BOGR,13,1,ELEL,,,,,,,,
9/28/18,18S,4,4,3,51,3,HECO,38,4,OPPO,,,,,,,,
9/28/18,18S,4,4,6,29,1,HECO,61,4,HECO,,,,,,,,
9/28/18,18S,4,4,9,20,1,HECO,88,13,ATCA,,,,,,,,
9/28/18,18S,4,4,12,47,5,HECO,40,4,HECO,,,,,,,,
9/28/18,18S,4,4,15,22,1,ARDR,6,2,OPPO,,,,,,,,
9/28/18,18S,4,4,18,47,8,HECO,62,2,HECO,,,,,,,,
9/28/18,18S,4,4,21,13,4,HECO,39,3,ATCA,,,,,,,,
9/28/18,18S,4,4,24,52,4,HECO,87,31,ATCA,,,,,,,,
9/28/18,18S,5,1,3,4,2,BOGR,10,1,ARPU,,,,,,,,
9/28/18,18S,5,1,6,11,4,BOGR,4,1,BOGR,,,,,,,,
9/28/18,18S,5,1,9,5,1,BOGR,5,1,BOGR,,,,,,,,
9/28/18,18S,5,1,12,10,2,BOGR,6,1,BOGR,,,,,,,,
9/28/18,18S,5,1,15,21,1,BOGR,16,1,HECO,,,,,,,,
9/28/18,18S,5,1,18,20,3,HECO,33,9,HECO,,,,,,,,
9/28/18,18S,5,1,21,22,3,HECO,31,5,HECO,,,,,,,,
9/28/18,18S,5,1,24,31,5,HECO,25,3,HECO,,,,,,,,
9/28/18,18S,5,2,3,21,5,HECO,15,1,HECO,,,,,,,,
9/28/18,18S,5,2,6,7,2,HECO,19,1,HECO,,,,,,,,
9/28/18,18S,5,2,9,24,3,HECO,19,3,HECO,,,,,,,,
9/28/18,18S,5,2,12,12,1,HECO,11,5,HECO,,,,,,,,
9/28/18,18S,5,2,15,22,3,HECO,24,5,HECO,,,,,,,,
9/28/18,18S,5,2,18,39,2,HECO,30,3,HECO,,,,,,,,
9/28/18,18S,5,2,21,12,4,HECO,14,2,HECO,,,,,,,,
9/28/18,18S,5,2,24,41,2,HECO,25,5,HECO,,,,,,,,
9/28/18,18S,5,3,3,19,5,HECO,9,2,HECO,,,,,,,,
9/28/18,18S,5,3,6,10,2,BOGR,13,1,HECO,,,,,,,,
9/28/18,18S,5,3,9,1,0,BOGR,5,1,BOGR,,,,,,,,
9/28/18,18S,5,3,12,4,1,BOGR,4,0,BOGR,,,,,,,,
9/28/18,18S,5,3,15,4,1,BOGR,8,2,HECO,,,,,,,,
9/28/18,18S,5,3,18,15,4,HECO,14,1,HECO,,,,,,,,
9/28/18,18S,5,3,21,19,2,HECO,13,2,HECO,,,,,,,,
9/28/18,18S,5,3,24,21,4,HECO,14,2,HECO,,,,,,,,
9/28/18,18S,5,4,3,20,3,HECO,18,2,HECO,,,,,,,,
9/28/18,18S,5,4,6,5,1,HECO,14,2,HECO,,,,,,,,
9/28/18,18S,5,4,9,11,2,HECO,21,1,HECO,,,,,,,,
9/28/18,18S,5,4,12,8,2,HECO,24,0,HECO,,,,,,,,
9/28/18,18S,5,4,15,15,1,HECO,8,3,HECO,,,,,,,,
9/28/18,18S,5,4,18,11,2,HECO,18,1,HECO,,,,,,,,
9/28/18,18S,5,4,21,11,3,HECO,14,2,HECO,,,,,,,,
9/28/18,18S,5,4,24,15,3,HECO,14,5,HECO,,,,,,,,
10/1/18,18S,6,1,3,12,4,HECO,13,0,HECO,,,,,,,,
10/1/18,18S,6,1,6,18,4,HECO,7,1,BOGR,,,,,,,,
10/1/18,18S,6,1,9,7,1,BOGR,11,1,BOGR,,,,,,,,
10/1/18,18S,6,1,12,23,3,HECO,9,1,HECO,,,,,,,,
10/1/18,18S,6,1,15,8,2,HECO,20,5,HECO,,,,,,,,
10/1/18,18S,6,1,18,10,2,HECO,23,4,HECO,,,,,,,,
10/1/18,18S,6,1,21,21,1,HECO,21,1,HECO,,,,,,,,
10/1/18,18S,6,1,24,14,1,HECO,27,1,HECO,,,,,,,,
10/1/18,18S,6,2,3,19,4,HECO,18,3,HECO,,,,,,,,
10/1/18,18S,6,2,6,14,2,VUOC,9,2,HECO,,,,,,,,
10/1/18,18S,6,2,9,4,0,BOGR,11,0,CADU,,,,,,,,
10/1/18,18S,6,2,12,29,1,AGCR,21,1,HECO,,,,,,,,
10/1/18,18S,6,2,15,10,1,HECO,11,2,HECO,,,,,,,,
10/1/18,18S,6,2,18,16,3,HECO,42,1,AGCR,,,,,,,,
10/1/18,18S,6,2,21,29,0,ARPU,12,1,BOGR,,,,,,,,
10/1/18,18S,6,2,24,14,3,VUOC,10,2,VUOC,,,,,,,,
10/1/18,18S,6,3,3,20,2,BOGR,24,4,BOGR,,,,,,,,
10/1/18,18S,6,3,6,14,1,BOGR,15,2,HECO,,,,,,,,
10/1/18,18S,6,3,9,6,2,HECO,11,2,HECO,,,,,,,,
10/1/18,18S,6,3,12,21,1,HECO,41,2,HECO,,,,,,,,
10/1/18,18S,6,3,15,14,2,HECO,9,4,BOGR,,,,,,,,
10/1/18,18S,6,3,18,17,4,BOGR,11,1,BOGR,,,,,,,,
10/1/18,18S,6,3,21,28,5,HECO,34,8,HECO,,,,,,,,
10/1/18,18S,6,3,24,18,7,HECO,24,4,HECO,,,,,,,,
10/1/18,18S,6,4,3,22,5,HECO,20,4,HECO,,,,,,,,
10/1/18,18S,6,4,6,23,2,HECO,16,2,HECO,,,,,,,,
10/1/18,18S,6,4,9,14,0,HECO,19,2,HECO,,,,,,,,
10/1/18,18S,6,4,12,24,4,HECO,14,1,HECO,,,,,,,,
10/1/18,18S,6,4,15,13,1,HECO,40,5,HECO,,,,,,,,
10/1/18,18S,6,4,18,13,4,BOGR,8,5,BOGR,,,,,,,,
10/1/18,18S,6,4,21,20,2,BOGR,8,3,BOGR,,,,,,,,
10/1/18,18S,6,4,24,11,2,VUOC,10,1,BOGR,,,,,,,,
10/12/18,20SE,1,1,3,8,0,HECO,8,1,BOGR,,,,,,,,
10/12/18,20SE,1,1,6,49,8,OPPO,31,7,HECO,,,,,,,,
10/12/18,20SE,1,1,9,9,2,HECO,19,1,HECO,,,,,,,,
10/12/18,20SE,1,1,12,30,3,HECO,25,2,HECO,,,,,,,,
10/12/18,20SE,1,1,15,2,0,HECO,5,1,HECO,,,,,,,,
10/12/18,20SE,1,1,18,7,1,HECO,3,1,BOGR,,,,,,,,
10/12/18,20SE,1,1,21,5,1,ARPU,5,0,BOGR,,,,,,,,
10/12/18,20SE,1,1,24,6,1,BOGR,3,0,HECO,,,,,,,,
10/12/18,20SE,1,2,3,19,3,HECO,2,0,HECO,,,,,,,,
10/12/18,20SE,1,2,6,6,1,BOGR,28,3,HECO,,,,,,,,
10/12/18,20SE,1,2,9,3,2,BOGR,17,1,HECO,,,,,,,,
10/12/18,20SE,1,2,12,8,1,BOGR,10,1,BOGR,,,,,,,,
10/12/18,20SE,1,2,15,4,2,BOGR,7,1,BOGR,,,,,,,,
10/12/18,20SE,1,2,18,9,1,HECO,3,1,BOGR,,,,,,,,
10/12/18,20SE,1,2,21,24,1,HECO,12,2,OPPO,,,,,,,,
10/12/18,20SE,1,2,24,5,1,HECO,4,1,HECO,,,,,,,,
10/12/18,20SE,1,3,3,45,3,HECO,26,7,HECO,,,,,,,,
10/12/18,20SE,1,3,6,34,3,HECO,20,3,HECO,,,,,,,,
10/12/18,20SE,1,3,9,7,3,HECO,36,5,HECO,,,,,,,,
10/12/18,20SE,1,3,12,31,5,HECO,33,7,HECO,,,,,,,,
10/12/18,20SE,1,3,15,28,3,HECO,46,7,HECO,,,,,,,,
10/12/18,20SE,1,3,18,34,5,HECO,40,9,HECO,,,,,,,,
10/12/18,20SE,1,3,21,15,2,HECO,32,2,HECO,,,,,,,,
10/12/18,20SE,1,3,24,57,7,HECO,26,7,HECO,,,,,,,,
10/12/18,20SE,1,4,3,15,4,HECO,17,3,HECO,,,,,,,,
10/12/18,20SE,1,4,6,14,2,HECO,14,2,HECO,,,,,,,,
10/12/18,20SE,1,4,9,21,2,HECO,22,3,HECO,,,,,,,,
10/12/18,20SE,1,4,12,27,3,HECO,37,10,HECO,,,,,,,,
10/12/18,20SE,1,4,15,14,3,HECO,36,3,HECO,,,,,,,,
10/12/18,20SE,1,4,18,39,5,HECO,25,3,HECO,,,,,,,,
10/12/18,20SE,1,4,21,22,3,HECO,43,2,HECO,,,,,,,,
10/12/18,20SE,1,4,24,28,5,HECO,36,3,HECO,,,,,,,,
10/12/18,20SE,2,1,3,40,3,HECO,36,2,HECO,,,,,,,,
10/12/18,20SE,2,1,6,14,1,HECO,42,3,HECO,,,,,,,,
10/12/18,20SE,2,1,9,13,2,HECO,41,5,HECO,,,,,,,,
10/12/18,20SE,2,1,12,28,3,HECO,11,1,HECO,,,,,,,,
10/12/18,20SE,2,1,15,4,2,HECO,23,5,HECO,,,,,,,,
10/12/18,20SE,2,1,18,39,3,HECO,6,1,HECO,,,,,,,,
10/12/18,20SE,2,1,21,12,1,BOGR,23,3,HECO,,,,,,,,
10/12/18,20SE,2,1,24,44,3,HECO,31,3,HECO,,,,,,,,
10/12/18,20SE,2,2,3,18,4,HECO,35,8,HECO,,,,,,,,
10/12/18,20SE,2,2,6,15,1,HECO,18,3,HECO,,,,,,,,
10/12/18,20SE,2,2,9,6,1,HECO,4,1,HECO,,,,,,,,
10/12/18,20SE,2,2,12,45,3,HECO,31,8,HECO,,,,,,,,
10/12/18,20SE,2,2,15,0,0,BARE,1,0,BARE,,,,,,,,
10/12/18,20SE,2,2,18,15,1,HECO,4,1,HECO,,,,,,,,
10/12/18,20SE,2,2,21,24,1,HECO,27,8,HECO,,,,,,,,
10/12/18,20SE,2,2,24,1,0,HECO,3,1,HECO,,,,,,,,
10/12/18,20SE,2,3,3,39,3,HECO,18,7,HECO,,,,,,,,
10/12/18,20SE,2,3,6,49,2,HECO,15,3,HECO,,,,,,,,
10/12/18,20SE,2,3,9,51,2,HECO,25,2,HECO,,,,,,,,
10/12/18,20SE,2,3,12,29,5,HECO,44,7,HECO,,,,,,,,
10/12/18,20SE,2,3,15,52,3,HECO,35,9,HECO,,,,,,,,
10/12/18,20SE,2,3,18,44,5,HECO,26,5,HECO,,,,,,,,
10/12/18,20SE,2,3,21,11,2,HECO,24,3,HECO,,,,,,,,
10/12/18,20SE,2,3,24,39,3,HECO,37,8,HECO,,,,,,,,
10/12/18,20SE,2,4,3,19,2,HECO,28,3,HECO,,,,,,,,
10/12/18,20SE,2,4,6,24,4,HECO,29,2,HECO,,,,,,,,
10/12/18,20SE,2,4,9,8,2,HECO,12,1,HECO,,,,,,,,
10/12/18,20SE,2,4,12,22,2,HECO,26,5,HECO,,,,,,,,
10/12/18,20SE,2,4,15,27,2,HECO,38,7,HECO,,,,,,,,
10/12/18,20SE,2,4,18,20,4,HECO,27,7,HECO,,,,,,,,
10/12/18,20SE,2,4,21,32,3,HECO,34,4,HECO,,,,,,,,
10/12/18,20SE,2,4,24,6,1,HECO,39,3,HECO,,,,,,,,
10/12/18,20SE,3,1,3,18,1,HECO,23,2,HECO,,,,,,,,
10/12/18,20SE,3,1,6,25,3,HECO,30,2,HECO,,,,,,,,
10/12/18,20SE,3,1,9,23,2,HECO,5,1,HECO,,,,,,,,
10/12/18,20SE,3,1,12,26,3,HECO,15,2,HECO,,,,,,,,
10/12/18,20SE,3,1,15,11,5,OPPO,8,5,OPPO,,,,,,,,
10/12/18,20SE,3,1,18,4,0,BUDA,6,1,BOGR,,,,,,,,
10/12/18,20SE,3,1,21,9,1,BOGR,7,0,BOGR,,,,,,,,
10/12/18,20SE,3,1,24,8,0,BOGR,20,1,BOGR,,,,,,,,
10/12/18,20SE,3,2,3,21,2,HECO,59,3,HECO,,,,,,,,
10/12/18,20SE,3,2,6,23,8,HECO,30,2,HECO,,,,,,,,
10/12/18,20SE,3,2,9,25,3,BOGR,33,1,HECO,,,,,,,,
10/12/18,20SE,3,2,12,8,1,HECO,12,2,HECO,,,,,,,,
10/12/18,20SE,3,2,15,25,4,HECO,18,5,HECO,,,,,,,,
10/12/18,20SE,3,2,18,2,0,BOGR,2,1,BOGR,,,,,,,,
10/12/18,20SE,3,2,21,5,2,BOGR,2,1,HECO,,,,,,,,
10/12/18,20SE,3,2,24,32,2,HECO,12,1,HECO,,,,,,,,
10/12/18,20SE,3,3,3,40,5,HECO,24,2,HECO,,,,,,,,
10/12/18,20SE,3,3,6,38,9,ciun,38,3,HECO,,,,,,,,
10/12/18,20SE,3,3,9,48,5,HECO,21,3,HECO,,,,,,,,
10/12/18,20SE,3,3,12,25,1,HECO,44,4,HECO,,,,,,,,
10/12/18,20SE,3,3,15,40,2,HECO,38,2,HECO,,,,,,,,
10/12/18,20SE,3,3,18,34,5,HECO,41,5,HECO,,,,,,,,
10/12/18,20SE,3,3,21,38,1,HECO,30,3,HECO,,,,,,,,
10/12/18,20SE,3,3,24,10,1,HECO,32,5,HECO,,,,,,,,
10/12/18,20SE,3,4,3,6,2,HECO,30,4,HECO,,,,,,,,
10/12/18,20SE,3,4,6,20,8,HECO,20,2,HECO,,,,,,,,
10/12/18,20SE,3,4,9,19,2,HECO,28,2,HECO,,,,,,,,
10/12/18,20SE,3,4,12,5,1,HECO,5,1,BOGR,,,,,,,,
10/12/18,20SE,3,4,15,20,5,HECO,9,1,BOGR,,,,,,,,
10/12/18,20SE,3,4,18,4,2,HECO,14,5,HECO,,,,,,,,
10/12/18,20SE,3,4,21,24,4,HECO,40,5,HECO,,,,,,,,
10/12/18,20SE,3,4,24,25,5,HECO,22,4,HECO,,,,,,,,
10/17/18,20SE,4,1,3,7,3,spai,39,11,HECO,,,,,,,,
10/17/18,20SE,4,1,6,18,2,PASM,11,5,spai,,,,,,,,
10/17/18,20SE,4,1,9,29,2,PASM,20,5,spai,,,,,,,,
10/17/18,20SE,4,1,12,20,2,PASM,10,2,pasm,,,,,,,,
10/17/18,20SE,4,1,15,13,5,spai,21,4,spai,,,,,,,,
10/17/18,20SE,4,1,18,10,3,spai,24,4,elel,,,,,,,,
10/17/18,20SE,4,1,21,18,2,disp,28,2,disp,,,,,,,,
10/17/18,20SE,4,1,24,10,2,PASM,14,2,BOGR,,,,,,,,
10/17/18,20SE,4,2,3,24,5,PASM,22,3,spai,,,,,,,,
10/17/18,20SE,4,2,6,21,4,PASM,29,5,pasm,,,,,,,,
10/17/18,20SE,4,2,9,17,3,PASM,30,4,spai,,,,,,,,
10/17/18,20SE,4,2,12,29,4,PASM,25,3,HECO,,,,,,,,
10/17/18,20SE,4,2,15,22,3,PASM,32,5,HECO,,,,,,,,
10/17/18,20SE,4,2,18,50,5,spai,38,11,HECO,,,,,,,,
10/17/18,20SE,4,2,21,24,7,PASM,12,3,HECO,,,,,,,,
10/17/18,20SE,4,2,24,28,5,disp,38,9,disp,,,,,,,,
10/17/18,20SE,4,3,3,3,1,spai,17,5,spai,,,,,,,,
10/17/18,20SE,4,3,6,19,10,PASM,24,5,spai,,,,,,,,
10/17/18,20SE,4,3,9,9,5,spai,27,5,spai,,,,,,,,
10/17/18,20SE,4,3,12,18,4,heco,32,8,spai,,,,,,,,
10/17/18,20SE,4,3,15,25,3,PASM,24,5,pasm,,,,,,,,
10/17/18,20SE,4,3,18,14,6,PASM,16,2,pasm,,,,,,,,
10/17/18,20SE,4,3,21,24,4,PASM,27,3,spai,,,,,,,,
10/17/18,20SE,4,3,24,29,4,spai,24,4,pasm,,,,,,,,
10/17/18,20SE,4,4,3,29,11,spai,4,1,BOGR,,,,,,,,
10/17/18,20SE,4,4,6,9,2,BOGR,19,4,disp,,,,,,,,
10/17/18,20SE,4,4,9,6,2,PASM,9,5,spai,,,,,,,,
10/17/18,20SE,4,4,12,5,2,spai,40,8,spai,,,,,,,,
10/17/18,20SE,4,4,15,12,4,spai,21,4,BOGR,,,,,,,,
10/17/18,20SE,4,4,18,9,4,HECO,21,3,spai,,,,,,,,
10/17/18,20SE,4,4,21,32,4,HECO,21,2,pasm,,,,,,,,
10/17/18,20SE,4,4,24,25,1,HECO,31,1,HECO,,,,,,,,
10/17/18,20SE,5,1,3,5,1,BOGR,19,10,HECO,,,,,,,,
10/17/18,20SE,5,1,6,4,0,BOGR,31,0,BOGR,,,,,,,,
10/17/18,20SE,5,1,9,14,1,BOGR,4,1,BOGR,,,,,,,,
10/17/18,20SE,5,1,12,4,1,BOGR,6,3,BOGR,,,,,,,,
10/17/18,20SE,5,1,15,6,2,spai,6,3,BOGR,,,,,,,,
10/17/18,20SE,5,1,18,25,6,spai,15,3,spai,,,,,,,,
10/17/18,20SE,5,1,21,27,5,PASM,31,5,spai,,,,,,,,
10/17/18,20SE,5,1,24,30,13,PASM,42,5,spai,,,,,,,,
10/17/18,20SE,5,2,3,19,5,PASM,15,3,spai,,,,,,,,
10/17/18,20SE,5,2,6,23,4,spai,31,7,spai,,,,,,,,
10/17/18,20SE,5,2,9,20,5,eref,63,8,spai,,,,,,,,
10/17/18,20SE,5,2,12,30,5,spai,23,4,HECO,,,,,,,,
10/17/18,20SE,5,2,15,24,3,PASM,14,1,eref,,,,,,,,
10/17/18,20SE,5,2,18,20,5,PASM,19,3,HECO,,,,,,,,
10/17/18,20SE,5,2,21,14,5,spai,21,9,disp,,,,,,,,
10/17/18,20SE,5,2,24,28,4,spai,14,5,pasm,,,,,,,,
10/17/18,20SE,5,3,3,6,2,spai,6,2,elel,,,,,,,,
10/17/18,20SE,5,3,6,9,2,spai,12,3,spai,,,,,,,,
10/17/18,20SE,5,3,9,6,2,spai,10,2,spai,,,,,,,,
10/17/18,20SE,5,3,12,14,2,spai,21,5,spai,,,,,,,,
10/17/18,20SE,5,3,15,21,3,spai,6,2,spai,,,,,,,,
10/17/18,20SE,5,3,18,7,2,spai,10,5,spai,,,,,,,,
10/17/18,20SE,5,3,21,10,5,spai,9,2,spai,,,,,,,,
10/17/18,20SE,5,3,24,10,3,spai,5,1,spai,,,,,,,,
10/17/18,20SE,5,4,3,22,3,PASM,22,5,spai,,,,,,,,
10/17/18,20SE,5,4,6,17,5,disp,25,5,disp,,,,,,,,
10/17/18,20SE,5,4,9,26,9,PASM,20,5,oppo,,,,,,,,
10/17/18,20SE,5,4,12,14,6,disp,39,1,disp,,,,,,,,
10/17/18,20SE,5,4,15,22,7,spai,19,5,spai,,,,,,,,
10/17/18,20SE,5,4,18,15,6,PASM,40,10,pasm,,,,,,,,
10/17/18,20SE,5,4,21,14,7,PASM,45,8,spai,,,,,,,,
10/17/18,20SE,5,4,24,24,4,PASM,24,11,spai,,,,,,,,
10/16/2018,20SE,6,1,3,8,1,BOGR,16,2,BOGR,,,,,,,,
10/16/2018,20SE,6,1,6,10,2,eref,5,2,pasm,,,,,,,,
10/16/2018,20SE,6,1,9,9,2,BOGR,12,4,OPPO,,,,,,,,
10/16/2018,20SE,6,1,12,13,2,BOGR,5,2,BOGR,,,,,,,,
10/16/2018,20SE,6,1,15,5,1,BOGR,8,2,eref,,,,,,,,
10/16/2018,20SE,6,1,18,7,1,BOGR,8,1,pasm,,,,,,,,
10/16/2018,20SE,6,1,21,9,2,BOGR,15,3,pasm,,,,,,,,
10/16/2018,20SE,6,1,24,12,2,BOGR,13,1,BOGR,,,,,,,,
10/16/2018,20SE,6,2,3,3,2,BOGR,2,1,BOGR,,,,,,,,
10/16/2018,20SE,6,2,6,6,2,BOGR,4,1,BOGR,,,,,,,,
10/16/2018,20SE,6,2,9,5,2,BOGR,3,1,BOGR,,,,,,,,
10/16/2018,20SE,6,2,12,6,2,BOGR,6,1,BOGR,,,,,,,,
10/16/2018,20SE,6,2,15,6,1,BOGR,3,2,crmi,,,,,,,,
10/16/2018,20SE,6,2,18,7,2,BOGR,14,2,pasm,,,,,,,,
10/16/2018,20SE,6,2,21,9,2,PASM,19,5,pasm,,,,,,,,
10/16/2018,20SE,6,2,24,10,3,BOGR,13,2,BOGR,,,,,,,,
10/16/2018,20SE,6,3,3,7,2,OPPO,4,1,BOGR,,,,,,,,
10/16/2018,20SE,6,3,6,7,2,BOGR,8,1,pasm,,,,,,,,
10/16/2018,20SE,6,3,9,5,2,BOGR,6,3,BOGR,,,,,,,,
10/16/2018,20SE,6,3,12,7,2,BOGR,5,2,BOGR,,,,,,,,
10/16/2018,20SE,6,3,15,9,2,BOGR,9,1,BOGR,,,,,,,,
10/16/2018,20SE,6,3,18,8,4,OPPO,11,2,OPPO,,,,,,,,
10/16/2018,20SE,6,3,21,12,3,BOGR,9,1,pasm,,,,,,,,
10/16/2018,20SE,6,3,24,8,1,BOGR,3,1,pasm,,,,,,,,
10/16/2018,20SE,6,4,3,10,2,BOGR,10,2,vuoc,,,,,,,,
10/16/2018,20SE,6,4,6,6,2,BOGR,8,1,BOGR,,,,,,,,
10/16/2018,20SE,6,4,9,6,1,BOGR,8,1,evnu,,,,,,,,
10/16/2018,20SE,6,4,12,1,0,BOGR,6,3,BOGR,,,,,,,,
10/16/2018,20SE,6,4,15,6,1,BOGR,7,2,BOGR,,,,,,,,
10/16/2018,20SE,6,4,18,4,1,BOGR,17,3,BOGR,,,,,,,,
10/16/2018,20SE,6,4,21,7,2,BOGR,3,1,BOGR,,,,,,,,
10/16/2018,20SE,6,4,24,6,2,BOGR,4,2,BOGR,,,,,,,,
10/11/18,20NW,1,1,3,12,3,HECO,19,2,HECO,,,,,,,,
10/11/18,20NW,1,1,6,12,1,HECO,41,8,OPPO,,,,,,,,
10/11/18,20NW,1,1,9,19,2,HECO,52,4,HECO,,,,,,,,
10/11/18,20NW,1,1,12,20,4,HECO,23,3,HECO,,,,,,,,
10/11/18,20NW,1,1,15,20,3,HECO,28,2,HECO,,,,,,,,
10/11/18,20NW,1,1,18,4,1,BOGR,10,2,HECO,,,,,,,,
10/11/18,20NW,1,1,21,24,1,HECO,31,4,HECO,,,,,,,,
10/11/18,20NW,1,1,24,13,2,HECO,19,2,HECO,,,,,,,,
10/11/18,20NW,1,2,3,8,1,HECO,13,2,HECO,,,,,,,,
10/11/18,20NW,1,2,6,11,2,HECO,24,3,HECO,,,,,,,,
10/11/18,20NW,1,2,9,7,2,HECO,7,2,HECO,,,,,,,,
10/11/18,20NW,1,2,12,28,5,HECO,17,3,HECO,,,,,,,,
10/11/18,20NW,1,2,15,20,5,HECO,16,2,HECO,,,,,,,,
10/11/18,20NW,1,2,18,24,3,HECO,25,4,HECO,,,,,,,,
10/11/18,20NW,1,2,21,10,2,HECO,13,3,HECO,,,,,,,,
10/11/18,20NW,1,2,24,10,2,BOGR,16,1,HECO,,,,,,,,
10/11/18,20NW,1,3,3,18,3,HECO,9,1,HECO,,,,,,,,
10/11/18,20NW,1,3,6,10,1,HECO,15,3,HECO,,,,,,,,
10/11/18,20NW,1,3,9,28,7,HECO,22,1,HECO,,,,,,,,
10/11/18,20NW,1,3,12,19,2,HECO,14,2,HECO,,,,,,,,
10/11/18,20NW,1,3,15,9,3,OPPO,19,4,HECO,,,,,,,,
10/11/18,20NW,1,3,18,4,1,BOGR,24,2,HECO,,,,,,,,
10/11/18,20NW,1,3,21,6,2,BOGR,13,1,HECO,,,,,,,,
10/11/18,20NW,1,3,24,8,2,BOGR,8,1,BOGR,,,,,,,,
10/11/18,20NW,1,4,3,8,1,HECO,41,3,HECO,,,,,,,,
10/11/18,20NW,1,4,6,11,2,HECO,10,2,HECO,,,,,,,,
10/11/18,20NW,1,4,9,9,2,OPPO,22,4,HECO,,,,,,,,
10/11/18,20NW,1,4,12,13,4,HECO,4,0,HECO,,,,,,,,
