Date,Pasture,Plot,Transect , Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Sp,West-Low,West-Low-Spp,
6/14/2022,24W,3,1,9,31,BOGR,1,BOGR,4,BOGR,0,BOGR,0
6/14/2022,24W,3,1,12,15,BOGR,0,BOGR,6,BOGR,0,BOGR,0
6/14/2022,24W,3,1,15,17,BOGR,1,BOGR,27,BOGR,2,VUOC,0
6/14/2022,24W,3,1,18,16,BOGR,1,BOGR,17,BOGR,1,BOGR,0
6/14/2022,24W,3,1,21,9,BOGR,0,BARE,30,SPCR,2,BOGR,0
6/14/2022,24W,3,1,24,10,BOGR,2,BOGR,10,BOGR,2,BOGR,0
6/14/2022,24W,3,2,3,21,BOGR,2,BOGR,24,BOGR,1,BOGR,0
6/14/2022,24W,3,2,6,27,BOGR,1,BOGR,25,BOGR,2,BOGR,0
6/14/2022,24W,3,2,9,25,BOGR,1,BOGR,23,BOGR,1,BOGR,0
6/14/2022,24W,3,2,12,22,BOGR,3,BOGR,28,BOGR,3,ARPU,0
6/14/2022,24W,3,2,15,14,VUOC,1,BOGR,30,BOGR,2,BOGR,0
6/14/2022,24W,3,2,18,25,BOGR,3,BOGR,21,BOGR,1,BOGR,0
6/14/2022,24W,3,2,21,27,BOGR,2,BOGR,16,BOGR,2,BOGR,0
6/14/2022,24W,3,2,24,15,BOGR,1,BOGR,28,BOGR,2,BOGR,0
6/14/2022,24W,3,3,3,2,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,24W,3,3,6,2,BOGR,1,BOGR,6,BOGR,2,BOGR,0
6/14/2022,24W,3,3,9,1,BOGR,0,BOGR,1,BOGR,0,BOGR,0
6/14/2022,24W,3,3,12,4,BOGR,1,BOGR,15,VUOC,2,BOGR,0
6/14/2022,24W,3,3,15,9,BOGR,3,BOGR,13,BOGR,2,BOGR,0
6/14/2022,24W,3,3,18,6,BOGR,2,BOGR,12,BOGR,1,BOGR,0
6/14/2022,24W,3,3,21,3,BOGR,1,BOGR,2,BOGR,0,BOGR,0
6/14/2022,24W,3,3,24,3,BOGR,0,BOGR,1,BOGR,0,BOGR,0
6/14/2022,24W,3,4,3,16,BOGR,1,BOGR,17,PASM,1,ARPU,0
6/14/2022,24W,3,4,6,4,BOGR,2,BOGR,4,BOGR,1,BOGR,0
6/14/2022,24W,3,4,9,16,BOGR,0,BOGR,21,BOGR,1,BOGR,0
6/14/2022,24W,3,4,12,10,BOGR,1,BOGR,17,BOGR,1,BOGR,0
6/14/2022,24W,3,4,15,24,BOGR,1,BOGR,16,BOGR,2,BOGR,0
6/14/2022,24W,3,4,18,11,BOGR,0,BOGR,21,BOGR,0,BOGR,0
6/14/2022,24W,3,4,21,12,BOGR,1,BOGR,8,BOGR,1,BOGR,0
6/14/2022,24W,3,4,24,13,PASM,1,BOGR,6,BOGR,1,BOGR,0
6/14/2022,24W,4,1,3,2,BOGR,1,BOGR,24,PASM,1,PASM,0
6/14/2022,24W,4,1,6,16,BOGR,1,BOGR,27,BOGR,1,BOGR,0
6/14/2022,24W,4,1,9,11,PASM,1,PASM,12,ARPU,1,BOGR,0
6/14/2022,24W,4,1,12,6,PASM,1,BOGR,19,BOGR,1,BOGR,0
6/14/2022,24W,4,1,15,10,BOGR,1,BOGR,7,BOGR,0,BOGR,0
6/14/2022,24W,4,1,18,19,BOGR,0,BOGR,26,BOGR,2,BOGR,0
6/14/2022,24W,4,1,21,8,BOGR,1,BOGR,10,PASM,1,BOGR,0
6/14/2022,24W,4,1,24,10,PASM,1,BOGR,13,BOGR,0,BARE,0
6/14/2022,24W,4,2,3,17,BOGR,1,BOGR,8,BOGR,1,EREF,0
6/14/2022,24W,4,2,6,28,BOGR,1,BOGR,32,BOGR,1,SPCO,0
6/14/2022,24W,4,2,9,6,BOGR,1,BOGR,15,BOGR,0,BOGR,0
6/14/2022,24W,4,2,12,38,BOGR,1,BOGR,32,BOGR,2,BOGR,0
6/14/2022,24W,4,2,15,8,BOGR,1,BOGR,12,BOGR,1,BOGR,0
6/14/2022,24W,4,2,18,4,CADU,1,BOGR,3,BOGR,1,BOGR,0
6/14/2022,24W,4,2,21,32,BOGR,4,OPPO,28,BOGR,1,BOGR,0
6/14/2022,24W,4,2,24,4,BOGR,0,BOGR,2,BOGR,1,BOGR,0
6/14/2022,24W,4,3,3,5,BOGR,1,BOGR,17,BOGR,2,BOGR,0
6/14/2022,24W,4,3,6,4,BOGR,1,BOGR,15,BOGR,1,BOGR,0
6/14/2022,24W,4,3,9,6,PASM,1,EREF,14,BOGR,0,BARE,0
6/14/2022,24W,4,3,12,6,VUOC,1,BOGR,10,PASM,2,PASM,0
6/14/2022,24W,4,3,15,28,PASM,0,BOGR,8,PASM,0,PASM,0
6/14/2022,24W,4,3,18,12,VUOC,1,VUOC,18,PASM,1,PASM,0
6/14/2022,24W,4,3,21,36,BOGR,1,BOGR,40,SPCR,1,BOGR,0
6/14/2022,24W,4,3,24,20,PASM,3,BOGR,28,BOGR,2,BOGR,0
6/14/2022,24W,4,4,3,16,VUOC,2,BOGR,9,BOGR,1,BOGR,0
6/14/2022,24W,4,4,6,2,BOGR,1,BOGR,20,BOGR,1,BOGR,0
6/14/2022,24W,4,4,9,7,CADU,0,CADU,2,CRMI,0,CRMI,0
6/14/2022,24W,4,4,12,23,BOGR,1,BOGR,26,BOGR,1,BOGR,0
6/14/2022,24W,4,4,15,15,BOGR,0,BARE,1,CRMI,0,BARE,0
6/14/2022,24W,4,4,18,1,CADU,0,BARE,0,BARE,0,BARE,0
6/14/2022,24W,4,4,21,14,BOGR,1,BOGR,23,BOGR,1,BOGR,0
6/14/2022,24W,4,4,24,27,BOGR,1,BOGR,26,BOGR,2,BOGR,0
6/14/2022,1W,1,1,3,14,BOGR,1,BOGR,8,BOGR,1,BOGR,0
6/14/2022,1W,1,1,6,5,BOGR,1,BOGR,8,CRMI,2,BOGR,0
6/14/2022,1W,1,1,9,3,BOGR,1,BOGR,8,LEDE,1,BOGR,0
6/14/2022,1W,1,1,12,4,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,1,1,15,4,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,1,1,18,6,BOGR,1,BRTE,16,BOGR,1,OPPO,0
6/14/2022,1W,1,1,21,12,VUOC,1,BOGR,5,OPPO,4,OPPO,0
6/14/2022,1W,1,1,24,0,BARE,0,BARE,6,SPCR,3,OPPO,0
6/14/2022,1W,1,2,3,5,BOGR,1,BOGR,4,VUOC,0,VUOC,0
6/14/2022,1W,1,2,6,11,EREF,1,BOGR,4,OPPO,2,OPPO,0
6/14/2022,1W,1,2,9,0,BARE,0,BARE,4,BOGR,1,BOGR,0
6/14/2022,1W,1,2,12,4,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,1,2,15,12,BOGR,3,OPPO,3,CADU,1,BOGR,0
6/14/2022,1W,1,2,18,5,BOGR,1,BOGR,5,VUOC,0,VUOC,0
6/14/2022,1W,1,2,21,6,BOGR,1,BOGR,5,CADU,1,BOGR,0
6/14/2022,1W,1,2,24,11,OPPO,2,BOGR,17,BRTE,4,OPPO,0
6/14/2022,1W,1,3,3,4,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/14/2022,1W,1,3,6,10,BOGR,2,BOGR,6,BOGR,1,BOGR,0
6/14/2022,1W,1,3,9,4,BOGR,2,BOGR,3,BOGR,1,BOGR,0
6/14/2022,1W,1,3,12,5,BOGR,1,BARE,3,BOGR,1,BOGR,0
6/14/2022,1W,1,3,15,5,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,1,3,18,0,BARE,0,BARE,4,BOGR,1,BOGR,0
6/14/2022,1W,1,3,21,4,BOGR,1,BOGR,8,EREF,3,EREF,0
6/14/2022,1W,1,3,24,4,BOGR,2,SPCO,8,BOGR,2,BOGR,0
6/14/2022,1W,1,4,3,4,BOGR,1,BOGR,6,BOGR,1,BOGR,0
6/14/2022,1W,1,4,6,5,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,1,4,9,5,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,1,4,12,4,BOGR,1,BOGR,4,BOGR,2,BOGR,0
6/14/2022,1W,1,4,15,4,BOGR,1,BOGR,3,VUOC,1,BOGR,0
6/14/2022,1W,1,4,18,3,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/14/2022,1W,1,4,21,2,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,1,4,24,4,CADU,1,BOGR,3,BOGR,1,BOGR,0
6/14/2022,1W,2,1,3,4,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,2,1,6,5,BOGR,1,VUOC,13,VUOC,2,BOGR,0
6/14/2022,1W,2,1,9,11,LEDE,2,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,2,1,12,6,VUOC,2,BOGR,12,VUOC,3,BOGR,0
6/14/2022,1W,2,1,15,6,VUOC,1,BOGR,10,BOGR,1,BOGR,0
6/14/2022,1W,2,1,18,24,SIAL,1,BOGR,2,BOGR,1,BOGR,0
6/14/2022,1W,2,1,21,4,BOGR,1,BOGR,11,VUOC,1,BOGR,0
6/14/2022,1W,2,1,24,12,BOGR,1,BOGR,8,BOGR,2,BOGR,0
6/14/2022,1W,2,2,3,4,BOGR,0,BOGR,8,BOGR,2,BOGR,0
6/14/2022,1W,2,2,6,4,BOGR,1,BOGR,14,BOGR,1,BOGR,0
6/14/2022,1W,2,2,9,11,BOGR,2,BOGR,9,BOGR,2,BOGR,0
6/14/2022,1W,2,2,12,8,BOGR,2,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,2,2,15,4,BOGR,1,BOGR,3,BOGR,1,BOGR,0
6/14/2022,1W,2,2,18,1,BOGR,0,BOGR,4,BOGR,2,BOGR,0
6/14/2022,1W,2,2,21,5,BOGR,1,BOGR,5,VUOC,2,BOGR,0
6/14/2022,1W,2,2,24,5,BOGR,1,BOGR,11,VUOC,2,BOGR,0
6/14/2022,1W,2,3,3,6,BOGR,2,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,2,3,6,4,BOGR,1,BOGR,2,BOGR,0,BOGR,0
6/14/2022,1W,2,3,9,5,VUOC,1,BOGR,14,VUOC,1,VUOC,0
6/14/2022,1W,2,3,12,4,BOGR,1,BOGR,3,BOGR,1,BOGR,0
6/14/2022,1W,2,3,15,3,BOGR,1,BOGR,8,BOGR,1,BOGR,0
6/14/2022,1W,2,3,18,8,BOGR,3,BOGR,8,BOGR,1,BOGR,0
6/14/2022,1W,2,3,21,2,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/14/2022,1W,2,3,24,2,BOGR,1,BOGR,1,BOGR,1,BOGR,0
6/14/2022,1W,2,4,3,3,BOGR,1,BOGR,7,BOGR,2,BOGR,0
6/14/2022,1W,2,4,6,12,VUOC,1,BOGR,6,BOGR,1,BOGR,0
6/14/2022,1W,2,4,9,7,BOGR,1,BOGR,8,BOGR,1,BOGR,0
6/14/2022,1W,2,4,12,9,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,2,4,15,4,BOGR,2,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,2,4,18,9,BOGR,2,BOGR,11,BOGR,1,BOGR,0
6/14/2022,1W,2,4,21,2,BOGR,1,BOGR,4,BOGR,2,BOGR,0
6/14/2022,1W,2,4,24,10,BOGR,1,BOGR,8,BOGR,2,BOGR,0
6/14/2022,1W,3,1,3,4,BOGR,2,BOGR,5,BOGR,1,BOGR,0
6/14/2022,1W,3,1,6,0,BARE,0,BARE,8,VUOC,1,BOGR,0
6/14/2022,1W,3,1,9,7,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,3,1,12,2,BOGR,0,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,3,1,15,2,BOGR,1,BOGR,2,BOGR,0,BOGR,0
6/14/2022,1W,3,1,18,1,BOGR,1,BOGR,2,BOGR,1,BOGR,0
6/14/2022,1W,3,1,21,8,BOGR,2,BOGR,4,BOGR,2,BOGR,0
6/14/2022,1W,3,1,24,4,BOGR,2,BOGR,4,BOGR,0,BOGR,0
6/14/2022,1W,3,2,3,8,BOGR,2,BOGR,11,VUOC,1,VUOC,0
6/14/2022,1W,3,2,6,10,EREF,1,EREF,6,BOGR,2,BOGR,0
6/14/2022,1W,3,2,9,9,VUOC,2,BOGR,14,VUOC,1,BOGR,0
6/14/2022,1W,3,2,12,11,VUOC,3,BOGR,20,EREF,2,BOGR,0
6/14/2022,1W,3,2,15,8,VUOC,1,BOGR,4,EREF,2,EREF,0
6/14/2022,1W,3,2,18,11,VUOC,2,BOGR,8,VUOC,1,BOGR,0
6/14/2022,1W,3,2,21,12,EREF,1,EREF,16,VUOC,1,BOGR,0
6/14/2022,1W,3,2,24,12,VUOC,2,VUOC,11,VUOC,1,BOGR,0
6/14/2022,1W,3,3,3,8,VUOC,1,BOGR,12,VUOC,0,VUOC,0
6/14/2022,1W,3,3,6,8,VUOC,0,VUOC,2,BOGR,0,BOGR,0
6/14/2022,1W,3,3,9,6,VUOC,1,BOGR,8,CADU,1,CADU,0
6/14/2022,1W,3,3,12,14,VUOC,1,BOGR,7,CADU,0,CADU,0
6/14/2022,1W,3,3,15,14,PASM,2,PASM,4,PASM,0,PASM,0
6/14/2022,1W,3,3,18,21,PASM,2,PASM,16,PASM,1,PASM,0
6/14/2022,1W,3,3,21,11,PASM,1,BOGR,8,SPCO,0,SPCO,0
6/14/2022,1W,3,3,24,8,BOGR,0,BOGR,2,SPCO,0,SPCO,0
6/14/2022,1W,3,4,3,0,BARE,0,BARE,4,BOGR,1,BOGR,0
6/14/2022,1W,3,4,6,4,CADU,0,CADU,8,VUOC,1,BOGR,0
6/14/2022,1W,3,4,9,6,BOGR,1,BOGR,12,VUOC,1,BOGR,0
6/14/2022,1W,3,4,12,6,BOGR,2,BOGR,6,BOGR,1,BOGR,0
6/14/2022,1W,3,4,15,5,BOGR,2,BOGR,14,VUOC,1,BOGR,0
6/14/2022,1W,3,4,18,6,BOGR,2,OPPO,8,BOGR,1,BOGR,0
6/14/2022,1W,3,4,21,8,BOGR,2,BOGR,24,PASM,3,PASM,0
6/14/2022,1W,3,4,24,22,LEDE,2,OPPO,8,VUOC,2,VUOC,0
6/14/2022,1W,4,1,3,4,BOGR,1,BOGR,5,BOGR,1,BOGR,0
6/14/2022,1W,4,1,6,8,VUOC,1,BOGR,13,VUOC,1,BOGR,0
6/14/2022,1W,4,1,9,8,BOGR,1,BOGR,5,BOGR,0,CADU,0
6/14/2022,1W,4,1,12,6,BOGR,2,BOGR,2,BOGR,0,BOGR,0
6/14/2022,1W,4,1,15,4,BOGR,1,BOGR,12,VUOC,1,BOGR,0
6/14/2022,1W,4,1,18,8,BOGR,2,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,4,1,21,5,BOGR,1,BOGR,4,EREF,1,EREF,0
6/14/2022,1W,4,1,24,2,EREF,1,BOGR,0,BARE,0,BARE,0
6/14/2022,1W,4,2,3,0,BARE,0,BARE,4,ELEL,0,ELEL,0
6/14/2022,1W,4,2,6,5,CADU,0,BARE,9,VUOC,0,VUOC,0
6/14/2022,1W,4,2,9,4,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,4,2,12,12,CADU,2,BOGR,8,BOGR,1,BOGR,0
6/14/2022,1W,4,2,15,6,OPPO,1,OPPO,3,BOGR,1,BOGR,0
6/14/2022,1W,4,2,18,4,BOGR,1,BOGR,0,BARE,0,BARE,0
6/14/2022,1W,4,2,21,3,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,4,2,24,5,BOGR,1,BOGR,6,BOGR,2,BOGR,0
6/14/2022,1W,4,3,3,4,ELEL,0,ELEL,3,SPCO,1,SPCO,0
6/14/2022,1W,4,3,6,2,BOGR,0,BOGR,3,BOGR,1,BOGR,0
6/14/2022,1W,4,3,9,4,BOGR,1,BOGR,4,BOGR,0,BOGR,0
6/14/2022,1W,4,3,12,2,BOGR,1,BOGR,3,BOGR,0,BOGR,0
6/14/2022,1W,4,3,15,6,BOGR,2,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,4,3,18,8,BOGR,1,BOGR,6,VUOC,1,BOGR,0
6/14/2022,1W,4,3,21,8,VUOC,2,BOGR,3,BOGR,1,BOGR,0
6/14/2022,1W,4,3,24,4,BOGR,1,BOGR,4,BOGR,1,BOGR,0
6/14/2022,1W,4,4,3,4,CADU,1,BOGR,3,BOGR,1,BOGR,0
6/14/2022,1W,4,4,6,8,CADU,0,CADU,5,SPCO,1,SPCO,0
6/14/2022,1W,4,4,9,0,BARE,0,BARE,2,BOGR,0,BOGR,0
6/14/2022,1W,4,4,12,1,SPCO,0,SPCO,4,PASM,0,PASM,0
6/14/2022,1W,4,4,15,9,CADU,0,CADU,4,CADU,0,CADU,0
6/14/2022,1W,4,4,18,8,ELEL,1,ELEL,16,PASM,0,PASM,0
6/14/2022,1W,4,4,21,15,ARFR,1,ARFR,8,CADU,1,BOGR,0
6/14/2022,1W,4,4,24,8,OPPO,5,OPPO,1,BOGR,0,BOGR,0
6/7/2022,20SE,1,1,3,35,CHLE,3,HECO,41,SIAL,1,PIOP,0
6/7/2022,20SE,1,1,6,26,SIAL,3,HECO,14,HECO,1,HECO,0
6/7/2022,20SE,1,1,9,40,CHLE,1,SPCR,12,HECO,1,HECO,0
6/7/2022,20SE,1,1,12,27,SPCR,1,SAIB,34,SPCR,2,SIAL,0
6/7/2022,20SE,1,1,15,4,CADU,1,CADU,6,CADU,1,CADU,0
6/7/2022,20SE,1,1,18,11,HECO,1,CADU,6,CADU,1,CADU,0
6/7/2022,20SE,1,1,21,17,HECO,1,CADU,22,SPCR,2,SPCR,0
6/7/2022,20SE,1,1,24,6,BOGR,1,BOGR,36,HECO,1,CADU,0
6/7/2022,20SE,1,2,3,24,HECO,4,HECO,11,HECO,2,HECO,0
6/7/2022,20SE,1,2,6,30,SPCR,2,SPCR,30,HECO,3,HECO,0
6/7/2022,20SE,1,2,9,14,SIAL,2,CADU,45,SIAL,6,HECO,0
6/7/2022,20SE,1,2,12,22,SPCR,2,HECO,30,SIAL,3,HECO,0
6/7/2022,20SE,1,2,15,58,HECO,4,HECO,24,SIAL,3,HECO,0
6/7/2022,20SE,1,2,18,21,CHLE,1,HECO,42,SIAL,1,HECO,0
6/7/2022,20SE,1,2,21,36,HECO,3,HECO,20,SPCR,5,SPCR,0
6/7/2022,20SE,1,2,24,38,CHLE,1,SPCR,35,SIAL,2,CHLE,0
6/7/2022,20SE,1,3,3,21,HECO,1,HECO,32,CHLE,5,HECO,0
6/7/2022,20SE,1,3,6,28,HECO,4,HECO,25,HECO,9,HECO,0
6/7/2022,20SE,1,3,9,20,HECO,3,HECO,18,HECO,3,HECO,0
6/7/2022,20SE,1,3,12,20,HECO,1,HECO,24,HECO,3,HECO,0
6/7/2022,20SE,1,3,15,23,CHLE,4,HECO,24,CHLE,4,HECO,0
6/7/2022,20SE,1,3,18,20,HECO,1,HECO,20,HECO,7,HECO,0
6/7/2022,20SE,1,3,21,28,CHLE,5,HECO,44,CHLE,11,HECO,0
6/7/2022,20SE,1,3,24,20,HECO,1,HECO,22,CHLE,9,HECO,0
6/7/2022,20SE,1,4,3,42,CHLE,3,HECO,28,CHLE,1,HECO,0
6/7/2022,20SE,1,4,6,22,CHLE,2,HECO,18,CHLE,3,HECO,0
6/7/2022,20SE,1,4,9,32,CHLE,3,HECO,22,CHLE,1,HECO,0
6/7/2022,20SE,1,4,12,34,CHLE,1,HECO,37,CHLE,3,HECO,0
6/7/2022,20SE,1,4,15,34,CHLE,4,HECO,30,CHLE,3,HECO,0
6/7/2022,20SE,1,4,18,22,HECO,10,HECO,42,CHLE,6,HECO,0
6/7/2022,20SE,1,4,21,28,CHLE,3,HECO,28,CHLE,4,HECO,0
6/7/2022,20SE,1,4,24,18,HECO,2,HECO,20,HECO,3,HECO,0
6/7/2022,20SE,2,1,3,12,CHLE,1,CHLE,2,PASM,1,PASM,0
6/7/2022,20SE,2,1,6,18,CHLE,2,HECO,20,HECO,1,HECO,0
6/7/2022,20SE,2,1,9,5,HECO,1,HECO,28,CHLE,2,HECO,0
6/7/2022,20SE,2,1,12,30,CHLE,1,HECO,14,CHLE,1,HECO,0
6/7/2022,20SE,2,1,15,46,SIAL,1,HECO,25,CHLE,4,HECO,0
6/7/2022,20SE,2,1,18,20,SPCR,2,SPCO,28,CHLE,1,HECO,0
6/7/2022,20SE,2,1,21,17,HECO,2,HECO,22,SPCR,2,SPCR,0
6/7/2022,20SE,2,1,24,14,SPCR,3,SPCR,18,HECO,2,HECO,0
6/7/2022,20SE,2,2,3,14,CHLE,2,HECO,24,CHLE,3,TRDU,0
6/7/2022,20SE,2,2,6,3,SIAL,2,PASM,29,CHLE,4,BOGR,0
6/7/2022,20SE,2,2,9,35,SIAL,4,HECO,34,CHLE,2,HECO,0
6/7/2022,20SE,2,2,12,45,SPCR,3,HECO,43,CHLE,1,CHLE,0
6/7/2022,20SE,2,2,15,33,CHLE,2,CHLE,48,SIAL,2,HECO,0
6/7/2022,20SE,2,2,18,22,HECO,2,HECO,45,HECO,2,HECO,0
6/7/2022,20SE,2,2,21,56,CHLE,2,HECO,40,CHLE,4,SPCR,0
6/7/2022,20SE,2,2,24,44,CHLE,4,PASM,14,CHLE,2,PASM,0
6/7/2022,20SE,2,3,3,14,HECO,2,HECO,30,HECO,4,HECO,0
6/7/2022,20SE,2,3,6,16,SIAL,1,HECO,32,SIAL,4,HECO,0
6/7/2022,20SE,2,3,9,16,HECO,2,HECO,30,CHLE,4,HECO,0
6/7/2022,20SE,2,3,12,26,CHLE,2,HECO,32,CHLE,4,HECO,0
6/7/2022,20SE,2,3,15,14,HECO,1,HECO,44,CHLE,2,HECO,0
6/7/2022,20SE,2,3,18,13,HECO,2,HECO,28,HECO,5,HECO,0
6/7/2022,20SE,2,3,21,55,SIAL,1,HECO,40,CHLE,2,HECO,0
6/7/2022,20SE,2,3,24,42,SIAL,2,HECO,25,CHLE,3,HECO,0
6/7/2022,20SE,2,4,3,16,HECO,1,HECO,22,HECO,3,HECO,0
6/7/2022,20SE,2,4,6,10,HECO,1,HECO,27,CHLE,2,HECO,0
6/7/2022,20SE,2,4,9,38,SIAL,2,SIAL,18,HECO,2,HECO,0
6/7/2022,20SE,2,4,12,38,CHLE,2,CHLE,21,CHLE,2,HECO,0
6/7/2022,20SE,2,4,15,22,CHLE,2,CHLE,55,SIAL,2,SAIB,0
6/7/2022,20SE,2,4,18,36,CHLE,1,CHLE,51,SIAL,3,TROC,0
6/7/2022,20SE,2,4,21,29,CHLE,3,CHLE,23,CHLE,1,CHLE,0
6/7/2022,20SE,2,4,24,31,CHLE,1,CHLE,30,CHLE,1,CHLE,0
6/7/2022,20SE,3,1,3,17,CHLE,1,HECO,10,CHLE,2,BOGR,0
6/7/2022,20SE,3,1,6,28,CHLE,1,CHLE,12,CHLE,3,HECO,0
6/7/2022,20SE,3,1,9,5,CADU,1,CADU,3,CHLE,2,CHLE,0
6/7/2022,20SE,3,1,12,40,CHLE,2,BOGR,10,CHLE,3,CHLE,0
6/7/2022,20SE,3,1,15,26,BOGR,3,OPPO,8,BOGR,2,BOGR,0
6/7/2022,20SE,3,1,18,28,BOGR,1,BOGR,24,BOGR,1,BOGR,0
6/7/2022,20SE,3,1,21,13,BOGR,1,BOGR,18,BOGR,2,BOGR,0
6/7/2022,20SE,3,1,24,22,BOGR,1,BOGR,52,SIAL,1,BOGR,0
6/7/2022,20SE,3,2,3,33,CHLE,3,HECO,32,BOGR,1,HECO,0
6/7/2022,20SE,3,2,6,31,CHLE,3,HECO,24,HECO,4,HECO,0
6/7/2022,20SE,3,2,9,10,SIAL,3,BOGR,10,HECO,1,HECO,0
6/7/2022,20SE,3,2,12,31,HECO,2,CADU,34,SIAL,1,HECO,0
6/7/2022,20SE,3,2,15,38,HECO,4,HECO,12,HECO,1,HECO,0
6/7/2022,20SE,3,2,18,6,HECO,2,HECO,7,HECO,1,HECO,0
6/7/2022,20SE,3,2,21,1,CADU,1,CADU,7,CADU,2,CADU,0
6/7/2022,20SE,3,2,24,45,SIAL,2,HECO,28,SIAL,3,HECO,0
6/7/2022,20SE,3,3,3,27,CHLE,1,SPCO,12,CHLE,2,HECO,0
6/7/2022,20SE,3,3,6,20,HECO,2,HECO,11,HECO,1,HECO,0
6/7/2022,20SE,3,3,9,26,CHLE,1,HECO,16,CHLE,4,HECO,0
6/7/2022,20SE,3,3,12,54,SIAL,2,HECO,13,HECO,3,HECO,0
6/7/2022,20SE,3,3,15,19,HECO,2,HECO,28,CHLE,5,HECO,0
6/7/2022,20SE,3,3,18,23,HECO,2,HECO,23,CHLE,5,HECO,0
6/7/2022,20SE,3,3,21,25,CHLE,2,HECO,27,CHLE,1,CHLE,0
6/7/2022,20SE,3,3,24,18,HECO,1,HECO,14,HECO,2,HECO,0
6/7/2022,20SE,3,4,3,13,BOGR,2,BOGR,18,SIAL,2,BOGR,0
6/7/2022,20SE,3,4,6,40,SIAL,2,BOGR,26,CADU,2,CADU,0
6/7/2022,20SE,3,4,9,32,CHLE,2,BOGR,28,BOGR,2,BOGR,0
6/7/2022,20SE,3,4,12,28,BOGR,2,BOGR,30,BOGR,3,BOGR,0
6/7/2022,20SE,3,4,15,32,BOGR,3,BOGR,27,BOGR,2,BOGR,0
6/7/2022,20SE,3,4,18,26,HECO,2,HECO,29,BOGR,3,BOGR,0
6/7/2022,20SE,3,4,21,22,HECO,2,HECO,22,CHLE,1,HECO,0
6/7/2022,20SE,3,4,24,12,HECO,2,HECO,26,CHLE,3,HECO,0
6/13/2022,20SE,4,1,3,38,CHLE,6,SPAI,16,SPAI,7,SPAI,0
6/13/2022,20SE,4,1,6,50,SIAL,5,SPAI,25,SPAI,8,SPAI,0
6/13/2022,20SE,4,1,9,36,CHLE,9,SPAI,43,SPAI,9,SPAI,0
6/13/2022,20SE,4,1,12,18,SPAI,3,SPAI,36,SPAI,8,SPAI,0
6/13/2022,20SE,4,1,15,60,SIAL,9,SIAL,70,CHLE,9,SPAI,0
6/13/2022,20SE,4,1,18,70,SIAL,5,SPAI,14,SPAI,5,SPAI,0
6/13/2022,20SE,4,1,21,40,SPAI,6,SPAI,69,CHLE,4,SPAI,0
6/13/2022,20SE,4,1,24,40,SPAI,3,SPAI,33,CHLE,8,SPAI,0
6/13/2022,20SE,4,2,3,28,SPAI,5,SPAI,36,SPAI,5,SPAI,0
6/13/2022,20SE,4,2,6,21,SPAI,5,SPAI,18,SPAI,6,SPAI,0
6/13/2022,20SE,4,2,9,24,SPAI,6,SPAI,34,SPAI,9,SPAI,0
6/13/2022,20SE,4,2,12,34,SPAI,8,SPAI,54,SPAI,5,SPAI,0
6/13/2022,20SE,4,2,15,26,SPAI,8,SPAI,33,SPAI,8,SPAI,0
6/13/2022,20SE,4,2,18,32,SPAI,5,SPAI,28,SPAI,10,SPAI,0
6/13/2022,20SE,4,2,21,68,SPAI,8,SPAI,16,SPAI,2,SPAI,0
6/13/2022,20SE,4,2,24,14,SPAI,2,SPAI,36,BOGR,4,DISP,0
6/13/2022,20SE,4,3,3,28,SPAI,9,SPAI,30,SPAI,8,SPAI,0
6/13/2022,20SE,4,3,6,24,CHLE,8,SPAI,20,SPAI,6,SPAI,0
6/13/2022,20SE,4,3,9,15,SPAI,8,SPAI,25,SPAI,9,SPAI,0
6/13/2022,20SE,4,3,12,29,SPAI,4,SPAI,42,CHLE,5,SPAI,0
