Week,Pasture,Date,Plot,Reading_No,High,Low,Spp,G_B,Screen1,Adj_Low,Biomass_lbs_ac
16,26W,8/23/2016,1,2,10,0,BOGR,b,0,0,0
16,26W,8/23/2016,1,3,11,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,1,4,9,1,VUOC,b,1,,
16,26W,8/23/2016,1,5,8,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,1,6,3,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,1,7,12,2,VUOC,b,1,,
16,26W,8/23/2016,1,8,19,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,1,9,17,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,1,10,18,5,VUOC,b,1,,
16,26W,8/23/2016,1,11,10,4,VUOC,b,1,,
16,26W,8/23/2016,1,12,16,0,BOGR,b,0,0,0
16,26W,8/23/2016,1,13,10,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,1,14,12,3,BOGR,b,0,3,704.079
16,26W,8/23/2016,1,15,14,0,BOGR,b,0,0,0
16,26W,8/23/2016,1,16,18,1,ARFR,b,1,,
16,26W,8/23/2016,1,17,6,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,1,18,16,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,1,19,18,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,1,20,10,3,oppo,b,1,,
16,26W,8/23/2016,1,21,7,2,oppo,b,1,,
16,26W,8/23/2016,1,22,10,3,VUOC,b,1,,
16,26W,8/23/2016,1,23,12,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,1,24,7,4,VUOC,b,1,,
16,26W,8/23/2016,1,25,4,0,BOGR,b,0,0,0
16,26W,8/23/2016,2,1,8,3,VUOC,b,1,,
16,26W,8/23/2016,2,2,14,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,2,3,18,3,pasm,b,0,3,704.079
16,26W,8/23/2016,2,4,40,4,pasm,b,0,4,938.772
16,26W,8/23/2016,2,5,25,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,2,6,24,7,pasm,b,0,7,1642.851
16,26W,8/23/2016,2,7,33,2,pasm,b,0,2,469.386
16,26W,8/23/2016,2,8,20,3,pasm,b,0,3,704.079
16,26W,8/23/2016,2,9,14,4,pasm,b,0,4,938.772
16,26W,8/23/2016,2,10,21,3,pasm,b,0,3,704.079
16,26W,8/23/2016,2,11,22,5,HECO,b,0,5,1173.465
16,26W,8/23/2016,2,12,11,4,VUOC,b,1,,
16,26W,8/23/2016,2,13,11,0,VUOC,b,1,,
16,26W,8/23/2016,2,14,12,4,VUOC,b,1,,
16,26W,8/23/2016,2,15,11,5,BOGR,b,0,5,1173.465
16,26W,8/23/2016,2,16,6,0,cadu,b,0,0,0
16,26W,8/23/2016,2,17,9,3,BOGR,b,0,3,704.079
16,26W,8/23/2016,2,18,12,4,VUOC,b,1,,
16,26W,8/23/2016,2,19,10,5,VUOC,b,1,,
16,26W,8/23/2016,2,20,9,3,BOGR,b,0,3,704.079
16,26W,8/23/2016,2,21,4,0,VUOC,b,1,,
16,26W,8/23/2016,2,22,11,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,2,23,4,0,cadu,b,0,0,0
16,26W,8/23/2016,2,24,12,4,oppo,b,1,,
16,26W,8/23/2016,2,25,5,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,3,1,12,2,VUOC,b,1,,
16,26W,8/23/2016,3,2,8,1,CADU ,b,0,1,234.693
16,26W,8/23/2016,3,3,12,3,VUOC,b,1,,
16,26W,8/23/2016,3,4,9,4,VUOC,b,1,,
16,26W,8/23/2016,3,5,28,7,VUOC,b,1,,
16,26W,8/23/2016,3,6,4,0,CADU,G,0,0,0
16,26W,8/23/2016,3,7,11,4,BOGR,b,0,4,938.772
16,26W,8/23/2016,3,8,11,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,3,9,12,3,VUOC,b,1,,
16,26W,8/23/2016,3,10,8,3,VUOC,b,1,,
16,26W,8/23/2016,3,11,10,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,3,12,17,7,THFI,b,,,
16,26W,8/23/2016,3,13,6,3,THFI,b,,,
16,26W,8/23/2016,3,14,12,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,3,15,10,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,3,16,10,5,VUOC,b,1,,
16,26W,8/23/2016,3,17,6,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,3,18,6,0,BOGR,b,0,0,0
16,26W,8/23/2016,3,19,4,0,BOGR,b,0,0,0
16,26W,8/23/2016,3,20,12,3,BOGR,b,0,3,704.079
16,26W,8/23/2016,3,21,7,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,3,22,14,3,oppo,b,1,,
16,26W,8/23/2016,3,23,14,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,3,24,16,3,THFI,b,,,
16,26W,8/23/2016,3,25,21,0,BOGR,b,0,0,0
16,26W,8/23/2016,4,1,20,7,HECO,G,0,7,1642.851
16,26W,8/23/2016,4,2,40,4,VUOC,b,1,,
16,26W,8/23/2016,4,3,49,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,4,4,22,4,BOGR,b,0,4,938.772
16,26W,8/23/2016,4,5,52,4,VUOC,b,1,,
16,26W,8/23/2016,4,6,14,4,DUNG,b,0,4,938.772
16,26W,8/23/2016,4,7,19,3,VUOC,b,1,,
16,26W,8/23/2016,4,8,10,1,VUOC,b,1,,
16,26W,8/23/2016,4,9,7,3,BOGR,b,0,3,704.079
16,26W,8/23/2016,4,10,12,6,BOGR,b,0,6,1408.158
16,26W,8/23/2016,4,11,9,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,4,12,19,7,pasm,b,0,7,1642.851
16,26W,8/23/2016,4,13,17,1,VUOC,b,1,,
16,26W,8/23/2016,4,14,11,0,THFI,b,,,
16,26W,8/23/2016,4,15,15,3,BOGR,G,0,3,704.079
16,26W,8/23/2016,4,16,26,2,BOGR,G,0,2,469.386
16,26W,8/23/2016,4,17,12,2,VUOC,b,1,,
16,26W,8/23/2016,4,18,11,0,VUOC,b,1,,
16,26W,8/23/2016,4,19,7,0,EREF,G,1,,
16,26W,8/23/2016,4,20,14,4,HECO,b,0,4,938.772
16,26W,8/23/2016,4,21,7,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,4,22,11,2,VUOC,b,1,,
16,26W,8/23/2016,4,23,9,1,VUOC,b,1,,
16,26W,8/23/2016,4,24,10,3,BOGR,b,0,3,704.079
16,26W,8/23/2016,4,25,6,3,BOGR,b,0,3,704.079
16,26W,8/23/2016,EX1,1,9,0,BOGR,b,0,0,0
16,26W,8/23/2016,EX1,2,20,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,EX1,3,36,4,HECO,b,0,4,938.772
16,26W,8/23/2016,EX1,4,19,0,CADU,b,0,0,0
16,26W,8/23/2016,EX1,5,12,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,EX1,6,8,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,EX1,7,9,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,EX1,8,10,2,CADU,b,0,2,469.386
16,26W,8/23/2016,EX1,9,6,1,CADU,b,0,1,234.693
16,26W,8/23/2016,EX1,10,23,2,VUOC,b,1,,
16,26W,8/23/2016,EX1,11,31,3,VUOC,b,1,,
16,26W,8/23/2016,EX1,12,11,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,EX1,13,18,3,BOGR,b,0,3,704.079
16,26W,8/23/2016,EX1,14,5,3,VUOC,b,1,,
16,26W,8/23/2016,EX1,15,16,2,VUOC,b,1,,
16,26W,8/23/2016,EX1,16,10,2,VUOC,b,1,,
16,26W,8/23/2016,EX1,17,44,3,BOGR,b,0,3,704.079
16,26W,8/23/2016,EX1,18,11,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,EX1,19,20,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,EX1,20,20,2,HECO,b,0,2,469.386
16,26W,8/23/2016,EX1,21,14,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,EX1,22,6,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,EX1,23,18,0,BOGR,b,0,0,0
16,26W,8/23/2016,EX1,24,16,2,THFI,b,,,
16,26W,8/23/2016,EX1,25,14,2,ARPU,b,,,
16,26W,8/23/2016,EX2,1,12,3,VUOC,b,1,,
16,26W,8/23/2016,EX2,2,8,3,BUDA,b,0,3,704.079
16,26W,8/23/2016,EX2,3,11,3,VUOC,b,1,,
16,26W,8/23/2016,EX2,4,13,6,pasm,b,0,6,1408.158
16,26W,8/23/2016,EX2,5,22,5,pasm,b,0,5,1173.465
16,26W,8/23/2016,EX2,6,12,5,THFI,b,,,
16,26W,8/23/2016,EX2,7,12,2,VUOC,b,1,,
16,26W,8/23/2016,EX2,8,15,2,VUOC,b,1,,
16,26W,8/23/2016,EX2,9,13,0,VUOC,b,1,,
16,26W,8/23/2016,EX2,10,11,3,GUSA,b,1,,
16,26W,8/23/2016,EX2,11,14,5,VUOC,b,1,,
16,26W,8/23/2016,EX2,12,16,4,VUOC,b,1,,
16,26W,8/23/2016,EX2,13,18,6,VUOC,b,1,,
16,26W,8/23/2016,EX2,14,8,2,BOGR,b,0,2,469.386
16,26W,8/23/2016,EX2,15,12,3,BOGR,b,0,3,704.079
16,26W,8/23/2016,EX2,16,4,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,EX2,17,11,3,CADU,b,0,3,704.079
16,26W,8/23/2016,EX2,18,14,4,VUOC,b,1,,
16,26W,8/23/2016,EX2,19,6,4,oppo,b,1,,
16,26W,8/23/2016,EX2,20,16,6,oppo,b,1,,
16,26W,8/23/2016,EX2,21,10,3,VUOC,b,1,,
16,26W,8/23/2016,EX2,22,14,3,BOGR,b,0,3,704.079
16,26W,8/23/2016,EX2,23,16,2,oppo,b,1,,
16,26W,8/23/2016,EX2,24,10,1,BOGR,b,0,1,234.693
16,26W,8/23/2016,EX2,25,26,2,pasm,G,0,2,469.386
16b,26W,8/26/2016,1,1,9,1,VUOC,b,1,,
16b,26W,8/26/2016,1,2,11,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,1,3,13,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,1,4,7,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,1,5,13,2,VUOC,b,1,,
16b,26W,8/26/2016,1,6,7,0,VUOC,b,1,,
16b,26W,8/26/2016,1,7,14,1,VUOC,b,1,,
16b,26W,8/26/2016,1,8,10,3,VUOC,b,1,,
16b,26W,8/26/2016,1,9,16,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,1,10,9,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,1,11,14,2,VUOC,b,1,,
16b,26W,8/26/2016,1,12,4,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,1,13,4,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,1,14,13,3,oppo,b,1,,
16b,26W,8/26/2016,1,15,17,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,1,16,20,4,VUOC,b,1,,
16b,26W,8/26/2016,1,17,14,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,1,18,15,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,1,19,11,3,VUOC,b,1,,
16b,26W,8/26/2016,1,20,8,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,1,21,3,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,1,22,5,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,1,23,3,0,BOGR,b,0,0,0
16b,26W,8/26/2016,1,24,13,0,VUOC,b,1,,
16b,26W,8/26/2016,1,25,13,2,VUOC,b,1,,
16b,26W,8/26/2016,2,1,5,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,2,2,13,2,pasm,b,0,2,469.386
16b,26W,8/26/2016,2,3,28,5,pasm,g,0,5,1173.465
16b,26W,8/26/2016,2,4,31,4,pasm,b,0,4,938.772
16b,26W,8/26/2016,2,5,23,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,2,6,21,4,pasm,b,0,4,938.772
16b,26W,8/26/2016,2,7,34,5,pasm,b,0,5,1173.465
16b,26W,8/26/2016,2,8,13,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,2,9,11,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,2,10,27,6,pasm,b,0,6,1408.158
16b,26W,8/26/2016,2,11,13,4,BOGR,b,0,4,938.772
16b,26W,8/26/2016,2,12,3,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,2,13,11,3,oppo,b,1,,
16b,26W,8/26/2016,2,14,12,3,VUOC,b,1,,
16b,26W,8/26/2016,2,15,7,2,VUOC,b,1,,
16b,26W,8/26/2016,2,16,9,3,VUOC,b,1,,
16b,26W,8/26/2016,2,17,5,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,2,18,5,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,2,19,12,3,VUOC,b,1,,
16b,26W,8/26/2016,2,20,11,3,VUOC,b,1,,
16b,26W,8/26/2016,2,21,15,5,VUOC,b,1,,
16b,26W,8/26/2016,2,22,10,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,2,23,12,2,VUOC,b,1,,
16b,26W,8/26/2016,2,24,5,0,VUOC,b,1,,
16b,26W,8/26/2016,2,25,6,2,VUOC,b,1,,
16b,26W,8/26/2016,3,1,15,3,VUOC,b,1,,
16b,26W,8/26/2016,3,2,12,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,3,3,7,2,VUOC,b,1,,
16b,26W,8/26/2016,3,4,19,9,VUOC,b,1,,
16b,26W,8/26/2016,3,5,5,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,3,6,15,3,VUOC,b,1,,
16b,26W,8/26/2016,3,7,11,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,3,8,15,2,VUOC,b,1,,
16b,26W,8/26/2016,3,9,15,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,3,10,10,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,3,11,11,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,3,12,7,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,3,13,9,2,VUOC,b,1,,
16b,26W,8/26/2016,3,14,9,3,VUOC,b,1,,
16b,26W,8/26/2016,3,15,14,4,oppo,b,1,,
16b,26W,8/26/2016,3,16,13,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,3,17,7,2,VUOC,b,1,,
16b,26W,8/26/2016,3,18,7,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,3,19,9,2,VUOC,b,1,,
16b,26W,8/26/2016,3,20,9,3,VUOC,b,1,,
16b,26W,8/26/2016,3,21,9,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,3,22,12,4,BOGR,b,0,4,938.772
16b,26W,8/26/2016,3,23,6,1,VUOC,b,1,,
16b,26W,8/26/2016,3,24,4,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,3,25,5,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,4,1,21,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,4,2,9,2,VUOC,b,1,,
16b,26W,8/26/2016,4,3,25,11,HECO,b,0,11,2581.623
16b,26W,8/26/2016,4,4,15,4,VUOC,b,1,,
16b,26W,8/26/2016,4,5,13,3,VUOC,b,1,,
16b,26W,8/26/2016,4,6,9,4,BOGR,b,0,4,938.772
16b,26W,8/26/2016,4,7,11,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,4,8,14,2,VUOC,b,1,,
16b,26W,8/26/2016,4,9,21,2,arpu,g,,,
16b,26W,8/26/2016,4,10,13,5,BOGR,b,0,5,1173.465
16b,26W,8/26/2016,4,11,21,5,VUOC,b,1,,
16b,26W,8/26/2016,4,12,14,3,arpu,b,,,
16b,26W,8/26/2016,4,13,13,2,VUOC,b,1,,
16b,26W,8/26/2016,4,14,12,4,BOGR,b,0,4,938.772
16b,26W,8/26/2016,4,15,47,2,VUOC,b,1,,
16b,26W,8/26/2016,4,16,41,7,eref,b,1,,
16b,26W,8/26/2016,4,17,9,4,BOGR,b,0,4,938.772
16b,26W,8/26/2016,4,18,25,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,4,19,13,2,VUOC,b,1,,
16b,26W,8/26/2016,4,20,19,10,VUOC,b,1,,
16b,26W,8/26/2016,4,21,11,3,BOGR,g,0,3,704.079
16b,26W,8/26/2016,4,22,9,3,BOGR,g,0,3,704.079
16b,26W,8/26/2016,4,23,11,3,VUOC,b,1,,
16b,26W,8/26/2016,4,24,19,3,VUOC,g,1,,
16b,26W,8/26/2016,4,25,11,3,VUOC,b,1,,
16b,26W,8/26/2016,EX1,1,45,4,HECO,b,0,4,938.772
16b,26W,8/26/2016,EX1,2,15,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,EX1,3,25,3,VUOC,b,1,,
16b,26W,8/26/2016,EX1,4,11,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,EX1,5,14,3,BOGR,g,0,3,704.079
16b,26W,8/26/2016,EX1,6,17,1,HECO,b,0,1,234.693
16b,26W,8/26/2016,EX1,7,10,2,CADU,b,0,2,469.386
16b,26W,8/26/2016,EX1,8,17,3,VUOC,b,1,,
16b,26W,8/26/2016,EX1,9,19,3,CADU,b,0,3,704.079
16b,26W,8/26/2016,EX1,10,11,4,VUOC,b,1,,
16b,26W,8/26/2016,EX1,11,11,5,VUOC,b,1,,
16b,26W,8/26/2016,EX1,12,15,5,VUOC,b,1,,
16b,26W,8/26/2016,EX1,13,27,5,VUOC,b,1,,
16b,26W,8/26/2016,EX1,14,18,5,HECO,b,0,5,1173.465
16b,26W,8/26/2016,EX1,15,24,5,HECO,b,0,5,1173.465
16b,26W,8/26/2016,EX1,16,13,2,HECO,b,0,2,469.386
16b,26W,8/26/2016,EX1,17,13,3,VUOC,b,1,,
16b,26W,8/26/2016,EX1,18,30,2,cadu,b,0,2,469.386
16b,26W,8/26/2016,EX1,19,16,3,thfi,b,,,
16b,26W,8/26/2016,EX1,20,11,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,EX1,21,13,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,EX1,22,25,5,HECO,b,0,5,1173.465
16b,26W,8/26/2016,EX1,23,9,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,EX1,24,13,2,CADU,b,0,2,469.386
16b,26W,8/26/2016,EX1,25,5,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,EX2,1,11,2,VUOC,b,1,,
16b,26W,8/26/2016,EX2,2,19,5,VUOC,b,1,,
16b,26W,8/26/2016,EX2,3,13,6,VUOC,b,1,,
16b,26W,8/26/2016,EX2,4,24,3,BOGR,b,0,3,704.079
16b,26W,8/26/2016,EX2,5,15,4,pasm,b,0,4,938.772
16b,26W,8/26/2016,EX2,6,15,3,HECO,b,0,3,704.079
16b,26W,8/26/2016,EX2,7,13,3,gusa,b,1,,
16b,26W,8/26/2016,EX2,8,5,1,BOGR,b,0,1,234.693
16b,26W,8/26/2016,EX2,9,23,2,HECO,b,0,2,469.386
16b,26W,8/26/2016,EX2,10,11,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,EX2,11,13,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,EX2,12,10,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,EX2,13,11,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,EX2,14,11,3,VUOC,b,1,,
16b,26W,8/26/2016,EX2,15,17,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,EX2,16,9,2,BOGR,b,0,2,469.386
16b,26W,8/26/2016,EX2,17,7,2,VUOC,b,1,,
16b,26W,8/26/2016,EX2,18,13,2,VUOC,b,1,,
16b,26W,8/26/2016,EX2,19,17,4,pasm,b,0,4,938.772
16b,26W,8/26/2016,EX2,20,20,6,VUOC,b,1,,
16b,26W,8/26/2016,EX2,21,31,10,pasm,b,0,10,2346.93
16b,26W,8/26/2016,EX2,22,16,5,VUOC,b,1,,
16b,26W,8/26/2016,EX2,23,17,3,oppo,b,1,,
16b,26W,8/26/2016,EX2,24,15,6,oppo,b,1,,
16b,26W,8/26/2016,EX2,25,15,9,pasm,b,0,9,2112.237
17,26W,8/31/2016,1,1,11,3,VUOC,b,1,,
17,26W,8/31/2016,1,2,5,1,BOGR,b,0,1,234.693
17,26W,8/31/2016,1,3,7,3,BOGR,b,0,3,704.079
17,26W,8/31/2016,1,4,11,2,VUOC,b,1,,
17,26W,8/31/2016,1,5,6,1,VUOC,b,1,,
17,26W,8/31/2016,1,6,3,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,1,7,6,2,VUOC,b,1,,
17,26W,8/31/2016,1,8,9,3,VUOC,b,1,,
17,26W,8/31/2016,1,9,7,1,plpa,b,0,1,234.693
17,26W,8/31/2016,1,10,5,0,BOGR,b,0,0,0
17,26W,8/31/2016,1,11,7,2,VUOC,b,1,,
17,26W,8/31/2016,1,12,5,1,BOGR,b,0,1,234.693
17,26W,8/31/2016,1,13,6,1,BOGR,b,0,1,234.693
17,26W,8/31/2016,1,14,21,5,oppo,b,1,,
17,26W,8/31/2016,1,15,28,3,heco,b,0,3,704.079
17,26W,8/31/2016,1,16,5,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,1,17,15,3,VUOC,b,1,,
17,26W,8/31/2016,1,18,14,3,VUOC,b,1,,
17,26W,8/31/2016,1,19,21,5,VUOC,b,1,,
17,26W,8/31/2016,1,20,5,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,1,21,9,3,BOGR,b,0,3,704.079
17,26W,8/31/2016,1,22,6,3,BOGR,b,0,3,704.079
17,26W,8/31/2016,1,23,17,6,oppo,b,1,,
17,26W,8/31/2016,1,24,9,2,VUOC,b,1,,
17,26W,8/31/2016,1,25,15,3,cadu,b,0,3,704.079
17,26W,8/31/2016,2,1,8,2,bogr,b,0,2,469.386
17,26W,8/31/2016,2,2,12,1,pasm,b,0,1,234.693
17,26W,8/31/2016,2,3,6,4,bogr,b,0,4,938.772
17,26W,8/31/2016,2,4,18,8,pasm,b,0,8,1877.544
17,26W,8/31/2016,2,5,14,1,bogr,g,0,1,234.693
17,26W,8/31/2016,2,6,24,1,pasm,b,0,1,234.693
17,26W,8/31/2016,2,7,24,3,bogr,g,0,3,704.079
17,26W,8/31/2016,2,8,10,2,vuoc,b,1,,
17,26W,8/31/2016,2,9,19,3,pasm,b,0,3,704.079
17,26W,8/31/2016,2,10,16,6,pasm,b,0,6,1408.158
17,26W,8/31/2016,2,11,16,1,pasm,b,0,1,234.693
17,26W,8/31/2016,2,12,15,4,BOGR,b,0,4,938.772
17,26W,8/31/2016,2,13,13,0,bogr,b,0,0,0
17,26W,8/31/2016,2,14,16,2,VUOC,b,1,,
17,26W,8/31/2016,2,15,12,4,thfi,b,,,
17,26W,8/31/2016,2,16,10,2,vuoc,b,1,,
17,26W,8/31/2016,2,17,11,1,vuoc,b,1,,
17,26W,8/31/2016,2,18,12,3,VUOC,b,1,,
17,26W,8/31/2016,2,19,12,3,VUOC,b,1,,
17,26W,8/31/2016,2,20,13,2,VUOC,b,1,,
17,26W,8/31/2016,2,21,19,4,BOGR,b,0,4,938.772
17,26W,8/31/2016,2,22,3,1,BOGR,b,0,1,234.693
17,26W,8/31/2016,2,23,8,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,2,24,11,3,cadu,b,0,3,704.079
17,26W,8/31/2016,2,25,2,1,BOGR,b,0,1,234.693
17,26W,8/31/2016,3,1,10,2,VUOC,b,1,,
17,26W,8/31/2016,3,2,9,3,VUOC,b,1,,
17,26W,8/31/2016,3,3,3,1,VUOC,b,1,,
17,26W,8/31/2016,3,4,23,1,gusa,b,1,,
17,26W,8/31/2016,3,5,2,0,BOGR,b,0,0,0
17,26W,8/31/2016,3,6,7,2,BOGR,g,0,2,469.386
17,26W,8/31/2016,3,7,10,2,VUOC,b,1,,
17,26W,8/31/2016,3,8,7,3,VUOC,b,1,,
17,26W,8/31/2016,3,9,7,3,BOGR,b,0,3,704.079
17,26W,8/31/2016,3,10,21,4,thfi,b,,,
17,26W,8/31/2016,3,11,10,4,VUOC,b,1,,
17,26W,8/31/2016,3,12,11,3,BOGR,b,0,3,704.079
17,26W,8/31/2016,3,13,15,4,VUOC,b,1,,
17,26W,8/31/2016,3,14,5,1,BOGR,b,0,1,234.693
17,26W,8/31/2016,3,15,12,1,BOGR,b,0,1,234.693
17,26W,8/31/2016,3,16,5,1,BOGR,b,0,1,234.693
17,26W,8/31/2016,3,17,9,1,BOGR,b,0,1,234.693
17,26W,8/31/2016,3,18,5,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,3,19,11,2,VUOC,b,1,,
17,26W,8/31/2016,3,20,11,4,VUOC,b,1,,
17,26W,8/31/2016,3,21,16,2,VUOC,b,1,,
17,26W,8/31/2016,3,22,8,2,VUOC,b,1,,
17,26W,8/31/2016,3,23,4,3,bogr,b,0,3,704.079
17,26W,8/31/2016,3,24,7,4,VUOC,b,1,,
17,26W,8/31/2016,3,25,5,1,bogr,b,0,1,234.693
17,26W,8/31/2016,4,1,16,5,heco,b,0,5,1173.465
17,26W,8/31/2016,4,2,10,2,vuoc,b,1,,
17,26W,8/31/2016,4,3,18,4,vuoc,b,1,,
17,26W,8/31/2016,4,4,14,3,vuoc,b,1,,
17,26W,8/31/2016,4,5,11,4,vuoc,b,1,,
17,26W,8/31/2016,4,6,5,2,bogr,b,0,2,469.386
17,26W,8/31/2016,4,7,17,3,bogr,b,0,3,704.079
17,26W,8/31/2016,4,8,7,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,4,9,13,3,BOGR,b,0,3,704.079
17,26W,8/31/2016,4,10,18,3,pasm,b,0,3,704.079
17,26W,8/31/2016,4,11,15,1,BOGR,b,0,1,234.693
17,26W,8/31/2016,4,12,26,8,pasm,b,0,8,1877.544
17,26W,8/31/2016,4,13,11,2,bogr,b,0,2,469.386
17,26W,8/31/2016,4,14,12,2,VUOC,b,1,,
17,26W,8/31/2016,4,15,7,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,4,16,50,2,oppo,b,1,,
17,26W,8/31/2016,4,17,11,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,4,18,10,3,VUOC,b,1,,
17,26W,8/31/2016,4,19,5,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,4,20,13,2,VUOC,b,1,,
17,26W,8/31/2016,4,21,13,3,VUOC,b,1,,
17,26W,8/31/2016,4,22,5,2,BOGR,g,0,2,469.386
17,26W,8/31/2016,4,23,5,3,BOGR,b,0,3,704.079
17,26W,8/31/2016,4,24,5,1,VUOC,b,1,,
17,26W,8/31/2016,4,25,3,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,EX1,1,7,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,EX1,2,10,2,heco,b,0,2,469.386
17,26W,8/31/2016,EX1,3,14,2,VUOC,b,1,,
17,26W,8/31/2016,EX1,4,21,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,EX1,5,24,2,VUOC,b,1,,
17,26W,8/31/2016,EX1,6,19,3,cadu,b,0,3,704.079
17,26W,8/31/2016,EX1,7,15,4,VUOC,b,1,,
17,26W,8/31/2016,EX1,8,12,3,BOGR,g,0,3,704.079
17,26W,8/31/2016,EX1,9,3,2,cadu,b,0,2,469.386
17,26W,8/31/2016,EX1,10,6,2,BOGR,b,0,2,469.386
17,26W,8/31/2016,EX1,11,13,3,VUOC,b,1,,
17,26W,8/31/2016,EX1,12,6,1,VUOC,b,1,,
