Year,SamplingDate,Season,Pasture,Plot,Transect,Distance,High East,EastHighSpp,Low East,EastLowSpp,High West,WestHighSpp,Low West,WestLowSpp,MeanHigh,MeanLow
2021,9/28/2021,fall,8E,3,3,12,46,ATCA,26,ATCA,20,BOGR,1,BOGR,33,13.5
2021,9/28/2021,fall,8E,3,3,15,22,BOGR,3,BOGR,19,BOGR,1,BOGR,20.5,2
2021,9/28/2021,fall,8E,3,3,18,24,BOGR,1,BOGR,34,ATCA,1,BOGR,29,1
2021,9/28/2021,fall,8E,3,3,21,23,BOGR,1,SAIB,16,BOGR,1,BOGR,19.5,1
2021,9/28/2021,fall,8E,3,3,24,19,BOGR,1,BOGR,11,BOGR,0,bare,15,0.5
2021,9/28/2021,fall,8E,3,4,3,25,PASM,1,PASM,15,BOGR,1,OPPO,20,1
2021,9/28/2021,fall,8E,3,4,6,19,PASM,1,BOGR,13,BOGR,1,BOGR,16,1
2021,9/28/2021,fall,8E,3,4,9,18,PASM,3,OPPO,16,PASM,1,PASM,17,2
2021,9/28/2021,fall,8E,3,4,12,20,BOGR,1,BOGR,11,BOGR,3,BOGR,15.5,2
2021,9/28/2021,fall,8E,3,4,15,16,BOGR,5,OPPO,19,BOGR,2,BOGR,17.5,3.5
2021,9/28/2021,fall,8E,3,4,18,25,BOGR,0,bare,27,BOGR,3,BOGR,26,1.5
2021,9/28/2021,fall,8E,3,4,21,16,BOGR,2,BOGR,20,BOGR,2,BOGR,18,2
2021,9/28/2021,fall,8E,3,4,24,21,BOGR,0,bare,3,BOGR,0,bare,12,0
2021,9/28/2021,fall,8E,4,1,3,23,PASM,1,PASM,24,PASM,1,PASM,23.5,1
2021,9/28/2021,fall,8E,4,1,6,13,PASM,1,PASM,16,PASM,1,PASM,14.5,1
2021,9/28/2021,fall,8E,4,1,9,12,BOGR,1,BOGR,21,PASM,1,PASM,16.5,1
2021,9/28/2021,fall,8E,4,1,12,20,ATCA,1,EUGL,16,PASM,1,PASM,18,1
2021,9/28/2021,fall,8E,4,1,15,11,PASM,1,PASM,13,PASM,2,ATCA,12,1.5
2021,9/28/2021,fall,8E,4,1,18,22,PASM,1,PASM,29,PASM,1,PASM,25.5,1
2021,9/28/2021,fall,8E,4,1,21,13,PASM,1,BOGR,15,BOGR,1,BOGR,14,1
2021,9/28/2021,fall,8E,4,1,24,15,PASM,1,PASM,16,BOGR,1,BOGR,15.5,1
2021,9/28/2021,fall,8E,4,2,3,23,BOGR,2,BOGR,31,ATCA,21,ATCA,27,11.5
2021,9/28/2021,fall,8E,4,2,6,37,ATCA,4,ATCA,61,ATCA,2,BOGR,49,3
2021,9/28/2021,fall,8E,4,2,9,14,BOGR,2,BOGR,17,BOGR,1,BOGR,15.5,1.5
2021,9/28/2021,fall,8E,4,2,12,16,BOGR,1,BOGR,8,BOGR,1,BOGR,12,1
2021,9/28/2021,fall,8E,4,2,15,20,BOGR,1,BOGR,12,BOGR,2,BOGR,16,1.5
2021,9/28/2021,fall,8E,4,2,18,24,BOGR,1,BOGR,17,BOGR,1,PASM,20.5,1
2021,9/28/2021,fall,8E,4,2,21,15,PASM,0,bare,20,BOGR,0,bare,17.5,0
2021,9/28/2021,fall,8E,4,2,24,13,PASM,1,BOGR,16,BOGR,1,BOGR,14.5,1
2021,9/28/2021,fall,8E,4,3,3,30,BOGR,1,BOGR,17,BOGR,1,BOGR,23.5,1
2021,9/28/2021,fall,8E,4,3,6,16,BOGR,2,BOGR,13,BOGR,2,OPPO,14.5,2
2021,9/28/2021,fall,8E,4,3,9,11,PASM,1,EUGL,12,BOGR,1,BOGR,11.5,1
2021,9/28/2021,fall,8E,4,3,12,14,PASM,2,PASM,11,PASM,1,PASM,12.5,1.5
2021,9/28/2021,fall,8E,4,3,15,36,PASM,1,PASM,26,BOGR,2,PASM,31,1.5
2021,9/28/2021,fall,8E,4,3,18,13,PASM,1,PASM,12,PASM,2,PIOP,12.5,1.5
2021,9/28/2021,fall,8E,4,3,21,14,LARE,1,PASM,15,LARE,1,PASM,14.5,1
2021,9/28/2021,fall,8E,4,3,24,22,LARE,3,PASM,17,PASM,1,PASM,19.5,2
2021,9/28/2021,fall,8E,4,4,3,10,BOGR,1,BOGR,11,BOGR,1,BOGR,10.5,1
2021,9/28/2021,fall,8E,4,4,6,60,ATCA,14,ATCA,30,BOGR,2,BOGR,45,8
2021,9/28/2021,fall,8E,4,4,9,20,CHLE,1,CHLE,50,ATCA,21,ATCA,35,11
2021,9/28/2021,fall,8E,4,4,12,41,CHLE,1,BOGR,25,BOGR,1,BOGR,33,1
2021,9/28/2021,fall,8E,4,4,15,21,BOGR,1,CRMI,29,CHLE,1,BOGR,25,1
2021,9/28/2021,fall,8E,4,4,18,21,PASM,1,PASM,34,BOGR,1,BOGR,27.5,1
2021,9/28/2021,fall,8E,4,4,21,48,PASM,1,PASM,32,PASM,1,PASM,40,1
2021,9/28/2021,fall,8E,4,4,24,18,CHLE,1,CHLE,36,CHLE,1,PASM,27,1
2021,9/27/2021,fall,7SE,1,1,3,30,SAIB,1,BOGR,9,BOGR,2,BOGR,19.5,1.5
2021,9/27/2021,fall,7SE,1,1,6,17,BOGR,2,BOGR,7,BOGR,1,BOGR,12,1.5
2021,9/27/2021,fall,7SE,1,1,9,16,BOGR,1,BOGR,21,BOGR,1,BOGR,18.5,1
2021,9/27/2021,fall,7SE,1,1,12,33,BOGR,2,BOGR,13,BOGR,1,BOGR,23,1.5
2021,9/27/2021,fall,7SE,1,1,15,6,BOGR,1,BOGR,5,BOGR,1,BOGR,5.5,1
2021,9/27/2021,fall,7SE,1,1,18,18,BOGR,1,BOGR,18,BOGR,2,CRMI,18,1.5
2021,9/27/2021,fall,7SE,1,1,21,18,BOGR,1,BOGR,15,BOGR,1,BOGR,16.5,1
2021,9/27/2021,fall,7SE,1,1,24,5,BOGR,1,BOGR,4,BOGR,1,BOGR,4.5,1
2021,9/27/2021,fall,7SE,1,2,3,32,HECO,4,CRMI,14,EREF,1,CRMI,23,2.5
2021,9/27/2021,fall,7SE,1,2,6,30,HECO,1,HECO,37,SAIB,5,SAIB,33.5,3
2021,9/27/2021,fall,7SE,1,2,9,30,HECO,2,BOGR,38,BOGR,5,BOGR,34,3.5
2021,9/27/2021,fall,7SE,1,2,12,40,SAIB,1,OPPO,26,SAIB,1,HECO,33,1
2021,9/27/2021,fall,7SE,1,2,15,12,BOGR,1,BOGR,13,SAIB,1,BOGR,12.5,1
2021,9/27/2021,fall,7SE,1,2,18,24,BOGR,1,BOGR,17,BOGR,2,HECO,20.5,1.5
2021,9/27/2021,fall,7SE,1,2,21,12,BOGR,3,CRMI,30,BOGR,2,OPPO,21,2.5
2021,9/27/2021,fall,7SE,1,2,24,35,BOGR,0,bare,26,SAIB,1,BOGR,30.5,0.5
2021,9/27/2021,fall,7SE,1,3,3,8,BOGR,1,CADU,11,BOGR,2,BOGR,9.5,1.5
2021,9/27/2021,fall,7SE,1,3,6,12,BOGR,1,BOGR,26,BOGR,3,BOGR,19,2
2021,9/27/2021,fall,7SE,1,3,9,5,BOGR,1,BOGR,5,BOGR,1,BOGR,5,1
2021,9/27/2021,fall,7SE,1,3,12,8,BOGR,1,BOGR,4,BOGR,1,BOGR,6,1
2021,9/27/2021,fall,7SE,1,3,15,17,BOGR,1,BOGR,8,SAIB,1,BOGR,12.5,1
2021,9/27/2021,fall,7SE,1,3,18,14,BOGR,1,BOGR,14,SAIB,3,CRMI,14,2
2021,9/27/2021,fall,7SE,1,3,21,7,BOGR,2,BOGR,17,EREF,2,EREF,12,2
2021,9/27/2021,fall,7SE,1,3,24,24,SAIB,1,SAIB,20,SAIB,1,CRMI,22,1
2021,9/27/2021,fall,7SE,1,4,3,0,bare,0,bare,4,BOGR,1,BOGR,2,0.5
2021,9/27/2021,fall,7SE,1,4,6,13,PASM,2,PASM,14,PASM,2,PASM,13.5,2
2021,9/27/2021,fall,7SE,1,4,9,6,BOGR,1,BOGR,6,SPCR,1,SPCR,6,1
2021,9/27/2021,fall,7SE,1,4,12,8,BOGR,2,,6,BOGR,1,BOGR,7,1.5
2021,9/27/2021,fall,7SE,1,4,15,3,BOGR,1,BOGR,7,BOGR,1,BOGR,5,1
2021,9/27/2021,fall,7SE,1,4,18,3,BOGR,0,BOGR,5,BOGR,1,BOGR,4,0.5
2021,9/27/2021,fall,7SE,1,4,21,6,BOGR,3,BOGR,4,BOGR,1,BOGR,5,2
2021,9/27/2021,fall,7SE,1,4,24,4,BOGR,1,BOGR,4,BOGR,1,BOGR,4,1
2021,9/27/2021,fall,7SE,2,1,3,24,EREF,5,OPPO,22,SAIB,1,SAIB,23,3
2021,9/27/2021,fall,7SE,2,1,6,24,BOGR,2,BOGR,18,EREF,3,EREF,21,2.5
2021,9/27/2021,fall,7SE,2,1,9,46,HECO,2,BOGR,30,BOGR,1,VUOC,38,1.5
2021,9/27/2021,fall,7SE,2,1,12,46,HECO,1,EREF,41,HECO,5,EREF,43.5,3
2021,9/27/2021,fall,7SE,2,1,15,36,BOGR,1,BOGR,10,BOGR,1,BOGR,23,1
2021,9/27/2021,fall,7SE,2,1,18,12,BOGR,1,BOGR,32,SAIB,3,SAIB,22,2
2021,9/27/2021,fall,7SE,2,1,21,28,BOGR,6,CRMI,28,HECO,1,BOGR,28,3.5
2021,9/27/2021,fall,7SE,2,1,24,24,HECO,3,SAIB,19,SAIB,3,CRMI,21.5,3
2021,9/27/2021,fall,7SE,2,2,3,7,BOGR,1,BOGR,24,SAIB,2,SAIB,15.5,1.5
2021,9/27/2021,fall,7SE,2,2,6,22,BOGR,2,BOGR,30,SAIB,4,OPPO,26,3
2021,9/27/2021,fall,7SE,2,2,9,23,BOGR,2,CRMI,28,BOGR,3,CRMI,25.5,2.5
2021,9/27/2021,fall,7SE,2,2,12,22,PASM,1,CHLE,44,BOGR,3,SAIB,33,2
2021,9/27/2021,fall,7SE,2,2,15,42,PASM,1,PASM,41,BOGR,2,CRMI,41.5,1.5
2021,9/27/2021,fall,7SE,2,2,18,35,SAIB,3,SAIB,38,BOGR,3,SAIB,36.5,3
2021,9/27/2021,fall,7SE,2,2,21,8,VUOC,1,BOGR,22,SAIB,5,CRMI,15,3
2021,9/27/2021,fall,7SE,2,2,24,14,SAIB,3,BOGR,16,SAIB,1,SAIB,15,2
2021,9/27/2021,fall,7SE,2,3,3,5,BOGR,1,CADU,18,SAIB,2,SAIB,11.5,1.5
2021,9/27/2021,fall,7SE,2,3,6,17,BOGR,1,BOGR,12,SAIB,4,OPPO,14.5,2.5
2021,9/27/2021,fall,7SE,2,3,9,22,SAIB,2,SAIB,13,BOGR,3,CRMI,17.5,2.5
2021,9/27/2021,fall,7SE,2,3,12,21,SAIB,1,BOGR,17,BOGR,3,BOGR,19,2
2021,9/27/2021,fall,7SE,2,3,15,18,BOGR,1,BOGR,16,BOGR,2,BOGR,17,1.5
2021,9/27/2021,fall,7SE,2,3,18,29,BOGR,2,BOGR,28,BOGR,3,BOGR,28.5,2.5
2021,9/27/2021,fall,7SE,2,3,21,18,BOGR,1,BOGR,49,SAIB,5,SAIB,33.5,3
2021,9/27/2021,fall,7SE,2,3,24,24,BOGR,3,OPPO,34,SAIB,1,SAIB,29,2
2021,9/27/2021,fall,7SE,2,4,3,29,BOGR,3,BOGR,26,BOGR,3,CRMI,27.5,3
2021,9/27/2021,fall,7SE,2,4,6,58,SAIB,9,SAIB,55,SAIB,7,SAIB,56.5,8
2021,9/27/2021,fall,7SE,2,4,9,32,SAIB,3,SAIB,28,BOGR,3,BOGR,30,3
2021,9/27/2021,fall,7SE,2,4,12,36,BOGR,3,BOGR,36,SAIB,2,BOGR,36,2.5
2021,9/27/2021,fall,7SE,2,4,15,44,SAIB,9,SAIB,30,BOGR,4,BOGR,37,6.5
2021,9/27/2021,fall,7SE,2,4,18,46,SAIB,3,SAIB,34,SAIB,2,BOGR,40,2.5
2021,9/27/2021,fall,7SE,2,4,21,42,SAIB,2,SAIB,56,SAIB,3,SAIB,49,2.5
2021,9/27/2021,fall,7SE,2,4,24,27,SAIB,3,BOGR,31,SAIB,5,SAIB,29,4
2021,9/27/2021,fall,7SE,3,1,3,19,BOGR,4,BOGR,28,BOGR,5,PASM,23.5,4.5
2021,9/27/2021,fall,7SE,3,1,6,14,HECO,2,CRMI,18,SPCR,2,BOGR,16,2
2021,9/27/2021,fall,7SE,3,1,9,13,HECO,1,HECO,28,PASM,1,PASM,20.5,1
2021,9/27/2021,fall,7SE,3,1,12,13,BOGR,0,bare,19,BOGR,2,BOGR,16,1
2021,9/27/2021,fall,7SE,3,1,15,18,HECO,1,HECO,16,PASM,2,PASM,17,1.5
2021,9/27/2021,fall,7SE,3,1,18,13,PASM,1,PASM,17,PASM,2,PASM,15,1.5
2021,9/27/2021,fall,7SE,3,1,21,16,PASM,1,PASM,18,ARPU,3,BOGR,17,2
2021,9/27/2021,fall,7SE,3,1,24,14,BOGR,2,BOGR,24,VUOC,1,BOGR,19,1.5
2021,9/27/2021,fall,7SE,3,2,3,38,PASM,1,PASM,24,PASM,1,PASM,31,1
2021,9/27/2021,fall,7SE,3,2,6,11,BOGR,1,BOGR,11,PASM,1,BOGR,11,1
2021,9/27/2021,fall,7SE,3,2,9,15,BOGR,1,BOGR,16,SAIB,1,BOGR,15.5,1
2021,9/27/2021,fall,7SE,3,2,12,14,BOGR,1,BOGR,24,BOGR,3,BOGR,19,2
2021,9/27/2021,fall,7SE,3,2,15,34,BOGR,1,BOGR,20,BOGR,2,BOGR,27,1.5
2021,9/27/2021,fall,7SE,3,2,18,24,BOGR,1,BOGR,24,BOGR,2,BOGR,24,1.5
2021,9/27/2021,fall,7SE,3,2,21,24,BOGR,2,BOGR,32,BOGR,1,BOGR,28,1.5
2021,9/27/2021,fall,7SE,3,2,24,31,BOGR,1,BOGR,16,BOGR,2,BOGR,23.5,1.5
2021,9/27/2021,fall,7SE,3,3,3,21,BOGR,1,BOGR,15,BOGR,1,BOGR,18,1
2021,9/27/2021,fall,7SE,3,3,6,25,BOGR,1,BOGR,9,BOGR,1,BOGR,17,1
2021,9/27/2021,fall,7SE,3,3,9,5,BOGR,1,SAIB,27,BOGR,3,BOGR,16,2
2021,9/27/2021,fall,7SE,3,3,12,7,BOGR,2,CRMI,11,BOGR,1,BOGR,9,1.5
2021,9/27/2021,fall,7SE,3,3,15,18,SPCR,1,BOGR,20,BOGR,3,BOGR,19,2
2021,9/27/2021,fall,7SE,3,3,18,11,SPCR,1,CRMI,13,BOGR,3,CRMI,12,2
2021,9/27/2021,fall,7SE,3,3,21,14,BOGR,2,BOGR,13,BOGR,1,SAIB,13.5,1.5
2021,9/27/2021,fall,7SE,3,3,24,10,BOGR,1,CRMI,32,SAIB,2,OPPO,21,1.5
2021,9/27/2021,fall,7SE,3,4,3,8,BOGR,2,BOGR,16,BOGR,1,BOGR,12,1.5
2021,9/27/2021,fall,7SE,3,4,6,24,BOGR,2,BOGR,18,BOGR,2,BOGR,21,2
2021,9/27/2021,fall,7SE,3,4,9,38,PASM,4,SAIB,24,PASM,1,BOGR,31,2.5
2021,9/27/2021,fall,7SE,3,4,12,27,PASM,1,PASM,37,PASM,1,BOGR,32,1
2021,9/27/2021,fall,7SE,3,4,15,14,VUOC,2,BOGR,11,BOGR,1,BOGR,12.5,1.5
2021,9/27/2021,fall,7SE,3,4,18,26,BOGR,0,bare,34,PASM,2,PASM,30,1
2021,9/27/2021,fall,7SE,3,4,21,13,BOGR,0,bare,21,BOGR,1,BOGR,17,0.5
2021,9/27/2021,fall,7SE,3,4,24,35,BOGR,4,BOGR,22,BOGR,3,BOGR,28.5,3.5
2021,9/27/2021,fall,7SE,4,1,3,40,BOGR,2,BOGR,30,BOGR,4,BOGR,35,3
2021,9/27/2021,fall,7SE,4,1,6,12,BOGR,1,BOGR,10,BOGR,3,BOGR,11,2
2021,9/27/2021,fall,7SE,4,1,9,56,SAIB,5,SAIB,29,SAIB,6,SAIB,42.5,5.5
2021,9/27/2021,fall,7SE,4,1,12,10,BOGR,2,BOGR,6,BOGR,1,BOGR,8,1.5
2021,9/27/2021,fall,7SE,4,1,15,12,BOGR,2,BOGR,24,SAIB,2,SAIB,18,2
2021,9/27/2021,fall,7SE,4,1,18,22,SAIB,1,SAIB,40,SAIB,4,SAIB,31,2.5
2021,9/27/2021,fall,7SE,4,1,21,12,BOGR,1,BOGR,25,SAIB,1,BOGR,18.5,1
2021,9/27/2021,fall,7SE,4,1,24,32,BOGR,1,BOGR,12,BOGR,1,BOGR,22,1
2021,9/27/2021,fall,7SE,4,2,3,18,BOGR,1,BOGR,6,BOGR,2,BOGR,12,1.5
2021,9/27/2021,fall,7SE,4,2,6,22,HECO,3,HECO,24,BOGR,3,BOGR,23,3
2021,9/27/2021,fall,7SE,4,2,9,30,BOGR,2,BOGR,42,SAIB,8,SAIB,36,5
2021,9/27/2021,fall,7SE,4,2,12,55,SAIB,2,CRMI,35,SAIB,1,BOGR,45,1.5
2021,9/27/2021,fall,7SE,4,2,15,36,HECO,2,BOGR,25,LEDE,1,BOGR,30.5,1.5
2021,9/27/2021,fall,7SE,4,2,18,26,SAIB,1,SAIB,64,BOGR,14,OPPO,45,7.5
2021,9/27/2021,fall,7SE,4,2,21,24,SAIB,3,SAIB,25,EREF,7,OPPO,24.5,5
2021,9/27/2021,fall,7SE,4,2,24,34,SPCR,2,PASM,28,SPCR,3,PASM,31,2.5
2021,9/27/2021,fall,7SE,4,3,3,48,CHLE,1,HECO,42,PASM,3,BOGR,45,2
2021,9/27/2021,fall,7SE,4,3,6,27,PASM,3,OPPO,25,HECO,2,HECO,26,2.5
2021,9/27/2021,fall,7SE,4,3,9,15,HECO,2,HECO,13,VUOC,1,SPCR,14,1.5
2021,9/27/2021,fall,7SE,4,3,12,33,SAIB,3,HECO,34,HECO,2,CHLE,33.5,2.5
2021,9/27/2021,fall,7SE,4,3,15,26,HECO,2,BOGR,41,HECO,6,EREF,33.5,4
2021,9/27/2021,fall,7SE,4,3,18,49,HECO,7,CRMI,47,SAIB,2,SAIB,48,4.5
2021,9/27/2021,fall,7SE,4,3,21,51,CHLE,1,CRMI,44,CHLE,9,CRMI,47.5,5
2021,9/27/2021,fall,7SE,4,3,24,16,SAIB,1,EVNU,29,HECO,3,CHLE,22.5,2
2021,9/27/2021,fall,7SE,4,4,3,21,HECO,1,SAIB,44,HECO,3,SPCO,32.5,2
2021,9/27/2021,fall,7SE,4,4,6,26,SAIB,1,SAIB,18,BOGR,2,HECO,22,1.5
2021,9/27/2021,fall,7SE,4,4,9,21,SPCR,0,SPCO,42,CHLE,4,CRMI,31.5,2
2021,9/27/2021,fall,7SE,4,4,12,36,SPCR,2,SPCR,38,CHLE,2,OPPO,37,2
2021,9/27/2021,fall,7SE,4,4,15,36,HECO,2,vuoc,38,SPCR,5,HECO,37,3.5
2021,9/27/2021,fall,7SE,4,4,18,46,SPCR,2,HECO,42,CHLE,4,HECO,44,3
2021,9/27/2021,fall,7SE,4,4,21,21,HECO,3,HECO,23,HECO,3,HECO,22,3
2021,9/27/2021,fall,7SE,4,4,24,25,HECO,3,EREF,18,HECO,2,HECO,21.5,2.5
2021,9/27/2021,fall,7SE,5,1,3,33,HECO,1,HECO,30,HECO,1,HECO,31.5,1
2021,9/27/2021,fall,7SE,5,1,6,33,SAIB,1,SAIB,44,SAIB,3,SAIB,38.5,2
2021,9/27/2021,fall,7SE,5,1,9,27,HECO,1,HECO,13,HECO,3,HECO,20,2
2021,9/27/2021,fall,7SE,5,1,12,54,SAIB,1,EREF,49,HECO,1,HECO,51.5,1
2021,9/27/2021,fall,7SE,5,1,15,41,SAIB,1,EREF,43,SPCR,2,SPCO,42,1.5
2021,9/27/2021,fall,7SE,5,1,18,28,BOGR,2,HECO,26,HECO,4,EREF,27,3
2021,9/27/2021,fall,7SE,5,1,21,87,SAIB,1,SAIB,48,HECO,1,SAIB,67.5,1
2021,9/27/2021,fall,7SE,5,1,24,26,HECO,1,HECO,81,SPCR,5,HECO,53.5,3
2021,9/27/2021,fall,7SE,5,2,3,28,SPCR,1,BRTE,19,BRTE,1,BRTE,23.5,1
2021,9/27/2021,fall,7SE,5,2,6,26,BRTE,2,BRTE,24,BRTE,2,BRTE,25,2
2021,9/27/2021,fall,7SE,5,2,9,28,SAIB,7,ATCA,31,ATCA,6,ATCA,29.5,6.5
2021,9/27/2021,fall,7SE,5,2,12,38,SPCR,6,HECO,32,SPCR,4,BRTE,35,5
2021,9/27/2021,fall,7SE,5,2,15,36,CHLE,1,HECO,35,HECO,2,HECO,35.5,1.5
2021,9/27/2021,fall,7SE,5,2,18,46,HECO,2,EREF,12,SPCR,5,OPPO,29,3.5
2021,9/27/2021,fall,7SE,5,2,21,18,HECO,1,BOGR,21,BOGR,2,HECO,19.5,1.5
2021,9/27/2021,fall,7SE,5,2,24,15,EREF,1,EREF,18,HECO,11,EREF,16.5,6
2021,9/27/2021,fall,7SE,5,3,3,24,BRTE,1,BRTE,89,ATCA,61,ATCA,56.5,31
2021,9/27/2021,fall,7SE,5,3,6,20,PASM,2,LYJU,64,ATCA,35,ATCA,42,18.5
2021,9/27/2021,fall,7SE,5,3,9,46,SAIB,4,SAIB,26,ATCA,15,ATCA,36,9.5
2021,9/27/2021,fall,7SE,5,3,12,56,ATCA,32,ATCA,29,BOGR,1,BOGR,42.5,16.5
2021,9/27/2021,fall,7SE,5,3,15,38,BOGR,5,OPPO,30,SAIB,2,BOGR,34,3.5
2021,9/27/2021,fall,7SE,5,3,18,20,PASM,1,PASM,35,SAIB,4,OPPO,27.5,2.5
2021,9/27/2021,fall,7SE,5,3,21,22,BOGR,1,BOGR,63,SAIB,5,SAIB,42.5,3
2021,9/27/2021,fall,7SE,5,3,24,25,SAIB,1,PASM,35,SAIB,1,DISP,30,1
2021,9/27/2021,fall,7SE,5,4,3,41,SAIB,9,CHLE,19,BOGR,1,BOGR,30,5
2021,9/27/2021,fall,7SE,5,4,6,57,SAIB,4,SAIB,19,BOGR,1,DISP,38,2.5
2021,9/27/2021,fall,7SE,5,4,9,32,SAIB,1,DISP,26,PASM,3,CHLE,29,2
2021,9/27/2021,fall,7SE,5,4,12,13,PASM,1,PASM,25,PASM,1,PASM,19,1
2021,9/27/2021,fall,7SE,5,4,15,79,SAIB,15,SAIB,22,CHLE,5,CHLE,50.5,10
2021,9/27/2021,fall,7SE,5,4,18,13,DISP,1,DISP,38,PASM,1,SAIB,25.5,1
2021,9/27/2021,fall,7SE,5,4,21,65,SPAI,1,DISP,21,PASM,3,DISP,43,2
2021,9/27/2021,fall,7SE,5,4,24,55,SPAI,5,SPAI,50,SPAI,3,CHLE,52.5,4
2021,9/27/2021,fall,7SE,6,1,3,36,SPAI,2,SPAI,25,SPAI,3,SPAI,30.5,2.5
2021,9/27/2021,fall,7SE,6,1,6,40,SPAI,0,PASM,24,SPAI,1,SPAI,32,0.5
2021,9/27/2021,fall,7SE,6,1,9,33,SPAI,2,SPAI,24,BOGR,1,BOGR,28.5,1.5
2021,9/27/2021,fall,7SE,6,1,12,18,BOGR,3,PASM,18,SPAI,1,SPAI,18,2
2021,9/27/2021,fall,7SE,6,1,15,44,ATCA,9,ATCA,14,SPAI,2,DISP,29,5.5
2021,9/27/2021,fall,7SE,6,1,18,56,SPAI,7,SPAI,21,SPAI,3,SPAI,38.5,5
2021,9/27/2021,fall,7SE,6,1,21,17,DISP,2,DISP,16,DISP,4,DISP,16.5,3
2021,9/27/2021,fall,7SE,6,1,24,12,PASM,2,SPAI,52,SPAI,3,SPAI,32,2.5
2021,9/27/2021,fall,7SE,6,2,3,17,SPCR,1,DISP,28,SPAI,3,SPAI,22.5,2
2021,9/27/2021,fall,7SE,6,2,6,24,SPCR,2,DISP,14,DISP,1,DISP,19,1.5
2021,9/27/2021,fall,7SE,6,2,9,21,PASM,5,OPPO,36,SPAI,2,SPAI,28.5,3.5
2021,9/27/2021,fall,7SE,6,2,12,50,SPAI,3,SPAI,25,DISP,1,DISP,37.5,2
2021,9/27/2021,fall,7SE,6,2,15,34,SPAI,4,CHLE,55,SPAI,5,SPAI,44.5,4.5
2021,9/27/2021,fall,7SE,6,2,18,34,SPAI,6,SPAI,34,SPAI,4,SPAI,34,5
2021,9/27/2021,fall,7SE,6,2,21,38,SPAI,3,SPAI,23,SPAI,5,SPAI,30.5,4
2021,9/27/2021,fall,7SE,6,2,24,49,SPAI,4,SPAI,15,DISP,2,DISP,32,3
2021,9/27/2021,fall,7SE,6,3,3,26,SPAI,3,SPAI,28,SPAI,5,SPAI,27,4
2021,9/27/2021,fall,7SE,6,3,6,36,SPAI,3,SPAI,32,SPAI,4,SPAI,34,3.5
2021,9/27/2021,fall,7SE,6,3,9,31,SPAI,2,SPAI,30,SPAI,2,SPAI,30.5,2
2021,9/27/2021,fall,7SE,6,3,12,32,SAIB,2,SAIB,32,PASM,1,DISP,32,1.5
2021,9/27/2021,fall,7SE,6,3,15,42,BOGR,1,BOGR,47,ATCA,5,ATCA,44.5,3
2021,9/27/2021,fall,7SE,6,3,18,72,HECO,4,BOGR,46,HECO,1,BOGR,59,2.5
2021,9/27/2021,fall,7SE,6,3,21,24,PASM,2,PASM,16,CHLE,2,SPAI,20,2
2021,9/27/2021,fall,7SE,6,3,24,50,HECO,3,BOGR,26,HECO,1,SPCO,38,2
2021,9/27/2021,fall,7SE,6,4,3,51,ATCA,13,ATCA,60,ATCA,13,ATCA,55.5,13
2021,9/27/2021,fall,7SE,6,4,6,37,SPAI,1,SPAI,48,SPAI,2,SPAI,42.5,1.5
2021,9/27/2021,fall,7SE,6,4,9,36,SPAI,1,SPAI,38,SPAI,3,SPAI,37,2
2021,9/27/2021,fall,7SE,6,4,12,38,SPAI,4,ERNA,48,SPAI,3,SPAI,43,3.5
2021,9/27/2021,fall,7SE,6,4,15,10,BOGR,2,DISP,12,DISP,2,DISP,11,2
2021,9/27/2021,fall,7SE,6,4,18,14,PASM,2,PASM,16,PASM,2,DISP,15,2
2021,9/27/2021,fall,7SE,6,4,21,30,SPAI,1,SPAI,46,SPAI,3,SPAI,38,2
2021,9/27/2021,fall,7SE,6,4,24,41,SPAI,2,SPAI,24,SPAI,2,DISP,32.5,2
2021,10/14/2021,fall,24W,1,1,3,31,BOGR,3,BOGR,24,SPCR,3,VUOC,27.5,3
2021,10/14/2021,fall,24W,1,1,6,29,BOGR,1,BOGR,26,BOGR,3,BOGR,27.5,2
2021,10/14/2021,fall,24W,1,1,9,30,BOGR,1,BOGR,33,BOGR,2,BOGR,31.5,1.5
2021,10/14/2021,fall,24W,1,1,12,33,BOGR,3,ARPU,18,BOGR,1,BOGR,25.5,2
2021,10/14/2021,fall,24W,1,1,15,30,BOGR,3,BOGR,30,BOGR,1,BOGR,30,2
2021,10/14/2021,fall,24W,1,1,18,33,BOGR,1,BOGR,17,BOGR,1,BOGR,25,1
2021,10/14/2021,fall,24W,1,1,21,25,BOGR,1,BOGR,29,BOGR,4,BOGR,27,2.5
2021,10/14/2021,fall,24W,1,1,24,24,BOGR,1,BOGR,22,BOGR,1,VUOC,23,1
2021,10/14/2021,fall,24W,1,2,3,26,PASM,1,PASM,42,PASM,1,PASM,34,1
2021,10/14/2021,fall,24W,1,2,6,31,PASM,2,BOGR,30,BOGR,1,BOGR,30.5,1.5
2021,10/14/2021,fall,24W,1,2,9,32,BOGR,4,BOGR,25,PASM,3,PASM,28.5,3.5
2021,10/14/2021,fall,24W,1,2,12,30,BOGR,3,BOGR,21,BOGR,3,BOGR,25.5,3
2021,10/14/2021,fall,24W,1,2,15,29,PASM,2,PASM,32,PASM,6,PASM,30.5,4
2021,10/14/2021,fall,24W,1,2,18,34,BOGR,2,BOGR,28,BOGR,2,BOGR,31,2
