Date,Pasture,Treatment,Ecosite,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Screen1,Screen2,Low1,Low2,MeanLow(forage)
9/30/2019,23E,LARKSPUR,Upland,2,3,12,19,1,BOGR,6,3,SPCO,12.5,2,0,0,1,3,2
9/30/2019,23E,LARKSPUR,Upland,2,3,15,21,2,ARPU,16,3,BOGR,18.5,2.5,0,0,2,3,2.5
9/30/2019,23E,LARKSPUR,Upland,2,3,18,14,2,BOGR,8,3,VUOC,11,2.5,0,1,2,,2
9/30/2019,23E,LARKSPUR,Upland,2,3,21,6,2,BOGR,6,2,BUDA,6,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,2,3,24,34,2,BOGR,29,10,ARPU,31.5,6,0,0,2,10,6
9/30/2019,23E,LARKSPUR,Upland,2,4,3,2,2,ARPU,6,1,BOGR,4,1.5,0,0,2,1,1.5
9/30/2019,23E,LARKSPUR,Upland,2,4,6,2,1,BOGR,4,1,BUDA,3,1,0,0,1,1,1
9/30/2019,23E,LARKSPUR,Upland,2,4,9,5,2,BOGR,8,1,BOGR,6.5,1.5,0,0,2,1,1.5
9/30/2019,23E,LARKSPUR,Upland,2,4,12,5,2,BOGR,9,0,BOGR,7,1,0,0,2,0,1
9/30/2019,23E,LARKSPUR,Upland,2,4,15,10,1,BOGR,10,2,BUDA,10,1.5,0,0,1,2,1.5
9/30/2019,23E,LARKSPUR,Upland,2,4,18,3,2,BOGR,11,1,BOGR,7,1.5,0,0,2,1,1.5
9/30/2019,23E,LARKSPUR,Upland,2,4,21,10,1,BOGR,4,2,BOGR,7,1.5,0,0,1,2,1.5
9/30/2019,23E,LARKSPUR,Upland,2,4,24,9,3,BOGR,8,2,BOGR,8.5,2.5,0,0,3,2,2.5
9/30/2019,23E,LARKSPUR,Upland,3,1,3,29,3,VUOC,22,3,VUOC,25.5,3,1,1,,,
9/30/2019,23E,LARKSPUR,Upland,3,1,6,3,1,BOGR,20,1,BOGR,11.5,1,0,0,1,1,1
9/30/2019,23E,LARKSPUR,Upland,3,1,9,10,1,BOGR,9,3,VUOC,9.5,2,0,1,1,,1
9/30/2019,23E,LARKSPUR,Upland,3,1,12,18,3,ARPU,18,3,BOGR,18,3,0,0,3,3,3
9/30/2019,23E,LARKSPUR,Upland,3,1,15,30,4,BOGR,15,0,BOGR,22.5,2,0,0,4,0,2
9/30/2019,23E,LARKSPUR,Upland,3,1,18,6,3,BOGR,8,3,HEVI,7,3,0,0,3,3,3
9/30/2019,23E,LARKSPUR,Upland,3,1,21,4,2,BOGR,6,1,BUDA,5,1.5,0,0,2,1,1.5
9/30/2019,23E,LARKSPUR,Upland,3,1,24,8,2,BOGR,1,0,BUDA,4.5,1,0,0,2,0,1
9/30/2019,23E,LARKSPUR,Upland,3,2,3,4,1,PASM,22,3,ARPU,13,2,0,0,1,3,2
9/30/2019,23E,LARKSPUR,Upland,3,2,6,8,1,BOGR,13,2,BOGR,10.5,1.5,0,0,1,2,1.5
9/30/2019,23E,LARKSPUR,Upland,3,2,9,20,3,BOGR,22,4,ARPU,21,3.5,0,0,3,4,3.5
9/30/2019,23E,LARKSPUR,Upland,3,2,12,19,2,BOGR,10,2,BUDA,14.5,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,3,2,15,19,2,PASM,6,2,BUDA,12.5,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,3,2,18,4,1,BOGR,13,2,BOGR,8.5,1.5,0,0,1,2,1.5
9/30/2019,23E,LARKSPUR,Upland,3,2,21,11,1,BOGR,15,1,BOGR,13,1,0,0,1,1,1
9/30/2019,23E,LARKSPUR,Upland,3,2,24,1,1,BUDA,7,1,BUDA,4,1,0,0,1,1,1
9/30/2019,23E,LARKSPUR,Upland,3,3,3,3,1,BUDA,14,1,BUDA,8.5,1,0,0,1,1,1
9/30/2019,23E,LARKSPUR,Upland,3,3,6,8,1,BUDA,3,1,BUDA,5.5,1,0,0,1,1,1
9/30/2019,23E,LARKSPUR,Upland,3,3,9,5,2,BOGR,8,1,BUDA,6.5,1.5,0,0,2,1,1.5
9/30/2019,23E,LARKSPUR,Upland,3,3,12,3,1,BUDA,4,2,BUDA,3.5,1.5,0,0,1,2,1.5
9/30/2019,23E,LARKSPUR,Upland,3,3,15,3,1,BUDA,10,1,BUDA,6.5,1,0,0,1,1,1
9/30/2019,23E,LARKSPUR,Upland,3,3,18,6,1,ARFR,5,3,BUDA,5.5,2,1,0,,3,3
9/30/2019,23E,LARKSPUR,Upland,3,3,21,10,3,VUOC,6,1,BOGR,8,2,1,0,,1,1
9/30/2019,23E,LARKSPUR,Upland,3,3,24,12,3,ARFR,3,2,BOGR,7.5,2.5,1,0,,2,2
9/30/2019,23E,LARKSPUR,Upland,3,4,3,20,2,BOGR,8,3,BOGR,14,2.5,0,0,2,3,2.5
9/30/2019,23E,LARKSPUR,Upland,3,4,6,3,2,BUDA,3,1,BUDA,3,1.5,0,0,2,1,1.5
9/30/2019,23E,LARKSPUR,Upland,3,4,9,14,2,BOGR,5,2,BOGR,9.5,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,3,4,12,13,2,PASM,3,2,BUDA,8,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,3,4,15,3,1,BUDA,6,2,BUDA,4.5,1.5,0,0,1,2,1.5
9/30/2019,23E,LARKSPUR,Upland,3,4,18,5,2,BUDA,4,2,BUDA,4.5,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,3,4,21,8,2,BOGR,5,2,BUDA,6.5,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,3,4,24,1,1,BUDA,2,1,BUDA,1.5,1,0,0,1,1,1
9/30/2019,23E,LARKSPUR,Upland,4,1,3,5,2,BOGR,8,1,BUDA,6.5,1.5,0,0,2,1,1.5
9/30/2019,23E,LARKSPUR,Upland,4,1,6,9,2,BOGR,3,2,BOGR,6,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,4,1,9,8,3,BOGR,4,1,BOGR,6,2,0,0,3,1,2
9/30/2019,23E,LARKSPUR,Upland,4,1,12,3,2,BOGR,2,1,BOGR,2.5,1.5,0,0,2,1,1.5
9/30/2019,23E,LARKSPUR,Upland,4,1,15,14,2,BOGR,9,2,BOGR,11.5,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,4,1,18,14,2,BOGR,13,3,BOGR,13.5,2.5,0,0,2,3,2.5
9/30/2019,23E,LARKSPUR,Upland,4,1,21,7,2,BOGR,28,2,VUOC,17.5,2,0,1,2,,2
9/30/2019,23E,LARKSPUR,Upland,4,1,24,6,3,BOGR,10,3,BOGR,8,3,0,0,3,3,3
9/30/2019,23E,LARKSPUR,Upland,4,2,3,15,4,VUOC,4,2,VUOC,9.5,3,1,1,,,
9/30/2019,23E,LARKSPUR,Upland,4,2,6,3,1,BOGR,8,3,BOGR,5.5,2,0,0,1,3,2
9/30/2019,23E,LARKSPUR,Upland,4,2,9,9,1,BOGR,8,1,BOGR,8.5,1,0,0,1,1,1
9/30/2019,23E,LARKSPUR,Upland,4,2,12,13,3,BOGR,5,2,BOGR,9,2.5,0,0,3,2,2.5
9/30/2019,23E,LARKSPUR,Upland,4,2,15,14,4,VUOC,22,10,ARPU,18,7,1,0,,10,10
9/30/2019,23E,LARKSPUR,Upland,4,2,18,13,6,OPPO,10,2,BOGR,11.5,4,1,0,,2,2
9/30/2019,23E,LARKSPUR,Upland,4,2,21,31,6,ARPU,20,4,ARPU,25.5,5,0,0,6,4,5
9/30/2019,23E,LARKSPUR,Upland,4,2,24,21,7,ARPU,38,9,ARPU,29.5,8,0,0,7,9,8
9/30/2019,23E,LARKSPUR,Upland,4,3,3,8,4,BOGR,7,2,BOGR,7.5,3,0,0,4,2,3
9/30/2019,23E,LARKSPUR,Upland,4,3,6,12,3,BOGR,4,2,BOGR,8,2.5,0,0,3,2,2.5
9/30/2019,23E,LARKSPUR,Upland,4,3,9,7,3,BOGR,5,1,BUDA,6,2,0,0,3,1,2
9/30/2019,23E,LARKSPUR,Upland,4,3,12,10,2,BUDA,7,1,BOGR,8.5,1.5,0,0,2,1,1.5
9/30/2019,23E,LARKSPUR,Upland,4,3,15,9,2,BOGR,6,2,BOGR,7.5,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,4,3,18,11,2,BUDA,5,2,BOGR,8,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,4,3,21,8,2,BOGR,6,2,BUDA,7,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,4,3,24,7,1,BOGR,6,2,BUDA,6.5,1.5,0,0,1,2,1.5
9/30/2019,23E,LARKSPUR,Upland,4,4,3,8,2,HEVI,14,1,ARFR,11,1.5,0,1,2,,2
9/30/2019,23E,LARKSPUR,Upland,4,4,6,4,1,BOGR,6,2,BOGR,5,1.5,0,0,1,2,1.5
9/30/2019,23E,LARKSPUR,Upland,4,4,9,18,2,ARPU,5,2,BOGR,11.5,2,0,0,2,2,2
9/30/2019,23E,LARKSPUR,Upland,4,4,12,6,1,BOGR,20,2,BOGR,13,1.5,0,0,1,2,1.5
9/30/2019,23E,LARKSPUR,Upland,4,4,15,3,1,BUDA,11,2,BOGR,7,1.5,0,0,1,2,1.5
9/30/2019,23E,LARKSPUR,Upland,4,4,18,14,1,BOGR,31,3,BOGR,22.5,2,0,0,1,3,2
9/30/2019,23E,LARKSPUR,Upland,4,4,21,13,2,BOGR,4,3,SPCO,8.5,2.5,0,0,2,3,2.5
9/30/2019,23E,LARKSPUR,Upland,4,4,24,3,1,BOGR,11,4,BOGR,7,2.5,0,0,1,4,2.5
9/27/2019,26W,AGM,Upland,1,1,3,20,2,BOGR,9,1,VUOC,14.5,1.5,0,1,2,,2
9/27/2019,26W,AGM,Upland,1,1,6,3,2,BOGR,3,1,BOGR,3,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,1,1,9,13,3,BOGR,4,0,BOGR,8.5,1.5,0,0,3,0,1.5
9/27/2019,26W,AGM,Upland,1,1,12,7,2,BOGR,3,1,BOGR,5,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,1,1,15,3,2,BOGR,4,1,BOGR,3.5,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,1,1,18,10,1,BOGR,18,2,BOGR,14,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,1,1,21,14,0,BOGR,6,1,BOGR,10,0.5,0,0,0,1,0.5
9/27/2019,26W,AGM,Upland,1,1,24,3,1,BOGR,17,2,VUOC,10,1.5,0,1,1,,1
9/27/2019,26W,AGM,Upland,1,2,3,2,1,BOGR,5,2,BOGR,3.5,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,1,2,6,11,1,BOGR,12,1,PASM,11.5,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,1,2,9,4,2,BOGR,12,2,BOGR,8,2,0,0,2,2,2
9/27/2019,26W,AGM,Upland,1,2,12,2,1,BOGR,4,1,BOGR,3,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,1,2,15,6,1,PASM,15,2,PASM,10.5,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,1,2,18,22,2,PASM,10,1,BOGR,16,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,1,2,21,7,2,BOGR,3,2,BOGR,5,2,0,0,2,2,2
9/27/2019,26W,AGM,Upland,1,2,24,5,1,BOGR,12,8,BOGR,8.5,4.5,0,0,1,8,4.5
9/27/2019,26W,AGM,Upland,1,3,3,20,3,PASM,18,3,BOGR,19,3,0,0,3,3,3
9/27/2019,26W,AGM,Upland,1,3,6,20,1,BOGR,29,3,BOGR,24.5,2,0,0,1,3,2
9/27/2019,26W,AGM,Upland,1,3,9,3,1,BOGR,13,3,BOGR,8,2,0,0,1,3,2
9/27/2019,26W,AGM,Upland,1,3,12,21,3,GUSA,18,2,BOGR,19.5,2.5,1,0,,2,2
9/27/2019,26W,AGM,Upland,1,3,15,18,1,BOGR,15,1,BOGR,16.5,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,1,3,18,15,1,BOGR,13,1,VUOC,14,1,0,1,1,,1
9/27/2019,26W,AGM,Upland,1,3,21,4,1,BOGR,3,2,BOGR,3.5,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,1,3,24,8,2,BOGR,16,3,PASM,12,2.5,0,0,2,3,2.5
9/27/2019,26W,AGM,Upland,1,4,3,4,2,BOGR,19,3,THFI,11.5,2.5,0,0,2,3,2.5
9/27/2019,26W,AGM,Upland,1,4,6,3,1,BOGR,7,2,BOGR,5,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,1,4,9,2,1,BOGR,13,1,BOGR,7.5,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,1,4,12,12,1,BOGR,11,1,ARPU,11.5,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,1,4,15,13,3,BOGR,24,4,BOGR,18.5,3.5,0,0,3,4,3.5
9/27/2019,26W,AGM,Upland,1,4,18,8,2,BOGR,8,2,BOGR,8,2,0,0,2,2,2
9/27/2019,26W,AGM,Upland,1,4,21,1,1,BOGR,13,2,PASM,7,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,1,4,24,3,1,BOGR,4,2,BUDA,3.5,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,2,1,3,3,0,BOGR,4,1,BOGR,3.5,0.5,0,0,0,1,0.5
9/27/2019,26W,AGM,Upland,2,1,6,8,1,BOGR,10,2,BOGR,9,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,2,1,9,8,2,BOGR,4,1,BOGR,6,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,2,1,12,5,2,BOGR,4,1,BOGR,4.5,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,2,1,15,6,3,BOGR,7,1,BOGR,6.5,2,0,0,3,1,2
9/27/2019,26W,AGM,Upland,2,1,18,5,1,BOGR,7,1,BOGR,6,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,2,1,21,4,1,BOGR,6,1,BOGR,5,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,2,1,24,3,2,BOGR,12,2,BOGR,7.5,2,0,0,2,2,2
9/27/2019,26W,AGM,Upland,2,2,3,2,1,BOGR,6,1,BOGR,4,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,2,2,6,12,2,BOGR,15,1,VUOC,13.5,1.5,0,1,2,,2
9/27/2019,26W,AGM,Upland,2,2,9,8,0,BOGR,9,2,BOGR,8.5,1,0,0,0,2,1
9/27/2019,26W,AGM,Upland,2,2,12,14,2,PASM,8,2,VUOC,11,2,0,1,2,,2
9/27/2019,26W,AGM,Upland,2,2,15,3,0,BOGR,4,2,BOGR,3.5,1,0,0,0,2,1
9/27/2019,26W,AGM,Upland,2,2,18,20,3,OPPO,9,3,BOGR,14.5,3,1,0,,3,3
9/27/2019,26W,AGM,Upland,2,2,21,7,2,BOGR,10,3,VUOC,8.5,2.5,0,1,2,,2
9/27/2019,26W,AGM,Upland,2,2,24,18,5,PASM,46,3,PASM,32,4,0,0,5,3,4
9/27/2019,26W,AGM,Upland,2,3,3,5,1,BOGR,8,2,BOGR,6.5,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,2,3,6,6,2,BOGR,8,3,CRMI,7,2.5,0,0,2,3,2.5
9/27/2019,26W,AGM,Upland,2,3,9,13,1,BOGR,5,2,VUOC,9,1.5,0,1,1,,1
9/27/2019,26W,AGM,Upland,2,3,12,33,2,PASM,40,1,PASM,36.5,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,2,3,15,22,0,BOGR,14,1,MUTO,18,0.5,0,0,0,1,0.5
9/27/2019,26W,AGM,Upland,2,3,18,10,2,BOGR,10,2,BOGR,10,2,0,0,2,2,2
9/27/2019,26W,AGM,Upland,2,3,21,35,2,PASM,25,4,PASM,30,3,0,0,2,4,3
9/27/2019,26W,AGM,Upland,2,3,24,20,1,PASM,31,1,MUTO,25.5,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,2,4,3,8,3,BOGR,7,5,ELEL,7.5,4,0,0,3,5,4
9/27/2019,26W,AGM,Upland,2,4,6,20,3,PASM,11,2,BOGR,15.5,2.5,0,0,3,2,2.5
9/27/2019,26W,AGM,Upland,2,4,9,21,5,BOGR,15,6,GUSA,18,5.5,0,1,5,,5
9/27/2019,26W,AGM,Upland,2,4,12,5,2,BOGR,3,2,BOGR,4,2,0,0,2,2,2
9/27/2019,26W,AGM,Upland,2,4,15,11,1,BOGR,5,1,BOGR,8,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,2,4,18,16,1,BOGR,6,1,BOGR,11,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,2,4,21,15,1,BOGR,6,1,BOGR,10.5,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,2,4,24,15,3,PASM,23,3,PASM,19,3,0,0,3,3,3
9/27/2019,26W,AGM,Upland,3,1,3,4,0,BOGR,2,1,VUOC,3,0.5,0,1,0,,0
9/27/2019,26W,AGM,Upland,3,1,6,14,2,BOGR,10,2,BOGR,12,2,0,0,2,2,2
9/27/2019,26W,AGM,Upland,3,1,9,18,2,BOGR,5,1,BOGR,11.5,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,3,1,12,18,3,VUOC,7,2,BOGR,12.5,2.5,1,0,,2,2
9/27/2019,26W,AGM,Upland,3,1,15,8,2,VUOC,10,1,VUOC,9,1.5,1,1,,,
9/27/2019,26W,AGM,Upland,3,1,18,13,2,BOGR,21,3,PASM,17,2.5,0,0,2,3,2.5
9/27/2019,26W,AGM,Upland,3,1,21,18,1,VUOC,21,4,THFI,19.5,2.5,1,0,,4,4
9/27/2019,26W,AGM,Upland,3,1,24,16,1,BOGR,5,2,BOGR,10.5,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,3,2,3,4,0,BOGR,9,2,VUOC,6.5,1,0,1,0,,0
9/27/2019,26W,AGM,Upland,3,2,6,8,1,BOGR,12,2,BOGR,10,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,3,2,9,6,1,BOGR,21,2,BOGR,13.5,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,3,2,12,29,2,VUOC,4,2,BOGR,16.5,2,1,0,,2,2
9/27/2019,26W,AGM,Upland,3,2,15,3,1,BOGR,13,5,VUOC,8,3,0,1,1,,1
9/27/2019,26W,AGM,Upland,3,2,18,9,2,BOGR,16,4,VUOC,12.5,3,0,1,2,,2
9/27/2019,26W,AGM,Upland,3,2,21,11,2,GUSA,5,1,BOGR,8,1.5,1,0,,1,1
9/27/2019,26W,AGM,Upland,3,2,24,10,1,BOGR,10,1,BOGR,10,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,3,3,3,3,1,BOGR,7,1,BOGR,5,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,3,3,6,9,1,BOGR,17,1,BOGR,13,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,3,3,9,5,2,BOGR,6,1,BOGR,5.5,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,3,3,12,6,3,BOGR,12,2,BOGR,9,2.5,0,0,3,2,2.5
9/27/2019,26W,AGM,Upland,3,3,15,6,2,BOGR,23,1,VUOC,14.5,1.5,0,1,2,,2
9/27/2019,26W,AGM,Upland,3,3,18,4,1,BOGR,4,2,BOGR,4,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,3,3,21,18,4,VUOC,11,3,VUOC,14.5,3.5,1,1,,,
9/27/2019,26W,AGM,Upland,3,3,24,16,2,BOGR,4,0,BOGR,10,1,0,0,2,0,1
9/27/2019,26W,AGM,Upland,3,4,3,4,0,BOGR,8,1,VUOC,6,0.5,0,1,0,,0
9/27/2019,26W,AGM,Upland,3,4,6,12,3,HECO,14,2,BOGR,13,2.5,0,0,3,2,2.5
9/27/2019,26W,AGM,Upland,3,4,9,2,0,BOGR,11,2,BOGR,6.5,1,0,0,0,2,1
9/27/2019,26W,AGM,Upland,3,4,12,12,2,BOGR,9,2,VUOC,10.5,2,0,1,2,,2
9/27/2019,26W,AGM,Upland,3,4,15,6,0,ELEL,9,1,BOGR,7.5,0.5,0,0,0,1,0.5
9/27/2019,26W,AGM,Upland,3,4,18,14,3,BOGR,10,2,BOGR,12,2.5,0,0,3,2,2.5
9/27/2019,26W,AGM,Upland,3,4,21,16,2,ELEL,17,4,VUOC,16.5,3,0,1,2,,2
9/27/2019,26W,AGM,Upland,3,4,24,12,2,BOGR,9,1,ELEL,10.5,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,4,1,3,17,4,HECO,13,3,BOGR,15,3.5,0,0,4,3,3.5
9/27/2019,26W,AGM,Upland,4,1,6,14,1,BOGR,14,4,VUOC,14,2.5,0,1,1,,1
9/27/2019,26W,AGM,Upland,4,1,9,13,2,HECO,7,1,BOGR,10,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,4,1,12,33,16,ELEL,15,6,ELEL,24,11,0,0,16,6,11
9/27/2019,26W,AGM,Upland,4,1,15,20,6,ELEL,9,3,BOGR,14.5,4.5,0,0,6,3,4.5
9/27/2019,26W,AGM,Upland,4,1,18,9,1,BOGR,5,1,BOGR,7,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,4,1,21,14,1,BOGR,29,2,BOGR,21.5,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,4,1,24,11,2,HECO,5,1,BOGR,8,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,4,2,3,11,3,VUOC,10,3,CRMI,10.5,3,1,0,,3,3
9/27/2019,26W,AGM,Upland,4,2,6,11,4,CRMI,19,6,LEDE,15,5,0,0,4,6,5
9/27/2019,26W,AGM,Upland,4,2,9,19,3,ELEL,12,9,BRTE,15.5,6,0,1,3,,3
9/27/2019,26W,AGM,Upland,4,2,12,32,4,BRTE,18,3,VUOC,25,3.5,1,1,,,
9/27/2019,26W,AGM,Upland,4,2,15,17,3,VUOC,18,6,VUOC,17.5,4.5,1,1,,,
9/27/2019,26W,AGM,Upland,4,2,18,16,5,VUOC,11,4,LEDE,13.5,4.5,1,0,,4,4
9/27/2019,26W,AGM,Upland,4,2,21,13,2,THFI,21,3,PLPA,17,2.5,0,0,2,3,2.5
9/27/2019,26W,AGM,Upland,4,2,24,17,1,CRMI,13,3,PLPA,15,2,0,0,1,3,2
9/27/2019,26W,AGM,Upland,4,3,3,9,1,BOGR,15,5,OPPO,12,3,0,1,1,,1
9/27/2019,26W,AGM,Upland,4,3,6,3,0,BOGR,16,0,BOGR,9.5,0,0,0,0,0,0
9/27/2019,26W,AGM,Upland,4,3,9,14,1,BOGR,19,3,ELEL,16.5,2,0,0,1,3,2
9/27/2019,26W,AGM,Upland,4,3,12,14,1,BOGR,10,0,BOGR,12,0.5,0,0,1,0,0.5
9/27/2019,26W,AGM,Upland,4,3,15,4,1,BOGR,13,2,BOGR,8.5,1.5,0,0,1,2,1.5
9/27/2019,26W,AGM,Upland,4,3,18,5,2,BOGR,9,1,BOGR,7,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,4,3,21,20,3,BOGR,4,1,BOGR,12,2,0,0,3,1,2
9/27/2019,26W,AGM,Upland,4,3,24,14,2,VUOC,9,1,ERNA,11.5,1.5,1,0,,1,1
9/27/2019,26W,AGM,Upland,4,4,3,14,1,BOGR,15,0,VUOC,14.5,0.5,0,1,1,,1
9/27/2019,26W,AGM,Upland,4,4,6,12,2,BOGR,14,3,VUOC,13,2.5,0,1,2,,2
9/27/2019,26W,AGM,Upland,4,4,9,7,3,OPPO,10,1,BOGR,8.5,2,1,0,,1,1
9/27/2019,26W,AGM,Upland,4,4,12,15,1,VUOC,15,3,VUOC,15,2,1,1,,,
9/27/2019,26W,AGM,Upland,4,4,15,19,5,OPPO,46,2,BOGR,32.5,3.5,1,0,,2,2
9/27/2019,26W,AGM,Upland,4,4,18,9,1,BOGR,1,1,BOGR,5,1,0,0,1,1,1
9/27/2019,26W,AGM,Upland,4,4,21,11,2,BOGR,3,1,BOGR,7,1.5,0,0,2,1,1.5
9/27/2019,26W,AGM,Upland,4,4,24,13,1,VUOC,7,2,BOGR,10,1.5,1,0,,2,2
9/30/2019,26E,TGM,Upland,1,1,3,7,0,BOGR,8,2,BOGR,7.5,1,0,0,0,2,1
9/30/2019,26E,TGM,Upland,1,1,6,4,1,BOGR,4,2,BOGR,4,1.5,0,0,1,2,1.5
9/30/2019,26E,TGM,Upland,1,1,9,12,1,BOGR,7,2,BOGR,9.5,1.5,0,0,1,2,1.5
9/30/2019,26E,TGM,Upland,1,1,12,2,1,BOGR,14,2,BOGR,8,1.5,0,0,1,2,1.5
9/30/2019,26E,TGM,Upland,1,1,15,5,1,BOGR,3,1,ARPU,4,1,0,0,1,1,1
9/30/2019,26E,TGM,Upland,1,1,18,4,1,BOGR,14,3,BOGR,9,2,0,0,1,3,2
9/30/2019,26E,TGM,Upland,1,1,21,20,3,BOGR,17,3,BOGR,18.5,3,0,0,3,3,3
9/30/2019,26E,TGM,Upland,1,1,24,9,1,BOGR,12,4,BOGR,10.5,2.5,0,0,1,4,2.5
9/30/2019,26E,TGM,Upland,1,2,3,21,2,BOGR,28,3,BOGR,24.5,2.5,0,0,2,3,2.5
9/30/2019,26E,TGM,Upland,1,2,6,20,2,BOGR,15,3,BOGR,17.5,2.5,0,0,2,3,2.5
9/30/2019,26E,TGM,Upland,1,2,9,31,5,PASM,24,2,PASM,27.5,3.5,0,0,5,2,3.5
9/30/2019,26E,TGM,Upland,1,2,12,29,1,BOGR,13,3,BOGR,21,2,0,0,1,3,2
9/30/2019,26E,TGM,Upland,1,2,15,22,3,PASM,16,2,PASM,19,2.5,0,0,3,2,2.5
9/30/2019,26E,TGM,Upland,1,2,18,24,3,PASM,19,3,PASM,21.5,3,0,0,3,3,3
9/30/2019,26E,TGM,Upland,1,2,21,20,2,BOGR,15,3,BOGR,17.5,2.5,0,0,2,3,2.5
9/30/2019,26E,TGM,Upland,1,2,24,33,2,PASM,24,1,PASM,28.5,1.5,0,0,2,1,1.5
9/30/2019,26E,TGM,Upland,1,3,3,21,2,BOGR,10,0,SPCO,15.5,1,0,0,2,0,1
9/30/2019,26E,TGM,Upland,1,3,6,0,0,BARE,0,0,BARE,0,0,0,0,0,0,0
9/30/2019,26E,TGM,Upland,1,3,9,8,3,BOGR,16,1,BOGR,12,2,0,0,3,1,2
9/30/2019,26E,TGM,Upland,1,3,12,6,2,BOGR,15,2,CRMI,10.5,2,0,0,2,2,2
9/30/2019,26E,TGM,Upland,1,3,15,8,1,BOGR,12,2,BOGR,10,1.5,0,0,1,2,1.5
9/30/2019,26E,TGM,Upland,1,3,18,22,7,GUSA,14,2,THFI,18,4.5,1,0,,2,2
9/30/2019,26E,TGM,Upland,1,3,21,10,3,BOGR,10,3,BOGR,10,3,0,0,3,3,3
9/30/2019,26E,TGM,Upland,1,3,24,8,1,BOGR,12,2,BOGR,10,1.5,0,0,1,2,1.5
9/30/2019,26E,TGM,Upland,1,4,3,20,4,BOGR,18,3,BOGR,19,3.5,0,0,4,3,3.5
9/30/2019,26E,TGM,Upland,1,4,6,16,1,BOGR,4,1,BOGR,10,1,0,0,1,1,1
9/30/2019,26E,TGM,Upland,1,4,9,21,3,BOGR,6,1,BOGR,13.5,2,0,0,3,1,2
9/30/2019,26E,TGM,Upland,1,4,12,16,2,BOGR,15,3,VUOC,15.5,2.5,0,1,2,,2
