Year,Pasture,General Ecosite,Plot,Transect , Distance,East-High,East-Low,East-Spp,West-High,West-Low,West-Spp,Average High,Average Low,Notes
2015,25SE,Plains,2,2,24,20,5,BOGR,31,7,THFI,25.5,6,
2015,25SE,Plains,2,3,3,20,3,BOGR,14,3,BOGR,17,3,
2015,25SE,Plains,2,3,6,14,2,BOGR,14,3,BOGR,14,2.5,
2015,25SE,Plains,2,3,9,31,4,BOGR,8,3,BOGR,19.5,3.5,
2015,25SE,Plains,2,3,12,20,0,BARE,3,1,BOGR,11.5,0.5,
2015,25SE,Plains,2,3,15,20,6,SPCO,14,3,VUOC,17,4.5,
2015,25SE,Plains,2,3,18,25,2,ASGR,8,3,BOGR,16.5,2.5,
2015,25SE,Plains,2,3,21,26,4,BOGR,14,3,BOGR,20,3.5,
2015,25SE,Plains,2,3,24,25,12,SONU,13,3,BOGR,19,7.5,
2015,25SE,Plains,2,4,3,17,2,BOGR,16,3,BOGR,16.5,2.5,
2015,25SE,Plains,2,4,6,20,2,BOGR,13,4,BOGR,16.5,3,
2015,25SE,Plains,2,4,9,20,2,BOGR,20,2,ARLO,20,2,
2015,25SE,Plains,2,4,12,26,2,BOGR,12,3,BOGR,19,2.5,
2015,25SE,Plains,2,4,15,31,3,BOGR,28,3,BOGR,29.5,3,
2015,25SE,Plains,2,4,18,11,3,BOGR,35,6,BOGR,23,4.5,
2015,25SE,Plains,2,4,21,32,2,BOGR,27,2,OPPO,29.5,2,
2015,25SE,Plains,2,4,24,16,5,BOGR,31,3,BOGR,23.5,4,
2015,25SE,Plains,3,1,3,22,2,BOGR,25,2,BOGR,23.5,2,
2015,25SE,Plains,3,1,6,18,2,BOGR,22,4,PASM,20,3,
2015,25SE,Plains,3,1,9,28,3,BOGR,8,2,BOGR,18,2.5,
2015,25SE,Plains,3,1,12,8,2,BOGR,8,1,STCO,8,1.5,
2015,25SE,Plains,3,1,15,8,1,BOGR,18,5,BOGR,13,3,
2015,25SE,Plains,3,1,18,10,5,STCO,10,1,BOGR,10,3,
2015,25SE,Plains,3,1,21,24,4,BOGR,23,6,BOGR,23.5,5,
2015,25SE,Plains,3,1,24,18,1,BOGR,26,3,BOGR,22,2,
2015,25SE,Plains,3,2,3,10,3,BOGR,29,3,BOGR,19.5,3,
2015,25SE,Plains,3,2,6,26,2,PASM,26,5,PASM,26,3.5,
2015,25SE,Plains,3,2,9,20,5,BOGR,12,3,BOGR,16,4,
2015,25SE,Plains,3,2,12,10,4,BOGR,18,2,PASM,14,3,
2015,25SE,Plains,3,2,15,16,4,PASM,29,4,SONU,22.5,4,
2015,25SE,Plains,3,2,18,14,2,BOGR,23,2,BOGR,18.5,2,
2015,25SE,Plains,3,2,21,22,9,GUSA,22,5,PASM,22,7,
2015,25SE,Plains,3,2,24,8,2,LEMO,22,3,BOGR,15,2.5,
2015,25SE,Plains,3,3,3,15,6,PASM,14,1,BOGR,14.5,3.5,
2015,25SE,Plains,3,3,6,15,4,BOGR,12,4,OPPO,13.5,4,
2015,25SE,Plains,3,3,9,23,8,OPPO,18,4,OPPO,20.5,6,
2015,25SE,Plains,3,3,12,18,7,BOGR,8,2,BOGR,13,4.5,
2015,25SE,Plains,3,3,15,24,6,PASM,8,3,BOGR,16,4.5,
2015,25SE,Plains,3,3,18,14,6,BOGR,21,5,BOGR,17.5,5.5,
2015,25SE,Plains,3,3,21,23,5,PASM,26,6,PASM,24.5,5.5,
2015,25SE,Plains,3,3,24,20,8,PASM,23,6,PASM,21.5,7,
2015,25SE,Plains,3,4,3,24,3,BOGR,23,4,PASM,23.5,3.5,
2015,25SE,Plains,3,4,6,18,1,BOGR,22,2,PASM,20,1.5,
2015,25SE,Plains,3,4,9,10,2,BOGR,24,3,BOGR,17,2.5,
2015,25SE,Plains,3,4,12,11,1,BOGR,28,5,BOGR,19.5,3,
2015,25SE,Plains,3,4,15,10,3,BOGR,23,2,ARLO,16.5,2.5,
2015,25SE,Plains,3,4,18,11,5,BOGR,24,5,BOGR,17.5,5,
2015,25SE,Plains,3,4,21,15,2,BOGR,14,3,ARLO,14.5,2.5,
2015,25SE,Plains,3,4,24,16,4,BOGR,12,5,BOGR,14,4.5,
2015,25SE,Plains,4,1,3,25,3,BOGR,22,3,BOGR,23.5,3,
2015,25SE,Plains,4,1,6,16,1,BOGR,10,2,SPCO,13,1.5,
2015,25SE,Plains,4,1,9,20,4,BOGR,14,4,BOGR,17,4,
2015,25SE,Plains,4,1,12,22,6,BOGR,31,3,BOGR,26.5,4.5,
2015,25SE,Plains,4,1,15,19,3,BOGR,26,4,BOGR,22.5,3.5,
2015,25SE,Plains,4,1,18,21,5,BOGR,17,5,BOGR,19,5,
2015,25SE,Plains,4,1,21,27,3,BOGR,19,3,BOGR,23,3,
2015,25SE,Plains,4,1,24,31,7,BOGR,25,7,BOGR,28,7,
2015,25SE,Plains,4,2,3,29,5,BOGR,28,5,BOGR,28.5,5,
2015,25SE,Plains,4,2,6,16,3,BOGR,17,4,BOGR,16.5,3.5,
2015,25SE,Plains,4,2,9,23,4,BOGR,20,5,BOGR,21.5,4.5,
2015,25SE,Plains,4,2,12,31,9,BOGR,32,7,BOGR,31.5,8,
2015,25SE,Plains,4,2,15,14,5,BOGR,24,4,BOGR,19,4.5,
2015,25SE,Plains,4,2,18,14,1,BOGR,19,3,SONU,16.5,2,
2015,25SE,Plains,4,2,21,20,5,BOGR,27,2,BOGR,23.5,3.5,
2015,25SE,Plains,4,2,24,18,3,BOGR,12,3,SONU,15,3,
2015,25SE,Plains,4,3,3,9,2,BOGR,16,2,BOGR,12.5,2,
2015,25SE,Plains,4,3,6,26,5,BOGR,18,4,BOGR,22,4.5,
2015,25SE,Plains,4,3,9,8,1,BOGR,22,7,BOGR,15,4,
2015,25SE,Plains,4,3,12,14,4,BOGR,6,2,BOGR,10,3,
2015,25SE,Plains,4,3,15,27,5,BOGR,30,6,BOGR,28.5,5.5,
2015,25SE,Plains,4,3,18,16,3,BOGR,28,3,BOGR,22,3,
2015,25SE,Plains,4,3,21,8,2,BOGR,16,5,BOGR,12,3.5,
2015,25SE,Plains,4,3,24,31,4,BOGR,6,2,BOGR,18.5,3,
2015,25SE,Plains,4,4,3,26,4,BOGR,10,2,BOGR,18,3,
2015,25SE,Plains,4,4,6,22,3,BOGR,7,1,BOGR,14.5,2,
2015,25SE,Plains,4,4,9,15,2,BOGR,10,2,BOGR,12.5,2,
2015,25SE,Plains,4,4,12,14,2,BOGR,11,2,BOGR,12.5,2,
2015,25SE,Plains,4,4,15,26,1,BOGR,6,1,BOGR,16,1,
2015,25SE,Plains,4,4,18,26,3,BOGR,12,2,BOGR,19,2.5,
2015,25SE,Plains,4,4,21,28,1,BOGR,22,3,BOGR,25,2,
2015,25SE,Plains,4,4,24,32,9,PASM,28,9,PASM,30,9,
2015,26E,Plains,1,1,3,15,7,THFI,12,3,SPCO,13.5,5,
2015,26E,Plains,1,1,6,25,15,THFI,18,6,BOGR,21.5,10.5,
2015,26E,Plains,1,1,9,12,1,CAEL,20,3,THFI,16,2,
2015,26E,Plains,1,1,12,16,3,THFI,18,6,THFI,17,4.5,
2015,26E,Plains,1,1,15,12,4,THFI,12,2,VUOC,12,3,
2015,26E,Plains,1,1,18,10,4,BOGR,21,2,SD,15.5,3,
2015,26E,Plains,1,1,21,16,3,BOGR,21,8,THFI,18.5,5.5,
2015,26E,Plains,1,1,24,18,2,BOGR,20,5,THFI,19,3.5,
2015,26E,Plains,1,2,3,14,4,BOGR,21,6,PASM,17.5,5,
2015,26E,Plains,1,2,6,24,4,BOGR,30,6,VUOC,27,5,
2015,26E,Plains,1,2,9,22,11,THFI,23,9,PASM,22.5,10,
2015,26E,Plains,1,2,12,21,5,BOGR,18,10,THFI,19.5,7.5,
2015,26E,Plains,1,2,15,14,2,PASM,20,5,THFI,17,3.5,
2015,26E,Plains,1,2,18,11,4,BOGR,22,6,THFI,16.5,5,
2015,26E,Plains,1,2,21,22,4,BOGR,25,4,BOGR,23.5,4,
2015,26E,Plains,1,2,24,22,4,BOGR,28,10,PASM,25,7,
2015,26E,Plains,1,3,3,23,6,THFI,10,5,THFI,16.5,5.5,
2015,26E,Plains,1,3,6,24,7,THFI,34,3,THFI,29,5,
2015,26E,Plains,1,3,9,16,3,BOGR,17,5,THFI,16.5,4,
2015,26E,Plains,1,3,12,21,7,THFI,19,4,BOGR,20,5.5,
2015,26E,Plains,1,3,15,13,0,BARE,21,1,SD,17,0.5,
2015,26E,Plains,1,3,18,18,11,GUSA,18,3,BOGR,18,7,
2015,26E,Plains,1,3,21,15,6,THFI,11,1,CAEL,13,3.5,
2015,26E,Plains,1,3,24,21,2,BOGR,25,10,THFI,23,6,
2015,26E,Plains,1,4,3,20,2,BOGR,23,2,BOGR,21.5,2,
2015,26E,Plains,1,4,6,8,2,BOGR,22,4,THFI,15,3,
2015,26E,Plains,1,4,9,21,5,THFI,21,8,THFI,21,6.5,
2015,26E,Plains,1,4,12,30,4,THFI,39,8,THFI,34.5,6,
2015,26E,Plains,1,4,15,13,7,THFI,6,2,THFI,9.5,4.5,
2015,26E,Plains,1,4,18,24,4,THFI,17,3,BOGR,20.5,3.5,
2015,26E,Plains,1,4,21,24,5,BOGR,10,2,BOGR,17,3.5,
2015,26E,Plains,1,4,24,20,10,THFI,22,6,THFI,21,8,
2015,26E,Plains,2,1,3,22,13,GUSA,20,4,PASM,21,8.5,
2015,26E,Plains,2,1,6,19,4,THFI,16,7,THFI,17.5,5.5,
2015,26E,Plains,2,1,9,28,14,THFI,24,7,PSTE,26,10.5,
2015,26E,Plains,2,1,12,24,5,OPPO,19,5,THFI,21.5,5,
2015,26E,Plains,2,1,15,29,7,ARFR,28,17,THFI,28.5,12,
2015,26E,Plains,2,1,18,32,7,THFI,14,1,BOGR,23,4,
2015,26E,Plains,2,1,21,19,0,BARE,27,7,THFI,23,3.5,
2015,26E,Plains,2,1,24,24,3,THFI,19,5,ARFR,21.5,4,
2015,26E,Plains,2,2,3,26,8,THFI,49,8,THFI,37.5,8,
2015,26E,Plains,2,2,6,34,6,THFI,18,9,THFI,26,7.5,
2015,26E,Plains,2,2,9,28,10,THFI,39,8,THFI,33.5,9,
2015,26E,Plains,2,2,12,38,18,THFI,21,3,THFI,29.5,10.5,
2015,26E,Plains,2,2,15,32,6,THFI,28,4,THFI,30,5,
2015,26E,Plains,2,2,18,21,8,THFI,20,2,BOGR,20.5,5,
2015,26E,Plains,2,2,21,22,6,THFI,24,10,THFI,23,8,
2015,26E,Plains,2,2,24,34,4,PSTE,26,12,THFI,30,8,
2015,26E,Plains,2,3,3,20,5,THFI,25,11,THFI,22.5,8,
2015,26E,Plains,2,3,6,18,7,THFI,26,10,THFI,22,8.5,
2015,26E,Plains,2,3,9,32,6,PASM,18,3,THFI,25,4.5,
2015,26E,Plains,2,3,12,28,8,THFI,24,6,THFI,26,7,
2015,26E,Plains,2,3,15,24,9,THFI,22,9,THFI,23,9,
2015,26E,Plains,2,3,18,26,5,THFI,4,6,THFI,15,5.5,
2015,26E,Plains,2,3,21,20,5,THFI,24,7,THFI,22,6,
2015,26E,Plains,2,3,24,18,2,THFI,15,6,THFI,16.5,4,
2015,26E,Plains,2,4,3,22,6,THFI,23,5,THFI,22.5,5.5,
2015,26E,Plains,2,4,6,22,7,THFI,28,1,BOGR,25,4,
2015,26E,Plains,2,4,9,24,10,THFI,26,3,BOGR,25,6.5,
2015,26E,Plains,2,4,12,26,8,BOGR,20,7,THFI,23,7.5,
2015,26E,Plains,2,4,15,19,10,THFI,24,2,BOGR,21.5,6,
2015,26E,Plains,2,4,18,24,10,THFI,28,6,BOGR,26,8,
2015,26E,Plains,2,4,21,26,3,OPPO,18,3,BOGR,22,3,
2015,26E,Plains,2,4,24,11,1,BOGR,25,5,THFI,18,3,
2015,26E,Plains,3,1,3,14,5,THFI,20,3,THFI,17,4,
2015,26E,Plains,3,1,6,7,1,BOGR,15,3,BOGR,11,2,
2015,26E,Plains,3,1,9,10,1,BOGR,12,5,THFI,11,3,
2015,26E,Plains,3,1,12,11,3,VUOC,8,4,BOGR,9.5,3.5,
2015,26E,Plains,3,1,15,19,5,THFI,30,3,BOGR,24.5,4,
2015,26E,Plains,3,1,18,8,3,BOGR,13,4,BOGR,10.5,3.5,
2015,26E,Plains,3,1,21,11,3,VUOC,9,2,VUOC,10,2.5,
2015,26E,Plains,3,1,24,7,2,VUOC,14,2,BOGR,10.5,2,
2015,26E,Plains,3,2,3,16,8,THFI,10,1,VUOC,13,4.5,
2015,26E,Plains,3,2,6,21,2,VUOC,14,2,THFI,17.5,2,
2015,26E,Plains,3,2,9,12,2,THFI,10,3,VUOC,11,2.5,
2015,26E,Plains,3,2,12,16,4,THFI,19,2,VUOC,17.5,3,
2015,26E,Plains,3,2,15,12,2,VUOC,12,4,VUOC,12,3,
2015,26E,Plains,3,2,18,14,2,VUOC,13,4,THFI,13.5,3,
2015,26E,Plains,3,2,21,16,9,THFI,16,2,THFI,16,5.5,
2015,26E,Plains,3,2,24,16,2,THFI,10,2,BOGR,13,2,
2015,26E,Plains,3,3,3,12,3,BOGR,17,2,VUOC,14.5,2.5,
2015,26E,Plains,3,3,6,22,6,THFI,24,10,THFI,23,8,
2015,26E,Plains,3,3,9,8,2,VUOC,12,2,VUOC,10,2,
2015,26E,Plains,3,3,12,12,4,VUOC,14,2,VUOC,13,3,
2015,26E,Plains,3,3,15,24,6,THFI,28,2,BOGR,26,4,
2015,26E,Plains,3,3,18,14,2,VUOC,16,2,THFI,15,2,
2015,26E,Plains,3,3,21,12,4,VUOC,16,5,BOGR,14,4.5,
2015,26E,Plains,3,3,24,22,6,BOGR,28,5,BOGR,25,5.5,
2015,26E,Plains,3,4,3,19,6,THFI,28,16,THFI,23.5,11,
2015,26E,Plains,3,4,6,18,6,THFI,20,9,EREF,19,7.5,
2015,26E,Plains,3,4,9,16,7,VUOC,22,7,THFI,19,7,
2015,26E,Plains,3,4,12,19,5,TAFI,24,8,THFI,21.5,6.5,
2015,26E,Plains,3,4,15,30,2,BOGR,18,3,BOGR,24,2.5,
2015,26E,Plains,3,4,18,32,11,THFI,23,4,BOGR,27.5,7.5,
2015,26E,Plains,3,4,21,22,3,BOGR,24,4,BOGR,23,3.5,
2015,26E,Plains,3,4,24,23,5,BOGR,21,5,THFI,22,5,
2015,26E,Plains,4,1,3,6,2,BOGR,11,3,BOGR,8.5,2.5,
2015,26E,Plains,4,1,6,8,2,BOGR,19,1,BOGR,13.5,1.5,
2015,26E,Plains,4,1,9,14,3,BOGR,18,5,BOGR,16,4,
2015,26E,Plains,4,1,12,16,7,BOGR,12,2,BOGR,14,4.5,
2015,26E,Plains,4,1,15,10,2,BOGR,12,3,BOGR,11,2.5,
2015,26E,Plains,4,1,18,13,4,BOGR,14,6,BOGR,13.5,5,
2015,26E,Plains,4,1,21,10,2,BOGR,12,3,BOGR,11,2.5,
2015,26E,Plains,4,1,24,12,3,BOGR,14,1,BOGR,13,2,
2015,26E,Plains,4,2,3,18,4,BOGR,16,3,BOGR,17,3.5,
2015,26E,Plains,4,2,6,12,3,BOGR,15,3,BOGR,13.5,3,
2015,26E,Plains,4,2,9,11,2,BOGR,15,3,BOGR,13,2.5,
2015,26E,Plains,4,2,12,10,3,BOGR,14,2,BUDA,12,2.5,
2015,26E,Plains,4,2,15,21,3,VUOC,18,3,BOGR,19.5,3,
2015,26E,Plains,4,2,18,10,2,BOGR,12,2,BOGR,11,2,
2015,26E,Plains,4,2,21,19,5,CAEL,17,3,BOGR,18,4,
2015,26E,Plains,4,2,24,21,1,BOGR,10,5,CAEL,15.5,3,
2015,26E,Plains,4,3,3,14,6,BOGR,19,3,BOGR,16.5,4.5,
2015,26E,Plains,4,3,6,13,4,BOGR,14,3,VUOC,13.5,3.5,
2015,26E,Plains,4,3,9,24,3,BOGR,18,3,BOGR,21,3,
2015,26E,Plains,4,3,12,22,5,VUOC,18,5,VUOC,20,5,
2015,26E,Plains,4,3,15,10,3,BOGR,16,3,BOGR,13,3,
2015,26E,Plains,4,3,18,14,3,VUOC,11,3,VUOC,12.5,3,
2015,26E,Plains,4,3,21,7,2,BOGR,24,2,BOGR,15.5,2,
2015,26E,Plains,4,3,24,20,7,BOGR,34,2,BOGR,27,4.5,
2015,26E,Plains,4,4,3,14,6,BOGR,10,1,BOGR,12,3.5,
2015,26E,Plains,4,4,6,13,1,BOGR,23,2,BOGR,18,1.5,
2015,26E,Plains,4,4,9,10,3,BOGR,20,2,BOGR,15,2.5,
2015,26E,Plains,4,4,12,14,3,BOGR,26,5,BOGR,20,4,
2015,26E,Plains,4,4,15,14,2,BOGR,15,1,BOGR,14.5,1.5,
2015,26E,Plains,4,4,18,10,6,BOGR,8,1,BOGR,9,3.5,
2015,26E,Plains,4,4,21,7,2,BOGR,6,2,BOGR,6.5,2,
2015,26E,Plains,4,4,24,9,3,BOGR,12,1,BOGR,10.5,2,
2015,26W,Plains,1,1,3,22,4,VUOC,23,3,THFI,22.5,3.5,
2015,26W,Plains,1,1,6,16,2,ARFR,17,4,THFI,16.5,3,
2015,26W,Plains,1,1,9,25,3,THFI,26,5,THFI,25.5,4,
2015,26W,Plains,1,1,12,19,8,THFI,14,8,THFI,16.5,8,
2015,26W,Plains,1,1,15,16,5,THFI,23,6,THFI,19.5,5.5,
2015,26W,Plains,1,1,18,21,9,THFI,21,7,THFI,21,8,
2015,26W,Plains,1,1,21,22,12,VUOC,24,11,THFI,23,11.5,
2015,26W,Plains,1,1,24,18,1,VUOC,23,10,THFI,20.5,5.5,
2015,26W,Plains,1,2,3,20,10,THFI,24,6,THFI,22,8,
2015,26W,Plains,1,2,6,19,4,BOGR,25,11,THFI,22,7.5,
2015,26W,Plains,1,2,9,19,9,THFI,18,8,THFI,18.5,8.5,
2015,26W,Plains,1,2,12,15,6,THFI,22,10,THFI,18.5,8,
2015,26W,Plains,1,2,15,20,5,PASM,21,10,THFI,20.5,7.5,
2015,26W,Plains,1,2,18,20,6,PASM,21,9,PASM,20.5,7.5,
2015,26W,Plains,1,2,21,20,5,THFI,21,12,THFI,20.5,8.5,
2015,26W,Plains,1,2,24,24,11,THFI,21,13,THFI,22.5,12,
2015,26W,Plains,1,3,3,23,3,THFI,21,5,THFI,22,4,
2015,26W,Plains,1,3,6,28,4,BOGR,30,10,THFI,29,7,
2015,26W,Plains,1,3,9,18,3,THFI,20,6,TRDU,19,4.5,
2015,26W,Plains,1,3,12,31,25,THFI,12,5,VUOC,21.5,15,
2015,26W,Plains,1,3,15,22,9,THFI,18,5,THFI,20,7,
2015,26W,Plains,1,3,18,9,4,VUOC,23,6,VUOC,16,5,
2015,26W,Plains,1,3,21,21,9,THFI,26,10,THFI,23.5,9.5,
2015,26W,Plains,1,3,24,19,6,VUOC,25,11,THFI,22,8.5,
2015,26W,Plains,1,4,3,19,5,THFI,16,2,THFI,17.5,3.5,
2015,26W,Plains,1,4,6,24,3,THFI,18,2,BOGR,21,2.5,
2015,26W,Plains,1,4,9,26,8,THFI,21,5,THFI,23.5,6.5,
2015,26W,Plains,1,4,12,20,3,THFI,25,7,ARFR,22.5,5,
2015,26W,Plains,1,4,15,23,9,THFI,17,8,THFI,20,8.5,
2015,26W,Plains,1,4,18,20,5,THFI,22,10,THFI,21,7.5,
2015,26W,Plains,1,4,21,32,4,PSTE,29,11,PSTE,30.5,7.5,
2015,26W,Plains,1,4,24,17,6,THFI,22,9,THFI,19.5,7.5,
2015,26W,Plains,2,1,3,15,6,VUOC,22,7,BOGR,18.5,6.5,
2015,26W,Plains,2,1,6,20,2,THFI,18,4,THFI,19,3,
2015,26W,Plains,2,1,9,18,2,VUOC,22,8,THFI,20,5,
2015,26W,Plains,2,1,12,12,2,BOGR,18,2,BOGR,15,2,
2015,26W,Plains,2,1,15,33,12,THFI,32,22,THFI,32.5,17,
2015,26W,Plains,2,1,18,21,2,THFI,22,5,THFI,21.5,3.5,
2015,26W,Plains,2,1,21,15,3,THFI,27,9,THFI,21,6,
2015,26W,Plains,2,1,24,22,4,THFI,21,5,THFI,21.5,4.5,
2015,26W,Plains,2,2,3,31,15,THFI,30,5,THFI,30.5,10,
2015,26W,Plains,2,2,6,15,2,BOGR,22,9,THFI,18.5,5.5,
2015,26W,Plains,2,2,9,23,6,THFI,15,6,THFI,19,6,
2015,26W,Plains,2,2,12,29,17,THFI,27,14,THFI,28,15.5,
2015,26W,Plains,2,2,15,25,6,THFI,22,4,THFI,23.5,5,
2015,26W,Plains,2,2,18,21,4,BOGR,21,12,THFI,21,8,
2015,26W,Plains,2,2,21,18,8,THFI,19,8,THFI,18.5,8,
2015,26W,Plains,2,2,24,24,17,THFI,21,11,THFI,22.5,14,
2015,26W,Plains,2,3,3,26,10,THFI,24,4,THFI,25,7,
2015,26W,Plains,2,3,6,25,7,THFI,23,10,THFI,24,8.5,
2015,26W,Plains,2,3,9,15,6,THFI,20,4,THFI,17.5,5,
2015,26W,Plains,2,3,12,32,9,THFI,23,11,PASM,27.5,10,
2015,26W,Plains,2,3,15,28,10,PASM,19,9,CAEL,23.5,9.5,
2015,26W,Plains,2,3,18,23,10,THFI,22,12,THFI,22.5,11,
2015,26W,Plains,2,3,21,16,8,THFI,14,8,THFI,15,8,
2015,26W,Plains,2,3,24,24,8,THFI,20,8,THFI,22,8,
2015,26W,Plains,2,4,3,20,3,THFI,25,11,THFI,22.5,7,
2015,26W,Plains,2,4,6,21,5,THFI,21,4,THFI,21,4.5,
2015,26W,Plains,2,4,9,30,4,THFI,24,5,THFI,27,4.5,
2015,26W,Plains,2,4,12,4,3,THFI,17,7,THFI,10.5,5,
2015,26W,Plains,2,4,15,20,4,THFI,10,3,BOGR,15,3.5,
2015,26W,Plains,2,4,18,6,1,BOGR,6,1,BOGR,6,1,
2015,26W,Plains,2,4,21,28,3,THFI,27,22,THFI,27.5,12.5,
2015,26W,Plains,2,4,24,22,2,THFI,26,16,THFI,24,9,
2015,26W,Plains,3,1,3,11,2,VUOC,20,7,THFI,15.5,4.5,
2015,26W,Plains,3,1,6,24,9,THFI,29,11,THFI,26.5,10,
2015,26W,Plains,3,1,9,26,12,THFI,22,10,THFI,24,11,
2015,26W,Plains,3,1,12,24,3,THFI,14,4,VUOC,19,3.5,
2015,26W,Plains,3,1,15,26,7,THFI,22,7,THFI,24,7,
2015,26W,Plains,3,1,18,21,17,THFI,25,8,THFI,23,12.5,
2015,26W,Plains,3,1,21,28,15,THFI,44,10,THFI,36,12.5,
2015,26W,Plains,3,1,24,24,7,THFI,18,9,THFI,21,8,
2015,26W,Plains,3,2,3,25,20,THFI,29,24,THFI,27,22,
2015,26W,Plains,3,2,6,15,8,VUOC,14,6,VUOC,14.5,7,
2015,26W,Plains,3,2,9,20,7,THFI,28,5,SPCO,24,6,
2015,26W,Plains,3,2,12,11,5,VUOC,21,15,THFI,16,10,
2015,26W,Plains,3,2,15,25,8,THFI,11,6,VUOC,18,7,
2015,26W,Plains,3,2,18,25,9,THFI,22,12,THFI,23.5,10.5,
2015,26W,Plains,3,2,21,24,21,THFI,27,14,THFI,25.5,17.5,
2015,26W,Plains,3,2,24,26,16,THFI,23,6,VUOC,24.5,11,
2015,26W,Plains,3,3,3,18,6,THFI,21,4,BOGR,19.5,5,
2015,26W,Plains,3,3,6,21,11,THFI,23,9,THFI,22,10,
2015,26W,Plains,3,3,9,20,6,THFI,23,12,THFI,21.5,9,
2015,26W,Plains,3,3,12,21,12,THFI,24,9,THFI,22.5,10.5,
2015,26W,Plains,3,3,15,20,14,THFI,17,8,THFI,18.5,11,
2015,26W,Plains,3,3,18,23,10,THFI,20,5,THFI,21.5,7.5,
2015,26W,Plains,3,3,21,11,6,BOGR,15,4,BOGR,13,5,
2015,26W,Plains,3,3,24,25,8,THFI,19,3,BOGR,22,5.5,
2015,26W,Plains,3,4,3,29,10,THFI,24,15,THFI,26.5,12.5,
2015,26W,Plains,3,4,6,30,6,THFI,30,11,THFI,30,8.5,
2015,26W,Plains,3,4,9,26,3,THFI,25,10,THFI,25.5,6.5,
2015,26W,Plains,3,4,12,21,2,THFI,24,7,THFI,22.5,4.5,
2015,26W,Plains,3,4,15,30,7,THFI,32,22,THFI,31,14.5,
2015,26W,Plains,3,4,18,24,9,THFI,36,19,THFI,30,14,
2015,26W,Plains,3,4,21,22,6,THFI,26,6,VUOC,24,6,
2015,26W,Plains,3,4,24,30,10,THFI,31,7,THFI,30.5,8.5,
2015,26W,Plains,4,1,3,25,7,THFI,26,6,THFI,25.5,6.5,
2015,26W,Plains,4,1,6,22,9,THFI,21,7,THFI,21.5,8,
2015,26W,Plains,4,1,9,21,7,THFI,22,8,THFI,21.5,7.5,
2015,26W,Plains,4,1,12,28,12,THFI,34,16,THFI,31,14,
2015,26W,Plains,4,1,15,19,9,THFI,18,5,THFI,18.5,7,
2015,26W,Plains,4,1,18,24,8,THFI,21,7,THFI,22.5,7.5,
2015,26W,Plains,4,1,21,29,9,THFI,27,19,THFI,28,14,
2015,26W,Plains,4,1,24,26,10,THFI,22,8,THFI,24,9,
2015,26W,Plains,4,2,3,21,13,THFI,21,8,THFI,21,10.5,
2015,26W,Plains,4,2,6,26,15,THFI,23,5,EREF,24.5,10,
2015,26W,Plains,4,2,9,25,16,THFI,26,6,THFI,25.5,11,
2015,26W,Plains,4,2,12,23,14,THFI,22,11,THFI,22.5,12.5,
2015,26W,Plains,4,2,15,29,8,THFI,26,7,THFI,27.5,7.5,
2015,26W,Plains,4,2,18,14,3,VUOC,26,14,THFI,20,8.5,
2015,26W,Plains,4,2,21,22,11,THFI,24,2,BOGR,23,6.5,
2015,26W,Plains,4,2,24,7,1,BOGR,14,5,SIHY,10.5,3,
2015,26W,Plains,4,3,3,21,10,THFI,27,8,THFI,24,9,
2015,26W,Plains,4,3,6,27,8,THFI,17,7,THFI,22,7.5,
2015,26W,Plains,4,3,9,24,19,THFI,23,9,THFI,23.5,14,
2015,26W,Plains,4,3,12,22,7,THFI,21,6,THFI,21.5,6.5,
2015,26W,Plains,4,3,15,21,5,THFI,21,4,BOGR,21,4.5,
2015,26W,Plains,4,3,18,25,19,THFI,20,4,BOGR,22.5,11.5,
2015,26W,Plains,4,3,21,28,24,THFI,29,3,BOGR,28.5,13.5,
2015,26W,Plains,4,3,24,19,15,THFI,23,12,THFI,21,13.5,
2015,26W,Plains,4,4,3,10,2,BOGR,10,3,THFI,10,2.5,
2015,26W,Plains,4,4,6,24,4,BOGR,14,3,BOGR,19,3.5,
2015,26W,Plains,4,4,9,10,4,THFI,12,7,SPCO,11,5.5,
2015,26W,Plains,4,4,12,12,3,VUOC,12,4,BOGR,12,3.5,
2015,26W,Plains,4,4,15,12,6,VUOC,10,3,BOGR,11,4.5,
2015,26W,Plains,4,4,18,8,2,VUOC,15,6,BOGR,11.5,4,
2015,26W,Plains,4,4,21,25,1,BOGR,19,4,THFI,22,2.5,
2015,26W,Plains,4,4,24,26,9,THFI,24,4,BOGR,25,6.5,
2015,31E,Plains,1,1,3,10,2,VUOC,10,2,PLPA,10,2,
2015,31E,Plains,1,1,6,23,3,VUOC,13,3,BOGR,18,3,
2015,31E,Plains,1,1,9,16,5,VUOC,17,2,BOGR,16.5,3.5,
2015,31E,Plains,1,1,12,13,2,BOGR,11,1,BOGR,12,1.5,
2015,31E,Plains,1,1,15,5,2,BOGR,9,3,BOGR,7,2.5,
2015,31E,Plains,1,1,18,14,3,VUOC,7,4,BOGR,10.5,3.5,
2015,31E,Plains,1,1,21,19,3,VUOC,16,1,BOGR,17.5,2,
2015,31E,Plains,1,1,24,8,1,VUOC,18,3,BOGR,13,2,
2015,31E,Plains,1,2,3,12,7,EREF,16,4,STCO,14,5.5,
2015,31E,Plains,1,2,6,25,5,SIHY,20,3,BOGR,22.5,4,
