date,Pasture,Biomass_kg_ha,Year,Source
2024-01-23,23E,706.11096,2024,HLS
2024-01-24,23E,702.2016,2024,HLS
2024-01-25,23E,698.3087,2024,HLS
2024-01-26,23E,694.43933,2024,HLS
2024-01-27,23E,690.6007,2024,HLS
2024-01-28,23E,686.8929,2024,HLS
2024-01-29,23E,683.2914,2024,HLS
2024-01-30,23E,679.787,2024,HLS
2024-01-31,23E,676.2047,2024,HLS
2024-02-01,23E,672.54974,2024,HLS
2024-02-02,23E,668.93427,2024,HLS
2024-02-03,23E,665.323,2024,HLS
2024-02-04,23E,661.7194,2024,HLS
2024-02-05,23E,658.1275,2024,HLS
2024-02-06,23E,654.4838,2024,HLS
2024-02-07,23E,650.77765,2024,HLS
2024-02-08,23E,647.0339,2024,HLS
2024-02-09,23E,643.25165,2024,HLS
2024-02-10,23E,639.4297,2024,HLS
2024-02-11,23E,635.567,2024,HLS
2024-02-12,23E,631.66266,2024,HLS
2024-02-13,23E,627.7156,2024,HLS
2024-02-14,23E,623.7247,2024,HLS
2024-02-15,23E,619.689,2024,HLS
2024-02-16,23E,615.6077,2024,HLS
2024-02-17,23E,611.4797,2024,HLS
2024-02-18,23E,607.304,2024,HLS
2024-02-19,23E,603.08484,2024,HLS
2024-02-20,23E,598.8203,2024,HLS
2024-02-21,23E,594.5089,2024,HLS
2024-02-22,23E,590.1565,2024,HLS
2024-02-23,23E,585.7662,2024,HLS
2024-02-24,23E,581.21045,2024,HLS
2024-02-25,23E,576.50995,2024,HLS
2024-02-26,23E,571.6847,2024,HLS
2024-02-27,23E,566.8648,2024,HLS
2024-02-28,23E,561.99664,2024,HLS
2024-02-29,23E,557.1021,2024,HLS
2024-03-01,23E,552.2026,2024,HLS
2024-03-02,23E,547.30334,2024,HLS
2024-03-03,23E,542.4221,2024,HLS
2024-03-04,23E,537.5762,2024,HLS
2024-03-05,23E,532.782,2024,HLS
2024-03-06,23E,528.0553,2024,HLS
2024-03-07,23E,523.4116,2024,HLS
2024-03-08,23E,518.8654,2024,HLS
2024-03-09,23E,514.4308,2024,HLS
2024-03-10,23E,510.12085,2024,HLS
2024-03-11,23E,505.9753,2024,HLS
2024-03-12,23E,501.886,2024,HLS
2024-03-13,23E,497.8803,2024,HLS
2024-03-14,23E,493.98456,2024,HLS
2024-03-15,23E,490.2515,2024,HLS
2024-03-16,23E,486.70007,2024,HLS
2024-03-17,23E,483.34833,2024,HLS
2024-03-18,23E,480.2131,2024,HLS
2024-03-19,23E,477.3103,2024,HLS
2024-03-20,23E,474.65497,2024,HLS
2024-03-21,23E,472.26083,2024,HLS
2024-03-22,23E,470.11362,2024,HLS
2024-03-23,23E,468.22067,2024,HLS
2024-03-24,23E,466.58844,2024,HLS
2024-03-25,23E,465.2218,2024,HLS
2024-03-26,23E,464.1251,2024,HLS
2024-03-27,23E,463.29584,2024,HLS
2024-03-28,23E,462.58835,2024,HLS
2024-03-29,23E,461.98715,2024,HLS
2024-03-30,23E,461.67258,2024,HLS
2024-03-31,23E,461.67828,2024,HLS
2024-04-01,23E,461.91748,2024,HLS
2024-04-02,23E,462.41843,2024,HLS
2024-04-03,23E,463.17288,2024,HLS
2024-04-04,23E,464.1717,2024,HLS
2024-04-05,23E,465.40457,2024,HLS
2024-04-06,23E,466.86526,2024,HLS
2024-04-07,23E,468.5424,2024,HLS
2024-04-08,23E,470.42368,2024,HLS
2024-04-09,23E,472.50516,2024,HLS
2024-04-10,23E,474.77094,2024,HLS
2024-04-11,23E,477.20422,2024,HLS
2024-04-12,23E,479.7874,2024,HLS
2024-04-13,23E,482.5018,2024,HLS
2024-04-14,23E,485.32812,2024,HLS
2024-04-15,23E,488.24594,2024,HLS
2024-04-16,23E,491.23422,2024,HLS
2024-04-17,23E,494.2707,2024,HLS
2024-04-18,23E,497.3266,2024,HLS
2024-04-19,23E,500.72916,2024,HLS
2024-04-20,23E,504.10052,2024,HLS
2024-04-21,23E,507.39587,2024,HLS
2024-04-22,23E,510.59555,2024,HLS
2024-04-23,23E,513.8069,2024,HLS
2024-04-24,23E,517.01215,2024,HLS
2024-04-25,23E,520.1936,2024,HLS
2024-04-26,23E,523.334,2024,HLS
2024-04-27,23E,526.41626,2024,HLS
2024-04-28,23E,529.42377,2024,HLS
2024-04-29,23E,532.37976,2024,HLS
2024-04-30,23E,535.2612,2024,HLS
2024-05-01,23E,538.04553,2024,HLS
2024-05-02,23E,540.75275,2024,HLS
2024-05-03,23E,543.3541,2024,HLS
2024-05-04,23E,545.80927,2024,HLS
2024-05-05,23E,548.0932,2024,HLS
2024-05-06,23E,550.18176,2024,HLS
2024-05-07,23E,552.0513,2024,HLS
2024-05-08,23E,553.6792,2024,HLS
2024-05-09,23E,555.00977,2024,HLS
2024-05-10,23E,556.15393,2024,HLS
2024-05-11,23E,557.1083,2024,HLS
2024-05-12,23E,557.8708,2024,HLS
2024-05-13,23E,558.4079,2024,HLS
2024-05-14,23E,558.73816,2024,HLS
2024-05-15,23E,558.8455,2024,HLS
2024-05-16,23E,558.72504,2024,HLS
2024-05-17,23E,558.373,2024,HLS
2024-05-18,23E,557.78674,2024,HLS
2024-05-19,23E,557.0441,2024,HLS
2024-05-20,23E,556.131,2024,HLS
2024-05-21,23E,555.0346,2024,HLS
2024-05-22,23E,553.74426,2024,HLS
2024-05-23,23E,552.17334,2024,HLS
2024-05-24,23E,550.3284,2024,HLS
2024-05-25,23E,548.09424,2024,HLS
2024-05-26,23E,545.5917,2024,HLS
2024-05-27,23E,542.83167,2024,HLS
2024-05-28,23E,539.82635,2024,HLS
2024-05-29,23E,536.6121,2024,HLS
2024-05-30,23E,533.1995,2024,HLS
2024-05-31,23E,529.43146,2024,HLS
2024-06-01,23E,525.39185,2024,HLS
2024-06-02,23E,521.1037,2024,HLS
2024-06-03,23E,516.59033,2024,HLS
2024-06-04,23E,511.876,2024,HLS
2024-06-05,23E,506.98566,2024,HLS
2024-06-06,23E,501.9836,2024,HLS
2024-06-07,23E,496.87823,2024,HLS
2024-06-08,23E,491.65668,2024,HLS
2024-06-09,23E,486.34418,2024,HLS
2024-06-10,23E,480.9665,2024,HLS
2024-06-11,23E,475.5504,2024,HLS
2024-06-12,23E,470.12323,2024,HLS
2024-06-13,23E,464.71298,2024,HLS
2024-06-14,23E,459.34833,2024,HLS
2024-06-15,23E,454.01654,2024,HLS
2024-06-16,23E,448.75507,2024,HLS
2024-06-17,23E,443.18497,2024,HLS
2024-06-18,23E,437.62042,2024,HLS
2024-06-19,23E,432.08624,2024,HLS
2024-06-20,23E,426.58606,2024,HLS
2024-06-21,23E,421.14145,2024,HLS
2024-06-22,23E,415.77383,2024,HLS
2024-06-23,23E,410.50467,2024,HLS
2024-06-24,23E,405.35535,2024,HLS
2024-06-25,23E,400.3471,2024,HLS
2024-06-26,23E,395.43088,2024,HLS
2024-06-27,23E,390.5935,2024,HLS
2024-06-28,23E,385.8607,2024,HLS
2024-06-29,23E,381.2574,2024,HLS
2024-06-30,23E,376.75803,2024,HLS
2024-07-01,23E,372.2395,2024,HLS
2024-07-02,23E,367.91666,2024,HLS
2024-07-03,23E,363.75192,2024,HLS
2024-07-04,23E,359.76404,2024,HLS
2024-07-05,23E,355.97052,2024,HLS
2024-07-06,23E,352.38785,2024,HLS
2024-07-07,23E,349.03378,2024,HLS
2024-07-08,23E,345.8863,2024,HLS
2024-07-09,23E,342.96973,2024,HLS
2024-07-10,23E,340.30222,2024,HLS
2024-07-11,23E,337.90048,2024,HLS
2024-07-12,23E,335.7525,2024,HLS
2024-07-13,23E,333.87933,2024,HLS
2024-07-14,23E,332.29065,2024,HLS
2024-07-15,23E,330.99454,2024,HLS
2024-07-16,23E,329.99783,2024,HLS
2024-07-17,23E,329.2121,2024,HLS
2024-07-18,23E,328.66342,2024,HLS
2024-07-19,23E,328.3322,2024,HLS
2024-07-20,23E,328.1973,2024,HLS
2024-07-21,23E,328.35907,2024,HLS
2024-07-22,23E,328.80206,2024,HLS
2024-07-23,23E,329.50305,2024,HLS
2024-07-24,23E,330.4459,2024,HLS
2024-07-25,23E,331.61362,2024,HLS
2024-07-26,23E,333.00385,2024,HLS
2024-07-27,23E,334.56772,2024,HLS
2024-07-28,23E,336.2782,2024,HLS
2024-07-29,23E,338.26593,2024,HLS
2024-07-30,23E,340.46527,2024,HLS
2024-07-31,23E,342.849,2024,HLS
2024-08-01,23E,345.4052,2024,HLS
2024-08-02,23E,348.16687,2024,HLS
2024-08-03,23E,351.16763,2024,HLS
2024-08-04,23E,354.33035,2024,HLS
2024-08-05,23E,357.63626,2024,HLS
2024-08-06,23E,361.08026,2024,HLS
2024-08-07,23E,364.6257,2024,HLS
2024-08-08,23E,368.23602,2024,HLS
2024-08-09,23E,371.87482,2024,HLS
2024-08-10,23E,375.49393,2024,HLS
2024-08-11,23E,379.0423,2024,HLS
2024-08-12,23E,382.53613,2024,HLS
2024-08-13,23E,385.98633,2024,HLS
2024-08-14,23E,389.3614,2024,HLS
2024-08-15,23E,392.63055,2024,HLS
2024-08-16,23E,395.76337,2024,HLS
2024-08-17,23E,398.7157,2024,HLS
2024-08-18,23E,401.41647,2024,HLS
2024-08-19,23E,403.84714,2024,HLS
2024-08-20,23E,405.96646,2024,HLS
2024-08-21,23E,407.76013,2024,HLS
2024-08-22,23E,409.21384,2024,HLS
2024-08-23,23E,410.31302,2024,HLS
2024-08-24,23E,411.12668,2024,HLS
2024-08-25,23E,411.6539,2024,HLS
2024-08-26,23E,411.87762,2024,HLS
2024-08-27,23E,411.8364,2024,HLS
2024-08-28,23E,411.5266,2024,HLS
2024-08-29,23E,411.10995,2024,HLS
2024-08-30,23E,410.3973,2024,HLS
2024-08-31,23E,409.44492,2024,HLS
2024-09-01,23E,408.24136,2024,HLS
2024-09-02,23E,406.7989,2024,HLS
2024-09-03,23E,405.04407,2024,HLS
2024-09-04,23E,403.09293,2024,HLS
2024-09-05,23E,401.00177,2024,HLS
2024-09-06,23E,398.7814,2024,HLS
2024-09-07,23E,396.45285,2024,HLS
2024-09-08,23E,394.0377,2024,HLS
2024-09-09,23E,391.56436,2024,HLS
2024-09-10,23E,389.05255,2024,HLS
2024-09-11,23E,386.46567,2024,HLS
2024-09-12,23E,383.81763,2024,HLS
2024-09-13,23E,381.14536,2024,HLS
2024-09-14,23E,378.4882,2024,HLS
2024-09-15,23E,375.83887,2024,HLS
2024-09-16,23E,373.24002,2024,HLS
2024-09-17,23E,370.71902,2024,HLS
2024-09-18,23E,368.26572,2024,HLS
2024-09-19,23E,365.90155,2024,HLS
2024-09-20,23E,363.6561,2024,HLS
2024-09-21,23E,361.56522,2024,HLS
2024-09-22,23E,359.64865,2024,HLS
2024-09-23,23E,357.90793,2024,HLS
2024-09-24,23E,356.36057,2024,HLS
2024-09-25,23E,355.02313,2024,HLS
2024-09-26,23E,353.9655,2024,HLS
2024-09-27,23E,353.2154,2024,HLS
2024-09-28,23E,352.79166,2024,HLS
2024-09-29,23E,352.7001,2024,HLS
2024-09-30,23E,352.89316,2024,HLS
2024-10-01,23E,353.30377,2024,HLS
2024-10-02,23E,353.91956,2024,HLS
2024-10-03,23E,354.70407,2024,HLS
2024-10-04,23E,355.60544,2024,HLS
2024-10-05,23E,356.66818,2024,HLS
2024-10-06,23E,357.87125,2024,HLS
2024-10-07,23E,359.19336,2024,HLS
2024-10-08,23E,360.6267,2024,HLS
2024-10-09,23E,362.172,2024,HLS
2024-10-10,23E,363.75653,2024,HLS
2024-10-11,23E,365.3547,2024,HLS
2024-10-12,23E,366.94058,2024,HLS
2024-10-13,23E,368.48883,2024,HLS
2024-10-14,23E,369.9185,2024,HLS
2024-10-15,23E,371.22903,2024,HLS
2024-10-16,23E,372.53854,2024,HLS
2024-10-17,23E,373.82504,2024,HLS
2024-10-18,23E,375.09372,2024,HLS
2024-10-19,23E,376.3545,2024,HLS
2024-10-20,23E,377.5857,2024,HLS
2024-10-21,23E,378.92313,2024,HLS
2024-10-22,23E,380.06018,2024,HLS
2024-10-23,23E,380.99573,2024,HLS
2024-10-24,23E,381.74808,2024,HLS
2024-10-25,23E,382.27676,2024,HLS
2024-10-26,23E,382.57663,2024,HLS
2024-10-27,23E,382.64246,2024,HLS
2024-10-28,23E,382.49503,2024,HLS
2024-10-29,23E,382.13278,2024,HLS
2024-10-30,23E,381.57742,2024,HLS
2024-10-31,23E,380.81247,2024,HLS
2024-11-01,23E,379.94553,2024,HLS
2024-11-02,23E,378.8947,2024,HLS
2024-11-03,23E,377.67242,2024,HLS
2024-11-04,23E,376.28802,2024,HLS
2024-11-05,23E,374.74905,2024,HLS
2024-11-06,23E,373.06647,2024,HLS
2024-11-07,23E,371.2308,2024,HLS
2024-11-08,23E,369.24106,2024,HLS
2024-11-09,23E,367.1705,2024,HLS
2024-11-10,23E,365.05673,2024,HLS
2024-11-11,23E,362.91852,2024,HLS
2024-11-12,23E,360.77228,2024,HLS
2024-11-13,23E,358.63718,2024,HLS
2024-11-14,23E,356.51743,2024,HLS
2024-11-15,23E,354.42584,2024,HLS
2024-11-16,23E,352.3811,2024,HLS
2024-11-17,23E,350.40222,2024,HLS
2024-11-18,23E,348.5085,2024,HLS
2024-11-19,23E,346.70352,2024,HLS
2024-11-20,23E,345.00458,2024,HLS
2024-11-21,23E,343.42917,2024,HLS
2024-11-22,23E,341.99377,2024,HLS
2024-11-23,23E,340.71524,2024,HLS
2024-11-24,23E,339.548,2024,HLS
2024-11-25,23E,338.475,2024,HLS
2024-11-26,23E,337.50012,2024,HLS
2024-11-27,23E,336.62686,2024,HLS
2024-11-28,23E,335.8586,2024,HLS
2024-11-29,23E,335.19815,2024,HLS
2024-11-30,23E,334.64838,2024,HLS
2024-12-01,23E,334.21164,2024,HLS
2024-12-02,23E,333.93207,2024,HLS
2024-12-03,23E,333.75272,2024,HLS
2024-12-04,23E,333.6715,2024,HLS
2024-12-05,23E,333.70135,2024,HLS
2024-12-06,23E,333.83676,2024,HLS
2024-12-07,23E,334.07184,2024,HLS
2024-12-08,23E,334.40057,2024,HLS
2024-12-09,23E,334.8164,2024,HLS
2024-12-10,23E,335.31268,2024,HLS
2024-12-11,23E,335.88147,2024,HLS
2024-12-12,23E,336.57947,2024,HLS
2024-12-13,23E,337.40915,2024,HLS
2024-12-14,23E,338.27722,2024,HLS
2024-12-15,23E,339.17084,2024,HLS
2024-12-16,23E,340.0766,2024,HLS
2024-12-17,23E,340.94864,2024,HLS
2024-12-18,23E,341.77786,2024,HLS
2024-12-19,23E,342.35626,2024,HLS
2024-12-20,23E,342.93695,2024,HLS
2024-12-21,23E,343.515,2024,HLS
2024-12-22,23E,344.0858,2024,HLS
2024-12-23,23E,344.6444,2024,HLS
2024-12-24,23E,345.18622,2024,HLS
2024-12-25,23E,345.7066,2024,HLS
2024-12-26,23E,346.201,2024,HLS
2024-12-27,23E,346.66473,2024,HLS
2024-12-28,23E,347.09348,2024,HLS
2024-12-29,23E,347.50458,2024,HLS
2024-12-30,23E,347.89722,2024,HLS
2024-12-31,23E,348.27075,2024,HLS
2025-01-01,23E,336.53232,2025,HLS
2025-01-02,23E,336.69406,2025,HLS
2025-01-03,23E,336.73456,2025,HLS
2025-01-04,23E,336.63995,2025,HLS
2025-01-05,23E,336.41083,2025,HLS
2025-01-06,23E,336.05255,2025,HLS
2025-01-07,23E,335.5569,2025,HLS
2025-01-08,23E,334.91663,2025,HLS
2025-01-09,23E,334.22867,2025,HLS
2025-01-10,23E,333.37885,2025,HLS
2025-01-11,23E,332.36057,2025,HLS
2025-01-12,23E,331.16806,2025,HLS
2025-01-13,23E,329.82477,2025,HLS
2025-01-14,23E,328.33115,2025,HLS
2025-01-15,23E,326.68887,2025,HLS
2025-01-16,23E,324.90054,2025,HLS
2025-01-17,23E,322.9698,2025,HLS
2025-01-18,23E,320.9014,2025,HLS
2025-01-19,23E,318.701,2025,HLS
2025-01-20,23E,316.3754,2025,HLS
2025-01-21,23E,313.8997,2025,HLS
2025-01-22,23E,311.27765,2025,HLS
2025-01-23,23E,308.51355,2025,HLS
2025-01-24,23E,305.61267,2025,HLS
2025-01-25,23E,302.5822,2025,HLS
2025-01-26,23E,299.39883,2025,HLS
2025-01-27,23E,296.07568,2025,HLS
2025-01-28,23E,292.62646,2025,HLS
2025-01-29,23E,289.06555,2025,HLS
2025-01-30,23E,285.40808,2025,HLS
2025-01-31,23E,281.6699,2025,HLS
2025-02-01,23E,277.8778,2025,HLS
2025-02-02,23E,274.0488,2025,HLS
2025-02-03,23E,270.10745,2025,HLS
2025-02-04,23E,266.0596,2025,HLS
2025-02-05,23E,261.91147,2025,HLS
2025-02-06,23E,257.6696,2025,HLS
2025-02-07,23E,253.34096,2025,HLS
2025-02-08,23E,248.92807,2025,HLS
2025-02-09,23E,244.43953,2025,HLS
2025-02-10,23E,239.88437,2025,HLS
2025-02-11,23E,235.27191,2025,HLS
2025-02-12,23E,230.61194,2025,HLS
2025-02-13,23E,225.88759,2025,HLS
2025-02-14,23E,221.11414,2025,HLS
2025-02-15,23E,216.28864,2025,HLS
2025-02-16,23E,211.4009,2025,HLS
2025-02-17,23E,206.46774,2025,HLS
2025-02-18,23E,201.44138,2025,HLS
2025-02-19,23E,196.36688,2025,HLS
2025-02-20,23E,191.26912,2025,HLS
2025-02-21,23E,186.17256,2025,HLS
2025-02-22,23E,181.10133,2025,HLS
2025-02-23,23E,176.09825,2025,HLS
2025-02-24,23E,171.18329,2025,HLS
2025-02-25,23E,166.37634,2025,HLS
2025-02-26,23E,161.60603,2025,HLS
2025-02-27,23E,156.90794,2025,HLS
2025-02-28,23E,152.31686,2025,HLS
2025-03-01,23E,147.80588,2025,HLS
2025-03-02,23E,143.39839,2025,HLS
2025-03-03,23E,139.11664,2025,HLS
2025-03-04,23E,134.98174,2025,HLS
2025-03-05,23E,131.01373,2025,HLS
2025-03-06,23E,127.23148,2025,HLS
2025-03-07,23E,123.65279,2025,HLS
2025-03-08,23E,120.29428,2025,HLS
2025-03-09,23E,117.04905,2025,HLS
2025-03-10,23E,113.955154,2025,HLS
2025-03-11,23E,111.03397,2025,HLS
2025-03-12,23E,108.16841,2025,HLS
2025-03-13,23E,105.51569,2025,HLS
2025-03-14,23E,103.17742,2025,HLS
2025-03-15,23E,101.15688,2025,HLS
2025-03-16,23E,99.45618,2025,HLS
2025-03-17,23E,98.07617,2025,HLS
2025-03-18,23E,96.929214,2025,HLS
2025-03-19,23E,96.029335,2025,HLS
2025-03-20,23E,95.388725,2025,HLS
2025-03-21,23E,95.01787,2025,HLS
2025-03-22,23E,94.92542,2025,HLS
2025-03-23,23E,95.11362,2025,HLS
2025-03-24,23E,95.5884,2025,HLS
2025-03-25,23E,96.34336,2025,HLS
2025-03-26,23E,97.41803,2025,HLS
2025-03-27,23E,98.82016,2025,HLS
2025-03-28,23E,100.55585,2025,HLS
2025-03-29,23E,102.62948,2025,HLS
2025-03-30,23E,105.027664,2025,HLS
2025-03-31,23E,107.75439,2025,HLS
2025-04-01,23E,110.738434,2025,HLS
2025-04-02,23E,113.90737,2025,HLS
2025-04-03,23E,117.335724,2025,HLS
2025-04-04,23E,121.03535,2025,HLS
2025-04-05,23E,125.006836,2025,HLS
2025-04-06,23E,129.2486,2025,HLS
2025-04-07,23E,133.75682,2025,HLS
2025-04-08,23E,138.53139,2025,HLS
2025-04-09,23E,143.56505,2025,HLS
2025-04-10,23E,148.84848,2025,HLS
2025-04-11,23E,154.37013,2025,HLS
2025-04-12,23E,160.1717,2025,HLS
2025-04-13,23E,166.25934,2025,HLS
2025-04-14,23E,172.64566,2025,HLS
2025-04-15,23E,179.3004,2025,HLS
2025-04-16,23E,186.2131,2025,HLS
2025-04-17,23E,193.35608,2025,HLS
2025-04-18,23E,200.77686,2025,HLS
2025-04-19,23E,208.4375,2025,HLS
2025-04-20,23E,216.31593,2025,HLS
2025-04-21,23E,224.38905,2025,HLS
2025-04-22,23E,232.63274,2025,HLS
2025-04-23,23E,240.99928,2025,HLS
2025-04-24,23E,249.48143,2025,HLS
2025-04-25,23E,258.04422,2025,HLS
2025-04-26,23E,266.75952,2025,HLS
2025-04-27,23E,275.60767,2025,HLS
2025-04-28,23E,284.5688,2025,HLS
2025-04-29,23E,293.62836,2025,HLS
2025-04-30,23E,302.76462,2025,HLS
2025-05-01,23E,311.95526,2025,HLS
2025-05-02,23E,321.1949,2025,HLS
2025-05-03,23E,330.45746,2025,HLS
2025-05-04,23E,339.78323,2025,HLS
2025-05-05,23E,349.13376,2025,HLS
2025-05-06,23E,358.47055,2025,HLS
2025-05-07,23E,367.75534,2025,HLS
2025-05-08,23E,377.02496,2025,HLS
2025-05-09,23E,386.25348,2025,HLS
2025-05-10,23E,395.66342,2025,HLS
2025-05-11,23E,405.10483,2025,HLS
2025-05-12,23E,414.45557,2025,HLS
2025-05-13,23E,423.66537,2025,HLS
2025-05-14,23E,432.67746,2025,HLS
2025-05-15,23E,441.44485,2025,HLS
2025-05-16,23E,450.02448,2025,HLS
2025-05-17,23E,458.4775,2025,HLS
2025-05-18,23E,466.77502,2025,HLS
2025-05-19,23E,474.92914,2025,HLS
2025-05-20,23E,482.8869,2025,HLS
2025-05-21,23E,490.60364,2025,HLS
2025-05-22,23E,497.89578,2025,HLS
2025-05-23,23E,504.75388,2025,HLS
2025-05-24,23E,511.17953,2025,HLS
2025-05-25,23E,517.27466,2025,HLS
2025-05-26,23E,522.9999,2025,HLS
2025-05-27,23E,528.3179,2025,HLS
2025-05-28,23E,533.21313,2025,HLS
2025-05-29,23E,537.71204,2025,HLS
2025-05-30,23E,541.8498,2025,HLS
2025-05-31,23E,545.44495,2025,HLS
2025-06-01,23E,548.5255,2025,HLS
2025-06-02,23E,551.1264,2025,HLS
2025-06-03,23E,553.21344,2025,HLS
2025-06-04,23E,554.7985,2025,HLS
2025-06-05,23E,555.8958,2025,HLS
2025-06-06,23E,556.52167,2025,HLS
2025-06-07,23E,556.6949,2025,HLS
2025-06-08,23E,556.4629,2025,HLS
2025-06-09,23E,555.8442,2025,HLS
2025-06-10,23E,554.7941,2025,HLS
2025-06-11,23E,553.38324,2025,HLS
2025-06-12,23E,551.5745,2025,HLS
2025-06-13,23E,549.36847,2025,HLS
2025-06-14,23E,546.7743,2025,HLS
2025-06-15,23E,543.7982,2025,HLS
2025-06-16,23E,540.3101,2025,HLS
2025-06-17,23E,536.3453,2025,HLS
2025-06-18,23E,531.94006,2025,HLS
2025-06-19,23E,527.1325,2025,HLS
2025-06-20,23E,521.9618,2025,HLS
2025-06-21,23E,516.4688,2025,HLS
2025-06-22,23E,510.66895,2025,HLS
2025-06-23,23E,504.6015,2025,HLS
2025-06-24,23E,498.30685,2025,HLS
2025-06-25,23E,491.82697,2025,HLS
2025-06-26,23E,485.2048,2025,HLS
2025-06-27,23E,478.46,2025,HLS
2025-06-28,23E,471.66248,2025,HLS
2025-06-29,23E,464.85718,2025,HLS
2025-06-30,23E,458.06958,2025,HLS
2025-07-01,23E,451.3436,2025,HLS
2025-07-02,23E,444.64545,2025,HLS
2025-07-03,23E,438.07,2025,HLS
2025-07-04,23E,431.63327,2025,HLS
2025-07-05,23E,425.36105,2025,HLS
2025-07-06,23E,419.28006,2025,HLS
2025-07-07,23E,413.4181,2025,HLS
2025-07-08,23E,407.66974,2025,HLS
2025-07-09,23E,402.0543,2025,HLS
2025-07-10,23E,396.5816,2025,HLS
2025-07-11,23E,391.27014,2025,HLS
2025-07-12,23E,386.14804,2025,HLS
2025-07-13,23E,381.23596,2025,HLS
2025-07-14,23E,376.55478,2025,HLS
2025-07-15,23E,372.0191,2025,HLS
2025-07-16,23E,367.6683,2025,HLS
2025-07-17,23E,363.42725,2025,HLS
2025-07-18,23E,359.22153,2025,HLS
2025-07-19,23E,355.0418,2025,HLS
2025-07-20,23E,351.03912,2025,HLS
2025-07-21,23E,347.201,2025,HLS
2025-07-22,23E,343.52493,2025,HLS
2025-07-23,23E,339.89127,2025,HLS
2025-07-24,23E,336.292,2025,HLS
2025-07-25,23E,332.7182,2025,HLS
2025-07-26,23E,329.16016,2025,HLS
2025-07-27,23E,325.54147,2025,HLS
2025-07-28,23E,321.84003,2025,HLS
2025-07-29,23E,318.2214,2025,HLS
2025-07-30,23E,314.6693,2025,HLS
2025-07-31,23E,311.1438,2025,HLS
2025-08-01,23E,307.68353,2025,HLS
2025-08-02,23E,304.29,2025,HLS
2025-08-03,23E,300.9645,2025,HLS
2025-08-04,23E,297.70782,2025,HLS
2025-08-05,23E,294.2408,2025,HLS
2025-08-06,23E,290.7602,2025,HLS
2025-08-07,23E,287.3322,2025,HLS
2025-08-08,23E,283.95724,2025,HLS
2025-08-09,23E,280.56622,2025,HLS
2025-08-10,23E,277.14697,2025,HLS
2025-08-11,23E,273.68607,2025,HLS
2025-08-12,23E,270.1689,2025,HLS
2025-08-13,23E,266.52414,2025,HLS
2025-08-14,23E,262.86783,2025,HLS
2025-08-15,23E,259.2253,2025,HLS
2025-08-16,23E,255.62077,2025,HLS
2025-08-17,23E,252.0777,2025,HLS
2025-08-18,23E,248.6187,2025,HLS
2025-08-19,23E,245.26541,2025,HLS
2025-08-20,23E,242.03871,2025,HLS
2025-08-21,23E,239.09552,2025,HLS
2025-08-22,23E,236.29472,2025,HLS
2025-08-23,23E,233.65512,2025,HLS
2025-08-24,23E,231.1946,2025,HLS
2025-08-25,23E,228.95126,2025,HLS
2025-08-26,23E,226.91794,2025,HLS
2025-08-27,23E,225.17061,2025,HLS
2025-08-28,23E,223.7119,2025,HLS
2025-08-29,23E,222.59721,2025,HLS
2025-08-30,23E,221.71617,2025,HLS
2025-08-31,23E,221.00626,2025,HLS
2025-09-01,23E,220.47374,2025,HLS
2025-09-02,23E,220.11642,2025,HLS
2025-09-03,23E,219.931,2025,HLS
2025-09-04,23E,220.02838,2025,HLS
2025-09-05,23E,220.42137,2025,HLS
2025-09-06,23E,221.08957,2025,HLS
2025-09-07,23E,222.0124,2025,HLS
2025-09-08,23E,223.16896,2025,HLS
2025-09-09,23E,224.53813,2025,HLS
2025-09-10,23E,226.0986,2025,HLS
2025-09-11,23E,227.85808,2025,HLS
2025-09-12,23E,229.78961,2025,HLS
2025-09-13,23E,231.80373,2025,HLS
2025-09-14,23E,233.88974,2025,HLS
2025-09-15,23E,236.07117,2025,HLS
2025-09-16,23E,238.31601,2025,HLS
2025-09-17,23E,240.59262,2025,HLS
2025-09-18,23E,242.90219,2025,HLS
2025-09-19,23E,245.2166,2025,HLS
2025-09-20,23E,247.50157,2025,HLS
2025-09-21,23E,249.70836,2025,HLS
2025-09-22,23E,251.99033,2025,HLS
2025-09-23,23E,254.2937,2025,HLS
2025-09-24,23E,256.59018,2025,HLS
2025-09-25,23E,258.8242,2025,HLS
2025-09-26,23E,260.76086,2025,HLS
2025-09-27,23E,262.37964,2025,HLS
2025-09-28,23E,263.66003,2025,HLS
2025-09-29,23E,264.3551,2025,HLS
2025-09-30,23E,264.8242,2025,HLS
2025-10-01,23E,264.96652,2025,HLS
2025-10-02,23E,264.7526,2025,HLS
2025-10-03,23E,264.48492,2025,HLS
2025-10-04,23E,263.9776,2025,HLS
2025-10-05,23E,263.15884,2025,HLS
2025-10-06,23E,262.01273,2025,HLS
2025-10-07,23E,260.52405,2025,HLS
2025-10-08,23E,258.68057,2025,HLS
2025-10-09,23E,256.32227,2025,HLS
2025-10-10,23E,253.46242,2025,HLS
2025-10-11,23E,250.23827,2025,HLS
2025-10-12,23E,246.71127,2025,HLS
2025-10-13,23E,242.90317,2025,HLS
2025-10-14,23E,238.81863,2025,HLS
2025-10-15,23E,234.48447,2025,HLS
2025-10-16,23E,229.98213,2025,HLS
2025-10-17,23E,225.3304,2025,HLS
2025-10-18,23E,220.54924,2025,HLS
2025-10-19,23E,215.51785,2025,HLS
