date,Pasture,Biomass_kg_ha_std,Year,Source
2004-06-13,30NW,74.703094,2004,LMF
2004-06-14,30NW,75.151474,2004,LMF
2004-06-15,30NW,75.520744,2004,LMF
2004-06-16,30NW,75.80346,2004,LMF
2004-06-17,30NW,76.019585,2004,LMF
2004-06-18,30NW,76.1506,2004,LMF
2004-06-19,30NW,76.208855,2004,LMF
2004-06-20,30NW,76.22333,2004,LMF
2004-06-21,30NW,76.266266,2004,LMF
2004-06-22,30NW,76.38084,2004,LMF
2004-06-23,30NW,76.64451,2004,LMF
2004-06-24,30NW,77.14773,2004,LMF
2004-06-25,30NW,77.99357,2004,LMF
2004-06-26,30NW,79.26851,2004,LMF
2004-06-27,30NW,81.03751,2004,LMF
2004-06-28,30NW,83.36294,2004,LMF
2004-06-29,30NW,86.27066,2004,LMF
2004-06-30,30NW,89.754845,2004,LMF
2004-07-01,30NW,93.76724,2004,LMF
2004-07-02,30NW,98.23823,2004,LMF
2004-07-03,30NW,103.13973,2004,LMF
2004-07-04,30NW,108.37022,2004,LMF
2004-07-05,30NW,113.83154,2004,LMF
2004-07-06,30NW,119.39003,2004,LMF
2004-07-07,30NW,124.9462,2004,LMF
2004-07-08,30NW,130.35275,2004,LMF
2004-07-09,30NW,135.45172,2004,LMF
2004-07-10,30NW,140.10121,2004,LMF
2004-07-11,30NW,144.1812,2004,LMF
2004-07-12,30NW,147.62613,2004,LMF
2004-07-13,30NW,150.40704,2004,LMF
2004-07-14,30NW,152.5312,2004,LMF
2004-07-15,30NW,153.98978,2004,LMF
2004-07-16,30NW,154.79874,2004,LMF
2004-07-17,30NW,155.01363,2004,LMF
2004-07-18,30NW,154.73013,2004,LMF
2004-07-19,30NW,154.00468,2004,LMF
2004-07-20,30NW,152.90823,2004,LMF
2004-07-21,30NW,151.52136,2004,LMF
2004-07-22,30NW,149.91762,2004,LMF
2004-07-23,30NW,148.15091,2004,LMF
2004-07-24,30NW,146.3457,2004,LMF
2004-07-25,30NW,144.32703,2004,LMF
2004-07-26,30NW,142.11916,2004,LMF
2004-07-27,30NW,139.75002,2004,LMF
2004-07-28,30NW,137.20874,2004,LMF
2004-07-29,30NW,134.54611,2004,LMF
2004-07-30,30NW,131.76147,2004,LMF
2004-07-31,30NW,128.91031,2004,LMF
2004-08-01,30NW,125.99329,2004,LMF
2004-08-02,30NW,123.06118,2004,LMF
2004-08-03,30NW,120.15432,2004,LMF
2004-08-04,30NW,117.30901,2004,LMF
2004-08-05,30NW,114.54169,2004,LMF
2004-08-06,30NW,111.88571,2004,LMF
2004-08-07,30NW,109.38043,2004,LMF
2004-08-08,30NW,107.04456,2004,LMF
2004-08-09,30NW,104.87689,2004,LMF
2004-08-10,30NW,102.90619,2004,LMF
2004-08-11,30NW,101.180504,2004,LMF
2004-08-12,30NW,99.68028,2004,LMF
2004-08-13,30NW,98.40756,2004,LMF
2004-08-14,30NW,97.34432,2004,LMF
2004-08-15,30NW,96.49721,2004,LMF
2004-08-16,30NW,95.870476,2004,LMF
2004-08-17,30NW,95.48877,2004,LMF
2004-08-18,30NW,95.351456,2004,LMF
2004-08-19,30NW,95.44607,2004,LMF
2004-08-20,30NW,95.77993,2004,LMF
2004-08-21,30NW,96.318794,2004,LMF
2004-08-22,30NW,97.07091,2004,LMF
2004-08-23,30NW,97.98705,2004,LMF
2004-08-24,30NW,99.08109,2004,LMF
2004-08-25,30NW,100.322334,2004,LMF
2004-08-26,30NW,101.71467,2004,LMF
2004-08-27,30NW,103.21876,2004,LMF
2004-08-28,30NW,104.77924,2004,LMF
2004-08-29,30NW,106.3803,2004,LMF
2004-08-30,30NW,108.01934,2004,LMF
2004-08-31,30NW,109.66881,2004,LMF
2004-09-01,30NW,111.264244,2004,LMF
2004-09-02,30NW,112.76964,2004,LMF
2004-09-03,30NW,114.156555,2004,LMF
2004-09-04,30NW,115.40899,2004,LMF
2004-09-05,30NW,116.51577,2004,LMF
2004-09-06,30NW,117.487236,2004,LMF
2004-09-07,30NW,118.316986,2004,LMF
2004-09-08,30NW,119.013664,2004,LMF
2004-09-09,30NW,119.60652,2004,LMF
2004-09-10,30NW,120.10704,2004,LMF
2004-09-11,30NW,120.55158,2004,LMF
2004-09-12,30NW,120.9809,2004,LMF
2004-09-13,30NW,121.45461,2004,LMF
2004-09-14,30NW,121.97849,2004,LMF
2004-09-15,30NW,122.60428,2004,LMF
2004-09-16,30NW,123.349014,2004,LMF
2004-09-17,30NW,124.23935,2004,LMF
2004-09-18,30NW,125.30204,2004,LMF
2004-09-19,30NW,126.54241,2004,LMF
2004-09-20,30NW,127.95476,2004,LMF
2004-09-21,30NW,129.53505,2004,LMF
2004-09-22,30NW,131.27531,2004,LMF
2004-09-23,30NW,133.14972,2004,LMF
2004-09-24,30NW,135.15198,2004,LMF
2004-09-25,30NW,137.2519,2004,LMF
2004-09-26,30NW,139.44313,2004,LMF
2004-09-27,30NW,141.72562,2004,LMF
2004-09-28,30NW,144.09784,2004,LMF
2004-09-29,30NW,146.53418,2004,LMF
2004-09-30,30NW,149.02686,2004,LMF
2004-10-01,30NW,151.52461,2004,LMF
2004-10-02,30NW,153.96593,2004,LMF
2004-10-03,30NW,156.35272,2004,LMF
2004-10-04,30NW,158.6339,2004,LMF
2004-10-05,30NW,160.80243,2004,LMF
2004-10-06,30NW,162.82799,2004,LMF
2004-10-07,30NW,164.6712,2004,LMF
2004-10-08,30NW,166.26706,2004,LMF
2004-10-09,30NW,167.55598,2004,LMF
2004-10-10,30NW,168.51904,2004,LMF
2004-10-11,30NW,169.16805,2004,LMF
2004-10-12,30NW,169.53255,2004,LMF
2004-10-13,30NW,169.61148,2004,LMF
2004-10-14,30NW,169.41795,2004,LMF
2004-10-15,30NW,168.9544,2004,LMF
2004-10-16,30NW,168.24208,2004,LMF
2004-10-17,30NW,167.31567,2004,LMF
2004-10-18,30NW,166.21068,2004,LMF
2004-10-19,30NW,164.9522,2004,LMF
2004-10-20,30NW,163.57137,2004,LMF
2004-10-21,30NW,162.07756,2004,LMF
2004-10-22,30NW,160.52809,2004,LMF
2004-10-23,30NW,158.97249,2004,LMF
2004-10-24,30NW,157.463,2004,LMF
2004-10-25,30NW,156.00632,2004,LMF
2004-10-26,30NW,154.6192,2004,LMF
2004-10-27,30NW,153.31364,2004,LMF
2004-10-28,30NW,152.05568,2004,LMF
2004-10-29,30NW,150.85081,2004,LMF
2004-10-30,30NW,149.77762,2004,LMF
2004-10-31,30NW,148.83188,2004,LMF
2004-11-01,30NW,148.03069,2004,LMF
2004-11-02,30NW,147.38354,2004,LMF
2004-11-03,30NW,146.866,2004,LMF
2004-11-04,30NW,146.4767,2004,LMF
2004-11-05,30NW,146.21968,2004,LMF
2004-11-06,30NW,146.09505,2004,LMF
2004-11-07,30NW,146.09079,2004,LMF
2004-11-08,30NW,146.22058,2004,LMF
2004-11-09,30NW,146.48286,2004,LMF
2004-11-10,30NW,146.889,2004,LMF
2004-11-11,30NW,147.4379,2004,LMF
2004-11-12,30NW,148.13388,2004,LMF
2004-11-13,30NW,148.99013,2004,LMF
2004-11-14,30NW,150.00485,2004,LMF
2004-11-15,30NW,151.19922,2004,LMF
2004-11-16,30NW,152.60014,2004,LMF
2004-11-17,30NW,154.20518,2004,LMF
2004-11-18,30NW,156.07326,2004,LMF
2004-11-19,30NW,158.21355,2004,LMF
2004-11-20,30NW,160.62178,2004,LMF
2004-11-21,30NW,163.40053,2004,LMF
2004-11-22,30NW,166.57149,2004,LMF
2004-11-23,30NW,170.16026,2004,LMF
2004-11-24,30NW,174.09506,2004,LMF
2004-11-25,30NW,178.31471,2004,LMF
2004-11-26,30NW,182.73372,2004,LMF
2004-11-27,30NW,187.28262,2004,LMF
2004-11-28,30NW,191.80765,2004,LMF
2004-11-29,30NW,196.16638,2004,LMF
2004-11-30,30NW,200.266,2004,LMF
2004-12-01,30NW,204.02571,2004,LMF
2004-12-02,30NW,207.37923,2004,LMF
2004-12-03,30NW,210.25781,2004,LMF
2004-12-04,30NW,212.60025,2004,LMF
2004-12-05,30NW,214.36862,2004,LMF
2004-12-06,30NW,215.49915,2004,LMF
2004-12-07,30NW,215.97832,2004,LMF
2004-12-08,30NW,215.77042,2004,LMF
2004-12-09,30NW,215.78566,2004,LMF
2004-12-10,30NW,215.40082,2004,LMF
2004-12-11,30NW,214.60059,2004,LMF
2004-12-12,30NW,213.36949,2004,LMF
2004-12-13,30NW,211.69203,2004,LMF
2004-12-14,30NW,209.55334,2004,LMF
2004-12-15,30NW,206.93973,2004,LMF
2004-12-16,30NW,203.83939,2004,LMF
2004-12-17,30NW,200.24353,2004,LMF
2004-12-18,30NW,196.14755,2004,LMF
2004-12-19,30NW,191.55278,2004,LMF
2004-12-20,30NW,186.46875,2004,LMF
2004-12-21,30NW,180.91628,2004,LMF
2004-12-22,30NW,174.93143,2004,LMF
2004-12-23,30NW,168.5713,2004,LMF
2004-12-24,30NW,161.92155,2004,LMF
2004-12-25,30NW,155.10654,2004,LMF
2004-12-26,30NW,148.30263,2004,LMF
2004-12-27,30NW,141.75446,2004,LMF
2004-12-28,30NW,135.79248,2004,LMF
2004-12-29,30NW,130.84631,2004,LMF
2004-12-30,30NW,127.4433,2004,LMF
2005-01-01,30NW,213.20212,2005,LMF
2005-01-02,30NW,225.11983,2005,LMF
2005-01-03,30NW,236.93117,2005,LMF
2005-01-04,30NW,248.09525,2005,LMF
2005-01-05,30NW,258.26663,2005,LMF
2005-01-06,30NW,267.2347,2005,LMF
2005-01-07,30NW,274.88144,2005,LMF
2005-01-08,30NW,281.15237,2005,LMF
2005-01-09,30NW,286.03748,2005,LMF
2005-01-10,30NW,289.55798,2005,LMF
2005-01-11,30NW,291.75757,2005,LMF
2005-01-12,30NW,292.69617,2005,LMF
2005-01-13,30NW,292.44565,2005,LMF
2005-01-14,30NW,291.08646,2005,LMF
2005-01-15,30NW,288.7056,2005,LMF
2005-01-16,30NW,285.3947,2005,LMF
2005-01-17,30NW,281.24857,2005,LMF
2005-01-18,30NW,276.36395,2005,LMF
2005-01-19,30NW,270.83865,2005,LMF
2005-01-20,30NW,264.77023,2005,LMF
2005-01-21,30NW,258.2554,2005,LMF
2005-01-22,30NW,251.38858,2005,LMF
2005-01-23,30NW,244.2611,2005,LMF
2005-01-24,30NW,237.38867,2005,LMF
2005-01-25,30NW,230.25058,2005,LMF
2005-01-26,30NW,222.8874,2005,LMF
2005-01-27,30NW,215.39243,2005,LMF
2005-01-28,30NW,207.80148,2005,LMF
2005-01-29,30NW,200.20517,2005,LMF
2005-01-30,30NW,192.69185,2005,LMF
2005-01-31,30NW,185.33723,2005,LMF
2005-02-01,30NW,178.27095,2005,LMF
2005-02-02,30NW,171.58252,2005,LMF
2005-02-03,30NW,165.35698,2005,LMF
2005-02-04,30NW,159.65099,2005,LMF
2005-02-05,30NW,154.51688,2005,LMF
2005-02-06,30NW,149.9838,2005,LMF
2005-02-07,30NW,146.05833,2005,LMF
2005-02-08,30NW,142.70885,2005,LMF
2005-02-09,30NW,139.88382,2005,LMF
2005-02-10,30NW,137.49812,2005,LMF
2005-02-11,30NW,135.43549,2005,LMF
2005-02-12,30NW,133.51869,2005,LMF
2005-02-13,30NW,131.65341,2005,LMF
2005-02-14,30NW,129.78177,2005,LMF
2005-02-15,30NW,127.85721,2005,LMF
2005-02-16,30NW,125.87423,2005,LMF
2005-02-17,30NW,123.8635,2005,LMF
2005-02-18,30NW,121.8527,2005,LMF
2005-02-19,30NW,119.869,2005,LMF
2005-02-20,30NW,118.03447,2005,LMF
2005-02-21,30NW,116.42412,2005,LMF
2005-02-22,30NW,115.09213,2005,LMF
2005-02-23,30NW,114.08373,2005,LMF
2005-02-24,30NW,113.42162,2005,LMF
2005-02-25,30NW,113.12068,2005,LMF
2005-02-26,30NW,113.1582,2005,LMF
2005-02-27,30NW,113.55241,2005,LMF
2005-02-28,30NW,114.30543,2005,LMF
2005-03-01,30NW,115.44077,2005,LMF
2005-03-02,30NW,116.900894,2005,LMF
2005-03-03,30NW,118.705574,2005,LMF
2005-03-04,30NW,120.76845,2005,LMF
2005-03-05,30NW,122.95557,2005,LMF
2005-03-06,30NW,125.16771,2005,LMF
2005-03-07,30NW,127.431435,2005,LMF
2005-03-08,30NW,129.64226,2005,LMF
2005-03-09,30NW,131.79398,2005,LMF
2005-03-10,30NW,133.73643,2005,LMF
2005-03-11,30NW,135.38614,2005,LMF
2005-03-12,30NW,136.6671,2005,LMF
2005-03-13,30NW,137.47061,2005,LMF
2005-03-14,30NW,137.79385,2005,LMF
2005-03-15,30NW,137.62129,2005,LMF
2005-03-16,30NW,137.00934,2005,LMF
2005-03-17,30NW,135.98485,2005,LMF
2005-03-18,30NW,134.52415,2005,LMF
2005-03-19,30NW,132.72195,2005,LMF
2005-03-20,30NW,130.68233,2005,LMF
2005-03-21,30NW,128.48752,2005,LMF
2005-03-22,30NW,126.214165,2005,LMF
2005-03-23,30NW,123.95573,2005,LMF
2005-03-24,30NW,121.64288,2005,LMF
2005-03-25,30NW,119.262695,2005,LMF
2005-03-26,30NW,116.85479,2005,LMF
2005-03-27,30NW,114.47541,2005,LMF
2005-03-28,30NW,112.164925,2005,LMF
2005-03-29,30NW,109.998215,2005,LMF
2005-03-30,30NW,107.94299,2005,LMF
2005-03-31,30NW,106.01138,2005,LMF
2005-04-01,30NW,104.22316,2005,LMF
2005-04-02,30NW,102.60229,2005,LMF
2005-04-03,30NW,101.10552,2005,LMF
2005-04-04,30NW,99.72606,2005,LMF
2005-04-05,30NW,98.41317,2005,LMF
2005-04-06,30NW,97.1616,2005,LMF
2005-04-07,30NW,95.96,2005,LMF
2005-04-08,30NW,94.79241,2005,LMF
2005-04-09,30NW,93.640564,2005,LMF
2005-04-10,30NW,92.48739,2005,LMF
2005-04-11,30NW,91.32782,2005,LMF
2005-04-12,30NW,90.1614,2005,LMF
2005-04-13,30NW,88.9843,2005,LMF
2005-04-14,30NW,87.80763,2005,LMF
2005-04-15,30NW,86.61634,2005,LMF
2005-04-16,30NW,85.39323,2005,LMF
2005-04-17,30NW,84.05534,2005,LMF
2005-04-18,30NW,82.63137,2005,LMF
2005-04-19,30NW,81.189514,2005,LMF
2005-04-20,30NW,79.8044,2005,LMF
2005-04-21,30NW,78.49778,2005,LMF
2005-04-22,30NW,77.30881,2005,LMF
2005-04-23,30NW,76.23799,2005,LMF
2005-04-24,30NW,75.34232,2005,LMF
2005-04-25,30NW,74.63479,2005,LMF
2005-04-26,30NW,74.13497,2005,LMF
2005-04-27,30NW,73.94062,2005,LMF
2005-04-28,30NW,73.99785,2005,LMF
2005-04-29,30NW,74.19576,2005,LMF
2005-04-30,30NW,74.5019,2005,LMF
2005-05-01,30NW,74.90854,2005,LMF
2005-05-02,30NW,75.41852,2005,LMF
2005-05-03,30NW,75.952156,2005,LMF
2005-05-04,30NW,76.41942,2005,LMF
2005-05-05,30NW,76.74662,2005,LMF
2005-05-06,30NW,76.87239,2005,LMF
2005-05-07,30NW,76.65873,2005,LMF
2005-05-08,30NW,76.18432,2005,LMF
2005-05-09,30NW,75.60907,2005,LMF
2005-05-10,30NW,75.02791,2005,LMF
2005-05-11,30NW,74.499916,2005,LMF
2005-05-12,30NW,74.1439,2005,LMF
2005-05-13,30NW,73.895615,2005,LMF
2005-05-14,30NW,73.816414,2005,LMF
2005-05-15,30NW,73.94249,2005,LMF
2005-05-16,30NW,74.325294,2005,LMF
2005-05-17,30NW,74.99658,2005,LMF
2005-05-18,30NW,75.97401,2005,LMF
2005-05-19,30NW,77.26372,2005,LMF
2005-05-20,30NW,78.88156,2005,LMF
2005-05-21,30NW,80.79399,2005,LMF
2005-05-22,30NW,82.96466,2005,LMF
2005-05-23,30NW,85.332634,2005,LMF
2005-05-24,30NW,87.83865,2005,LMF
2005-05-25,30NW,90.43666,2005,LMF
2005-05-26,30NW,92.992676,2005,LMF
2005-05-27,30NW,95.46604,2005,LMF
2005-05-28,30NW,97.81066,2005,LMF
2005-05-29,30NW,99.945076,2005,LMF
2005-05-30,30NW,101.82401,2005,LMF
2005-05-31,30NW,103.406235,2005,LMF
2005-06-01,30NW,104.6661,2005,LMF
2005-06-02,30NW,105.60147,2005,LMF
2005-06-03,30NW,106.19682,2005,LMF
2005-06-04,30NW,106.49356,2005,LMF
2005-06-05,30NW,106.46225,2005,LMF
2005-06-06,30NW,106.08326,2005,LMF
2005-06-07,30NW,105.36812,2005,LMF
2005-06-08,30NW,104.3152,2005,LMF
2005-06-09,30NW,102.95829,2005,LMF
2005-06-10,30NW,101.32078,2005,LMF
2005-06-11,30NW,99.46061,2005,LMF
2005-06-12,30NW,97.415535,2005,LMF
2005-06-13,30NW,95.249405,2005,LMF
2005-06-14,30NW,92.99776,2005,LMF
2005-06-15,30NW,90.70867,2005,LMF
2005-06-16,30NW,88.427475,2005,LMF
2005-06-17,30NW,86.21648,2005,LMF
2005-06-18,30NW,84.107544,2005,LMF
2005-06-19,30NW,82.13394,2005,LMF
2005-06-20,30NW,80.32118,2005,LMF
2005-06-21,30NW,78.730644,2005,LMF
2005-06-22,30NW,77.43206,2005,LMF
2005-06-23,30NW,76.39706,2005,LMF
2005-06-24,30NW,75.63116,2005,LMF
2005-06-25,30NW,75.12893,2005,LMF
2005-06-26,30NW,74.80995,2005,LMF
2005-06-27,30NW,74.70447,2005,LMF
2005-06-28,30NW,74.73945,2005,LMF
2005-06-29,30NW,74.895454,2005,LMF
2005-06-30,30NW,75.143654,2005,LMF
2005-07-01,30NW,75.46315,2005,LMF
2005-07-02,30NW,75.82792,2005,LMF
2005-07-03,30NW,76.219,2005,LMF
2005-07-04,30NW,76.627785,2005,LMF
2005-07-05,30NW,77.05537,2005,LMF
2005-07-06,30NW,77.50429,2005,LMF
2005-07-07,30NW,77.93424,2005,LMF
2005-07-08,30NW,78.32419,2005,LMF
2005-07-09,30NW,78.63777,2005,LMF
2005-07-10,30NW,78.88111,2005,LMF
2005-07-11,30NW,79.055725,2005,LMF
2005-07-12,30NW,79.15065,2005,LMF
2005-07-13,30NW,79.16195,2005,LMF
2005-07-14,30NW,79.110146,2005,LMF
2005-07-15,30NW,79.0112,2005,LMF
2005-07-16,30NW,78.86917,2005,LMF
2005-07-17,30NW,78.67158,2005,LMF
2005-07-18,30NW,78.40697,2005,LMF
2005-07-19,30NW,78.08041,2005,LMF
2005-07-20,30NW,77.70404,2005,LMF
2005-07-21,30NW,77.289894,2005,LMF
2005-07-22,30NW,76.801315,2005,LMF
2005-07-23,30NW,76.26577,2005,LMF
2005-07-24,30NW,75.6994,2005,LMF
2005-07-25,30NW,75.12814,2005,LMF
2005-07-26,30NW,74.588135,2005,LMF
2005-07-27,30NW,74.111404,2005,LMF
2005-07-28,30NW,73.73758,2005,LMF
2005-07-29,30NW,73.519035,2005,LMF
2005-07-30,30NW,73.49534,2005,LMF
2005-07-31,30NW,73.69382,2005,LMF
2005-08-01,30NW,74.128044,2005,LMF
2005-08-02,30NW,74.826,2005,LMF
2005-08-03,30NW,75.79413,2005,LMF
2005-08-04,30NW,77.020424,2005,LMF
2005-08-05,30NW,78.46629,2005,LMF
2005-08-06,30NW,80.09247,2005,LMF
2005-08-07,30NW,81.88604,2005,LMF
2005-08-08,30NW,83.82328,2005,LMF
2005-08-09,30NW,85.85527,2005,LMF
2005-08-10,30NW,87.917366,2005,LMF
2005-08-11,30NW,89.95661,2005,LMF
2005-08-12,30NW,91.96443,2005,LMF
2005-08-13,30NW,93.909706,2005,LMF
2005-08-14,30NW,95.77351,2005,LMF
2005-08-15,30NW,97.55557,2005,LMF
2005-08-16,30NW,99.25404,2005,LMF
2005-08-17,30NW,100.85592,2005,LMF
2005-08-18,30NW,102.361305,2005,LMF
2005-08-19,30NW,103.74939,2005,LMF
2005-08-20,30NW,104.99977,2005,LMF
2005-08-21,30NW,106.10056,2005,LMF
2005-08-22,30NW,107.04578,2005,LMF
2005-08-23,30NW,107.828995,2005,LMF
2005-08-24,30NW,108.432106,2005,LMF
2005-08-25,30NW,108.84535,2005,LMF
2005-08-26,30NW,109.07245,2005,LMF
2005-08-27,30NW,109.1106,2005,LMF
2005-08-28,30NW,108.94618,2005,LMF
2005-08-29,30NW,108.56771,2005,LMF
2005-08-30,30NW,107.99281,2005,LMF
2005-08-31,30NW,107.25965,2005,LMF
2005-09-01,30NW,106.4265,2005,LMF
2005-09-02,30NW,105.54649,2005,LMF
2005-09-03,30NW,104.671555,2005,LMF
2005-09-04,30NW,103.85003,2005,LMF
2005-09-05,30NW,103.17118,2005,LMF
2005-09-06,30NW,102.66445,2005,LMF
2005-09-07,30NW,102.35143,2005,LMF
2005-09-08,30NW,102.25055,2005,LMF
2005-09-09,30NW,102.34574,2005,LMF
2005-09-10,30NW,102.62107,2005,LMF
2005-09-11,30NW,103.04676,2005,LMF
2005-09-12,30NW,103.56193,2005,LMF
2005-09-13,30NW,104.13209,2005,LMF
2005-09-14,30NW,104.72661,2005,LMF
2005-09-15,30NW,105.3208,2005,LMF
2005-09-16,30NW,105.895485,2005,LMF
2005-09-17,30NW,106.41482,2005,LMF
2005-09-18,30NW,106.874985,2005,LMF
2005-09-19,30NW,107.294846,2005,LMF
2005-09-20,30NW,107.6847,2005,LMF
2005-09-21,30NW,108.06175,2005,LMF
2005-09-22,30NW,108.45028,2005,LMF
2005-09-23,30NW,108.87506,2005,LMF
2005-09-24,30NW,109.35738,2005,LMF
2005-09-25,30NW,109.88761,2005,LMF
2005-09-26,30NW,110.45206,2005,LMF
2005-09-27,30NW,111.0344,2005,LMF
2005-09-28,30NW,111.66681,2005,LMF
2005-09-29,30NW,112.37829,2005,LMF
2005-09-30,30NW,113.22755,2005,LMF
2005-10-01,30NW,114.18384,2005,LMF
2005-10-02,30NW,115.222336,2005,LMF
2005-10-03,30NW,116.378815,2005,LMF
2005-10-04,30NW,117.66327,2005,LMF
2005-10-05,30NW,119.086586,2005,LMF
2005-10-06,30NW,120.716576,2005,LMF
2005-10-07,30NW,122.59897,2005,LMF
2005-10-08,30NW,124.84138,2005,LMF
2005-10-09,30NW,127.42978,2005,LMF
2005-10-10,30NW,130.4112,2005,LMF
2005-10-11,30NW,133.74664,2005,LMF
2005-10-12,30NW,137.38484,2005,LMF
2005-10-13,30NW,141.2621,2005,LMF
2005-10-14,30NW,145.31087,2005,LMF
2005-10-15,30NW,149.44539,2005,LMF
2005-10-16,30NW,153.67923,2005,LMF
2005-10-17,30NW,157.98952,2005,LMF
2005-10-18,30NW,162.37474,2005,LMF
2005-10-19,30NW,166.7893,2005,LMF
2005-10-20,30NW,171.12694,2005,LMF
2005-10-21,30NW,175.34679,2005,LMF
2005-10-22,30NW,179.3864,2005,LMF
2005-10-23,30NW,183.17336,2005,LMF
2005-10-24,30NW,186.67828,2005,LMF
2005-10-25,30NW,189.90004,2005,LMF
2005-10-26,30NW,192.84685,2005,LMF
2005-10-27,30NW,195.5357,2005,LMF
2005-10-28,30NW,197.95033,2005,LMF
2005-10-29,30NW,200.09108,2005,LMF
2005-10-30,30NW,201.97578,2005,LMF
2005-10-31,30NW,203.7056,2005,LMF
2005-11-01,30NW,205.2933,2005,LMF
2005-11-02,30NW,206.78725,2005,LMF
2005-11-03,30NW,208.25604,2005,LMF
2005-11-04,30NW,209.66881,2005,LMF
2005-11-05,30NW,211.03555,2005,LMF
2005-11-06,30NW,212.33887,2005,LMF
2005-11-07,30NW,213.58504,2005,LMF
2005-11-08,30NW,214.69736,2005,LMF
2005-11-09,30NW,215.63747,2005,LMF
2005-11-10,30NW,216.38953,2005,LMF
2005-11-11,30NW,216.94316,2005,LMF
2005-11-12,30NW,217.28365,2005,LMF
2005-11-13,30NW,217.40433,2005,LMF
2005-11-14,30NW,217.26813,2005,LMF
2005-11-15,30NW,216.9065,2005,LMF
2005-11-16,30NW,216.40361,2005,LMF
2005-11-17,30NW,215.80663,2005,LMF
2005-11-18,30NW,215.21188,2005,LMF
2005-11-19,30NW,214.73363,2005,LMF
2005-11-20,30NW,214.50714,2005,LMF
2005-11-21,30NW,214.64072,2005,LMF
2005-11-22,30NW,215.13745,2005,LMF
2005-11-23,30NW,216.13792,2005,LMF
2005-11-24,30NW,217.56264,2005,LMF
2005-11-25,30NW,219.55507,2005,LMF
2005-11-26,30NW,222.14197,2005,LMF
2005-11-27,30NW,225.26239,2005,LMF
2005-11-28,30NW,228.85353,2005,LMF
2005-11-29,30NW,232.86574,2005,LMF
2005-11-30,30NW,237.2287,2005,LMF
2005-12-01,30NW,241.84367,2005,LMF
2005-12-02,30NW,246.49426,2005,LMF
2005-12-03,30NW,251.08708,2005,LMF
2005-12-04,30NW,255.5253,2005,LMF
2005-12-05,30NW,259.62677,2005,LMF
2005-12-06,30NW,263.28503,2005,LMF
2005-12-07,30NW,266.451,2005,LMF
2005-12-08,30NW,269.04974,2005,LMF
2005-12-09,30NW,271.00122,2005,LMF
2005-12-10,30NW,273.2245,2005,LMF
2005-12-11,30NW,275.00156,2005,LMF
2005-12-12,30NW,276.28406,2005,LMF
2005-12-13,30NW,277.02362,2005,LMF
2005-12-14,30NW,277.17233,2005,LMF
2005-12-15,30NW,276.6836,2005,LMF
2005-12-16,30NW,275.5123,2005,LMF
2005-12-17,30NW,273.6162,2005,LMF
2005-12-18,30NW,270.95648,2005,LMF
2005-12-19,30NW,267.49954,2005,LMF
2005-12-20,30NW,263.21835,2005,LMF
2005-12-21,30NW,258.09518,2005,LMF
2005-12-22,30NW,252.12434,2005,LMF
2005-12-23,30NW,245.3169,2005,LMF
2005-12-24,30NW,237.70636,2005,LMF
2005-12-25,30NW,229.3573,2005,LMF
2005-12-26,30NW,220.37701,2005,LMF
2005-12-27,30NW,210.93198,2005,LMF
2005-12-28,30NW,201.27048,2005,LMF
2005-12-29,30NW,191.75217,2005,LMF
2005-12-30,30NW,182.8832,2005,LMF
2005-12-31,30NW,175.34903,2005,LMF
2006-01-01,30NW,244.75755,2006,LMF
2006-01-02,30NW,246.349,2006,LMF
2006-01-03,30NW,248.05394,2006,LMF
2006-01-04,30NW,249.71765,2006,LMF
2006-01-05,30NW,251.22067,2006,LMF
2006-01-06,30NW,252.47371,2006,LMF
2006-01-07,30NW,253.41301,2006,LMF
2006-01-08,30NW,253.99591,2006,LMF
2006-01-09,30NW,254.19717,2006,LMF
2006-01-10,30NW,254.00569,2006,LMF
2006-01-11,30NW,253.4217,2006,LMF
2006-01-12,30NW,252.45457,2006,LMF
2006-01-13,30NW,251.12077,2006,LMF
2006-01-14,30NW,249.44228,2006,LMF
2006-01-15,30NW,247.44504,2006,LMF
2006-01-16,30NW,245.15793,2006,LMF
2006-01-17,30NW,242.61153,2006,LMF
2006-01-18,30NW,239.83717,2006,LMF
2006-01-19,30NW,236.86606,2006,LMF
2006-01-20,30NW,233.72858,2006,LMF
2006-01-21,30NW,230.45338,2006,LMF
2006-01-22,30NW,227.06703,2006,LMF
2006-01-23,30NW,223.59317,2006,LMF
2006-01-24,30NW,220.15073,2006,LMF
2006-01-25,30NW,216.67616,2006,LMF
2006-01-26,30NW,213.16531,2006,LMF
2006-01-27,30NW,209.61525,2006,LMF
2006-01-28,30NW,206.01015,2006,LMF
2006-01-29,30NW,202.35098,2006,LMF
2006-01-30,30NW,198.64096,2006,LMF
2006-01-31,30NW,194.88538,2006,LMF
2006-02-01,30NW,191.09077,2006,LMF
2006-02-02,30NW,187.23093,2006,LMF
2006-02-03,30NW,183.31914,2006,LMF
2006-02-04,30NW,179.37488,2006,LMF
2006-02-05,30NW,175.3714,2006,LMF
2006-02-06,30NW,171.30986,2006,LMF
2006-02-07,30NW,167.19504,2006,LMF
2006-02-08,30NW,163.0787,2006,LMF
2006-02-09,30NW,158.96791,2006,LMF
2006-02-10,30NW,154.86955,2006,LMF
2006-02-11,30NW,150.78659,2006,LMF
